"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","h2a_Fold","h2a_FDR"
"chr2",102447692,102451793,4102,"*","h2a_peak_24340",0.243101721,0.024527974,"Promoter (<=1kb)",2,102449366,102452499,3134,2,"14221","ENSMUST00000099678.4",706,"ENSMUSG00000075012","Fjx1","four jointed box 1",0.243101721,0.024527974
"chr2",158666890,158671075,4186,"*","h2a_peak_24341",-0.197010543,0.049067901,"Promoter (<=1kb)",2,158667119,158766334,99216,1,"228852","ENSMUST00000045503.10",0,"ENSMUSG00000037754","Ppp1r16b","protein phosphatase 1, regulatory subunit 16B",-0.197010543,0.049067901
"chr2",50164264,50168258,3995,"*","h2a_peak_24342",0.376253582,0.000315516,"Promoter (<=1kb)",2,50165401,50173694,8294,1,"320343","ENSMUST00000126337.1",0,"ENSMUSG00000050447","Lypd6","LY6/PLAUR domain containing 6",0.376253582,0.000315516
"chr2",132384212,132387068,2857,"*","h2a_peak_24343",-0.060587618,0.550115712,"Promoter (<=1kb)",2,132337733,132385427,47695,2,"246313","ENSMUST00000110157.8",0,"ENSMUSG00000050558","Prokr2","prokineticin receptor 2",-0.060587618,0.550115712
"chr2",152141803,152145508,3706,"*","h2a_peak_24344",-0.110147779,0.332867511,"Promoter (<=1kb)",2,152143561,152149097,5537,1,"21407","ENSMUST00000089112.5",0,"ENSMUSG00000068079","Tcf15","transcription factor 15",-0.110147779,0.332867511
"chr2",161706043,161709555,3513,"*","h2a_peak_24345",0.614749067,8.81e-10,"Intron (ENSMUST00000109443.7/19281, intron 13 of 30)",2,161698009,161800155,102147,2,"19281","ENSMUST00000153770.1",90600,"ENSMUSG00000053141","Ptprt","protein tyrosine phosphatase receptor type T",0.614749067,8.81e-10
"chr2",180597568,180601089,3522,"*","h2a_peak_24346",-0.135219801,0.217441667,"Promoter (<=1kb)",2,180597790,180622189,24400,1,"12841","ENSMUST00000132527.8",0,"ENSMUSG00000027570","Col9a3","collagen, type IX, alpha 3",-0.135219801,0.217441667
"chr2",93225598,93229080,3483,"*","h2a_peak_24347",0.196492664,0.070352587,"Promoter (<=1kb)",2,93204247,93227786,23540,2,"241556","ENSMUST00000028646.3",0,"ENSMUSG00000027217","Tspan18","tetraspanin 18",0.196492664,0.070352587
"chr2",105370618,105374367,3750,"*","h2a_peak_24348",0.255407864,0.011401067,"Intron (ENSMUST00000068813.2/74088, intron 3 of 3)",2,105386929,105395348,8420,2,"19672","ENSMUST00000127019.1",20981,"ENSMUSG00000005973","Rcn1","reticulocalbin 1",0.255407864,0.011401067
"chr2",41981702,41984951,3250,"*","h2a_peak_24349",1.331753104,4.87e-45,"Intron (ENSMUST00000052550.12/94217, intron 2 of 90)",2,40801393,41789078,987686,2,"94217","ENSMUST00000167270.4",-192624,"ENSMUSG00000049252","Lrp1b","low density lipoprotein-related protein 1B",1.331753104,4.87e-45
"chr2",117341097,117345920,4824,"*","h2a_peak_24350",0.066868774,0.61085038,"Promoter (<=1kb)",2,117279993,117343001,63009,2,"19419","ENSMUST00000102534.10",0,"ENSMUSG00000027347","Rasgrp1","RAS guanyl releasing protein 1",0.066868774,0.61085038
"chr2",92054144,92058928,4785,"*","h2a_peak_24351",0.391732339,4.39e-05,"Exon (ENSMUST00000123840.1/ENSMUST00000123840.1, exon 2 of 2)",2,91982328,92024502,42175,2,"26427","ENSMUST00000028663.4",-29642,"ENSMUSG00000027230","Creb3l1","cAMP responsive element binding protein 3-like 1",0.391732339,4.39e-05
"chr2",149737874,149739895,2022,"*","h2a_peak_24352",0.590260026,4.2e-08,"Distal Intergenic",2,149829211,149899714,70504,1,"433485","ENSMUST00000144179.1",-89316,"ENSMUSG00000074736","Syndig1","synapse differentiation inducing 1",0.590260026,4.2e-08
"chr2",72628164,72631530,3367,"*","h2a_peak_24353",0.401269192,4.82e-05,"Distal Intergenic",2,72703510,72729468,25959,1,"74541","ENSMUST00000124829.1",-71980,"ENSMUSG00000085252","8430437L04Rik","RIKEN cDNA 8430437L04 gene",0.401269192,4.82e-05
"chr2",136385719,136389078,3360,"*","h2a_peak_24354",0.603170923,1.55e-09,"Promoter (<=1kb)",2,136081104,136387938,306835,2,"241656","ENSMUST00000035264.8",0,"ENSMUSG00000039913","Pak5","p21 (RAC1) activated kinase 5",0.603170923,1.55e-09
"chr2",87370663,87373553,2891,"*","h2a_peak_24355",0.36524071,0.000130784,"Promoter (<=1kb)",2,87371534,87372478,945,1,"258345","ENSMUST00000062555.1",0,"ENSMUSG00000070852","Or12e9","olfactory receptor family 12 subfamily E member 9",0.36524071,0.000130784
"chr2",128338040,128340922,2883,"*","h2a_peak_24356",0.007366452,0.958289452,"Intron (ENSMUST00000225087.1/100043424, intron 1 of 6)",2,128372107,128428893,56787,2,"100043424","ENSMUST00000125354.1",87971,"ENSMUSG00000074813","Morrbid","myeloid RNA regulator of BCL2L11 induced cell death",0.007366452,0.958289452
"chr2",37774704,37778400,3697,"*","h2a_peak_24357",0.421360126,3.04e-05,"Promoter (<=1kb)",2,37776249,37799103,22855,1,"241324","ENSMUST00000050372.9",0,"ENSMUSG00000035403","Crb2","crumbs family member 2",0.421360126,3.04e-05
"chr2",31949187,31953231,4045,"*","h2a_peak_24358",-0.405717428,1.66e-05,"Promoter (<=1kb)",2,31950139,31973442,23304,1,"108897","ENSMUST00000001920.12",0,"ENSMUSG00000001864","Aif1l","allograft inflammatory factor 1-like",-0.405717428,1.66e-05
"chr2",106648447,106654091,5645,"*","h2a_peak_24359",1.051357213,3.49e-32,"Promoter (<=1kb)",2,106642917,106650364,7448,2,"102640562","ENSMUST00000123623.7",0,"ENSMUSG00000085218","BB218582","expressed sequence BB218582",1.051357213,3.49e-32
"chr2",153919262,153928267,9006,"*","h2a_peak_24360",-0.190406939,0.069248418,"Promoter (<=1kb)",2,153918394,153932993,14600,1,"378700","ENSMUST00000109760.1",868,"ENSMUSG00000068008","Bpifb3","BPI fold containing family B, member 3",-0.190406939,0.069248418
"chr2",127362542,127365322,2781,"*","h2a_peak_24361",-0.643887652,2.18e-10,"Promoter (<=1kb)",2,127363208,127367221,4014,1,"11552","ENSMUST00000104934.1",0,"ENSMUSG00000058620","Adra2b","adrenergic receptor, alpha 2b",-0.643887652,2.18e-10
"chr2",179679527,179683214,3688,"*","h2a_peak_24362",-0.27876421,0.007205259,"Intron (ENSMUST00000000314.12/12561, intron 2 of 15)",2,179777163,179797511,20349,1,"12561","ENSMUST00000136411.1",-93949,"ENSMUSG00000000305","Cdh4","cadherin 4",-0.27876421,0.007205259
"chr2",166662070,166664873,2804,"*","h2a_peak_24363",-0.265360275,0.027603824,"Intron (ENSMUST00000036719.11/277360, intron 1 of 39)",2,166566960,166638968,72009,2,"277360","ENSMUST00000099080.8",-23102,"ENSMUSG00000039621","Prex1","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",-0.265360275,0.027603824
"chr2",154225817,154229695,3879,"*","h2a_peak_24364",-0.213485159,0.069007877,"Exon (ENSMUST00000045959.7/228802, exon 3 of 15)",2,154223742,154240902,17161,1,"228802","ENSMUST00000045959.7",2075,"ENSMUSG00000038572","Bpifb5","BPI fold containing family B, member 5",-0.213485159,0.069007877
"chr2",156419233,156423192,3960,"*","h2a_peak_24365",-0.369576258,8.76e-05,"Promoter (<=1kb)",2,156420909,156543214,122306,1,"13821","ENSMUST00000103137.9",0,"ENSMUSG00000027624","Epb41l1","erythrocyte membrane protein band 4.1 like 1",-0.369576258,8.76e-05
"chr2",44555684,44559990,4307,"*","h2a_peak_24366",0.346017565,0.001301001,"Distal Intergenic",2,44565133,44571347,6215,2,"227835","ENSMUST00000134813.1",11357,"ENSMUSG00000036890","Gtdc1","glycosyltransferase-like domain containing 1",0.346017565,0.001301001
"chr2",35320211,35324083,3873,"*","h2a_peak_24367",0.252461484,0.00708498,"Promoter (<=1kb)",2,35315341,35320505,5165,2,"13830","ENSMUST00000202568.1",0,"ENSMUSG00000026880","Stom","stomatin",0.252461484,0.00708498
"chr2",45787315,45792361,5047,"*","h2a_peak_24368",0.937507075,1.91e-17,"Distal Intergenic",2,45696800,45698067,1268,1,"69405","ENSMUST00000134308.1",90515,"ENSMUSG00000086202","1700019E08Rik","RIKEN cDNA 1700019E08 gene",0.937507075,1.91e-17
"chr2",26037284,26041073,3790,"*","h2a_peak_24369",-0.075720458,0.52929647,"Distal Intergenic",2,25998543,26021747,23205,2,"98766","ENSMUST00000036509.13",-15537,"ENSMUSG00000036352","Ubac1","ubiquitin associated domain containing 1",-0.075720458,0.52929647
"chr2",153472254,153479421,7168,"*","h2a_peak_24370",-0.419381626,0.000286362,"Promoter (<=1kb)",2,153463545,153479726,16182,2,"329540","ENSMUST00000156786.1",305,"ENSMUSG00000061411","Nol4l","nucleolar protein 4-like",-0.419381626,0.000286362
"chr2",28215896,28220507,4612,"*","h2a_peak_24371",-0.229615873,0.054048635,"Intron (ENSMUST00000113920.7/56177, intron 4 of 5)",2,28205659,28230736,25078,1,"56177","ENSMUST00000028177.10",10237,"ENSMUSG00000026833","Olfm1","olfactomedin 1",-0.229615873,0.054048635
"chr2",180455764,180461619,5856,"*","h2a_peak_24372",-0.130190863,0.21376718,"Promoter (<=1kb)",2,180456245,180474867,18623,1,"108115","ENSMUST00000038259.12",0,"ENSMUSG00000038963","Slco4a1","solute carrier organic anion transporter family, member 4a1",-0.130190863,0.21376718
"chr2",51696738,51702319,5582,"*","h2a_peak_24373",-0.084981301,0.488688115,"Exon (ENSMUST00000143870.1/433426, exon 2 of 7)",2,51656966,51732009,75044,2,"433426","ENSMUST00000143870.1",29690,"ENSMUSG00000085014","Gm13490","predicted gene 13490",-0.084981301,0.488688115
"chr2",27094780,27101288,6509,"*","h2a_peak_24374",-0.053633203,0.702762662,"Promoter (<=1kb)",2,27097296,27108975,11680,1,"77794","ENSMUST00000169787.7",0,"ENSMUSG00000036040","Adamtsl2","ADAMTS-like 2",-0.053633203,0.702762662
"chr2",170495850,170498604,2755,"*","h2a_peak_24375",-0.47554103,4.39e-06,"Promoter (<=1kb)",2,170496428,170519067,22640,1,"109054","ENSMUST00000075087.7",0,"ENSMUSG00000052033","Pfdn4","prefoldin 4",-0.47554103,4.39e-06
"chr2",38528264,38532021,3758,"*","h2a_peak_24376",0.292557654,0.003871571,"Intron (ENSMUST00000054234.9/59126, intron 1 of 9)",2,38514626,38560910,46285,1,"59126","ENSMUST00000156726.1",13638,"ENSMUSG00000026749","Nek6","NIMA (never in mitosis gene a)-related expressed kinase 6",0.292557654,0.003871571
"chr2",145349959,145354564,4606,"*","h2a_peak_24377",1.056101915,6.57e-27,"Exon (ENSMUST00000158086.1/ENSMUST00000158086.1, exon 1 of 1)",2,145244972,145640361,395390,1,"94249","ENSMUST00000081121.3",104987,"ENSMUSG00000063873","Slc24a3","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3",1.056101915,6.57e-27
"chr2",45180681,45184999,4319,"*","h2a_peak_24378",0.236165835,0.257870745,"Distal Intergenic",2,45116441,45117395,955,2,"24136","ENSMUST00000238346.1",-63286,"ENSMUSG00000026872","Zeb2","zinc finger E-box binding homeobox 2",0.236165835,0.257870745
"chr2",127505990,127512376,6387,"*","h2a_peak_24379",-0.196984501,0.076081556,"Exon (ENSMUST00000028850.14/56461, exon 2 of 9)",2,127456498,127521370,64873,2,"56461","ENSMUST00000028850.14",8994,"ENSMUSG00000079056","Kcnip3","Kv channel interacting protein 3, calsenilin",-0.196984501,0.076081556
"chr2",181569409,181575504,6096,"*","h2a_peak_24380",0.089052627,0.3688509,"Promoter (<=1kb)",2,181569149,181570387,1239,2,"68556","ENSMUST00000134340.7",0,"ENSMUSG00000089917","Uckl1","uridine-cytidine kinase 1-like 1",0.089052627,0.3688509
"chr2",153858211,153861767,3557,"*","h2a_peak_24381",-0.011720958,0.929369613,"Exon (ENSMUST00000028982.4/76407, exon 8 of 12)",2,153856188,153871084,14897,2,"76407","ENSMUST00000028982.4",9317,"ENSMUSG00000027480","Sun5","Sad1 and UNC84 domain containing 5",-0.011720958,0.929369613
"chr2",76966543,76972494,5952,"*","h2a_peak_24382",0.356125418,9.11e-05,"Exon (ENSMUST00000011934.12/22138, exon 7 of 191)",2,76705031,76980182,275152,2,"22138","ENSMUST00000111846.8",7688,"ENSMUSG00000051747","Ttn","titin",0.356125418,9.11e-05
"chr2",124141634,124146601,4968,"*","h2a_peak_24383",1.224492905,2.75e-31,"Promoter (<=1kb)",2,124143005,124507701,364697,1,"214968","ENSMUST00000151199.1",0,"ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",1.224492905,2.75e-31
"chr2",44011995,44015785,3791,"*","h2a_peak_24384",0.160068478,0.181180418,"Intron (ENSMUST00000112824.7/76117, intron 6 of 14)",2,44065041,44142456,77416,1,"76117","ENSMUST00000128630.1",-49256,"ENSMUSG00000049744","Arhgap15","Rho GTPase activating protein 15",0.160068478,0.181180418
"chr2",21234722,21238553,3832,"*","h2a_peak_24385",0.504200774,3.47e-07,"Distal Intergenic",2,21205787,21214308,8522,1,"208967","ENSMUST00000102951.1",28935,"ENSMUSG00000048550","Thnsl1","threonine synthase-like 1 (bacterial)",0.504200774,3.47e-07
"chr2",136647807,136652735,4929,"*","h2a_peak_24386",1.202832162,6.96e-37,"Distal Intergenic",2,136713453,136782428,68976,1,"20614","ENSMUST00000028727.10",-60718,"ENSMUSG00000027273","Snap25","synaptosomal-associated protein 25",1.202832162,6.96e-37
"chr2",44240201,44245209,5009,"*","h2a_peak_24387",0.585635125,1.65e-08,"3' UTR",2,44059238,44065324,6087,2,"320872","ENSMUST00000139948.1",-174877,"ENSMUSG00000085089","Arhgap15os","Rho GTPase activating protein 15, opposite strand",0.585635125,1.65e-08
"chr2",104406481,104411494,5014,"*","h2a_peak_24388",-0.166071106,0.135740145,"Promoter (<=1kb)",2,104143073,104410334,267262,2,"241589","ENSMUST00000089726.9",0,"ENSMUSG00000068373","D430041D05Rik","RIKEN cDNA D430041D05 gene",-0.166071106,0.135740145
"chr2",144008896,144012347,3452,"*","h2a_peak_24389",0.461239457,9.91e-05,"Promoter (<=1kb)",2,143947395,144011263,63869,2,"81910","ENSMUST00000016072.11",0,"ENSMUSG00000027422","Rrbp1","ribosome binding protein 1",0.461239457,9.91e-05
"chr2",79254523,79257477,2955,"*","h2a_peak_24390",0.127267738,0.250471241,"Promoter (<=1kb)",2,79255426,79257852,2427,1,"16401","ENSMUST00000155105.1",0,"ENSMUSG00000027009","Itga4","integrin alpha 4",0.127267738,0.250471241
"chr2",156494425,156497654,3230,"*","h2a_peak_24391",-0.18969363,0.051900768,"Exon (ENSMUST00000103137.9/13821, exon 4 of 23)",2,156506394,156514158,7765,1,"13821","ENSMUST00000144013.1",-8740,"ENSMUSG00000027624","Epb41l1","erythrocyte membrane protein band 4.1 like 1",-0.18969363,0.051900768
"chr2",179766120,179770388,4269,"*","h2a_peak_24392",0.194146668,0.077922322,"Intron (ENSMUST00000000314.12/12561, intron 2 of 15)",2,179777163,179797511,20349,1,"12561","ENSMUST00000136411.1",-6775,"ENSMUSG00000000305","Cdh4","cadherin 4",0.194146668,0.077922322
"chr2",31799798,31804321,4524,"*","h2a_peak_24393",-0.233721666,0.016314111,"3' UTR",2,31796646,31797992,1347,1,"11350","ENSMUST00000124726.1",3152,"ENSMUSG00000026842","Abl1","c-abl oncogene 1, non-receptor tyrosine kinase",-0.233721666,0.016314111
"chr2",6127818,6130736,2919,"*","h2a_peak_24394",0.321438174,0.000462497,"Promoter (<=1kb)",2,6097607,6130211,32605,2,"227545","ENSMUST00000114942.8",0,"ENSMUSG00000045319","Proser2","proline and serine rich 2",0.321438174,0.000462497
"chr2",117363446,117367695,4250,"*","h2a_peak_24395",0.388706822,0.000294706,"Distal Intergenic",2,117279993,117343001,63009,2,"19419","ENSMUST00000102534.10",-20445,"ENSMUSG00000027347","Rasgrp1","RAS guanyl releasing protein 1",0.388706822,0.000294706
"chr2",124642028,124645652,3625,"*","h2a_peak_24396",0.884325822,1.74e-18,"Intron (ENSMUST00000103241.7/214968, intron 5 of 20)",2,124653635,124665309,11675,1,"214968","ENSMUST00000103238.1",-7983,"ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",0.884325822,1.74e-18
"chr2",102183667,102187666,4000,"*","h2a_peak_24397",0.575878872,5.53e-10,"Promoter (<=1kb)",2,101950203,102186358,236156,2,"241576","ENSMUST00000111222.1",0,"ENSMUSG00000048058","Ldlrad3","low density lipoprotein receptor class A domain containing 3",0.575878872,5.53e-10
"chr2",49653272,49656546,3275,"*","h2a_peak_24398",0.322657826,0.000473154,"Intron (ENSMUST00000028102.13/16574, intron 1 of 25)",2,49619298,49774778,155481,1,"16574","ENSMUST00000028102.13",33974,"ENSMUSG00000026764","Kif5c","kinesin family member 5C",0.322657826,0.000473154
"chr2",93168033,93172327,4295,"*","h2a_peak_24399",0.1162898,0.217907957,"Distal Intergenic",2,93187548,93198919,11372,1,"277414","ENSMUST00000150462.7",-15221,"ENSMUSG00000068735","Trp53i11","transformation related protein 53 inducible protein 11",0.1162898,0.217907957
"chr2",145957170,145959396,2227,"*","h2a_peak_24400",-0.008427047,0.949516541,"Intron (ENSMUST00000116398.7/78774, intron 6 of 6)",2,145917479,145935014,17536,2,"66877","ENSMUST00000001818.4",-22156,"ENSMUSG00000001767","Crnkl1","crooked neck pre-mRNA splicing factor 1",-0.008427047,0.949516541
"chr2",60551252,60555258,4007,"*","h2a_peak_24401",0.226773089,0.016469283,"Promoter (<=1kb)",2,60417543,60553308,135766,2,"18779","ENSMUST00000112525.4",0,"ENSMUSG00000054580","Pla2r1","phospholipase A2 receptor 1",0.226773089,0.016469283
"chr2",145223169,145227696,4528,"*","h2a_peak_24402",1.344830811,2.82e-41,"Intron (ENSMUST00000110007.7/94249, intron 1 of 16)",2,145242611,145642166,399556,1,"94249","ENSMUST00000137908.1",-14915,"ENSMUSG00000063873","Slc24a3","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3",1.344830811,2.82e-41
"chr2",166446982,166450372,3391,"*","h2a_peak_24403",-0.39796793,0.001077032,"Promoter (<=1kb)",2,166447451,166459232,11782,1,"319684","ENSMUST00000127920.1",0,NA,"5031425F14Rik","RIKEN cDNA 5031425F14 gene",-0.39796793,0.001077032
"chr2",92387278,92395109,7832,"*","h2a_peak_24404",-0.250743251,0.019691224,"Promoter (<=1kb)",2,92387384,92387446,63,2,"102466783","ENSMUST00000183506.1",0,"ENSMUSG00000099093","Mir7000","microRNA 7000",-0.250743251,0.019691224
"chr2",52283760,52290211,6452,"*","h2a_peak_24405",0.63549745,1.03e-09,"Exon (ENSMUST00000036934.11/17996, exon 35 of 157)",2,52221782,52256156,34375,2,"17996","ENSMUST00000139672.1",-27604,"ENSMUSG00000026950","Neb","nebulin",0.63549745,1.03e-09
"chr2",146183097,146185543,2447,"*","h2a_peak_24406",0.078462819,0.511645865,"Intron (ENSMUST00000133433.7/78774, intron 25 of 26)",2,146214265,146215035,771,1,"78774","ENSMUST00000146891.1",-28722,"ENSMUSG00000037143","Cfap61","cilia and flagella associated protein 61",0.078462819,0.511645865
"chr2",127480402,127485976,5575,"*","h2a_peak_24407",-0.17548404,0.080545774,"Promoter (<=1kb)",2,127458130,127482499,24370,2,"56461","ENSMUST00000088538.5",0,"ENSMUSG00000079056","Kcnip3","Kv channel interacting protein 3, calsenilin",-0.17548404,0.080545774
"chr2",25421606,25427390,5785,"*","h2a_peak_24408",0.405359237,0.001061721,"Promoter (<=1kb)",2,25423267,25425183,1917,1,"14347","ENSMUST00000134259.7",0,"ENSMUSG00000036587","Fut7","fucosyltransferase 7",0.405359237,0.001061721
"chr2",25262015,25268236,6222,"*","h2a_peak_24409",0.159598118,0.145915712,"Promoter (<=1kb)",2,25262618,25269885,7268,1,"97031","ENSMUST00000114336.3",0,"ENSMUSG00000048707","Tprn","taperin",0.159598118,0.145915712
"chr2",154543410,154545580,2171,"*","h2a_peak_24410",0.087737925,0.449135805,"Promoter (1-2kb)",2,154545045,154546794,1750,2,"56846","ENSMUST00000130824.1",1214,"ENSMUSG00000027489","Necab3","N-terminal EF-hand calcium binding protein 3",0.087737925,0.449135805
"chr2",29216954,29220291,3338,"*","h2a_peak_24411",0.05799888,0.679542402,"Intron (ENSMUST00000183583.7/171171, intron 2 of 5)",2,29200676,29204922,4247,2,"171171","ENSMUST00000125765.1",-12032,"ENSMUSG00000035513","Ntng2","netrin G2",0.05799888,0.679542402
"chr2",52037039,52039971,2933,"*","h2a_peak_24412",-0.389917412,5.47e-05,"Promoter (<=1kb)",2,52038009,52056686,18678,1,"21930","ENSMUST00000065927.5",0,"ENSMUSG00000053475","Tnfaip6","tumor necrosis factor alpha induced protein 6",-0.389917412,5.47e-05
"chr2",33614433,33618275,3843,"*","h2a_peak_24413",-0.277599085,0.002176501,"Exon (ENSMUST00000193312.1/ENSMUST00000193312.1, exon 1 of 1)",2,33567156,33632283,65128,2,"16917","ENSMUST00000137559.2",14008,"ENSMUSG00000038765","Lmx1b","LIM homeobox transcription factor 1 beta",-0.277599085,0.002176501
"chr2",141860519,141864530,4012,"*","h2a_peak_24414",1.196538944,5.34e-38,"Intron (ENSMUST00000110067.7/72899, intron 8 of 16)",2,141555676,142392966,837291,1,"72899","ENSMUST00000138786.1",304843,"ENSMUSG00000068205","Macrod2","mono-ADP ribosylhydrolase 2",1.196538944,5.34e-38
"chr2",96503921,96507398,3478,"*","h2a_peak_24415",1.298793538,2.88e-33,"Intron (ENSMUST00000135431.7/241568, intron 1 of 6)",2,96318216,97630983,1312768,1,"241568","ENSMUST00000162807.8",185705,"ENSMUSG00000050587","Lrrc4c","leucine rich repeat containing 4C",1.298793538,2.88e-33
