gene_name	feature_type	chr	strand	n_intervals	total_bases	n_enhancer_intervals	ctrl_coverage	ctrl_methylated	mut_coverage	mut_methylated	mch_ctrl	mch_mut	delta_mch	has_enhancer
Krtap16-1	Exon	chr11	-	1	1888	0	61437	1195	103147	2320	0.0194508195387145	0.0224921713670781	0.0030413518283636	FALSE
Krtap16-1	3UTR	chr11	-	1	361	0	9378	156	17274	295	0.0166346769033909	0.0170776890123886	0.000443012108997647	FALSE
Krtap16-3	5UTR	chr16	-	1	50	0	2033	5	2681	19	0.00245941957697983	0.00708690787019769	0.00462748829321785	FALSE
Krtap16-3	Exon	chr16	-	1	601	0	23958	118	35521	365	0.00492528591702145	0.0102756116100335	0.00535032569301205	FALSE
Krtap16-3	3UTR	chr16	-	1	293	0	9389	64	13648	102	0.00681648737884759	0.0074736225087925	0.00065713512994491	FALSE
Krtap17-1	5UTR	chr11	-	1	55	0	1252	18	2394	13	0.0143769968051118	0.00543024227234754	-0.00894675453276429	FALSE
Krtap17-1	Exon	chr11	-	1	761	0	21387	679	35768	788	0.0317482582877449	0.0220308655781704	-0.00971739270957446	FALSE
Krtap17-1	3UTR	chr11	-	1	379	0	11012	448	18252	477	0.0406828913912096	0.0261341222879684	-0.0145487691032411	FALSE
Krtap19-1	5UTR	chr16	-	1	14	0	463	5	826	17	0.0107991360691145	0.0205811138014528	0.00978197773233831	FALSE
Krtap19-1	Exon	chr16	-	1	495	0	16114	115	26493	297	0.00713665135906665	0.0112105084361907	0.00407385707712404	FALSE
Krtap19-1	3UTR	chr16	-	1	220	0	4676	23	7588	58	0.00491873396065013	0.00764364786505008	0.00272491390439995	FALSE
Krtap19-2	5UTR	chr16	-	1	14	0	415	3	750	18	0.0072289156626506	0.024	0.0167710843373494	FALSE
Krtap19-2	Exon	chr16	-	1	643	0	20985	263	31298	643	0.0125327614963069	0.0205444437344239	0.00801168223811704	FALSE
Krtap19-2	3UTR	chr16	-	1	206	0	6553	80	8697	171	0.0122081489394171	0.0196619523973784	0.00745380345796135	FALSE
Krtap19-3	5UTR	chr16	-	1	56	0	2434	41	3662	20	0.0168447000821693	0.00546149645002731	-0.011383203632142	FALSE
Krtap19-3	Exon	chr16	-	1	526	0	20411	284	30914	187	0.0139140659448337	0.00604903927023355	-0.00786502667460012	FALSE
Krtap19-3	3UTR	chr16	-	1	209	0	6960	106	10130	30	0.0152298850574713	0.00296150049358342	-0.0122683845638878	FALSE
Krtap19-4	5UTR	chr16	-	1	23	0	1131	19	2029	56	0.0167992926613616	0.027599802858551	0.0108005101971894	FALSE
Krtap19-4	Exon	chr16	-	1	304	0	11116	171	20883	372	0.0153832313781936	0.0178135325384284	0.00243030116023479	FALSE
Krtap19-4	3UTR	chr16	-	1	29	0	837	6	1450	15	0.00716845878136201	0.0103448275862069	0.00317636880484489	FALSE
Krtap19-5	5UTR	chr16	-	1	35	0	1415	31	2166	43	0.0219081272084806	0.0198522622345337	-0.00205586497394686	FALSE
Krtap19-5	Exon	chr16	-	1	490	0	17501	240	27044	530	0.0137135020855951	0.0195976926490164	0.00588419056342131	FALSE
Krtap19-5	3UTR	chr16	-	1	269	0	8203	110	12520	145	0.0134097281482384	0.0115814696485623	-0.00182825849967615	FALSE
Krtap19-9b	5UTR	chr16	-	1	54	0	1827	11	3154	28	0.0060207991242474	0.00887761572606214	0.00285681660181474	FALSE
Krtap19-9b	Exon	chr16	-	1	462	0	15719	290	26328	354	0.0184490107513201	0.0134457611668186	-0.00500324958450146	FALSE
Krtap19-9b	3UTR	chr16	-	1	234	0	6946	124	12159	140	0.017852001151742	0.0115141047783535	-0.00633789637338853	FALSE
Krtap2-4	5UTR	chr11	-	1	63	0	1812	27	2723	44	0.0149006622516556	0.0161586485493941	0.00125798629773842	FALSE
Krtap2-4	Exon	chr11	-	1	828	0	20565	200	28494	348	0.00972526136639922	0.0122130974942093	0.00248783612781009	FALSE
Krtap2-4	3UTR	chr11	-	1	372	0	10570	78	15277	188	0.00737937559129612	0.0123060810368528	0.00492670544555666	FALSE
Krtap20-2	5UTR	chr16	+	1	53	0	2394	28	3871	72	0.0116959064327485	0.0185998450012917	0.00690393856854312	FALSE
Krtap20-2	Exon	chr16	+	1	534	0	20196	822	30792	1268	0.0407011289364231	0.0411795271499091	0.000478398213486012	FALSE
Krtap20-2	3UTR	chr16	+	1	301	0	7457	72	11691	131	0.00965535738232533	0.011205200581644	0.00154984319931867	FALSE
Krtap21-1	5UTR	chr16	-	1	116	0	4536	99	7773	97	0.0218253968253968	0.0124790943007848	-0.00934630252461206	FALSE
Krtap21-1	Exon	chr16	-	1	651	0	28008	545	48964	926	0.0194587260782634	0.0189118536067315	-0.000546872471531876	FALSE
Krtap21-1	3UTR	chr16	-	1	151	0	5425	46	9130	126	0.00847926267281106	0.0138006571741511	0.00532139450134009	FALSE
Krtap22-2	5UTR	chr16	-	1	51	0	1841	20	3290	23	0.0108636610537751	0.00699088145896657	-0.00387277959480856	FALSE
Krtap22-2	Exon	chr16	-	1	365	0	14313	296	21708	457	0.0206805002445329	0.0210521466740372	0.000371646429504279	FALSE
Krtap22-2	3UTR	chr16	-	1	113	0	2879	42	3921	47	0.0145883987495658	0.0119867380770212	-0.00260166067254465	FALSE
Krtap24-1	5UTR	chr16	-	1	43	0	1535	17	2436	25	0.0110749185667752	0.0102627257799672	-0.000812192786808085	FALSE
Krtap24-1	Exon	chr16	-	1	1575	0	47571	604	78645	746	0.0126968110823821	0.0094856634242482	-0.00321114765813392	FALSE
Krtap24-1	3UTR	chr16	-	1	788	0	19786	332	34806	381	0.0167795410896594	0.0109463885536976	-0.00583315253596172	FALSE
Krtap26-1	5UTR	chr16	-	1	65	0	2595	49	3450	44	0.0188824662813102	0.0127536231884058	-0.00612884309290442	FALSE
Krtap26-1	Exon	chr16	-	1	973	0	32454	462	52046	714	0.0142355333703087	0.0137186335165046	-0.000516899853804115	FALSE
Krtap26-1	3UTR	chr16	-	1	263	0	8518	167	13659	198	0.0196055412068561	0.0144959367450033	-0.00510960446185278	FALSE
Krtap27-1	5UTR	chr16	-	1	17	0	652	14	1083	16	0.0214723926380368	0.0147737765466297	-0.00669861609140708	FALSE
Krtap27-1	Exon	chr16	-	1	646	0	19642	192	32991	607	0.00977497199877813	0.0183989572913825	0.00862398529260437	FALSE
Krtap27-1	3UTR	chr16	-	1	23	0	499	10	698	11	0.0200400801603206	0.0157593123209169	-0.00428076783940374	FALSE
Krtap28-10	5UTR	chr1	-	1	63	0	1516	40	2093	18	0.0263852242744063	0.0086000955566173	-0.017785128717789	FALSE
Krtap28-10	Exon	chr1	-	1	957	0	32951	891	53580	1290	0.0270401505265394	0.0240761478163494	-0.00296400271019003	FALSE
Krtap28-10	3UTR	chr1	-	1	537	0	12178	123	19097	309	0.0101001806536377	0.0161805519191496	0.0060803712655119	FALSE
Krtap28-13	5UTR	chr1	+	1	66	0	1450	25	2393	35	0.0172413793103448	0.014625992478061	-0.00261538683228382	FALSE
Krtap28-13	Exon	chr1	+	1	992	0	39847	1635	64765	3821	0.0410319471980325	0.0589979155408014	0.0179659683427689	FALSE
Krtap28-13	3UTR	chr1	+	1	512	0	16223	218	25108	360	0.0134377118905258	0.0143380595826032	0.000900347692077358	FALSE
Krtap29-1	Exon	chr11	-	1	1029	0	34543	515	57375	943	0.014908954057262	0.0164357298474946	0.00152677579023259	FALSE
Krtap29-1	3UTR	chr11	-	1	3	0	86	1	145	1	0.0116279069767442	0.00689655172413793	-0.00473135525260625	FALSE
Krtap3-1	5UTR	chr11	-	1	47	0	1713	19	2655	50	0.0110916520723876	0.0188323917137476	0.00774073964136002	FALSE
Krtap3-1	Exon	chr11	-	1	604	0	19518	238	29435	390	0.0121938723229839	0.0132495328690335	0.00105566054604955	FALSE
Krtap3-1	3UTR	chr11	-	1	263	0	7433	116	11485	116	0.0156060809901789	0.0101001306051371	-0.0055059503850418	FALSE
Krtap3-2	5UTR	chr11	-	1	53	0	1448	32	2533	57	0.0220994475138122	0.02250296091591	0.000403513402097835	FALSE
Krtap3-2	Exon	chr11	-	1	1031	0	23585	482	37704	855	0.020436718253127	0.0226766390833864	0.00223992083025939	FALSE
Krtap3-2	3UTR	chr11	-	1	681	0	15093	368	24274	611	0.0243821639170476	0.0251709648183241	0.000788800901276494	FALSE
Krtap3-3	5UTR	chr11	-	1	56	0	1609	24	2478	72	0.0149160969546302	0.0290556900726392	0.014139593118009	FALSE
Krtap3-3	Exon	chr11	-	1	736	0	20367	238	31139	604	0.0116855697942751	0.0193968977809178	0.00771132798664277	FALSE
Krtap3-3	3UTR	chr11	-	1	383	0	11562	107	17200	237	0.00925445424667013	0.0137790697674419	0.00452461552077173	FALSE
Krtap31-1	5UTR	chr11	+	1	53	0	1730	24	2803	82	0.0138728323699422	0.0292543703175169	0.0153815379475747	FALSE
Krtap31-1	Exon	chr11	+	1	973	0	24707	367	39219	878	0.0148540899340268	0.0223871082893496	0.00753301835532276	FALSE
Krtap31-1	3UTR	chr11	+	1	389	0	10985	186	15799	190	0.0169321802457897	0.0120260775998481	-0.00490610264594162	FALSE
Krtap31-2	5UTR	chr11	+	1	53	0	1602	29	2375	86	0.0181023720349563	0.0362105263157895	0.0181081542808332	FALSE
Krtap31-2	Exon	chr11	+	1	935	0	24374	418	36638	895	0.0171494215147288	0.0244281893116436	0.00727876779691484	FALSE
Krtap31-2	3UTR	chr11	+	1	351	0	9681	111	13890	253	0.0114657576696622	0.0182145428365731	0.00674878516691085	FALSE
Krtap4-1	5UTR	chr11	-	1	56	0	1573	41	3099	20	0.0260648442466624	0.00645369474023879	-0.0196111495064236	FALSE
Krtap4-1	Exon	chr11	-	1	1015	0	34856	604	52827	731	0.0173284369979344	0.013837620913548	-0.00349081608438636	FALSE
Krtap4-1	3UTR	chr11	-	1	452	0	14101	137	20991	165	0.00971562300546061	0.00786051164784908	-0.00185511135761153	FALSE
Krtap4-13	5UTR	chr11	-	1	61	0	909	10	1287	40	0.011001100110011	0.0310800310800311	0.0200789309700201	FALSE
Krtap4-13	Exon	chr11	-	1	815	0	15539	276	25785	517	0.0177617607310638	0.0200504169090557	0.00228865617799188	FALSE
Krtap4-13	3UTR	chr11	-	1	259	0	973	43	1325	32	0.0441932168550874	0.0241509433962264	-0.0200422734588609	FALSE
Krtap4-16	5UTR	chr11	-	1	36	0	943	4	1535	6	0.00424178154825027	0.00390879478827362	-0.00033298675997665	FALSE
Krtap4-16	Exon	chr11	-	1	954	0	29468	531	43899	616	0.0180195466268495	0.014032210300918	-0.00398733632593145	FALSE
Krtap4-16	3UTR	chr11	-	1	312	0	8047	93	12066	231	0.0115571020255996	0.0191447041272998	0.00758760210170025	FALSE
Krtap4-2	5UTR	chr11	-	1	60	0	2130	35	3396	36	0.0164319248826291	0.0106007067137809	-0.00583121816884819	FALSE
Krtap4-2	Exon	chr11	-	1	974	0	26181	591	43987	755	0.0225736220923571	0.0171641621388137	-0.00540945995354331	FALSE
Krtap4-2	3UTR	chr11	-	1	413	0	9923	158	15604	152	0.0159226040511942	0.00974109202768521	-0.00618151202350899	FALSE
Krtap4-6	5UTR	chr11	-	1	61	0	1777	45	2666	23	0.0253235790658413	0.0086271567891973	-0.016696422276644	FALSE
Krtap4-6	Exon	chr11	-	1	918	0	25804	678	41452	701	0.0262749961246318	0.0169111261217794	-0.00936387000285243	FALSE
Krtap4-6	3UTR	chr11	-	1	272	0	4680	70	7923	118	0.014957264957265	0.0148933484791114	-6.39164781535105e-05	FALSE
Krtap4-7	5UTR	chr11	-	1	54	0	1777	24	2546	36	0.0135059088351154	0.01413982717989	0.000633918344774661	FALSE
Krtap4-7	Exon	chr11	-	1	984	0	34441	313	51531	592	0.00908800557475102	0.0114882303855931	0.00240022481084211	FALSE
Krtap4-7	3UTR	chr11	-	1	426	0	13669	62	20487	234	0.00453581095910454	0.0114218772880363	0.00688606632893177	FALSE
Krtap4-8	5UTR	chr11	-	1	61	0	1220	31	2121	64	0.0254098360655738	0.0301744460160302	0.0047646099504564	FALSE
Krtap4-8	Exon	chr11	-	1	983	0	30555	393	45390	660	0.0128620520373098	0.0145406477197621	0.00167859568245229	FALSE
Krtap4-8	3UTR	chr11	-	1	295	0	7221	44	10936	108	0.00609333887273231	0.00987564008778347	0.00378230121505116	FALSE
Krtap4-9	5UTR	chr11	+	1	55	0	1383	7	1821	44	0.00506146059291396	0.0241625480505217	0.0191010874576077	FALSE
Krtap4-9	Exon	chr11	+	1	1059	0	36398	208	57256	845	0.0057145997032804	0.0147582786083555	0.00904367890507506	FALSE
Krtap4-9	3UTR	chr11	+	1	272	0	6462	38	10213	181	0.00588053234292789	0.0177225105258005	0.0118419781828726	FALSE
Krtap5-1	5UTR	chr7	-	1	49	0	661	31	1292	57	0.0468986384266263	0.0441176470588235	-0.00278099136780279	FALSE
Krtap5-1	Exon	chr7	-	2	764	0	21257	775	34882	1346	0.036458578350661	0.0385872369703572	0.00212865861969624	FALSE
Krtap5-1	SpliceSite_Donor	chr7	-	1	21	0	715	16	1365	46	0.0223776223776224	0.0336996336996337	0.0113220113220113	FALSE
Krtap5-1	SpliceSite_Acceptor	chr7	-	1	21	0	534	6	1065	18	0.0112359550561798	0.0169014084507042	0.00566545339452445	FALSE
Krtap5-1	Intron	chr7	-	1	21	0	564	9	1094	33	0.0159574468085106	0.030164533820841	0.0142070870123303	FALSE
Krtap5-1	3UTR	chr7	-	1	3	0	74	2	146	2	0.027027027027027	0.0136986301369863	-0.0133283968900407	FALSE
Krtap5-2	5UTR	chr7	-	1	64	0	1373	71	2778	26	0.0517115804806992	0.00935925125989921	-0.0423523292208	FALSE
Krtap5-2	Exon	chr7	-	1	1471	0	35355	825	56292	1009	0.0233347475604582	0.017924394230086	-0.00541035333037223	FALSE
Krtap5-2	3UTR	chr7	-	1	306	0	5737	97	8865	136	0.0169077915286735	0.0153412295544275	-0.001566561974246	FALSE
Krtap5-3	5UTR	chr7	+	1	64	0	1800	35	3673	61	0.0194444444444444	0.0166076776476994	-0.00283676679674502	FALSE
Krtap5-3	Exon	chr7	+	1	1652	0	34249	942	59872	947	0.0275044526847499	0.0158170764297167	-0.0116873762550332	FALSE
Krtap5-3	3UTR	chr7	+	1	520	0	15816	400	24619	372	0.0252908447142135	0.0151102806775255	-0.010180564036688	FALSE
Krtap5-4	5UTR	chr7	+	1	46	0	1220	15	2048	18	0.0122950819672131	0.0087890625	-0.00350601946721311	FALSE
Krtap5-4	Exon	chr7	+	1	1046	0	26963	421	50199	1160	0.0156139895412232	0.0231080300404391	0.00749404049921589	FALSE
Krtap5-4	3UTR	chr7	+	1	331	0	7364	79	12884	162	0.0107278652906029	0.0125737348649488	0.00184586957434584	FALSE
Krtap5-5	5UTR	chr7	-	1	60	0	2153	16	3322	41	0.00743149094287041	0.0123419626730885	0.00491047173021809	FALSE
Krtap5-5	Exon	chr7	-	1	1177	0	31901	765	50536	1097	0.0239804394846557	0.0217072977679278	-0.00227314171672784	FALSE
Krtap5-5	3UTR	chr7	-	1	394	0	10667	269	16661	333	0.0252179619386894	0.0199867955104736	-0.00523116642821585	FALSE
Krtap6-1	5UTR	chr16	+	1	19	0	588	16	1123	9	0.0272108843537415	0.00801424755120214	-0.0191966368025394	FALSE
Krtap6-1	Exon	chr16	+	1	594	0	18274	419	28959	684	0.0229287512312575	0.0236196001243137	0.000690848893056161	FALSE
Krtap6-1	3UTR	chr16	+	1	341	0	8688	171	12818	232	0.0196823204419889	0.0180995475113122	-0.00158277293067673	FALSE
Krtap6-2	5UTR	chr16	-	1	34	0	1302	14	1884	20	0.010752688172043	0.0106157112526539	-0.000136976919389084	FALSE
Krtap6-2	Exon	chr16	-	1	786	0	32808	2202	45729	2895	0.067117776152158	0.0633077478186709	-0.00381002833348715	FALSE
Krtap6-2	3UTR	chr16	-	1	287	0	9097	175	13456	203	0.0192371111355392	0.0150862068965517	-0.00415090423898746	FALSE
Krtap6-3	5UTR	chr16	+	2	69	0	3272	48	4488	57	0.0146699266503667	0.0127005347593583	-0.00196939189100846	FALSE
Krtap6-3	Exon	chr16	+	1	520	0	19943	451	29627	1000	0.0226144511858798	0.0337529955783576	0.0111385443924778	FALSE
Krtap6-3	3UTR	chr16	+	1	281	0	8251	107	12414	206	0.0129681250757484	0.0165941678749799	0.00362604279923147	FALSE
Krtap6-5	5UTR	chr16	-	1	40	0	1629	23	2585	21	0.0141190914671578	0.00812379110251451	-0.00599530036464326	FALSE
Krtap6-5	Exon	chr16	-	1	595	0	18507	228	27723	603	0.0123196628302804	0.0217508927605238	0.00943122993024332	FALSE
Krtap6-5	3UTR	chr16	-	1	321	0	6833	32	10481	99	0.00468315527586712	0.0094456635817193	0.00476250830585219	FALSE
Krtap7-1	5UTR	chr16	-	1	61	0	1753	101	3248	143	0.0576155162578437	0.0440270935960591	-0.0135884226617846	FALSE
Krtap7-1	Exon	chr16	-	1	621	0	18067	368	31382	695	0.0203686278850944	0.022146453380919	0.00177782549582463	FALSE
Krtap7-1	3UTR	chr16	-	1	299	0	7677	87	13741	172	0.0113325517780383	0.0125172840404628	0.00118473226242455	FALSE
Krtap8-1	5UTR	chr16	-	1	45	0	1235	9	1826	34	0.00728744939271255	0.0186199342825849	0.0113324848898723	FALSE
Krtap8-1	Exon	chr16	-	1	574	0	17949	286	26355	426	0.0159340353223021	0.0161639157655094	0.000229880443207313	FALSE
Krtap8-1	3UTR	chr16	-	1	346	0	9347	110	13997	163	0.0117684818658393	0.0116453525755519	-0.000123129290287403	FALSE
Krtap9-1	5UTR	chr11	+	1	51	0	539	45	756	3	0.0834879406307978	0.00396825396825397	-0.0795196866625438	FALSE
Krtap9-1	Exon	chr11	+	1	1044	0	25517	622	41154	839	0.0243759062585727	0.0203868396753657	-0.00398906658320701	FALSE
Krtap9-1	3UTR	chr11	+	1	435	0	11352	189	18285	274	0.0166490486257928	0.0149849603500137	-0.00166408827577914	FALSE
Krtap9-3	5UTR	chr11	-	1	51	0	1578	48	2889	38	0.0304182509505703	0.013153340256144	-0.0172649106944263	FALSE
Krtap9-3	Exon	chr11	-	1	759	0	24940	423	40327	553	0.0169607056936648	0.0137128970664815	-0.00324780862718328	FALSE
Krtap9-3	3UTR	chr11	-	1	300	0	8121	123	13187	222	0.0151459179903953	0.0168347615075453	0.00168884351715004	FALSE
Krtap9-5	Exon	chr11	+	1	1077	0	51084	613	78916	1240	0.0119998433951922	0.0157129099295453	0.00371306653435311	FALSE
Krtap9-5	3UTR	chr11	+	1	3	0	103	2	144	0	0.0194174757281553	0	-0.0194174757281553	FALSE
Krtcap2	5UTR	chr3	+	2	687	0	14518	286	27576	385	0.0196996831519493	0.0139614157238178	-0.00573826742813149	FALSE
Krtcap2	Exon	chr3	+	5	1522	0	36841	610	63461	1058	0.0165576395863304	0.0166716566079955	0.000114017021665015	FALSE
Krtcap2	SpliceSite_Donor	chr3	+	4	84	0	1629	17	2717	56	0.0104358502148557	0.020610967979389	0.0101751177645333	FALSE
Krtcap2	SpliceSite_Acceptor	chr3	+	4	84	0	1943	28	3459	46	0.0144107050952136	0.0132986412257878	-0.00111206386942579	FALSE
Krtcap2	Intron	chr3	+	4	2419	0	57647	721	100757	1662	0.0125071556195466	0.0164951318518813	0.00398797623233471	FALSE
Krtcap2	3UTR	chr3	+	1	218	0	6057	142	9120	121	0.0234439491497441	0.0132675438596491	-0.010176405290095	FALSE
Krtcap3	5UTR	chr5	+	1	81	0	1302	42	2393	16	0.032258064516129	0.00668616798997075	-0.0255718965261583	FALSE
Krtcap3	Exon	chr5	+	3	1338	0	36459	603	57526	926	0.0165391261416934	0.0160970691513403	-0.000442056990353146	FALSE
Krtcap3	SpliceSite_Donor	chr5	+	2	42	0	1271	28	1829	21	0.022029897718332	0.0114816839803171	-0.0105482137380149	FALSE
Krtcap3	SpliceSite_Acceptor	chr5	+	2	42	0	1202	20	1768	39	0.0166389351081531	0.0220588235294118	0.00541988842125869	FALSE
Krtcap3	Intron	chr5	+	2	174	0	5717	99	8424	114	0.0173167745320973	0.0135327635327635	-0.00378401099933372	FALSE
Krtcap3	3UTR	chr5	+	2	117	0	3418	36	5243	95	0.0105324751316559	0.0181193972916269	0.00758692215997099	FALSE
Krtdap	5UTR	chr7	+	1	22	0	404	1	818	18	0.00247524752475248	0.0220048899755501	0.0195296424507976	FALSE
Krtdap	Exon	chr7	+	6	679	0	13834	206	22506	275	0.0148908486338008	0.0122189638318671	-0.00267188480193372	FALSE
Krtdap	SpliceSite_Donor	chr7	+	5	105	0	1943	30	3124	33	0.0154400411734431	0.0105633802816901	-0.00487666089175299	FALSE
Krtdap	SpliceSite_Acceptor	chr7	+	5	105	0	2440	33	3944	38	0.0135245901639344	0.00963488843813387	-0.00388970172580055	FALSE
Krtdap	Intron	chr7	+	5	2523	0	58891	915	98312	1176	0.0155371788558523	0.0119619171616893	-0.00357526169416302	FALSE
Krtdap	3UTR	chr7	+	1	142	0	2987	62	4313	113	0.0207566119852695	0.0261998608856944	0.00544324890042491	FALSE
Ksr1	5UTR	chr11	-	3	418	0	10650	335	16997	420	0.0314553990610329	0.024710242984056	-0.00674515607697685	FALSE
Ksr1	Exon	chr11	-	25	7103	0	201848	4436	328946	8038	0.0219769331378067	0.0244356216521861	0.00245868851437941	FALSE
Ksr1	SpliceSite_Donor	chr11	-	24	504	0	11575	332	19157	643	0.028682505399568	0.0335647543978702	0.0048822489983022	FALSE
Ksr1	SpliceSite_Acceptor	chr11	-	24	504	0	14372	255	23429	463	0.0177428332869468	0.0197618336249947	0.00201900033804782	FALSE
Ksr1	Intron	chr11	-	24	125865	1	3691621	114788	5812930	158797	0.0310941995399853	0.0273178930418911	-0.00377630649809419	TRUE
Ksr1	3UTR	chr11	-	3	3754	0	107690	2677	176563	4447	0.0248583898226391	0.0251864773480288	0.000328087525389695	FALSE
Ksr2	5UTR	chr5	+	1	829	0	12016	255	19972	559	0.0212217043941411	0.0279891848588023	0.00676748046466118	FALSE
Ksr2	Exon	chr5	+	21	13590	0	349694	6058	546182	9271	0.0173237173071314	0.0169741954147152	-0.000349521892416136	FALSE
Ksr2	SpliceSite_Donor	chr5	+	20	420	0	10694	234	16842	389	0.0218814288386011	0.023097019356371	0.00121559051776989	FALSE
Ksr2	SpliceSite_Acceptor	chr5	+	20	420	0	12166	193	18322	360	0.0158638829524905	0.0196485099879926	0.00378462703550203	FALSE
Ksr2	Intron	chr5	+	20	347414	1	9208399	192286	14328896	263138	0.0208815886453226	0.0183641503155582	-0.00251743832976445	TRUE
Ksr2	3UTR	chr5	+	1	9443	0	240286	3825	369284	5235	0.0159185304179186	0.0141760812816152	-0.00174244913630341	FALSE
Kti12	5UTR	chr4	+	1	106	0	1894	12	3961	45	0.00633579725448786	0.0113607674829588	0.00502497022847099	FALSE
Kti12	Exon	chr4	+	1	1629	0	37261	293	64442	1001	0.00786344971954591	0.0155333478166413	0.00766989809709542	FALSE
Kti12	3UTR	chr4	+	1	470	0	15447	75	24266	340	0.00485531171101185	0.0140113739388445	0.00915606222783263	FALSE
Ktn1	5UTR	chr14	+	4	415	0	9111	152	13740	237	0.0166831302820766	0.0172489082969432	0.000565778014866621	FALSE
Ktn1	Exon	chr14	+	40	12912	1	361127	4080	562563	6693	0.0112979644280267	0.0118973341652402	0.000599369737213454	TRUE
Ktn1	SpliceSite_Donor	chr14	+	39	819	0	22718	277	35535	447	0.0121929747336913	0.0125791473195441	0.000386172585852766	FALSE
Ktn1	SpliceSite_Acceptor	chr14	+	39	819	1	21333	207	32291	419	0.00970327661369709	0.0129757517574556	0.00327247514375855	TRUE
Ktn1	Intron	chr14	+	39	78535	1	2059014	26066	3197598	43696	0.0126594573907705	0.0136652574838989	0.00100580009312832	TRUE
Ktn1	3UTR	chr14	+	38	6906	1	196960	2096	306145	3555	0.0106417546709992	0.0116121445720165	0.000970389901017339	TRUE
Kxd1	5UTR	chr8	-	4	686	0	15522	398	27295	445	0.0256410256410256	0.0163033522623191	-0.00933767337870653	FALSE
Kxd1	Exon	chr8	-	11	3176	0	88614	1523	152746	2548	0.0171869004897646	0.0166812878896992	-0.000505612600065358	FALSE
Kxd1	SpliceSite_Donor	chr8	-	10	210	0	5263	103	9755	160	0.0195705871176135	0.0164018452075859	-0.00316874191002767	FALSE
Kxd1	SpliceSite_Acceptor	chr8	-	10	210	0	6289	87	11050	150	0.0138336778502147	0.0135746606334842	-0.000259017216730497	FALSE
Kxd1	Intron	chr8	-	10	16509	0	479057	7108	815025	13511	0.0148374828047602	0.0165774056010552	0.001739922796295	FALSE
Kxd1	3UTR	chr8	-	4	761	0	21044	331	37980	831	0.0157289488690363	0.0218799368088468	0.00615098793981046	FALSE
Ky	5UTR	chr9	+	1	393	0	7289	278	12541	183	0.0381396625051447	0.0145921377880552	-0.0235475247170896	FALSE
Ky	Exon	chr9	+	11	5879	0	170732	6084	268844	7435	0.0356347960546353	0.0276554433054113	-0.00797935274922402	FALSE
Ky	SpliceSite_Donor	chr9	+	10	210	0	5041	97	8283	184	0.019242213846459	0.0222141736085959	0.00297195976213688	FALSE
Ky	SpliceSite_Acceptor	chr9	+	10	210	0	6175	201	10224	303	0.0325506072874494	0.0296361502347418	-0.00291445705270761	FALSE
Ky	Intron	chr9	+	10	34611	0	1011815	45809	1652361	77273	0.0452740866660407	0.046765204455927	0.00149111778988627	FALSE
