Summit_Chr	Summit_Start	Summit_End	seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr3	51525107	51525507	chr3	51524645	51525568	924	*	6.727628512	6.338421277	7.033833508	-0.590419094	0.001640012	0.003936048
chr3	132793429	132793829	chr3	132792584	132794214	1631	*	6.732097264	7.020509965	6.371244523	0.54125418	0.002239261	0.005210462
chr3	95988866	95989266	chr3	95987547	95989953	2407	*	6.733371167	6.551712199	6.8946932	-0.294445594	0.083303066	0.128443407
chr3	19676399	19676799	chr3	19675174	19677448	2275	*	6.737121805	6.644079026	6.824525857	-0.152138793	0.340693341	0.42595417
chr3	32616927	32617327	chr3	32616657	32617985	1329	*	6.740035609	7.058403492	6.33091234	0.646352676	0.00012759	0.00038595
chr3	145899079	145899479	chr3	145898477	145900157	1681	*	6.740521338	6.513731586	6.936455642	-0.386621019	0.016868871	0.031682056
chr3	86846041	86846441	chr3	86845447	86847068	1622	*	6.741998218	7.186955468	6.095267802	1.006087102	9.33E-10	6.63E-09
chr3	140709405	140709805	chr3	140708340	140710434	2095	*	6.744691704	6.851299179	6.629573421	0.183318703	0.215854504	0.290282254
chr3	152484288	152484688	chr3	152483680	152485564	1885	*	6.745490003	6.893445666	6.580608373	0.2663698	0.07218813	0.113306669
chr3	13862587	13862987	chr3	13862271	13863309	1039	*	6.747168823	7.224430148	6.029078237	1.092727371	1.25E-08	7.56E-08
chr3	100099317	100099717	chr3	100098945	100099936	992	*	6.747598868	7.414082313	5.471115613	1.809797146	1.98E-23	6.54E-22
chr3	33074762	33075162	chr3	33073954	33076088	2135	*	6.748312897	6.767354119	6.729016997	0.031210614	0.841313009	0.878418833
chr3	18163210	18163610	chr3	18162853	18164894	2042	*	6.757262053	6.822103411	6.689368718	0.107925692	0.461233378	0.545619005
chr3	136107434	136107834	chr3	136106338	136108145	1808	*	6.761498973	7.126306565	6.272035856	0.788235082	6.67E-07	3.06E-06
chr3	24311209	24311609	chr3	24310633	24311802	1170	*	6.762157208	7.202080292	6.126097511	0.959866048	6.09E-09	3.85E-08
chr3	63850654	63851054	chr3	63849688	63851880	2193	*	6.76968346	6.707771032	6.829047921	-0.100561809	0.543501946	0.623943128
chr3	95174039	95174439	chr3	95173565	95174867	1303	*	6.773563475	6.562099575	6.957957489	-0.344183732	0.025289509	0.045358337
chr3	66412810	66413210	chr3	66411896	66414299	2404	*	6.777153964	6.46329081	7.034786586	-0.479954603	0.002191858	0.005111948
chr3	82289827	82290227	chr3	82289385	82290946	1562	*	6.777271894	6.938385387	6.595877388	0.288423158	0.052440476	0.085741805
chr3	137375097	137375497	chr3	137374404	137375790	1387	*	6.777375391	7.488718729	5.314112761	1.985536902	5.35E-26	2.25E-24
chr3	89355731	89356131	chr3	89355303	89356747	1445	*	6.777821848	6.873233635	6.675650372	0.189123943	0.248812235	0.32724984
chr3	137072129	137072529	chr3	137071536	137073152	1617	*	6.779554552	7.238665755	6.102187311	1.051487958	1.22E-09	8.52E-09
chr3	57666939	57667339	chr3	57666975	57667974	1000	*	6.779976128	7.005403857	6.512681533	0.447774355	0.002335861	0.00540666
chr3	69006979	69007379	chr3	69006693	69007896	1204	*	6.782678691	7.294809756	5.981411016	1.222448722	1.83E-12	1.87E-11
chr3	14874496	14874896	chr3	14874436	14875442	1007	*	6.792235927	6.95211888	6.61240019	0.295468889	0.048524872	0.080172792
chr3	37674353	37674753	chr3	37673837	37675686	1850	*	6.795072631	6.690166922	6.892864476	-0.147102198	0.318359243	0.402432301
chr3	24977217	24977617	chr3	24976565	24978122	1558	*	6.795351431	7.092231611	6.421117642	0.610068683	0.000424727	0.001156749
chr3	18756568	18756968	chr3	18756241	18758049	1809	*	6.79823417	7.022691753	6.532303561	0.440413599	0.002961073	0.006689898
chr3	31262348	31262748	chr3	31261416	31263100	1685	*	6.799054269	7.065338016	6.4722384	0.540355645	0.000528627	0.001412938
chr3	135590707	135591107	chr3	135589823	135591883	2061	*	6.799063345	6.403827769	7.108978497	-0.630584692	3.91E-05	0.000131051
chr3	102577505	102577905	chr3	102576330	102578487	2158	*	6.802120998	6.59858981	6.980456546	-0.331558408	0.035156799	0.0605042
chr3	97076408	97076808	chr3	97075486	97077419	1934	*	6.806530071	7.162144747	6.333539086	0.731218516	4.59E-05	0.000151797
chr3	137644506	137644906	chr3	137643994	137645781	1788	*	6.808795506	6.437997633	7.103513666	-0.613329356	3.92E-05	0.000131233
chr3	39697418	39697818	chr3	39697118	39698403	1286	*	6.811300899	7.441614696	5.6660095	1.585201632	8.88E-16	1.33E-14
chr3	129303905	129304305	chr3	129303330	129305068	1739	*	6.816937323	6.829197914	6.804571644	0.017892367	0.905616883	0.929464294
chr3	152667155	152667555	chr3	152666891	152668185	1295	*	6.817011169	6.848506592	6.784812795	0.050704763	0.729476091	0.787561641
chr3	19007363	19007763	chr3	19006824	19008506	1683	*	6.820088072	7.182718159	6.334553223	0.742765659	7.57E-06	2.89E-05
chr3	134331381	134331781	chr3	134330719	134332314	1596	*	6.820595613	6.694356399	6.936671917	-0.221996221	0.126028463	0.183291176
chr3	37687452	37687852	chr3	37687005	37687886	882	*	6.821406404	6.973233835	6.651700951	0.24803574	0.11699391	0.172019791
chr3	133757863	133758263	chr3	133757165	133758706	1542	*	6.821600862	6.740586082	6.898307118	-0.139131668	0.36651755	0.452256165
chr3	126771640	126772040	chr3	126770784	126772184	1401	*	6.821716824	6.726596619	6.910951576	-0.144268195	0.333025632	0.418110852
chr3	146718148	146718548	chr3	146717039	146719177	2139	*	6.823009454	6.622435868	6.99907109	-0.303141943	0.050778	0.083422441
chr3	106028902	106029302	chr3	106028423	106029858	1436	*	6.825117133	7.431019499	5.760409764	1.541031497	7.39E-19	1.56E-17
chr3	137015187	137015587	chr3	137014661	137016117	1457	*	6.827722916	7.345108393	6.013313156	1.221315715	2.22E-11	1.95E-10
chr3	70365200	70365600	chr3	70364158	70365819	1662	*	6.830574851	7.339144806	6.038119587	1.168944561	4.72E-11	3.97E-10
chr3	79458635	79459035	chr3	79456987	79459624	2638	*	6.831402813	6.711384036	6.942199435	-0.195321312	0.237037029	0.314260676
chr3	122497283	122497683	chr3	122496898	122498732	1835	*	6.832632367	6.745974292	6.914378802	-0.129401685	0.387021605	0.47311279
chr3	64984016	64984416	chr3	64983029	64984763	1735	*	6.837925404	6.78549046	6.88852124	-0.104300338	0.527681754	0.609433399
chr3	144723431	144723831	chr3	144722402	144724196	1795	*	6.838738052	7.296404482	6.164541976	1.008620401	1.90E-09	1.29E-08
chr3	52030254	52030654	chr3	52029581	52030964	1384	*	6.839279711	7.122177578	6.487034029	0.537535933	0.001409721	0.003438933
chr3	127163801	127164201	chr3	127163456	127165011	1556	*	6.841739064	7.022230883	6.635393352	0.349844318	0.01502132	0.028609438
chr3	104420718	104421118	chr3	104420466	104421260	795	*	6.844788336	6.394223968	7.187620062	-0.682017776	0.000102914	0.000317449
chr3	137390091	137390491	chr3	137389036	137391200	2165	*	6.846780345	7.356502934	6.051481011	1.194973294	1.03E-11	9.41E-11
chr3	69476015	69476415	chr3	69475527	69476782	1256	*	6.847097887	7.19668508	6.384749837	0.712534223	8.12E-06	3.08E-05
chr3	95171646	95172046	chr3	95170050	95172621	2572	*	6.848006591	6.609529504	7.052598567	-0.391289062	0.016061016	0.03034383
chr3	74529722	74530122	chr3	74528648	74530616	1969	*	6.851403629	7.127619838	6.509474213	0.533095172	0.001054555	0.002642838
chr3	153782253	153782653	chr3	153781289	153783175	1887	*	6.852738873	6.866798968	6.838540402	0.014911519	0.919788977	0.940726339
chr3	139552644	139553044	chr3	139552336	139553328	993	*	6.85301351	7.397498102	5.968048892	1.311684386	4.79E-14	5.94E-13
chr3	65663360	65663760	chr3	65662834	65664114	1281	*	6.85350476	7.449784009	5.819011939	1.52110301	3.04E-19	6.64E-18
chr3	10440844	10441244	chr3	10440331	10442024	1694	*	6.853975549	7.344970396	6.103933723	1.125434688	4.73E-12	4.54E-11
chr3	21725775	21726175	chr3	21725622	21726195	574	*	6.855291661	7.191953461	6.415358596	0.722394562	1.02E-06	4.51E-06
chr3	99244573	99244973	chr3	99244411	99245397	987	*	6.864165453	6.526199436	7.137793606	-0.533840538	0.000474562	0.001281257
chr3	81735301	81735701	chr3	81734388	81736391	2004	*	6.864505685	6.638011321	7.060219584	-0.356634866	0.052728713	0.08615181
chr3	140016413	140016813	chr3	140016008	140017457	1450	*	6.866321367	7.169176087	6.482522945	0.583965187	0.000722339	0.001873345
chr3	154850616	154851016	chr3	154848974	154851928	2955	*	6.866442134	6.616206368	7.079622651	-0.420031251	0.0097128	0.019411059
chr3	28616862	28617262	chr3	28616349	28617712	1364	*	6.869276169	7.115597234	6.57206056	0.469608647	0.003876893	0.008512215
chr3	122072810	122073210	chr3	122072587	122073530	944	*	6.873146961	7.21582363	6.422851288	0.726348211	1.82E-06	7.77E-06
chr3	153643392	153643792	chr3	153642826	153644893	2068	*	6.874751138	6.845286992	6.903625561	-0.048070786	0.7543884	0.808320725
chr3	9033995	9034395	chr3	9033656	9035210	1555	*	6.878267614	7.195666125	6.470747961	0.663049329	1.64E-05	5.89E-05
chr3	35931601	35932001	chr3	35930924	35932564	1641	*	6.881978988	7.310620828	6.269416789	0.960601482	3.00E-10	2.28E-09
chr3	86880778	86881178	chr3	86879660	86882222	2563	*	6.882062691	6.78171061	6.975886073	-0.161161585	0.272542845	0.353622909
chr3	151418526	151418926	chr3	151417624	151419468	1845	*	6.882322191	7.166767301	6.527670203	0.54868227	0.00091015	0.00231146
chr3	82438679	82439079	chr3	82438062	82439596	1535	*	6.883332395	7.345354134	6.199545805	1.059001449	5.88E-11	4.90E-10
chr3	35081652	35082052	chr3	35080771	35083159	2389	*	6.883718943	7.208192102	6.464429668	0.657261082	2.39E-05	8.35E-05
chr3	51924160	51924560	chr3	51923511	51925554	2044	*	6.887627705	6.982926646	6.785585629	0.157855561	0.25572332	0.334876161
chr3	151315996	151316396	chr3	151314641	151316970	2330	*	6.888526177	7.352051419	6.201407203	1.08529039	2.42E-13	2.76E-12
chr3	66959731	66960131	chr3	66958012	66961034	3023	*	6.890632535	6.397742598	7.257332166	-0.805049189	2.13E-07	1.06E-06
chr3	139964288	139964688	chr3	139963170	139965312	2143	*	6.893920999	7.166898085	6.556949211	0.524222699	0.000607809	0.001600697
chr3	109531401	109531801	chr3	109531011	109532836	1826	*	6.894186148	6.745666271	7.028833498	-0.255022154	0.074186385	0.116046979
chr3	59176905	59177305	chr3	59175866	59177553	1688	*	6.895941008	7.416033188	6.074695485	1.233331858	5.34E-11	4.47E-10
chr3	56730640	56731040	chr3	56729894	56731595	1702	*	6.897041904	6.917305307	6.876489832	0.019082563	0.896716164	0.922858157
chr3	80912834	80913234	chr3	80911600	80913349	1750	*	6.898355306	7.18552034	6.539457196	0.572786195	0.000208748	0.000605341
chr3	138033988	138034388	chr3	138032843	138034561	1719	*	6.900434145	7.284465654	6.375553386	0.81618605	8.08E-07	3.65E-06
chr3	7617377	7617777	chr3	7616623	7618842	2220	*	6.901507394	7.161276962	6.584462743	0.494963217	0.001312064	0.003221463
chr3	146220967	146221367	chr3	146220152	146222605	2454	*	6.901895426	6.535534663	7.193809122	-0.556668681	0.00149268	0.00361982
chr3	8938465	8938865	chr3	8937943	8939782	1840	*	6.902662974	7.070315031	6.712935002	0.325738951	0.018728866	0.034785422
chr3	156503673	156504073	chr3	156503238	156504586	1349	*	6.90401365	7.418187678	6.097656108	1.235202042	7.75E-15	1.05E-13
chr3	8765992	8766392	chr3	8765945	8766848	904	*	6.904836747	7.133735551	6.632643827	0.450181415	0.004041126	0.008831573
chr3	151389767	151390167	chr3	151388782	151390832	2051	*	6.910412305	7.094115283	6.699857116	0.328581445	0.024836316	0.04465014
chr3	68387703	68388103	chr3	68387058	68388436	1379	*	6.910984886	6.984179291	6.833877598	0.127143515	0.369878956	0.455562053
chr3	89730596	89730996	chr3	89729908	89731420	1513	*	6.915865196	6.874724686	6.955864981	-0.062264085	0.694307848	0.758094998
chr3	18080883	18081283	chr3	18080002	18082541	2540	*	6.917763805	6.885609447	6.949217113	-0.061986786	0.661971873	0.730267337
chr3	25202438	25202838	chr3	25202104	25203164	1061	*	6.917812249	7.425743424	6.126929758	1.19422795	9.75E-12	8.99E-11
chr3	151459198	151459598	chr3	151459040	151460542	1503	*	6.919512243	7.52492493	5.856362658	1.593834947	4.24E-24	1.51E-22
chr3	96469733	96470133	chr3	96468901	96471030	2130	*	6.920915309	6.805233008	7.028006276	-0.193296469	0.20255579	0.274827409
chr3	10247819	10248219	chr3	10246915	10248698	1784	*	6.924946251	7.112992276	6.708663184	0.358282189	0.019060896	0.035341829
chr3	140254044	140254444	chr3	140253025	140254922	1898	*	6.926524454	7.277905068	6.461022532	0.730125007	9.51E-07	4.25E-06
chr3	138876584	138876984	chr3	138875952	138877681	1730	*	6.928436168	6.794670838	7.050844473	-0.212826666	0.169912844	0.23697888
chr3	81995911	81996311	chr3	81995250	81996643	1394	*	6.928764885	7.201894179	6.591560766	0.553127116	0.000274729	0.000778083
chr3	41604440	41604840	chr3	41603446	41605622	2177	*	6.930590093	6.815571644	7.037111952	-0.218655976	0.144288425	0.206095727
chr3	107241422	107241822	chr3	107240672	107242326	1655	*	6.932549634	6.835842643	7.023179383	-0.187007427	0.195507599	0.266755881
chr3	102487136	102487536	chr3	102486415	102487828	1414	*	6.933715404	6.99292219	6.871974459	0.104315203	0.459613558	0.544091676
chr3	65104412	65104812	chr3	65103582	65105255	1674	*	6.937063093	7.327532357	6.400016454	0.8199264	1.98E-07	9.89E-07
chr3	148140011	148140411	chr3	148139669	148141232	1564	*	6.938054956	7.059348567	6.805619785	0.221974562	0.130970228	0.189512519
chr3	96404519	96404919	chr3	96404259	96405079	821	*	6.940758922	6.519788039	7.266235369	-0.629586523	0.00028077	0.000793276
chr3	135293608	135294008	chr3	135292675	135294125	1451	*	6.942430893	6.776855204	7.090945071	-0.267072901	0.062516994	0.099888633
chr3	129605411	129605811	chr3	129604625	129606812	2188	*	6.942845859	6.703321563	7.148207643	-0.401201897	0.019385966	0.035861005
chr3	132097722	132098122	chr3	132096815	132099212	2398	*	6.94347062	7.317433962	6.437306401	0.803933383	3.33E-07	1.61E-06
chr3	105501777	105502177	chr3	105501205	105502599	1395	*	6.944788908	6.938410643	6.951139099	-0.008323153	0.954267867	0.966451422
chr3	147990995	147991395	chr3	147989946	147992198	2253	*	6.946326394	6.553058166	7.255033489	-0.561214049	0.001676965	0.004015652
chr3	104431039	104431439	chr3	104430862	104431766	905	*	6.947113877	6.754803497	7.116778505	-0.302611876	0.0291164	0.051299261
chr3	27898887	27899287	chr3	27897736	27900064	2329	*	6.948152034	6.909969366	6.985350153	-0.063217918	0.657535232	0.726244207
chr3	139648173	139648573	chr3	139646677	139649515	2839	*	6.949083953	7.202707811	6.641157576	0.506892979	0.000988915	0.002493588
chr3	121030397	121030797	chr3	121029404	121031567	2164	*	6.94967057	7.076789573	6.810258991	0.243673799	0.090777635	0.138334352
chr3	154222285	154222685	chr3	154221758	154223751	1994	*	6.956046431	7.197825651	6.665425244	0.444042321	0.004101618	0.00895101
chr3	137217363	137217763	chr3	137216771	137218068	1298	*	6.958389251	7.339331638	6.439290908	0.820509039	1.51E-08	8.97E-08
chr3	157205654	157206054	chr3	157204961	157206458	1498	*	6.963833236	7.440079522	6.248064408	1.069562368	2.90E-10	2.20E-09
chr3	69358158	69358558	chr3	69357817	69359459	1643	*	6.96450324	7.395409233	6.34727033	0.968870145	9.26E-10	6.59E-09
chr3	107969849	107970249	chr3	107968723	107971638	2916	*	6.964860041	6.738666636	7.160349299	-0.360620751	0.014902111	0.028408543
chr3	154786631	154787031	chr3	154786073	154787684	1612	*	6.964955243	6.820997937	7.095842312	-0.257593052	0.065660665	0.104247391
chr3	152578345	152578745	chr3	152576972	152580118	3147	*	6.965519206	6.629741937	7.237713083	-0.555776592	7.16E-05	0.000227807
chr3	28805134	28805534	chr3	28804485	28806549	2065	*	6.965697686	7.514952182	6.067806627	1.318477218	1.63E-14	2.13E-13
chr3	151380707	151381107	chr3	151379948	151381683	1736	*	6.96962789	7.332716679	6.483266915	0.754155496	4.52E-06	1.79E-05
chr3	70962435	70962835	chr3	70962055	70963166	1112	*	6.97100796	7.530553962	6.044676428	1.407486969	6.00E-19	1.28E-17
chr3	142474103	142474503	chr3	142473455	142474709	1255	*	6.971518068	6.820251323	7.108418845	-0.267904655	0.056872749	0.091981991
chr3	142279247	142279647	chr3	142278104	142280215	2112	*	6.971592009	7.321020016	6.509523376	0.718790968	2.06E-06	8.69E-06
chr3	78966860	78967260	chr3	78965489	78967817	2329	*	6.972936911	7.091549174	6.843692171	0.228318284	0.148583574	0.211282666
chr3	38848729	38849129	chr3	38847992	38849513	1522	*	6.973852985	7.096081359	6.840302519	0.203680494	0.167841144	0.234508369
chr3	121107041	121107441	chr3	121106572	121107958	1387	*	6.976800333	7.094007959	6.849221743	0.212128612	0.180947097	0.2498339
chr3	109627149	109627549	chr3	109626151	109628736	2586	*	6.977906235	7.04307697	6.909651694	0.109292852	0.507937884	0.590586614
chr3	26022583	26022983	chr3	26021058	26023604	2547	*	6.977963023	7.162697641	6.766050859	0.331021064	0.021910195	0.039960588
chr3	27519285	27519685	chr3	27518630	27520716	2087	*	6.978084846	6.945517248	7.009933459	-0.065016495	0.672579246	0.739210161
chr3	55468483	55468883	chr3	55467248	55470238	2991	*	6.980865256	7.168730716	6.764821125	0.374733975	0.006105697	0.012820168
chr3	66934538	66934938	chr3	66933901	66936738	2838	*	6.982245629	6.136670673	7.511827742	-0.941459582	0.000557568	0.001482061
chr3	141239539	141239939	chr3	141239021	141240868	1848	*	6.982260188	6.976370831	6.988125602	-0.015412109	0.915655734	0.937564951
chr3	68047934	68048334	chr3	68047167	68048958	1792	*	6.982768967	6.941728575	7.022674102	-0.075939984	0.595766659	0.671773621
chr3	38229875	38230275	chr3	38229709	38231044	1336	*	6.982819516	7.009738734	6.955388446	0.039406497	0.779637396	0.828552444
chr3	144011329	144011729	chr3	144010364	144012326	1963	*	6.98441882	7.24508833	6.666030815	0.495026358	0.001146611	0.002850409
chr3	102016779	102017179	chr3	102016260	102017667	1408	*	6.985158399	7.210984314	6.717303332	0.441825174	0.004144832	0.009034835
chr3	123159102	123159502	chr3	123157922	123160113	2192	*	6.986542041	6.96495203	7.007813715	-0.050016894	0.729753563	0.787768179
chr3	89246044	89246444	chr3	89245525	89247097	1573	*	6.986957914	7.119526277	6.840963848	0.271088651	0.064470209	0.102581679
chr3	159348237	159348637	chr3	159347521	159349406	1886	*	6.989299444	7.608231997	5.882309085	1.341761073	7.89E-07	3.58E-06
chr3	50920825	50921225	chr3	50920084	50921550	1467	*	6.991651956	6.952297032	7.029961772	-0.077754776	0.594601686	0.670789029
chr3	139934983	139935383	chr3	139934732	139935930	1199	*	6.992193865	7.458256645	6.299425221	1.05589888	5.75E-10	4.20E-09
chr3	82364132	82364532	chr3	82362737	82365032	2296	*	6.99271496	7.42806446	6.366249857	0.982586687	3.70E-10	2.77E-09
chr3	123976433	123976833	chr3	123975911	123976955	1045	*	6.993150803	7.740082499	5.35729819	2.165376771	1.14E-28	6.02E-27
chr3	20819553	20819953	chr3	20819256	20820110	855	*	6.9932648	7.350222273	6.517885966	0.718743843	6.88E-05	0.0002194
chr3	79221650	79222050	chr3	79221240	79223457	2218	*	6.993763957	6.860277006	7.115939132	-0.22552762	0.140114257	0.200910221
chr3	9574758	9575158	chr3	9574433	9576397	1965	*	6.99428349	6.781796474	7.179454626	-0.341766808	0.019239054	0.035625868
