gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Septin11	ENSMUSG00000058013.11	chr5	93093436	93176447	+	protein_coding	83011	0.01884240174311	0.0189141537479714	7.17520048613383e-05	0.0217757198628367	0.0177846094046767	0.0175781149730561	0.0182311627318706	0.0153078368657515	0.0212216763957297	0.0171477125178301	0.0219793892125741	35465.375	737944.75	-0.166859495088785	6.21284114102095	10.1310123848033	0.00374664750383962	0.019274084952086	1	FALSE	TRUE	TRUE
Disp1	ENSMUSG00000030768.12	chr1	183086265	183221522	-	protein_coding	135257	0.019030789330157	0.0193679494513605	0.000337160121203536	0.0212402551028052	0.0184525419786595	0.0172664633091035	0.0191638969300597	0.0158117928346857	0.0215351062627413	0.0178550840060843	0.0222698147019309	56102.25	1301343.5	-0.132136534890936	7.06700509164401	10.1266572192215	0.00375300400656832	0.0193020783828795	1	FALSE	TRUE	TRUE
Usp8	ENSMUSG00000027363.15	chr2	126707327	126759297	+	protein_coding	51970	0.0125492645728738	0.0126417063165415	9.2441743667725e-05	0.0171085581021926	0.00943502498880381	0.0108131877447007	0.012840287455798	0.00837807924395116	0.0148087280712771	0.0109901514549079	0.0163898664960298	20348.625	452491.625	-0.310986776411934	4.91272861540391	10.1188759457384	0.00376439024653718	0.0193512039549695	1	FALSE	TRUE	TRUE
Mia2	ENSMUSG00000021000.17	chr12	59095798	59191583	+	protein_coding	95785	0.0133175889404424	0.0134639929135842	0.000146403973141761	0.0150224456239609	0.0120089727539735	0.0119618130474611	0.014277124336374	0.00958947535267079	0.0153306315467669	0.0126957206548446	0.0162401441000544	36725	779654.125	-0.208618255732662	5.79682317198444	10.11687142406	0.00376732952131583	0.0193554888342256	1	FALSE	TRUE	TRUE
Depdc1b	ENSMUSG00000021697.12	chr13	108316331	108407782	+	protein_coding	91451	0.0182679862555001	0.0183861457487018	0.000118159493201757	0.020916469068687	0.0168206597741871	0.0176863257862501	0.0176484903928761	0.0148571903811425	0.0209059446835903	0.0164110839971387	0.0213703639329358	35581.875	781298.25	-0.167294115321077	6.25838258553978	10.110971261044	0.00377599556035067	0.0193683876335323	1	FALSE	TRUE	TRUE
Crybg3	ENSMUSG00000022723.16	chr16	59490774	59600979	-	protein_coding	110205	0.0143152863364864	0.0149315358806383	0.000616249544151839	0.0154660126382197	0.0141137390722167	0.013068339465589	0.0146130541699203	0.0109071624755618	0.0172655053055666	0.0130962331395475	0.0184572426018771	43835.25	970184.625	-0.173100293770048	6.24511521139819	10.0936336309981	0.00380158644868028	0.0194650431286977	1	FALSE	TRUE	TRUE
Blmh	ENSMUSG00000020840.10	chr11	76924808	76987379	+	protein_coding	62571	0.0152415916082264	0.0153819592139658	0.000140367605739407	0.019912981636703	0.0130183561411605	0.0136491424387481	0.014385886216294	0.0111578947368421	0.0174272433928236	0.0137084552690921	0.0192342434571054	25858.75	532583.625	-0.243295256557449	5.44066018690383	10.0925065054761	0.00380325664068619	0.0194656247813092	1	FALSE	TRUE	TRUE
Micu3	ENSMUSG00000039478.15	chr8	40307457	40386308	+	protein_coding	78851	0.0145710767819612	0.0147708165427944	0.000199739760833172	0.0167932075567842	0.0130215888025447	0.0121672943287597	0.0163022164397565	0.0105316957968891	0.0174957091680937	0.0128515627363161	0.0182042984698788	27484.75	587528	-0.24195724542617	5.52019463032605	10.0592235273063	0.00385293747772948	0.0196769358430547	1	FALSE	TRUE	TRUE
Ergic2	ENSMUSG00000030304.11	chr6	148179078	148212374	-	protein_coding	33296	0.0120103457499373	0.0120447041782668	3.43584283295454e-05	0.014506668528734	0.0104381748637579	0.0108009944527932	0.012295545154464	0.00773200027921112	0.0130757025306042	0.0104709261233878	0.0169001877798642	12608.875	292885	-0.32878180637971	4.22472779524675	10.0388574880106	0.00388368535326717	0.0197981959087325	1	FALSE	TRUE	TRUE
Rab38	ENSMUSG00000030559.8	chr7	88430272	88491572	+	protein_coding	61300	0.0131191729910294	0.0131718399641879	5.2666973158505e-05	0.0155510774770908	0.0128912957970778	0.0110184284572897	0.013015890232659	0.00940175941638871	0.015346362913084	0.0117053617672889	0.0162338757599898	22646.625	520557.75	-0.247386237804265	5.18949290874199	10.0301796752796	0.00389686780737675	0.0198484355703108	1	FALSE	TRUE	TRUE
Cd2ap	ENSMUSG00000061665.7	chr17	42792950	42876665	-	protein_coding	83715	0.014873898884063	0.0151088674382608	0.000234968554197744	0.0181549704255978	0.0122203992394375	0.0146980363097444	0.0144221895614725	0.0112044205339049	0.0162003635007767	0.0132102427795049	0.0198204429388567	31054.125	648773	-0.223849734686741	5.69275505364448	10.0239402591414	0.00390637617908036	0.0198776696213358	1	FALSE	TRUE	TRUE
Gtf2i	ENSMUSG00000060261.15	chr5	134237833	134314760	-	protein_coding	76927	0.0140095364208791	0.0142670678391227	0.000257531418243667	0.0166304177223705	0.0140081794057213	0.0120680284036118	0.0133315201518127	0.0102198600276106	0.0156378471137952	0.0131099762513654	0.0181005879637198	34261.375	722498.625	-0.214241672881662	5.76542933348803	10.0121294777799	0.00392444405410057	0.0199599797997492	1	FALSE	TRUE	TRUE
Wapl	ENSMUSG00000041408.18	chr14	34673927	34747983	+	protein_coding	74056	0.0143377253105788	0.0147912876407026	0.000453562330123742	0.0178464812234963	0.0122321857033977	0.0132772199843684	0.0139950143310528	0.0101217352258837	0.0164134694469979	0.0131247478375533	0.0195051980523753	23884.25	497571.5	-0.242329867656261	5.26076898852776	10.0103862795694	0.00392711845197547	0.0199687678913778	1	FALSE	TRUE	TRUE
Rbm6	ENSMUSG00000032582.14	chr9	107773558	107873237	-	protein_coding	99679	0.0133184260107952	0.0134337992054656	0.000115373194670407	0.0157547405074398	0.0117518510663802	0.0124065487160238	0.013360563753337	0.0107675327239901	0.0147483779886232	0.0113826941246644	0.0168365919845849	37861.375	818195.875	-0.198980273213874	5.86390182780028	9.99426418384094	0.00395194700564505	0.0200653514395097	1	FALSE	TRUE	TRUE
Nnt	ENSMUSG00000116207.1	chr13	119335527	119408952	-	protein_coding	73425	0.0142422566586304	0.0142483627406459	6.10608201545917e-06	0.0172129115150969	0.0134206471190594	0.0127942691533714	0.0135411988469941	0.0110112656849475	0.0160690947454611	0.0126916071123303	0.0172214834198447	28584.25	620019.625	-0.210788514000931	5.55735507470095	9.97983949972441	0.0039743063016341	0.0201504301960045	1	FALSE	TRUE	TRUE
Relch	ENSMUSG00000026319.13	chr1	105663860	105755191	+	protein_coding	91331	0.0142530590362309	0.0146732760268971	0.000420216990666199	0.016040959321814	0.0126411705378313	0.0136312771133218	0.0146988291719566	0.0106804402099149	0.0170432161011992	0.0129090216007978	0.0180604261956765	31962.875	705078.125	-0.196295076183203	5.76667937618025	9.97271109397693	0.00398540662915383	0.0201970030399371	1	FALSE	TRUE	TRUE
Tmx4	ENSMUSG00000034723.11	chr2	134594184	134644145	-	protein_coding	49961	0.0140824841899221	0.0141440909017012	6.16067117791465e-05	0.0152497995660535	0.012647712479412	0.0133519683866253	0.0150804563275975	0.00864610406456512	0.0164985470456595	0.0131720430107527	0.0182596694858275	16481.375	328655.125	-0.299654046138889	4.62756539589584	9.96371514640071	0.00399946326093724	0.0202447557609846	1	FALSE	TRUE	TRUE
Ctnnd1	ENSMUSG00000034101.14	chr2	84600070	84650765	-	protein_coding	50695	0.013388480212718	0.013572752786012	0.000184272573293934	0.0141279385868815	0.0110316391545664	0.014144604948038	0.0142497381613861	0.00910777534154158	0.0145015328268782	0.0117962501986124	0.0188854527770157	20399.25	439307.125	-0.260827044788601	4.97258475161517	9.91530331334453	0.00407604151204797	0.0205575538560067	1	FALSE	TRUE	TRUE
Clic5	ENSMUSG00000023959.10	chr17	44134767	44280172	+	protein_coding	145405	0.0147861108287016	0.0153331733634659	0.000547062534764276	0.0177876158417383	0.0131297165511756	0.0134894360906115	0.0147376748312811	0.0120507743762734	0.0172886817380175	0.0135489110249284	0.0184443263146444	61691.25	1291220.125	-0.153869771946321	6.69714353257854	9.90995398168867	0.00408460053716409	0.0205859573656356	1	FALSE	TRUE	TRUE
Zfp981	ENSMUSG00000056300.14	chr4	146502026	146539395	+	protein_coding	37369	0.0115747897222955	0.0119433472791775	0.000368557556882056	0.0137374153361916	0.00979631744145271	0.0105581096577701	0.0122073164537674	0.00840456774609769	0.0136291243476073	0.0106155333061508	0.0151241637168542	12883.375	749000	-0.217998796930189	5.55117669592607	9.90226648123437	0.00409693494167805	0.0206382608559174	1	FALSE	TRUE	TRUE
C2cd5	ENSMUSG00000030279.15	chr6	143010919	143100141	-	protein_coding	89222	0.013797969999077	0.0142595937554559	0.00046162375637889	0.0160185284702421	0.0137399573700607	0.0129831018399412	0.0124502923160641	0.0104507344326608	0.0158910245794358	0.0124323283332977	0.0182642876764294	35674.375	804258.75	-0.19664053262331	5.91135199142576	9.89497802349737	0.00410866653110668	0.0206825430223712	1	FALSE	TRUE	TRUE
Clec4a4	ENSMUSG00000059639.2	chr6	122990366	123024105	+	protein_coding	33739	0.0128084069397653	0.0130556296073044	0.000247222667539111	0.0172748668966936	0.0112299757794588	0.0102135138950235	0.0125152711878853	0.0078839428841996	0.0163500835965075	0.0108797247391197	0.0171087672093908	12837.25	245830	-0.355949831994634	4.06150194633498	9.8836901213772	0.00412690789002428	0.0207446689911466	1	FALSE	TRUE	TRUE
Ube2e2	ENSMUSG00000058317.12	chr14	18573574	18894267	-	protein_coding	320693	0.0214277673907825	0.0219186898347098	0.000490922443927261	0.0225971413086303	0.0208551884623685	0.0208966828741808	0.0213620569179505	0.0184148487443393	0.0241174300095835	0.0204551747130225	0.0246873058718938	121892.375	2593860.25	-0.0933316255113932	8.24092337709728	9.88034270101328	0.00413233428304727	0.0207583543579738	1	FALSE	TRUE	TRUE
Iqce	ENSMUSG00000036555.14	chr5	140661826	140702378	-	protein_coding	40552	0.017346287357586	0.0176623463873042	0.000316059029718208	0.0203777459447375	0.0165172609719996	0.0158124501250645	0.0166776923885423	0.0119207852535167	0.019108340905752	0.0161716019561254	0.0234486574338226	19822.375	376915	-0.250483241665707	5.1305720531185	9.87965528142709	0.0041334495970591	0.0207583543579738	1	FALSE	TRUE	TRUE
Sfswap	ENSMUSG00000029439.14	chr5	129501220	129571384	+	protein_coding	70164	0.0138802406558296	0.0138947792415744	1.45385857448829e-05	0.0170458829739104	0.0119913618926572	0.0128879378545972	0.0135957799021534	0.00987829781867394	0.016478577003972	0.0131089646789832	0.0161132774646686	31434.125	672082.375	-0.229026633630129	5.63569739583751	9.87156249486501	0.00414660451644205	0.0207990764344693	1	FALSE	TRUE	TRUE
Fam49a	ENSMUSG00000020589.17	chr12	12262138	12380965	+	protein_coding	118827	0.0222900676817928	0.0226101611406351	0.000320093458842288	0.0239283228452697	0.021361605079052	0.0209754846275056	0.0228948581753438	0.0185219026795548	0.0243362102534835	0.0207705685569104	0.0268119630725916	49224.75	1017774.75	-0.13248860685178	6.93637635804359	9.86426111811455	0.00415851209301465	0.0208538458821797	1	FALSE	TRUE	TRUE
Ube2h	ENSMUSG00000039159.16	chr6	30211288	30304539	-	protein_coding	93251	0.0141498733646588	0.0145218109867731	0.000371937622114285	0.0161183207180235	0.0119737654320988	0.014091007270823	0.0144164000376899	0.0110097837903128	0.0174202049204507	0.011859519007823	0.0177977362285058	38450.5	801576.5	-0.206486741655194	5.93200859026591	9.85128218378935	0.00417977098763954	0.0209355718248413	1	FALSE	TRUE	TRUE
Ak5	ENSMUSG00000039058.11	chr3	152462814	152668360	-	protein_coding	205546	0.0162739310316154	0.0168195853956981	0.000545654364082653	0.0183427805966819	0.0150858536224254	0.0150303761039923	0.0166367138033622	0.0125588523413302	0.0192105025723452	0.0161632272832315	0.0193457593858855	82777.125	1720848.75	-0.140359434657491	7.25283752925705	9.8377145082797	0.00420212072923336	0.0210225613053441	1	FALSE	TRUE	TRUE
Kit	ENSMUSG00000005672.12	chr5	75574915	75656722	+	protein_coding	81807	0.0187945938577615	0.0189892960842662	0.000194702226504737	0.0225476804664003	0.0174718976318479	0.0173316920078348	0.017827105324963	0.0147616254952726	0.0216907724095485	0.0175702132437121	0.0219345731885316	34423.375	735698.5	-0.174459773475365	6.21638930858379	9.82682904458005	0.00422014616422358	0.0210990789544771	1	FALSE	TRUE	TRUE
Als2	ENSMUSG00000026024.14	chr1	59162925	59237231	-	protein_coding	74306	0.0141814491856541	0.0146405982833372	0.000459149097683152	0.0163902593779742	0.0134376703761906	0.0140395394411584	0.0128583275472931	0.010173584544759	0.0164953599709573	0.0130263354251918	0.0188671131924409	30388	630806.5	-0.217568500717209	5.59597704018758	9.8239453731501	0.00422493537518532	0.0210995677691736	1	FALSE	TRUE	TRUE
Cfap54	ENSMUSG00000020014.17	chr10	92775618	93081618	-	protein_coding	306000	0.0156842719050626	0.0162074956011587	0.000523223696096163	0.0171462491109159	0.0138951490688993	0.0155700629495605	0.0161256264908746	0.0127177558840674	0.0180506331619286	0.0153030835363165	0.0187585098223224	117772.375	2542630	-0.116041479870001	7.76398015997462	9.82113724391992	0.00422960481088512	0.0211149959051688	1	FALSE	TRUE	TRUE
Filip1	ENSMUSG00000034898.17	chr9	79805093	80012851	-	protein_coding	207758	0.0143258695819005	0.0144723421791212	0.000146472597220695	0.0178120931382586	0.0120645167496546	0.0121906279297881	0.0152362405099008	0.0114507876415891	0.0161921732183638	0.0131213922072875	0.0171250156492445	81959.125	1745678.375	-0.185213243856471	7.06722733361827	9.81943545544389	0.00423243732548401	0.0211191414985185	1	FALSE	TRUE	TRUE
Ttc6	ENSMUSG00000046782.14	chr12	57564112	57737928	+	protein_coding	173816	0.0132684950467767	0.0138627699090745	0.0005942748622978	0.0157168047288894	0.0124904498750374	0.0121373001484851	0.012729425434695	0.0102074099867986	0.0152712116109539	0.0128840995212175	0.0170883585173282	62791.25	1317525.875	-0.156384160989028	6.57776215694909	9.80754179548589	0.00425229126866261	0.0212031644752955	1	FALSE	TRUE	TRUE
Cdc14a	ENSMUSG00000033502.15	chr3	116272552	116428745	-	protein_coding	156193	0.0159280207304965	0.0164974483287641	0.000569427598267589	0.0188301326143179	0.0142460454410691	0.0144727674429519	0.016163137423647	0.0128545846359304	0.0187702440378252	0.0149252067888794	0.0194397578524212	63349.375	1338747.5	-0.147715079523469	6.85841090496333	9.80404319369025	0.00425815071987866	0.0212273643046503	1	FALSE	TRUE	TRUE
Zfhx3	ENSMUSG00000038872.10	chr8	107942643	108961630	+	protein_coding	1018987	0.0180823376381183	0.0191579340922709	0.00107559645415263	0.020409738346487	0.0169158900140193	0.0168081389794888	0.0181955832124781	0.01573027296499	0.0213243537534198	0.0176467553605998	0.0219303542900741	423305.125	8697033.125	-0.0726193782426484	9.76217088063722	9.80096892474741	0.00426330675352445	0.0212430284787684	1	FALSE	TRUE	TRUE
Cast	ENSMUSG00000021585.10	chr13	74692367	74808810	-	protein_coding	116443	0.0129494672197587	0.01341413692949	0.00046466970973133	0.015627407825953	0.0115422324931417	0.0111509818325404	0.0134772467273997	0.00973047504463636	0.0157607021199459	0.0119405846978818	0.0162247858554961	41881.625	899343.75	-0.195790337476683	5.97802973075346	9.79482870723755	0.00427362521816494	0.0212894146936542	1	FALSE	TRUE	TRUE
Stat4	ENSMUSG00000062939.11	chr1	51987147	52107189	+	protein_coding	120042	0.0170410332278368	0.0172838357093513	0.000242802481514516	0.0188106400989777	0.0155872717582361	0.015502582083366	0.0182636389707674	0.0134887423823029	0.0193833159740241	0.0160709354942324	0.0201923489868458	46978	1056898	-0.157177072185701	6.60077335827082	9.76132636525946	0.00433040588677687	0.0215163855377606	1	FALSE	TRUE	TRUE
Cfap53	ENSMUSG00000035394.11	chr18	74283089	74359986	+	protein_coding	76897	0.0130863405104074	0.0133778376656757	0.000291497155268303	0.015787099684258	0.01185261478086	0.0115428456547426	0.0131628019217691	0.00998115248536838	0.0149884095227738	0.0115073510416607	0.0170344376129	31740.125	631853.125	-0.216701739664966	5.4760627103529	9.75502042826291	0.00434118490666868	0.0215527861988247	1	FALSE	TRUE	TRUE
Pgbd5	ENSMUSG00000050751.14	chr8	124369048	124439658	-	protein_coding	70610	0.0183732059210053	0.0186184437398265	0.000245237818821163	0.0220184206715962	0.0167686640665832	0.0168060357374997	0.0178997032083422	0.0135305860682219	0.018819258996137	0.0179007828438214	0.0242231470511255	32789.875	646363.625	-0.204160250403718	5.99161708897673	9.75465039257675	0.00434181833175357	0.0215527861988247	1	FALSE	TRUE	TRUE
Pcm1	ENSMUSG00000031592.10	chr8	41239751	41332344	+	protein_coding	92593	0.014253589932701	0.01447997960507	0.000226389672369034	0.0174862689658661	0.0125453867573114	0.0128546421041437	0.0141280619034827	0.0105345814841937	0.0167636699252227	0.0133397958203429	0.0172818711905208	33076.375	703599.75	-0.208549680781726	5.75022229478363	9.72867821631531	0.00438652971019647	0.021709499299402	1	FALSE	TRUE	TRUE
Tmem161b	ENSMUSG00000035762.11	chr13	84222295	84296141	+	protein_coding	73846	0.0138932866983759	0.0140252509649771	0.000131964266601193	0.0150541743033113	0.0125304153978407	0.0137277727302226	0.014260784362129	0.010388973182263	0.0163201091255058	0.0119700345134071	0.0174218870387324	27100.875	578135.5	-0.220762924627226	5.42862021979316	9.7263579167257	0.00439054845208241	0.0217231239900522	1	FALSE	TRUE	TRUE
Sptan1	ENSMUSG00000057738.14	chr2	29965559	30031451	+	protein_coding	65892	0.0128972084589434	0.0133160998906157	0.000418891431672336	0.0155858071074357	0.011879400461508	0.0114152569664135	0.0127083693004163	0.00933108615938233	0.0150712798990597	0.0119286713032741	0.0169333622007466	28448.5	628976.625	-0.218915082417805	5.44445868504841	9.70170737005126	0.00443349137143707	0.0218996411761199	1	FALSE	TRUE	TRUE
Slco6c1	ENSMUSG00000026331.13	chr1	97059037	97128301	-	protein_coding	69264	0.0119990091062063	0.0125764083720545	0.000577399265848174	0.014428919709212	0.0106054264039844	0.0101770336599766	0.0127846566516522	0.00793594130149437	0.0149261268945239	0.0111166002281146	0.0163269650640851	24329.25	516019.125	-0.259534952279066	5.06843837054302	9.69143011584658	0.00445152991305513	0.0219578972587618	1	FALSE	TRUE	TRUE
Asxl2	ENSMUSG00000037486.18	chr12	3426856	3506852	+	protein_coding	79996	0.0133302687838349	0.013609795231765	0.000279526447930115	0.0146252341611399	0.0128504831541107	0.0123222748815166	0.0135230829385722	0.00976718644240962	0.0158983185863373	0.0119244168134672	0.0168492590848458	29795.75	615460	-0.215386616154509	5.46353793998401	9.68168266833945	0.00446871239135891	0.022022419034659	1	FALSE	TRUE	TRUE
