seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr3	50381904	50382304	401	*	5.804187329	5.674984797	5.922764046	-0.191212189	0.216961523	0.398253971
chr3	121350127	121350527	401	*	5.805024311	6.084268292	5.458435167	0.478219646	0.005199187	0.02754362
chr3	138865303	138865703	401	*	5.807134822	6.012871695	5.567099796	0.364150391	0.032934481	0.108418346
chr3	17865489	17865889	401	*	5.808987542	6.009927549	5.575460502	0.365355218	0.025028439	0.088551051
chr3	108503040	108503440	401	*	5.811617283	5.61383406	5.985526005	-0.276109984	0.092080266	0.223768438
chr3	49185687	49186087	401	*	5.815781629	6.010892874	5.590094414	0.187534109	0.384385071	0.573199121
chr3	105473086	105473486	401	*	5.816137883	5.847215304	5.78437625	0.051672913	0.752037241	0.854585425
chr3	26332101	26332501	401	*	5.818344348	5.810974195	5.825677041	-0.011820133	0.940926269	0.9690198
chr3	101577365	101577765	401	*	5.82204477	5.700340831	5.934275858	-0.166026243	0.291202689	0.481370528
chr3	105696131	105696531	401	*	5.82527218	6.16102168	5.38690062	0.660424286	0.000109895	0.001353093
chr3	84155605	84156005	401	*	5.825935674	5.740497506	5.906595737	-0.105523161	0.507186185	0.680112992
chr3	153682251	153682651	401	*	5.827975741	6.131377603	5.443296233	0.572628213	0.000583283	0.005039783
chr3	145923786	145924186	401	*	5.82852974	6.038333321	5.582937181	0.370503183	0.023199832	0.08371312
chr3	25208092	25208492	401	*	5.835678993	5.975376344	5.680990016	0.239726046	0.130134316	0.283714247
chr3	151762391	151762791	401	*	5.838096598	5.944230534	5.723530324	0.164657135	0.307691223	0.499223011
chr3	137467114	137467514	401	*	5.839408687	6.181010798	5.390972947	0.654940354	0.000558422	0.004879232
chr3	84732757	84733157	401	*	5.844903238	5.850165876	5.839621333	0.041675907	0.791573458	0.880904715
chr3	102501184	102501584	401	*	5.847507934	6.034598164	5.632488862	0.312910321	0.049061244	0.143647673
chr3	105485070	105485470	401	*	5.848154916	5.822130643	5.873718051	-0.033892233	0.83105865	0.905683654
chr3	99253635	99254035	401	*	5.849007828	5.770139497	5.923787202	-0.095242403	0.545077821	0.710198276
chr3	96389809	96390209	401	*	5.849703105	5.588952357	6.070462126	-0.385884648	0.01583906	0.063671867
chr3	121736479	121736879	401	*	5.851213121	6.115880434	5.526832195	0.50182807	0.003126596	0.018601023
chr3	66650569	66650969	401	*	5.851628693	5.869026087	5.834018943	0.051888065	0.755620649	0.856891532
chr3	38232915	38233315	401	*	5.852555165	6.039554379	5.637656358	0.324664528	0.0444132	0.134029582
chr3	141621331	141621731	401	*	5.853282613	6.001443261	5.688146321	0.223541957	0.17152764	0.340748196
chr3	120192830	120193230	401	*	5.85370001	5.997475579	5.693993867	0.234529289	0.144592732	0.304520081
chr3	105601627	105602027	401	*	5.854261148	6.018039015	5.669481238	0.275956457	0.08161618	0.205650395
chr3	19162980	19163380	401	*	5.85676472	6.205128994	5.396561077	0.457216078	0.045054852	0.135358477
chr3	149088770	149089170	401	*	5.85745833	5.887920475	5.826339084	0.070569446	0.643403156	0.78428761
chr3	107119089	107119489	401	*	5.859262334	5.620042088	6.06440071	-0.340822366	0.037805863	0.119553545
chr3	108402259	108402659	401	*	5.85936158	6.016614809	5.682846925	0.269148109	0.083403565	0.208992164
chr3	102062390	102062790	401	*	5.861497327	5.830852006	5.891505206	-0.071023837	0.654795634	0.791409738
chr3	120731328	120731728	401	*	5.861620061	6.142889827	5.511899333	0.531777594	0.001946189	0.012910121
chr3	89646864	89647264	401	*	5.861766544	5.696749288	6.009831385	-0.24067986	0.139063816	0.296557129
chr3	78066465	78066865	401	*	5.8617757	6.092025218	5.58766897	0.423406168	0.008295433	0.039268292
chr3	157924983	157925383	401	*	5.862971589	6.154589264	5.49707788	0.570666301	0.000711023	0.005900042
chr3	89319361	89319761	401	*	5.863412867	5.796249192	5.92758838	-0.100671825	0.515357413	0.686728075
chr3	68824679	68825079	401	*	5.863577714	5.870857755	5.856260751	0.020330482	0.89582842	0.943902273
chr3	107696486	107696886	401	*	5.863636402	5.980719282	5.736205612	0.189197496	0.264811801	0.453040912
chr3	41409151	41409551	401	*	5.867162666	6.081870955	5.614817747	0.386813513	0.015813181	0.063629686
chr3	51122037	51122437	401	*	5.868985787	5.907091401	5.829846329	0.044920718	0.775016095	0.870018049
chr3	122466281	122466681	401	*	5.870551636	5.947029141	5.789791991	0.1001564	0.535467998	0.703439614
chr3	85573803	85574203	401	*	5.871367676	6.091772781	5.611110922	0.39982387	0.017705749	0.069064312
chr3	36475819	36476219	401	*	5.871405506	5.969165897	5.766535995	0.164210475	0.323776695	0.515140337
chr3	70098011	70098411	401	*	5.871660112	6.180144462	5.478754156	0.579714964	0.000527776	0.00465377
chr3	146620797	146621197	401	*	5.874424659	6.015731527	5.717759377	0.237026165	0.132113198	0.286762437
chr3	37605338	37605738	401	*	5.874452715	5.963586996	5.779446669	0.137760704	0.364850528	0.554432759
chr3	103574528	103574928	401	*	5.875700186	5.995018298	5.745616842	0.199594983	0.209574411	0.38911049
chr3	101806945	101807345	401	*	5.878658301	6.006776272	5.738044135	0.229222427	0.149611099	0.311539123
chr3	108537077	108537477	401	*	5.879126563	5.989289938	5.759850546	0.163566517	0.328980796	0.520342336
chr3	107178809	107179209	401	*	5.880401356	6.168504073	5.520034651	0.539849102	0.000996056	0.007647599
chr3	154817241	154817641	401	*	5.884889304	5.826490962	5.941015437	-0.078402855	0.61880122	0.76624072
chr3	107582604	107583004	401	*	5.885444233	5.668294718	6.07414459	-0.304218643	0.063231173	0.172105318
chr3	27708741	27709141	401	*	5.887828236	6.023898134	5.737575419	0.235549007	0.154252144	0.317763258
chr3	137418677	137419077	401	*	5.889230866	6.184072565	5.518237022	0.533176798	0.001505888	0.010561968
chr3	108017897	108018297	401	*	5.889303682	5.984760594	5.787080458	0.181906403	0.247265591	0.433622907
chr3	88237869	88238269	401	*	5.889734925	5.833988766	5.943406934	-0.091306636	0.557684386	0.719825137
chr3	102677192	102677592	401	*	5.890089602	6.026351745	5.739602302	0.224821078	0.163149319	0.32942521
chr3	101322391	101322791	401	*	5.891909005	5.689569563	6.069329288	-0.324754672	0.041406111	0.127617395
chr3	116422493	116422893	401	*	5.893341424	6.083836302	5.673810961	0.324348934	0.038839299	0.121866404
chr3	142394588	142394988	401	*	5.894523746	5.904367266	5.884612601	-0.004233782	0.978150182	0.989545932
chr3	19203950	19204350	401	*	5.895306136	6.22619928	5.465201966	0.647955095	0.000189673	0.002082691
chr3	152477692	152478092	401	*	5.898613576	5.961886908	5.832437422	0.118773794	0.445724417	0.62982085
chr3	101403509	101403909	401	*	5.900059556	5.693743249	6.080528886	-0.286504458	0.071031442	0.186715734
chr3	103606927	103607327	401	*	5.900563745	5.809816006	5.985939548	-0.098627597	0.543149748	0.708718843
chr3	153084975	153085375	401	*	5.901205188	5.691490585	6.084268251	-0.284729528	0.07443309	0.192959125
chr3	138442882	138443282	401	*	5.905325461	6.221313929	5.500133319	0.397904561	0.077067367	0.197528414
chr3	56356244	56356644	401	*	5.906284421	6.075510446	5.714537529	0.264618125	0.095397716	0.229370496
chr3	107159759	107160159	401	*	5.908201119	6.003250344	5.806445309	0.170384884	0.266785245	0.455143368
chr3	154797257	154797657	401	*	5.908784025	5.92445168	5.89294435	0.013672556	0.928385353	0.962149579
chr3	85649191	85649591	401	*	5.90961002	6.182513853	5.572750025	0.487681621	0.003945121	0.02223516
chr3	152981661	152982061	401	*	5.910104331	5.766124331	6.041010156	-0.21379722	0.170437657	0.339153101
chr3	104402614	104403014	401	*	5.911853539	5.736747223	6.067988328	-0.238132683	0.142287514	0.301199061
chr3	108389161	108389561	401	*	5.914562472	6.012040472	5.810017867	0.16050113	0.2962028	0.487016773
chr3	87778691	87779091	401	*	5.914762601	5.844224824	5.982011737	-0.096503746	0.54028147	0.706625186
chr3	144124500	144124900	401	*	5.916324601	6.165016616	5.615646241	0.415032231	0.013183757	0.055655405
chr3	14886842	14887242	401	*	5.916374559	6.049140971	5.770140225	0.246657633	0.123220188	0.273213371
chr3	137752995	137753395	401	*	5.917284849	6.006623214	5.822046901	0.163305437	0.300744363	0.491724467
chr3	18731313	18731713	401	*	5.917928167	6.252806159	5.481045795	0.628617871	0.000463892	0.004202469
chr3	82144739	82145139	401	*	5.917943595	6.060493834	5.759748222	0.233659601	0.142283006	0.301199061
chr3	108411442	108411842	401	*	5.918269032	6.190589296	5.582299113	0.51283143	0.00135878	0.009755827
chr3	104356106	104356506	401	*	5.919248584	5.814756707	6.016680744	-0.124801385	0.462327962	0.644303308
chr3	107751562	107751962	401	*	5.919629865	5.812507329	6.019345201	-0.160130017	0.324708348	0.516175811
chr3	96440654	96441054	401	*	5.920596282	5.731117239	6.088054	-0.259455295	0.108153908	0.25050637
chr3	120473796	120474196	401	*	5.920728742	6.229416808	5.527491467	0.566766481	0.000956493	0.007402248
chr3	85888131	85888531	401	*	5.920809519	5.846722438	5.991277105	-0.074757169	0.636350614	0.779481792
chr3	103483425	103483825	401	*	5.921590762	6.050633093	5.779862186	0.256441593	0.110564169	0.254155007
chr3	88242622	88243022	401	*	5.922110771	5.950539452	5.893110615	0.068840319	0.666137497	0.799713076
chr3	105123361	105123761	401	*	5.922989147	6.231263999	5.530423786	0.605109725	0.00029262	0.002908964
chr3	94412898	94413298	401	*	5.924103484	6.089246757	5.737583146	0.294623744	0.087661677	0.216206868
chr3	107844509	107844909	401	*	5.924844365	5.783722654	6.053383488	-0.220435371	0.173441636	0.343334117
chr3	107460557	107460957	401	*	5.928853067	5.974974257	5.881208608	0.098660739	0.538270289	0.705466557
chr3	20794529	20794929	401	*	5.931690134	6.368550175	5.302066587	0.926166596	2.98E-07	1.12E-05
chr3	129536214	129536614	401	*	5.933589818	6.034161787	5.825477961	0.178171465	0.280344201	0.469858
chr3	68560043	68560443	401	*	5.938925933	6.270391125	5.507851818	0.593193292	0.000517785	0.004589465
chr3	52601329	52601729	401	*	5.940889341	6.138394156	5.711991701	0.353726067	0.030128687	0.101722367
chr3	118426203	118426603	401	*	5.942209244	6.067717645	5.804732697	0.228458887	0.138594895	0.296024645
chr3	105592012	105592412	401	*	5.942505711	5.924368618	5.960417618	-0.05039801	0.741706084	0.848030276
chr3	121721549	121721949	401	*	5.944519821	6.037716188	5.844884755	0.116547423	0.459564508	0.641778707
chr3	119063153	119063553	401	*	5.944602016	6.357175403	5.364555151	0.782031593	7.85E-05	0.001034617
chr3	27153693	27154093	401	*	5.944700503	6.231718291	5.586032788	0.393267156	0.068043641	0.181369306
chr3	58993612	58994012	401	*	5.946776689	6.126945647	5.740853017	0.287616254	0.082894998	0.208175051
chr3	28167829	28168229	401	*	5.949316003	6.246560453	5.574501996	0.592931048	0.000559678	0.004885588
chr3	85485728	85486128	401	*	5.950490416	6.263246583	5.550611062	0.627238082	0.000129234	0.00153743
chr3	122096346	122096746	401	*	5.951044602	6.29190687	5.503887243	0.670039403	7.49E-05	0.00099318
chr3	151294318	151294718	401	*	5.951820633	6.444215855	5.19846335	1.067861782	9.10E-09	6.20E-07
chr3	154652657	154653057	401	*	5.951847054	6.11192245	5.771767741	0.272399274	0.076820338	0.197034066
chr3	100102773	100103173	401	*	5.952204025	6.417543155	5.261049814	1.029083504	5.64E-09	4.12E-07
chr3	126744414	126744814	401	*	5.952779369	6.0315741	5.869431272	0.133410195	0.387037117	0.575700746
chr3	105611935	105612335	401	*	5.953223145	6.087752473	5.804846872	0.22633047	0.149093318	0.310938891
chr3	153323347	153323747	401	*	5.953734445	6.281410349	5.529066082	0.672769646	0.000112767	0.001381257
chr3	104445279	104445679	401	*	5.954162781	6.012985937	5.892838899	0.059220302	0.717660332	0.833382146
chr3	140143343	140143743	401	*	5.959430128	6.097633655	5.806571014	0.244397343	0.12653677	0.277959133
chr3	80099439	80099839	401	*	5.96191172	5.943946881	5.979655604	-0.047792659	0.75012015	0.853374198
chr3	153657474	153657874	401	*	5.962254331	6.15368207	5.741483433	0.334929798	0.039838866	0.124190053
chr3	18051580	18051980	401	*	5.963727196	6.09098289	5.824151173	0.213098946	0.189359985	0.364080039
chr3	51702184	51702584	401	*	5.966132944	6.204577286	5.680321507	0.393569203	0.01804909	0.070020651
chr3	102508366	102508766	401	*	5.969163767	6.332238105	5.48282883	0.709718296	5.97E-05	0.000826377
chr3	141811074	141811474	401	*	5.969787765	6.25561578	5.612979462	0.508574428	0.00166362	0.011414188
chr3	9629955	9630355	401	*	5.970481704	6.11453877	5.810428086	0.249865952	0.104651709	0.244685309
chr3	51824434	51824834	401	*	5.972334865	6.32966192	5.496297732	0.742681758	9.97E-06	0.000193424
chr3	30011960	30012360	401	*	5.974039255	5.936077922	6.011027274	-0.062036017	0.69895161	0.820824019
chr3	118362072	118362472	401	*	5.974923155	6.076448994	5.865708191	0.190529298	0.239333876	0.425134064
chr3	80769808	80770208	401	*	5.975601082	6.125779347	5.807953875	0.240705126	0.133867423	0.289355144
chr3	65109369	65109769	401	*	5.977718895	6.286247619	5.584740781	0.6097369	0.00034503	0.003322172
chr3	38255709	38256109	401	*	5.978963643	5.91385295	6.041262262	-0.077222105	0.632400345	0.776540586
chr3	53703205	53703605	401	*	5.979009773	6.36227249	5.455571415	0.787589642	6.64E-06	0.00013861
chr3	153077864	153078264	401	*	5.98044271	5.96166258	5.99898151	-0.031794798	0.833447631	0.907181491
chr3	50014430	50014830	401	*	5.981007557	6.321669195	5.534196562	0.625787723	0.0005038	0.004492644
chr3	122207832	122208232	401	*	5.987114117	6.323709351	5.547295078	0.661149914	0.000145742	0.001680141
chr3	153944438	153944838	401	*	5.988773938	6.07895531	5.892577327	0.173826236	0.264881717	0.453057723
chr3	28176423	28176823	401	*	5.991679039	6.33894471	5.533397557	0.719927459	1.88E-05	0.000324357
chr3	65884388	65884788	401	*	5.992944745	6.256340255	5.670474824	0.515014768	0.001373848	0.009838176
chr3	123297963	123298363	401	*	5.992998314	6.138243295	5.831476676	0.264505362	0.083144475	0.208564091
chr3	89101848	89102248	401	*	5.993438218	6.191918708	5.763228349	0.333855534	0.047110081	0.139629515
chr3	89557476	89557876	401	*	5.99512965	5.741651827	6.210656974	-0.362845462	0.018391208	0.070989934
chr3	20057425	20057825	401	*	5.995245251	6.43910433	5.350852506	0.907281821	2.42E-06	6.15E-05
chr3	87508211	87508611	401	*	5.996443069	6.161764616	5.809695215	0.276581237	0.072121561	0.188741719
chr3	65125096	65125496	401	*	5.996953875	6.469730017	5.289082164	1.039600369	1.18E-07	5.30E-06
chr3	104675325	104675725	401	*	5.997947531	5.99632636	5.999566882	0.019063442	0.899177213	0.945713978
chr3	101299897	101300297	401	*	6.005448704	5.863740266	6.134474344	-0.203548156	0.189776639	0.364630369
chr3	8850795	8851195	401	*	6.011604992	6.122413059	5.891572786	0.178352199	0.242308371	0.428713464
chr3	65869610	65870010	401	*	6.011650511	6.441477378	5.396646527	0.9045174	3.91E-07	1.41E-05
chr3	77887654	77888054	401	*	6.014691697	6.320184788	5.626636539	0.544752982	0.001066078	0.008063589
chr3	18628846	18629246	401	*	6.014740574	6.113691275	5.908500044	0.160014983	0.312983778	0.504445623
chr3	107167897	107168297	401	*	6.015838325	6.111995732	5.912811317	0.151170113	0.331024679	0.522476049
chr3	104511814	104512214	401	*	6.01834225	6.128915972	5.898585003	0.18166226	0.290766681	0.480890065
chr3	121723060	121723460	401	*	6.020920441	6.056493043	5.984448502	0.060230063	0.686905038	0.813428077
chr3	18624881	18625281	401	*	6.021236692	6.15211462	5.877290444	0.208832126	0.205300088	0.383910701
chr3	40691597	40691997	401	*	6.024890194	6.406864394	5.50386439	0.816024829	1.69E-06	4.56E-05
chr3	36571957	36572357	401	*	6.026105236	6.223784706	5.796972848	0.327440487	0.060759414	0.167471837
chr3	82547870	82548270	401	*	6.026694581	6.143783496	5.899256641	0.221303027	0.146962965	0.307846192
chr3	51531666	51532066	401	*	6.027638985	6.216347113	5.810479173	0.310412886	0.04991287	0.145503338
chr3	9153401	9153801	401	*	6.028989206	6.25122721	5.766170957	0.384465679	0.018026706	0.069958421
chr3	107501588	107501988	401	*	6.033794718	6.403449374	5.535527316	0.754094997	1.87E-05	0.000323428
chr3	70308643	70309043	401	*	6.034760287	6.441359152	5.466528407	0.845332731	7.89E-07	2.47E-05
chr3	103601045	103601445	401	*	6.036052022	6.042944664	6.029126292	0.021416093	0.89005612	0.940365865
chr3	139950407	139950807	401	*	6.036299627	6.381467999	5.581676516	0.671325481	0.000100277	0.001259519
chr3	108423747	108424147	401	*	6.038962467	6.21644387	5.836543494	0.302111964	0.048265409	0.142052557
chr3	122517524	122517924	401	*	6.039712648	6.147331951	5.923413548	0.149024426	0.344602657	0.535350078
chr3	108504685	108505085	401	*	6.043607191	5.929834408	6.149059847	-0.17595233	0.236785826	0.422331244
chr3	42227612	42228012	401	*	6.04440704	6.256025327	5.796322511	0.346546805	0.033378164	0.109435449
chr3	142542933	142543333	401	*	6.0446969	6.294888902	5.741820573	0.471022442	0.002486165	0.015604684
chr3	135826765	135827165	401	*	6.045761345	5.875232054	6.198247688	-0.226390748	0.154183276	0.317706533
chr3	49761504	49761904	401	*	6.049404772	6.401383545	5.582848534	0.676977292	0.000209923	0.002243251
chr3	14869869	14870269	401	*	6.050649622	6.135679451	5.96029268	0.116576316	0.447303802	0.631124146
chr3	58690724	58691124	401	*	6.050939054	6.248597974	5.821834289	0.326751274	0.05111759	0.147933375
chr3	52466659	52467059	401	*	6.052757041	6.207885454	5.878915846	0.275338122	0.090022068	0.220467103
chr3	25010892	25011292	401	*	6.053446311	6.281579067	5.782336871	0.439743736	0.005021478	0.0268039
chr3	101406373	101406773	401	*	6.054570927	5.923546292	6.174680421	-0.192871007	0.208312392	0.387484942
chr3	27614285	27614685	401	*	6.058357382	5.962625742	6.148130009	-0.151370199	0.331626325	0.523151122
chr3	122381609	122382009	401	*	6.063583757	6.387825869	5.644681295	0.65306498	6.72E-05	0.000910238
chr3	123973738	123974138	401	*	6.06395314	6.648761531	5.064415369	1.456743524	5.48E-15	5.33E-12
chr3	107332978	107333378	401	*	6.066358961	6.188632605	5.932754442	0.099809795	0.638170839	0.780759825
chr3	53415992	53416392	401	*	6.066852755	6.36102506	5.696920257	0.573788942	0.00099256	0.007629616
chr3	89912343	89912743	401	*	6.068309238	5.829459725	6.273175097	-0.321330603	0.038731145	0.121656304
