anchor_id	chr	start	end	width	anchor_class	n_loops	n_gained_loops	n_lost_loops	mean_loop_logfc	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr3:70475001-70500000	chr3	70475001	70500000	25000	Gained anchor	1	1	0	0.403070077361508	2	2	0
chr3:70480001-70490000	chr3	70480001	70490000	10000	Gained anchor	1	1	0	0.560276907298576	2	2	0
chr3:73025001-73050000	chr3	73025001	73050000	25000	Gained anchor	2	2	0	0.46399397997648	0	0	0
chr3:73040001-73050000	chr3	73040001	73050000	10000	Gained anchor	2	2	0	0.554483360126494	0	0	0
chr3:73050001-73075000	chr3	73050001	73075000	25000	Gained anchor	1	1	0	0.545481407754151	1	1	0
chr3:76000001-76010000	chr3	76000001	76010000	10000	Lost anchor	1	0	1	-0.402854850513528	0	0	0
chr3:77890001-77900000	chr3	77890001	77900000	10000	Lost anchor	1	0	1	-0.302730273595515	2	1	0
chr3:78060001-78070000	chr3	78060001	78070000	10000	Lost anchor	1	0	1	-0.302730273595515	1	1	0
chr3:78920001-78930000	chr3	78920001	78930000	10000	Lost anchor	1	0	1	-0.402854850513528	0	0	0
chr3:80095001-80100000	chr3	80095001	80100000	5000	Lost anchor	1	0	1	-0.46414556533356	1	0	0
chr3:80800001-80805000	chr3	80800001	80805000	5000	Lost anchor	1	0	1	-0.46414556533356	0	0	0
chr3:82870001-82880000	chr3	82870001	82880000	10000	Gained anchor	1	1	0	0.477199324564444	1	0	0
chr3:82875001-82880000	chr3	82875001	82880000	5000	Gained anchor	1	1	0	0.506597607475277	1	0	0
chr3:82980001-82990000	chr3	82980001	82990000	10000	Gained anchor	1	1	0	0.477199324564444	1	0	0
chr3:83050001-83055000	chr3	83050001	83055000	5000	Gained anchor	1	1	0	0.506597607475277	0	0	0
chr3:83275001-83300000	chr3	83275001	83300000	25000	Gained anchor	1	1	0	0.406798218860207	0	0	0
chr3:83750001-83775000	chr3	83750001	83775000	25000	Gained anchor	1	1	0	0.406798218860207	0	0	0
chr3:84580001-84590000	chr3	84580001	84590000	10000	Lost anchor	1	0	1	-0.422763131399747	1	0	0
chr3:84610001-84620000	chr3	84610001	84620000	10000	Gained anchor	1	1	0	0.304771263401242	0	0	0
chr3:84675001-84700000	chr3	84675001	84700000	25000	Lost anchor	1	0	1	-0.415788099196285	3	0	0
chr3:84840001-84850000	chr3	84840001	84850000	10000	Gained anchor	1	1	0	0.304771263401242	0	0	0
chr3:84920001-84925000	chr3	84920001	84925000	5000	Lost anchor	1	0	1	-0.302131254739575	0	0	0
chr3:85920001-85925000	chr3	85920001	85925000	5000	Lost anchor	1	0	1	-0.302131254739575	0	0	0
chr3:86125001-86150000	chr3	86125001	86150000	25000	Lost anchor	1	0	1	-0.415788099196285	1	0	0
chr3:86140001-86150000	chr3	86140001	86150000	10000	Lost anchor	1	0	1	-0.422763131399747	1	0	0
chr3:86300001-86325000	chr3	86300001	86325000	25000	Lost anchor	1	0	1	-0.314617222793694	0	0	0
chr3:86325001-86350000	chr3	86325001	86350000	25000	Lost anchor	1	0	1	-0.348629608286288	0	0	0
chr3:86545001-86550000	chr3	86545001	86550000	5000	Lost anchor	1	0	1	-0.483819620901568	2	0	0
chr3:86755001-86760000	chr3	86755001	86760000	5000	Lost anchor	1	0	1	-0.483819620901568	0	0	0
chr3:86975001-87000000	chr3	86975001	87000000	25000	Lost anchor	2	0	2	-0.331623415539991	1	0	0
chr3:87030001-87040000	chr3	87030001	87040000	10000	Gained anchor	2	2	0	0.493779436769047	0	0	0
chr3:87075001-87100000	chr3	87075001	87100000	25000	Gained anchor	2	2	0	0.360766952299187	2	0	0
chr3:87090001-87100000	chr3	87090001	87100000	10000	Gained anchor	1	1	0	0.563550164617575	1	0	0
chr3:87170001-87180000	chr3	87170001	87180000	10000	Gained anchor	2	2	0	0.556191883959845	0	0	0
chr3:87475001-87500000	chr3	87475001	87500000	25000	Gained anchor	1	1	0	0.359776678602363	0	0	0
chr3:87500001-87510000	chr3	87500001	87510000	10000	Gained anchor	1	1	0	0.43872527023598	0	0	0
chr3:87500001-87525000	chr3	87500001	87525000	25000	Gained anchor	1	1	0	0.36175722599601	0	0	0
chr3:89510001-89520000	chr3	89510001	89520000	10000	Gained anchor	1	1	0	0.321124509690147	2	0	0
chr3:89680001-89690000	chr3	89680001	89690000	10000	Gained anchor	1	1	0	0.321124509690147	2	0	0
chr3:89785001-89790000	chr3	89785001	89790000	5000	Gained anchor	1	1	0	0.454292599351586	1	0	0
chr3:89855001-89860000	chr3	89855001	89860000	5000	Gained anchor	1	1	0	0.454292599351586	0	0	0
chr3:90410001-90420000	chr3	90410001	90420000	10000	Lost anchor	1	0	1	-0.398548403669824	0	0	0
chr3:90650001-90660000	chr3	90650001	90660000	10000	Lost anchor	1	0	1	-0.398548403669824	0	0	0
chr3:92150001-92160000	chr3	92150001	92160000	10000	Lost anchor	1	0	1	-0.704609826479253	0	0	0
chr3:93360001-93365000	chr3	93360001	93365000	5000	Gained anchor	1	1	0	0.331356305956822	0	0	0
chr3:93490001-93495000	chr3	93490001	93495000	5000	Gained anchor	1	1	0	0.331356305956822	0	0	0
chr3:93490001-93500000	chr3	93490001	93500000	10000	Lost anchor	1	0	1	-0.704609826479253	0	0	0
chr3:93540001-93550000	chr3	93540001	93550000	10000	Gained anchor	1	1	0	0.507535478026891	0	0	0
chr3:93600001-93610000	chr3	93600001	93610000	10000	Gained anchor	1	1	0	0.507535478026891	0	0	0
chr3:9400001-9405000	chr3	9400001	9405000	5000	Gained anchor	1	1	0	0.328100926119444	0	0	0
chr3:9465001-9470000	chr3	9465001	9470000	5000	Gained anchor	1	1	0	0.328100926119444	0	0	0
chr3:97380001-97390000	chr3	97380001	97390000	10000	Gained anchor	1	1	0	0.308340821827084	0	0	0
chr3:97570001-97580000	chr3	97570001	97580000	10000	Gained anchor	1	1	0	0.308340821827084	0	0	0
chr3:99225001-99250000	chr3	99225001	99250000	25000	Mixed anchor	3	2	1	-0.0612983057208387	0	0	0
chr3:99230001-99240000	chr3	99230001	99240000	10000	Gained anchor	1	1	0	0.567777123679298	0	0	0
chr3:99930001-99940000	chr3	99930001	99940000	10000	Gained anchor	1	1	0	0.567777123679298	0	0	0
chr4:10150001-10160000	chr4	10150001	10160000	10000	Gained anchor	1	1	0	0.43926364932788	0	0	0
chr4:10150001-10175000	chr4	10150001	10175000	25000	Gained anchor	1	1	0	0.307751815177694	0	0	0
chr4:105150001-105160000	chr4	105150001	105160000	10000	Gained anchor	1	1	0	0.430732936459713	1	0	0
chr4:105150001-105175000	chr4	105150001	105175000	25000	Gained anchor	1	1	0	0.300162901068002	1	0	0
chr4:105925001-105950000	chr4	105925001	105950000	25000	Gained anchor	1	1	0	0.300162901068002	0	0	0
chr4:105940001-105950000	chr4	105940001	105950000	10000	Gained anchor	1	1	0	0.430732936459713	0	0	0
chr4:107400001-107425000	chr4	107400001	107425000	25000	Gained anchor	1	1	0	0.304991530652003	0	0	0
chr4:107420001-107425000	chr4	107420001	107425000	5000	Gained anchor	1	1	0	0.540075593829492	0	0	0
chr4:107425001-107450000	chr4	107425001	107450000	25000	Gained anchor	1	1	0	0.309260250271762	1	0	0
chr4:107600001-107605000	chr4	107600001	107605000	5000	Gained anchor	1	1	0	0.540075593829492	2	0	0
chr4:107650001-107675000	chr4	107650001	107675000	25000	Gained anchor	2	2	0	0.307125890461883	0	0	0
chr4:107935001-107940000	chr4	107935001	107940000	5000	Gained anchor	1	1	0	0.388030818786188	0	0	0
chr4:108070001-108075000	chr4	108070001	108075000	5000	Gained anchor	1	1	0	0.388030818786188	0	0	0
chr4:11000001-11025000	chr4	11000001	11025000	25000	Lost anchor	1	0	1	-0.446799174487475	0	0	0
chr4:111320001-111330000	chr4	111320001	111330000	10000	Gained anchor	1	1	0	0.438139450820984	0	0	0
chr4:111490001-111500000	chr4	111490001	111500000	10000	Gained anchor	1	1	0	0.454816637823643	0	0	0
chr4:111620001-111630000	chr4	111620001	111630000	10000	Gained anchor	2	2	0	0.446478044322314	0	0	0
chr4:114325001-114350000	chr4	114325001	114350000	25000	Gained anchor	1	1	0	0.464978924114723	0	0	0
chr4:114340001-114350000	chr4	114340001	114350000	10000	Gained anchor	1	1	0	0.66602461869626	0	0	0
chr4:114400001-114410000	chr4	114400001	114410000	10000	Gained anchor	1	1	0	0.437050178463398	0	0	0
chr4:114625001-114650000	chr4	114625001	114650000	25000	Gained anchor	2	2	0	0.386193562625896	1	0	0
chr4:114630001-114640000	chr4	114630001	114640000	10000	Gained anchor	2	2	0	0.551537398579829	0	0	0
chr4:114650001-114675000	chr4	114650001	114675000	25000	Gained anchor	1	1	0	0.331592910977877	2	0	0
chr4:114660001-114670000	chr4	114660001	114670000	10000	Gained anchor	1	1	0	0.421259297474845	1	0	0
chr4:114910001-114920000	chr4	114910001	114920000	10000	Gained anchor	1	1	0	0.421259297474845	0	0	0
chr4:114925001-114950000	chr4	114925001	114950000	25000	Gained anchor	2	2	0	0.319500556057473	1	0	0
chr4:115050001-115075000	chr4	115050001	115075000	25000	Lost anchor	1	0	1	-0.565315327455524	1	0	0
chr4:115900001-115905000	chr4	115900001	115905000	5000	Gained anchor	1	1	0	0.546802900176586	1	0	0
chr4:115950001-115955000	chr4	115950001	115955000	5000	Gained anchor	1	1	0	0.546802900176586	0	0	0
chr4:117325001-117350000	chr4	117325001	117350000	25000	Gained anchor	1	1	0	0.321530306774801	0	0	0
chr4:117500001-117525000	chr4	117500001	117525000	25000	Gained anchor	1	1	0	0.321530306774801	0	0	0
chr4:117705001-117710000	chr4	117705001	117710000	5000	Lost anchor	1	0	1	-0.637165764659236	0	0	0
chr4:117830001-117835000	chr4	117830001	117835000	5000	Gained anchor	1	1	0	0.303110459908694	2	0	0
chr4:117830001-117840000	chr4	117830001	117840000	10000	Lost anchor	1	0	1	-0.367102596920357	2	0	0
chr4:117865001-117870000	chr4	117865001	117870000	5000	Gained anchor	1	1	0	0.303110459908694	0	0	0
chr4:118215001-118220000	chr4	118215001	118220000	5000	Gained anchor	1	1	0	0.418440338108868	0	0	0
chr4:118290001-118295000	chr4	118290001	118295000	5000	Mixed anchor	2	1	1	-0.109362713275184	0	0	0
chr4:118290001-118300000	chr4	118290001	118300000	10000	Lost anchor	1	0	1	-0.367102596920357	0	0	0
chr4:118650001-118660000	chr4	118650001	118660000	10000	Gained anchor	1	1	0	0.306874742340284	0	0	0
chr4:118980001-118990000	chr4	118980001	118990000	10000	Gained anchor	1	1	0	0.306874742340284	0	0	0
chr4:122800001-122810000	chr4	122800001	122810000	10000	Lost anchor	1	0	1	-0.369852469661224	0	0	0
chr4:123080001-123090000	chr4	123080001	123090000	10000	Lost anchor	1	0	1	-0.369852469661224	1	0	0
chr4:123450001-123475000	chr4	123450001	123475000	25000	Gained anchor	1	1	0	0.336336739297904	0	0	0
chr4:123950001-123960000	chr4	123950001	123960000	10000	Gained anchor	1	1	0	0.326100118035536	1	0	0
chr4:124220001-124230000	chr4	124220001	124230000	10000	Gained anchor	1	1	0	0.626139588560262	0	0	0
chr4:124225001-124250000	chr4	124225001	124250000	25000	Gained anchor	1	1	0	0.394288976049182	0	0	0
chr4:124650001-124675000	chr4	124650001	124675000	25000	Gained anchor	1	1	0	0.394288976049182	1	0	0
chr4:124670001-124680000	chr4	124670001	124680000	10000	Gained anchor	2	2	0	0.476119853297899	1	0	0
chr4:124975001-125000000	chr4	124975001	125000000	25000	Gained anchor	1	1	0	0.3442011374059	0	0	0
chr4:125110001-125120000	chr4	125110001	125120000	10000	Gained anchor	1	1	0	0.445423850224702	1	0	0
chr4:125160001-125165000	chr4	125160001	125165000	5000	Lost anchor	1	0	1	-0.345955437382909	1	0	0
chr4:125230001-125235000	chr4	125230001	125235000	5000	Gained anchor	1	1	0	0.451381507480622	0	0	0
chr4:125490001-125500000	chr4	125490001	125500000	10000	Gained anchor	1	1	0	0.459478315000543	0	0	0
chr4:125700001-125710000	chr4	125700001	125710000	10000	Gained anchor	1	1	0	0.459478315000543	2	0	0
chr4:125960001-125965000	chr4	125960001	125965000	5000	Mixed anchor	2	1	1	0.0527130350488565	0	0	0
chr4:125960001-125970000	chr4	125960001	125970000	10000	Gained anchor	1	1	0	0.445423850224702	0	0	0
chr4:125975001-126000000	chr4	125975001	126000000	25000	Gained anchor	1	1	0	0.3442011374059	0	0	0
chr4:126350001-126375000	chr4	126350001	126375000	25000	Gained anchor	1	1	0	0.336336739297904	0	0	0
chr4:127980001-127990000	chr4	127980001	127990000	10000	Gained anchor	1	1	0	0.333688429911578	2	0	1
chr4:127990001-127995000	chr4	127990001	127995000	5000	Gained anchor	1	1	0	0.368320073774045	1	0	1
chr4:127990001-128000000	chr4	127990001	128000000	10000	Gained anchor	1	1	0	0.411822936608397	1	0	1
chr4:128130001-128140000	chr4	128130001	128140000	10000	Gained anchor	1	1	0	0.333688429911578	3	0	2
chr4:128175001-128180000	chr4	128175001	128180000	5000	Gained anchor	1	1	0	0.368320073774045	3	0	2
chr4:128240001-128250000	chr4	128240001	128250000	10000	Gained anchor	1	1	0	0.411822936608397	3	0	0
chr4:131860001-131865000	chr4	131860001	131865000	5000	Gained anchor	1	1	0	0.425008202329893	0	0	0
chr4:132100001-132105000	chr4	132100001	132105000	5000	Gained anchor	1	1	0	0.425008202329893	0	0	0
chr4:135220001-135230000	chr4	135220001	135230000	10000	Gained anchor	1	1	0	0.351052926865788	0	0	0
chr4:135310001-135320000	chr4	135310001	135320000	10000	Gained anchor	1	1	0	0.351052926865788	0	0	0
chr4:135510001-135520000	chr4	135510001	135520000	10000	Gained anchor	1	1	0	0.366899487738564	0	0	0
chr4:135660001-135670000	chr4	135660001	135670000	10000	Gained anchor	1	1	0	0.366899487738564	0	0	0
chr4:135705001-135710000	chr4	135705001	135710000	5000	Gained anchor	1	1	0	0.351418552105189	1	0	0
chr4:135765001-135770000	chr4	135765001	135770000	5000	Gained anchor	1	1	0	0.351418552105189	0	0	0
chr4:136070001-136080000	chr4	136070001	136080000	10000	Gained anchor	1	1	0	0.381772320971179	0	0	0
chr4:136160001-136170000	chr4	136160001	136170000	10000	Gained anchor	1	1	0	0.381772320971179	0	0	0
chr4:13775001-13800000	chr4	13775001	13800000	25000	Gained anchor	1	1	0	0.379938596894477	3	3	0
chr4:13850001-13875000	chr4	13850001	13875000	25000	Gained anchor	1	1	0	0.406625761274526	2	2	0
chr4:13875001-13900000	chr4	13875001	13900000	25000	Gained anchor	1	1	0	0.359819781883126	2	1	0
chr4:139420001-139430000	chr4	139420001	139430000	10000	Gained anchor	1	1	0	0.361235954973087	0	0	0
chr4:139680001-139690000	chr4	139680001	139690000	10000	Gained anchor	1	1	0	0.38907404878815	1	0	1
chr4:139700001-139725000	chr4	139700001	139725000	25000	Gained anchor	1	1	0	0.319401005373697	0	0	0
chr4:139850001-139860000	chr4	139850001	139860000	10000	Gained anchor	2	2	0	0.375155001880619	1	0	0
chr4:139870001-139875000	chr4	139870001	139875000	5000	Gained anchor	1	1	0	0.404632872794148	0	0	0
chr4:140250001-140255000	chr4	140250001	140255000	5000	Gained anchor	1	1	0	0.404632872794148	1	0	0
chr4:140325001-140350000	chr4	140325001	140350000	25000	Gained anchor	1	1	0	0.319401005373697	3	0	0
chr4:140780001-140790000	chr4	140780001	140790000	10000	Gained anchor	1	1	0	0.350064494687326	0	0	0
chr4:140785001-140790000	chr4	140785001	140790000	5000	Gained anchor	1	1	0	0.460138242849133	0	0	0
chr4:140820001-140825000	chr4	140820001	140825000	5000	Gained anchor	1	1	0	0.393358042115265	0	0	0
chr4:140900001-140905000	chr4	140900001	140905000	5000	Gained anchor	2	2	0	0.426748142482199	0	0	0
chr4:140950001-140960000	chr4	140950001	140960000	10000	Gained anchor	1	1	0	0.350064494687326	0	0	0
chr4:14425001-14450000	chr4	14425001	14450000	25000	Gained anchor	3	3	0	0.382128046684043	0	0	0
chr4:144890001-144895000	chr4	144890001	144895000	5000	Gained anchor	1	1	0	0.3588138934346	1	0	0
chr4:144890001-144900000	chr4	144890001	144900000	10000	Gained anchor	1	1	0	0.344332008596065	1	0	0
chr4:145020001-145030000	chr4	145020001	145030000	10000	Gained anchor	1	1	0	0.344332008596065	0	0	0
chr4:145040001-145045000	chr4	145040001	145045000	5000	Gained anchor	1	1	0	0.3588138934346	0	0	0
chr4:148680001-148690000	chr4	148680001	148690000	10000	Gained anchor	1	1	0	0.34845340062307	0	0	0
chr4:148700001-148710000	chr4	148700001	148710000	10000	Gained anchor	1	1	0	0.3098638748896	0	0	0
chr4:149070001-149080000	chr4	149070001	149080000	10000	Gained anchor	2	2	0	0.329158637756335	0	0	0
chr4:152325001-152330000	chr4	152325001	152330000	5000	Gained anchor	1	1	0	0.356267550561191	1	0	0
chr4:152435001-152440000	chr4	152435001	152440000	5000	Gained anchor	1	1	0	0.356267550561191	0	0	0
chr4:15250001-15275000	chr4	15250001	15275000	25000	Lost anchor	1	0	1	-0.333461876630765	1	0	0
chr4:153170001-153180000	chr4	153170001	153180000	10000	Gained anchor	2	2	0	0.492276401180626	1	0	0
chr4:15320001-15330000	chr4	15320001	15330000	10000	Lost anchor	1	0	1	-0.333340222755949	0	0	0
chr4:153475001-153500000	chr4	153475001	153500000	25000	Gained anchor	1	1	0	0.333621110175248	0	0	0
chr4:153480001-153490000	chr4	153480001	153490000	10000	Gained anchor	2	2	0	0.513914731829219	0	0	0
chr4:153925001-153950000	chr4	153925001	153950000	25000	Gained anchor	1	1	0	0.333621110175248	2	0	0
chr4:153940001-153950000	chr4	153940001	153950000	10000	Gained anchor	2	2	0	0.445281894594018	1	0	0
chr4:154025001-154050000	chr4	154025001	154050000	25000	Gained anchor	1	1	0	0.329666063218125	1	0	0
chr4:154050001-154075000	chr4	154050001	154075000	25000	Gained anchor	2	2	0	0.380331102395849	2	0	0
chr4:154275001-154300000	chr4	154275001	154300000	25000	Gained anchor	1	1	0	0.37114048956688	3	0	0
chr4:154300001-154325000	chr4	154300001	154325000	25000	Gained anchor	1	1	0	0.389521715224818	3	0	0
chr4:154320001-154330000	chr4	154320001	154330000	10000	Gained anchor	1	1	0	0.460453898618648	2	0	0
chr4:154325001-154350000	chr4	154325001	154350000	25000	Gained anchor	1	1	0	0.305189404764022	3	0	0
chr4:154450001-154460000	chr4	154450001	154460000	10000	Gained anchor	1	1	0	0.424410366297169	1	0	0
chr4:154650001-154675000	chr4	154650001	154675000	25000	Gained anchor	1	1	0	0.305189404764022	1	0	0
chr4:154670001-154680000	chr4	154670001	154680000	10000	Gained anchor	2	2	0	0.442432132457908	0	0	0
chr4:15470001-15480000	chr4	15470001	15480000	10000	Lost anchor	1	0	1	-0.415967350803098	0	0	0
chr4:154800001-154825000	chr4	154800001	154825000	25000	Gained anchor	1	1	0	0.329666063218125	0	0	0
chr4:15590001-15600000	chr4	15590001	15600000	10000	Lost anchor	2	0	2	-0.374653786779523	3	2	0
chr4:15980001-15990000	chr4	15980001	15990000	10000	Lost anchor	1	0	1	-0.367242150654108	0	0	0
chr4:16010001-16015000	chr4	16010001	16015000	5000	Lost anchor	1	0	1	-0.371799874968384	1	0	0
chr4:16070001-16080000	chr4	16070001	16080000	10000	Lost anchor	1	0	1	-0.367242150654108	0	0	0
chr4:16150001-16175000	chr4	16150001	16175000	25000	Lost anchor	1	0	1	-0.333461876630765	0	0	0
chr4:16160001-16165000	chr4	16160001	16165000	5000	Lost anchor	1	0	1	-0.371799874968384	0	0	0
chr4:19570001-19580000	chr4	19570001	19580000	10000	Gained anchor	1	1	0	0.441282032489701	0	0	0
chr4:20000001-20025000	chr4	20000001	20025000	25000	Gained anchor	1	1	0	0.637129790694704	0	0	0
chr4:20020001-20030000	chr4	20020001	20030000	10000	Gained anchor	1	1	0	0.646204055910903	0	0	0
chr4:20025001-20050000	chr4	20025001	20050000	25000	Lost anchor	1	0	1	-0.446799174487475	0	0	0
chr4:20100001-20125000	chr4	20100001	20125000	25000	Gained anchor	2	2	0	0.722938925725406	0	0	0
chr4:20110001-20120000	chr4	20110001	20120000	10000	Gained anchor	2	2	0	1.20830828774993	0	0	0
chr4:20120001-20130000	chr4	20120001	20130000	10000	Gained anchor	1	1	0	0.423100677189364	0	0	0
chr4:20500001-20525000	chr4	20500001	20525000	25000	Gained anchor	1	1	0	0.589487711892243	1	1	0
chr4:20770001-20780000	chr4	20770001	20780000	10000	Gained anchor	1	1	0	1.12927622010429	1	0	0
chr4:20775001-20800000	chr4	20775001	20800000	25000	Gained anchor	1	1	0	0.589487711892243	1	0	0
chr4:20875001-20900000	chr4	20875001	20900000	25000	Gained anchor	1	1	0	1.06714096839237	0	0	0
chr4:20890001-20900000	chr4	20890001	20900000	10000	Gained anchor	1	1	0	1.28734035539557	0	0	0
chr4:21350001-21375000	chr4	21350001	21375000	25000	Gained anchor	2	2	0	0.507933336876572	0	0	0
chr4:21360001-21370000	chr4	21360001	21370000	10000	Gained anchor	2	2	0	0.534652366550133	0	0	0
chr4:21930001-21940000	chr4	21930001	21940000	10000	Gained anchor	1	1	0	0.441282032489701	1	0	0
chr4:22010001-22020000	chr4	22010001	22020000	10000	Lost anchor	1	0	1	-0.378240893215645	0	0	0
chr4:22470001-22480000	chr4	22470001	22480000	10000	Gained anchor	1	1	0	0.42247298954524	0	0	0
chr4:24150001-24160000	chr4	24150001	24160000	10000	Mixed anchor	2	1	1	0.0221160481647975	0	0	0
chr4:25800001-25805000	chr4	25800001	25805000	5000	Lost anchor	1	0	1	-0.334267601259158	1	1	0
chr4:26000001-26005000	chr4	26000001	26005000	5000	Lost anchor	1	0	1	-0.334267601259158	1	1	0
chr4:26345001-26350000	chr4	26345001	26350000	5000	Lost anchor	1	0	1	-0.364126768802381	1	1	0
chr4:26400001-26405000	chr4	26400001	26405000	5000	Lost anchor	1	0	1	-0.364126768802381	1	1	0
chr4:26925001-26950000	chr4	26925001	26950000	25000	Lost anchor	1	0	1	-0.403488035784573	2	0	0
chr4:26930001-26940000	chr4	26930001	26940000	10000	Lost anchor	2	0	2	-0.523612946598342	2	0	0
chr4:26950001-26975000	chr4	26950001	26975000	25000	Lost anchor	3	0	3	-0.579484763212721	0	0	0
chr4:26960001-26970000	chr4	26960001	26970000	10000	Lost anchor	1	0	1	-0.656986374442489	0	0	0
chr4:27400001-27425000	chr4	27400001	27425000	25000	Lost anchor	2	0	2	-0.604785840012826	3	2	0
chr4:27420001-27430000	chr4	27420001	27430000	10000	Lost anchor	1	0	1	-0.689627833515699	3	3	0
chr4:27425001-27430000	chr4	27425001	27430000	5000	Lost anchor	1	0	1	-0.324189196430088	1	1	0
chr4:27425001-27450000	chr4	27425001	27450000	25000	Lost anchor	2	0	2	-0.587522530821258	1	1	0
