method	method_key	anchor_id	loop_id	anchor_chr	anchor_start	anchor_end	anchor_type	loop_class	loop_logFC	gene_name
GREAT domain	great	loop_1514_A2	loop_1514	chr11	37225000	37250000	Other	Lost	-0.342432317382082	Tenm2
GREAT domain	great	loop_1533_A2	loop_1533	chr11	94075000	94100000	Poised_Enhancer	Lost	-0.405552877813042	Spag9
GREAT domain	great	loop_1575_A2	loop_1575	chr13	67725000	67750000	Active_Promoter	Lost	-0.323707866444996	Zfp738
GREAT domain	great	loop_1575_A2	loop_1575	chr13	67725000	67750000	Active_Promoter	Lost	-0.323707866444996	Zfp85os
GREAT domain	great	loop_1575_A2	loop_1575	chr13	67725000	67750000	Active_Promoter	Lost	-0.323707866444996	Zfp85
GREAT domain	great	loop_1601_A2	loop_1601	chr13	85075000	85100000	CTCF_Site	Lost	-0.326438060108296	Ccnh
GREAT domain	great	loop_1609_A2	loop_1609	chr13	68575000	68600000	Active_Promoter	Lost	-0.364203698190648	Mtrr
GREAT domain	great	loop_1609_A2	loop_1609	chr13	68575000	68600000	Active_Promoter	Lost	-0.364203698190648	Fastkd3
GREAT domain	great	loop_1609_A2	loop_1609	chr13	68575000	68600000	Active_Promoter	Lost	-0.364203698190648	Cfap90
GREAT domain	great	loop_1614_A2	loop_1614	chr13	41600000	41625000	Active_Promoter	Lost	-0.362766318809177	Tmem170b
GREAT domain	great	loop_1620_A2	loop_1620	chr13	55825000	55850000	Repressed_Promoter	Lost	-1.12206964097921	Catsper3
GREAT domain	great	loop_1620_A2	loop_1620	chr13	55825000	55850000	Repressed_Promoter	Lost	-1.12206964097921	Pitx1
GREAT domain	great	loop_1638_A2	loop_1638	chr12	110375000	110400000	Polycomb	Gained	0.476707940580601	Dio3
GREAT domain	great	loop_1638_A2	loop_1638	chr12	110375000	110400000	Polycomb	Gained	0.476707940580601	Ppp2r5c
GREAT domain	great	loop_1639_A2	loop_1639	chr12	38850000	38875000	Active_Enhancer	Lost	-0.399117456372856	Etv1
GREAT domain	great	loop_1654_A2	loop_1654	chr12	41475000	41500000	Active_Promoter	Gained	0.310512591768114	Lrrn3
GREAT domain	great	loop_1662_A2	loop_1662	chr12	1.06e+08	106025000	CTCF_Site	Lost	-0.308172348815154	Vrk1
GREAT domain	great	loop_1666_A2	loop_1666	chr12	30575000	30600000	Active_Promoter	Lost	-0.306301858315266	Tmem18
GREAT domain	great	loop_1668_A2	loop_1668	chr12	40200000	40225000	Active_Promoter	Lost	-0.530113717587878	Lsmem1
GREAT domain	great	loop_1668_A2	loop_1668	chr12	40200000	40225000	Active_Promoter	Lost	-0.530113717587878	Gm7008
GREAT domain	great	loop_1668_A2	loop_1668	chr12	40200000	40225000	Active_Promoter	Lost	-0.530113717587878	Mir1938
GREAT domain	great	loop_1672_A2	loop_1672	chr12	91575000	91600000	Active_Promoter	Lost	-0.525064971022538	Gtf2a1
GREAT domain	great	loop_1675_A2	loop_1675	chr12	40200000	40225000	Active_Promoter	Lost	-0.542914764331754	Lsmem1
GREAT domain	great	loop_1675_A2	loop_1675	chr12	40200000	40225000	Active_Promoter	Lost	-0.542914764331754	Gm7008
GREAT domain	great	loop_1675_A2	loop_1675	chr12	40200000	40225000	Active_Promoter	Lost	-0.542914764331754	Mir1938
GREAT domain	great	loop_1699_A2	loop_1699	chr15	42675000	42700000	Active_Promoter	Lost	-0.305479137371132	Angpt1
GREAT domain	great	loop_1712_A2	loop_1712	chr15	40125000	40150000	CTCF_Site	Gained	0.310339505359033	Gm33251
GREAT domain	great	loop_1712_A2	loop_1712	chr15	40125000	40150000	CTCF_Site	Gained	0.310339505359033	9330182O14Rik
GREAT domain	great	loop_1712_A2	loop_1712	chr15	40125000	40150000	CTCF_Site	Gained	0.310339505359033	Gm33301
GREAT domain	great	loop_1716_A2	loop_1716	chr15	88225000	88250000	Polycomb	Gained	0.30471697168891	B230214G05Rik
GREAT domain	great	loop_1718_A2	loop_1718	chr15	68200000	68225000	Poised_Enhancer	Lost	-0.305687648503721	Zfat
GREAT domain	great	loop_1722_A2	loop_1722	chr15	68350000	68375000	Active_Enhancer	Lost	-0.444732909192099	Mir30d
GREAT domain	great	loop_1724_A2	loop_1724	chr15	26325000	26350000	Poised_Enhancer	Gained	0.399161165536034	Marchf11
GREAT domain	great	loop_1738_A2	loop_1738	chr16	63800000	63825000	Active_Enhancer	Lost	-0.341281188166231	Epha3
GREAT domain	great	loop_1751_A2	loop_1751	chr16	77575000	77600000	Active_Promoter	Lost	-0.305523595636143	Mir99a
GREAT domain	great	loop_1751_A2	loop_1751	chr16	77575000	77600000	Active_Promoter	Lost	-0.305523595636143	Mirlet7c-1
GREAT domain	great	loop_1773_A2	loop_1773	chr16	87350000	87375000	Other	Lost	-0.311533465938273	N6amt1
GREAT domain	great	loop_1773_A2	loop_1773	chr16	87350000	87375000	Other	Lost	-0.311533465938273	Ltn1
GREAT domain	great	loop_1802_A2	loop_1802	chr17	32475000	32500000	Poised_Enhancer	Lost	-0.328140899386962	Cyp4f39
GREAT domain	great	loop_1802_A2	loop_1802	chr17	32475000	32500000	Poised_Enhancer	Lost	-0.328140899386962	Cyp4f17
GREAT domain	great	loop_1816_A2	loop_1816	chr17	49375000	49400000	CTCF_Site	Lost	-0.546093187385536	Gm17830
GREAT domain	great	loop_1816_A2	loop_1816	chr17	49375000	49400000	CTCF_Site	Lost	-0.546093187385536	Mocs1
GREAT domain	great	loop_1836_A2	loop_1836	chr17	54050000	54075000	Other	Lost	-0.459159904991289	Sult1c1
GREAT domain	great	loop_1846_A2	loop_1846	chr17	20950000	20975000	Poised_Enhancer	Lost	-0.858330345772178	Ppp2r1a
GREAT domain	great	loop_1846_A2	loop_1846	chr17	20950000	20975000	Poised_Enhancer	Lost	-0.858330345772178	Vmn1r233
GREAT domain	great	loop_1905_A2	loop_1905	chr1	151700000	151725000	Poised_Enhancer	Lost	-0.310217533993049	2810414N06Rik
GREAT domain	great	loop_1932_A2	loop_1932	chr1	69675000	69700000	Active_Promoter	Lost	-0.738948254977035	Ikzf2
GREAT domain	great	loop_1937_A2	loop_1937	chr1	52825000	52850000	Active_Promoter	Lost	-0.600410080297995	Inpp1
GREAT domain	great	loop_1937_A2	loop_1937	chr1	52825000	52850000	Active_Promoter	Lost	-0.600410080297995	Hibch
GREAT domain	great	loop_1984_A2	loop_1984	chr18	70425000	70450000	CTCF_Site	Lost	-0.416517677702832	Stard6
GREAT domain	great	loop_2009_A2	loop_2009	chr19	46725000	46750000	CTCF_Site	Lost	-0.307526032316976	As3mt
GREAT domain	great	loop_2009_A2	loop_2009	chr19	46725000	46750000	CTCF_Site	Lost	-0.307526032316976	Cnnm2
GREAT domain	great	loop_2019_A2	loop_2019	chr19	18525000	18550000	CTCF_Site	Lost	-0.40601524351	Ostf1
GREAT domain	great	loop_2049_A2	loop_2049	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.466162893805287	Sptlc3
GREAT domain	great	loop_2049_A2	loop_2049	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.466162893805287	Ism1
GREAT domain	great	loop_2091_A2	loop_2091	chr2	166775000	166800000	CTCF_Site	Gained	0.332808387786894	Prex1
GREAT domain	great	loop_2091_A2	loop_2091	chr2	166775000	166800000	CTCF_Site	Gained	0.332808387786894	Trp53rkb
GREAT domain	great	loop_2091_A2	loop_2091	chr2	166775000	166800000	CTCF_Site	Gained	0.332808387786894	Arfgef2
GREAT domain	great	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd11
GREAT domain	great	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd10
GREAT domain	great	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd9
GREAT domain	great	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd8
GREAT domain	great	loop_2107_A2	loop_2107	chr2	4875000	4900000	Active_Promoter	Lost	-0.317186309027402	Sephs1
GREAT domain	great	loop_2107_A2	loop_2107	chr2	4875000	4900000	Active_Promoter	Lost	-0.317186309027402	Phyh
GREAT domain	great	loop_2112_A2	loop_2112	chr2	58650000	58675000	Active_Enhancer	Lost	-0.491825782482997	Upp2
GREAT domain	great	loop_2118_A2	loop_2118	chr2	43600000	43625000	CTCF_Site	Lost	-0.364614120943199	Kynu
GREAT domain	great	loop_2202_A2	loop_2202	chr3	86125000	86150000	Active_Promoter	Lost	-0.415788099196285	Snord73a
GREAT domain	great	loop_2202_A2	loop_2202	chr3	86125000	86150000	Active_Promoter	Lost	-0.415788099196285	Snord73b
GREAT domain	great	loop_2202_A2	loop_2202	chr3	86125000	86150000	Active_Promoter	Lost	-0.415788099196285	Rps3a1
GREAT domain	great	loop_2202_A2	loop_2202	chr3	86125000	86150000	Active_Promoter	Lost	-0.415788099196285	Lrba
GREAT domain	great	loop_2211_A2	loop_2211	chr3	122475000	122500000	Polycomb	Lost	-0.329595037563504	Mir7657
GREAT domain	great	loop_2226_A2	loop_2226	chr3	124575000	124600000	CTCF_Site	Lost	-0.401953709663697	1700003H04Rik
GREAT domain	great	loop_2244_A2	loop_2244	chr3	73050000	73075000	Active_Promoter	Gained	0.545481407754151	Sis
GREAT domain	great	loop_2244_A2	loop_2244	chr3	73050000	73075000	Active_Promoter	Gained	0.545481407754151	Slitrk3
GREAT domain	great	loop_2244_A2	loop_2244	chr3	73050000	73075000	Active_Promoter	Gained	0.545481407754151	Gm20754
GREAT domain	great	loop_2292_A2	loop_2292	chr4	68950000	68975000	Active_Promoter	Lost	-0.305510541440814	Brinp1
GREAT domain	great	loop_2322_A2	loop_2322	chr4	82925000	82950000	Active_Enhancer	Lost	-0.315737648793422	Cer1
GREAT domain	great	loop_2323_A2	loop_2323	chr4	82900000	82925000	Polycomb	Lost	-0.48252374709088	Cer1
GREAT domain	great	loop_2327_A2	loop_2327	chr4	59800000	59825000	Active_Promoter	Lost	-0.424993429859573	Inip
GREAT domain	great	loop_2327_A2	loop_2327	chr4	59800000	59825000	Active_Promoter	Lost	-0.424993429859573	Snx30
GREAT domain	great	loop_2327_A2	loop_2327	chr4	59800000	59825000	Active_Promoter	Lost	-0.424993429859573	Slc46a2
GREAT domain	great	loop_2347_A2	loop_2347	chr4	115050000	115075000	Repressed_Promoter	Lost	-0.565315327455524	Stil
GREAT domain	great	loop_2347_A2	loop_2347	chr4	115050000	115075000	Repressed_Promoter	Lost	-0.565315327455524	Tal1
GREAT domain	great	loop_2347_A2	loop_2347	chr4	115050000	115075000	Repressed_Promoter	Lost	-0.565315327455524	Pdzk1ip1
GREAT domain	great	loop_2350_A2	loop_2350	chr4	99650000	99675000	Repressed_Promoter	Lost	-1.00779339978773	Foxd3
GREAT domain	great	loop_2350_A2	loop_2350	chr4	99650000	99675000	Repressed_Promoter	Lost	-1.00779339978773	Alg6
GREAT domain	great	loop_2396_A2	loop_2396	chr5	4175000	4200000	Active_Promoter	Lost	-0.328217729883235	Cyp51
GREAT domain	great	loop_2396_A2	loop_2396	chr5	4175000	4200000	Active_Promoter	Lost	-0.328217729883235	Mterf1b
GREAT domain	great	loop_2413_A2	loop_2413	chr5	20925000	20950000	Active_Promoter	Lost	-0.361880258549624	Tmem60
GREAT domain	great	loop_2413_A2	loop_2413	chr5	20925000	20950000	Active_Promoter	Lost	-0.361880258549624	A630072M18Rik
GREAT domain	great	loop_2414_A2	loop_2414	chr5	53975000	5.4e+07	Active_Promoter	Lost	-0.300143005801898	Stim2
GREAT domain	great	loop_2418_A2	loop_2418	chr5	73275000	73300000	Active_Promoter	Lost	-0.401456735706363	Fryl
GREAT domain	great	loop_2418_A2	loop_2418	chr5	73275000	73300000	Active_Promoter	Lost	-0.401456735706363	1700025M24Rik
GREAT domain	great	loop_2418_A2	loop_2418	chr5	73275000	73300000	Active_Promoter	Lost	-0.401456735706363	Ociad1
GREAT domain	great	loop_2418_A2	loop_2418	chr5	73275000	73300000	Active_Promoter	Lost	-0.401456735706363	Ociad2
GREAT domain	great	loop_2424_A2	loop_2424	chr5	128500000	128525000	Polycomb	Lost	-0.500979816538691	Tmem132d
GREAT domain	great	loop_2424_A2	loop_2424	chr5	128500000	128525000	Polycomb	Lost	-0.500979816538691	Fzd10os
GREAT domain	great	loop_2465_A2	loop_2465	chr6	43325000	43350000	Active_Enhancer	Lost	-0.415783231029725	Nobox
GREAT domain	great	loop_2473_A2	loop_2473	chr6	34025000	34050000	CTCF_Site	Lost	-0.4088778694926	Lrguk
GREAT domain	great	loop_2474_A2	loop_2474	chr6	43275000	43300000	Active_Enhancer	Lost	-0.311202722699669	Arhgef5
GREAT domain	great	loop_2474_A2	loop_2474	chr6	43275000	43300000	Active_Enhancer	Lost	-0.311202722699669	Nobox
GREAT domain	great	loop_2477_A2	loop_2477	chr6	4725000	4750000	CTCF_Site	Lost	-0.31969144325535	Sgce
GREAT domain	great	loop_2477_A2	loop_2477	chr6	4725000	4750000	CTCF_Site	Lost	-0.31969144325535	Gm20714
GREAT domain	great	loop_2496_A2	loop_2496	chr6	134375000	134400000	Repressed_Promoter	Lost	-0.32651457946601	Bcl2l14
GREAT domain	great	loop_2496_A2	loop_2496	chr6	134375000	134400000	Repressed_Promoter	Lost	-0.32651457946601	4933406J09Rik
GREAT domain	great	loop_2502_A2	loop_2502	chr6	51150000	51175000	Polycomb	Lost	-0.591946726170873	Mir148a
GREAT domain	great	loop_2506_A2	loop_2506	chr6	17625000	17650000	Active_Promoter	Gained	0.390645335435432	Capza2
GREAT domain	great	loop_2506_A2	loop_2506	chr6	17625000	17650000	Active_Promoter	Gained	0.390645335435432	St7
GREAT domain	great	loop_2507_A2	loop_2507	chr6	23250000	23275000	Repressed_Promoter	Lost	-0.732012209021549	Fezf1
GREAT domain	great	loop_2508_A2	loop_2508	chr6	83700000	83725000	Repressed_Promoter	Lost	-1.12504897828188	Cd207
GREAT domain	great	loop_2508_A2	loop_2508	chr6	83700000	83725000	Repressed_Promoter	Lost	-1.12504897828188	Vax2
GREAT domain	great	loop_2508_A2	loop_2508	chr6	83700000	83725000	Repressed_Promoter	Lost	-1.12504897828188	Vax2os
GREAT domain	great	loop_2508_A2	loop_2508	chr6	83700000	83725000	Repressed_Promoter	Lost	-1.12504897828188	Atp6v1b1
GREAT domain	great	loop_2559_A2	loop_2559	chr7	29700000	29725000	CTCF_Site	Lost	-0.332659672141709	Catsperg2
GREAT domain	great	loop_2592_A2	loop_2592	chr7	46325000	46350000	Polycomb	Lost	-0.308874346536538	Otog
GREAT domain	great	loop_2592_A2	loop_2592	chr7	46325000	46350000	Polycomb	Lost	-0.308874346536538	Myod1
GREAT domain	great	loop_2636_A2	loop_2636	chr10	20125000	20150000	Active_Promoter	Lost	-0.300827496408048	Map7
GREAT domain	great	loop_2636_A2	loop_2636	chr10	20125000	20150000	Active_Promoter	Lost	-0.300827496408048	4930405J17Rik
GREAT domain	great	loop_2638_A2	loop_2638	chr10	97575000	97600000	Other	Lost	-0.336556120211805	Lum
GREAT domain	great	loop_2638_A2	loop_2638	chr10	97575000	97600000	Other	Lost	-0.336556120211805	4930473O22Rik
GREAT domain	great	loop_2646_A2	loop_2646	chr10	22825000	22850000	Polycomb	Lost	-0.398301844664915	Tcf21
GREAT domain	great	loop_2701_A2	loop_2701	chr8	50275000	50300000	Poised_Enhancer	Lost	-0.61593548355768	Gm2516
GREAT domain	great	loop_2706_A2	loop_2706	chr8	79625000	79650000	Active_Promoter	Lost	-0.310653093100291	Otud4
GREAT domain	great	loop_2706_A2	loop_2706	chr8	79625000	79650000	Active_Promoter	Lost	-0.310653093100291	Abce1
GREAT domain	great	loop_2806_A2	loop_2806	chr9	91325000	91350000	Active_Enhancer	Lost	-0.52363231239425	Zic4
GREAT domain	great	loop_2856_A2	loop_2856	chr9	98950000	98975000	Repressed_Promoter	Lost	-1.16266303368978	Prr23a4
GREAT domain	great	loop_2856_A2	loop_2856	chr9	98950000	98975000	Repressed_Promoter	Lost	-1.16266303368978	Foxl2
GREAT domain	great	loop_2856_A2	loop_2856	chr9	98950000	98975000	Repressed_Promoter	Lost	-1.16266303368978	Foxl2os
GREAT domain	great	loop_2856_A2	loop_2856	chr9	98950000	98975000	Repressed_Promoter	Lost	-1.16266303368978	Faim
GREAT domain	great	loop_2895_A2	loop_2895	chr11	106375000	106400000	CTCF_Site	Lost	-0.379211313858564	Prr29
GREAT domain	great	loop_2895_A2	loop_2895	chr11	106375000	106400000	CTCF_Site	Lost	-0.379211313858564	Icam2
GREAT domain	great	loop_2895_A2	loop_2895	chr11	106375000	106400000	CTCF_Site	Lost	-0.379211313858564	Ern1
GREAT domain	great	loop_2910_A2	loop_2910	chr11	23625000	23650000	CTCF_Site	Lost	-0.347119716529272	Selenok-ps1
GREAT domain	great	loop_2910_A2	loop_2910	chr11	23625000	23650000	CTCF_Site	Lost	-0.347119716529272	Sanbr
GREAT domain	great	loop_2910_A2	loop_2910	chr11	23625000	23650000	CTCF_Site	Lost	-0.347119716529272	Pus10
GREAT domain	great	loop_2911_A2	loop_2911	chr11	1.9e+07	19025000	Active_Promoter	Lost	-0.326166981052583	Meis1
GREAT domain	great	loop_2911_A2	loop_2911	chr11	1.9e+07	19025000	Active_Promoter	Lost	-0.326166981052583	4933406G16Rik
GREAT domain	great	loop_2922_A2	loop_2922	chr11	101650000	101675000	CTCF_Site	Lost	-0.517707948482917	Rdm1
GREAT domain	great	loop_2922_A2	loop_2922	chr11	101650000	101675000	CTCF_Site	Lost	-0.517707948482917	Arl4d
GREAT domain	great	loop_2922_A2	loop_2922	chr11	101650000	101675000	CTCF_Site	Lost	-0.517707948482917	Dhx8
GREAT domain	great	loop_2942_A2	loop_2942	chr13	37925000	37950000	Poised_Enhancer	Gained	0.42035581146162	Ssr1
GREAT domain	great	loop_3000_A2	loop_3000	chr13	6450000	6475000	Poised_Enhancer	Lost	-0.521408441790237	Pitrm1
GREAT domain	great	loop_3005_A2	loop_3005	chr13	86025000	86050000	Active_Promoter	Lost	-0.364846347227934	Cox7c
GREAT domain	great	loop_3006_A2	loop_3006	chr13	83525000	83550000	Active_Enhancer	Lost	-0.42106940639823	Mef2c
GREAT domain	great	loop_3030_A2	loop_3030	chr13	40700000	40725000	Polycomb	Lost	-0.901986185500437	Gm26688
GREAT domain	great	loop_3071_A2	loop_3071	chr12	64825000	64850000	CTCF_Site	Lost	-0.411678006096411	Gm527
GREAT domain	great	loop_3076_A2	loop_3076	chr12	21225000	21250000	Active_Enhancer	Gained	0.357932940238653	Cpsf3
GREAT domain	great	loop_3086_A2	loop_3086	chr12	91575000	91600000	Active_Promoter	Lost	-0.514442797035169	Gtf2a1
GREAT domain	great	loop_3107_A2	loop_3107	chr15	101950000	101975000	Repressed_Promoter	Gained	0.30896765850178	Krt79
GREAT domain	great	loop_3107_A2	loop_3107	chr15	101950000	101975000	Repressed_Promoter	Gained	0.30896765850178	Krt78
GREAT domain	great	loop_3107_A2	loop_3107	chr15	101950000	101975000	Repressed_Promoter	Gained	0.30896765850178	Krt8
GREAT domain	great	loop_3113_A2	loop_3113	chr15	42675000	42700000	Active_Promoter	Lost	-0.434474465027548	Angpt1
GREAT domain	great	loop_3121_A2	loop_3121	chr15	42650000	42675000	Active_Promoter	Lost	-0.474661666834854	Angpt1
GREAT domain	great	loop_3133_A2	loop_3133	chr15	41950000	41975000	Poised_Enhancer	Lost	-0.308682655414227	Abra
GREAT domain	great	loop_3157_A2	loop_3157	chr15	43475000	43500000	Active_Promoter	Lost	-0.495434607964425	Emc2
GREAT domain	great	loop_3218_A2	loop_3218	chr16	8325000	8350000	Poised_Enhancer	Gained	0.348704121556287	Tmem114
GREAT domain	great	loop_3229_A2	loop_3229	chr16	90175000	90200000	Poised_Enhancer	Lost	-0.479818361971381	Tiam1
GREAT domain	great	loop_3229_A2	loop_3229	chr16	90175000	90200000	Poised_Enhancer	Lost	-0.479818361971381	Sod1
GREAT domain	great	loop_3247_A2	loop_3247	chr17	48925000	48950000	Repressed_Promoter	Lost	-0.30669740167315	Lrfn2
GREAT domain	great	loop_3305_A2	loop_3305	chr1	137875000	137900000	Active_Enhancer	Lost	-0.337827141611237	Mir181a-1
GREAT domain	great	loop_3353_A2	loop_3353	chr1	182750000	182775000	Active_Promoter	Gained	0.314542275560091	Ccdc185
GREAT domain	great	loop_3353_A2	loop_3353	chr1	182750000	182775000	Active_Promoter	Gained	0.314542275560091	Susd4
GREAT domain	great	loop_3361_A2	loop_3361	chr1	51600000	51625000	Active_Enhancer	Lost	-0.423714109728641	Gm17767
GREAT domain	great	loop_3364_A2	loop_3364	chr1	170600000	170625000	Poised_Enhancer	Lost	-0.369690444317235	Nos1ap
GREAT domain	great	loop_3364_A2	loop_3364	chr1	170600000	170625000	Poised_Enhancer	Lost	-0.369690444317235	Olfml2b
GREAT domain	great	loop_3369_A2	loop_3369	chr1	51475000	51500000	Active_Promoter	Lost	-0.436071754283562	Nabp1
GREAT domain	great	loop_3369_A2	loop_3369	chr1	51475000	51500000	Active_Promoter	Lost	-0.436071754283562	Gm17767
GREAT domain	great	loop_3377_A2	loop_3377	chr1	120100000	120125000	Active_Promoter	Gained	0.302505777302002	Tmem37
GREAT domain	great	loop_3377_A2	loop_3377	chr1	120100000	120125000	Active_Promoter	Gained	0.302505777302002	Dbi
GREAT domain	great	loop_3392_A2	loop_3392	chr1	56950000	56975000	Repressed_Promoter	Lost	-0.550734280235964	9130024F11Rik
GREAT domain	great	loop_3392_A2	loop_3392	chr1	56950000	56975000	Repressed_Promoter	Lost	-0.550734280235964	Satb2
GREAT domain	great	loop_3394_A2	loop_3394	chr1	138825000	138850000	Repressed_Promoter	Lost	-0.954596110682182	Lhx9
GREAT domain	great	loop_3427_A2	loop_3427	chr18	82900000	82925000	Active_Promoter	Lost	-0.351830989930889	4930445N18Rik
GREAT domain	great	loop_3427_A2	loop_3427	chr18	82900000	82925000	Active_Promoter	Lost	-0.351830989930889	Zfp516
GREAT domain	great	loop_3427_A2	loop_3427	chr18	82900000	82925000	Active_Promoter	Lost	-0.351830989930889	4930592I03Rik
GREAT domain	great	loop_3511_A2	loop_3511	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.364107590816948	Sptlc3
GREAT domain	great	loop_3511_A2	loop_3511	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.364107590816948	Ism1
GREAT domain	great	loop_3559_A2	loop_3559	chr2	74650000	74675000	Repressed_Promoter	Lost	-0.734691611079948	Lnpk
GREAT domain	great	loop_3559_A2	loop_3559	chr2	74650000	74675000	Repressed_Promoter	Lost	-0.734691611079948	Evx2
GREAT domain	great	loop_3559_A2	loop_3559	chr2	74650000	74675000	Repressed_Promoter	Lost	-0.734691611079948	Hoxd13
GREAT domain	great	loop_3559_A2	loop_3559	chr2	74650000	74675000	Repressed_Promoter	Lost	-0.734691611079948	Hoxd12
GREAT domain	great	loop_3564_A2	loop_3564	chr2	166750000	166775000	CTCF_Site	Gained	0.437058913575328	Prex1
