alist_set	blist_set	permutation	permuted_overlaps	test_id
mCH Hypo gene bodies	ATAC Down	4717	827	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4718	789	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4719	761	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4720	749	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4721	826	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4722	780	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4723	868	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4724	798	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4725	781	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4726	774	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4727	797	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4728	771	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4729	841	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4730	848	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4731	924	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4732	818	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4733	802	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4734	793	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4735	741	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4736	813	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4737	745	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4738	773	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4739	761	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4740	766	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4741	733	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4742	729	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4743	755	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4744	710	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4745	775	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4746	809	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4747	776	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4748	775	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4749	739	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4750	817	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4751	741	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4752	763	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4753	802	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4754	744	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4755	747	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4756	803	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4757	803	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4758	814	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4759	848	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4760	812	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4761	809	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4762	796	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4763	814	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4764	719	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4765	764	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4766	796	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4767	911	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4768	783	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4769	806	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4770	800	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4771	768	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4772	815	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4773	822	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4774	792	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4775	775	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4776	864	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4777	774	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4778	801	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4779	751	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4780	722	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4781	746	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4782	760	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4783	774	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4784	822	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4785	801	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4786	746	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4787	712	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4788	837	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4789	771	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4790	796	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4791	833	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4792	767	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4793	810	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4794	790	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4795	750	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4796	767	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4797	755	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4798	784	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4799	776	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4800	784	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4801	790	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4802	743	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4803	792	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4804	724	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4805	755	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4806	849	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4807	817	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4808	855	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4809	787	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4810	773	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4811	861	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4812	745	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4813	753	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4814	802	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4815	776	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4816	729	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4817	801	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4818	719	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4819	863	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4820	806	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4821	916	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4822	863	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4823	790	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4824	738	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4825	783	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4826	797	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4827	900	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4828	775	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4829	763	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4830	764	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4831	726	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4832	835	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4833	753	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4834	788	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4835	803	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4836	761	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4837	781	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4838	791	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4839	707	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4840	755	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4841	754	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4842	692	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4843	822	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4844	788	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4845	774	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4846	729	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4847	823	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4848	719	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4849	764	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4850	787	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4851	824	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4852	781	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4853	853	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4854	730	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4855	778	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4856	765	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4857	779	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4858	749	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4859	763	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4860	794	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4861	721	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4862	754	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4863	821	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4864	853	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4865	862	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4866	830	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4867	808	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4868	874	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4869	777	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4870	798	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4871	853	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4872	791	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4873	857	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4874	794	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4875	764	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4876	790	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4877	806	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4878	762	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4879	790	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4880	797	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4881	894	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4882	824	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4883	734	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4884	755	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4885	767	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4886	770	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4887	787	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4888	744	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4889	773	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4890	783	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4891	773	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4892	773	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4893	824	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4894	838	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4895	742	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4896	791	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4897	747	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4898	828	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4899	797	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4900	753	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4901	789	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4902	835	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4903	782	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4904	768	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4905	722	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4906	675	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4907	795	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4908	869	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4909	776	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4910	836	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4911	739	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4912	794	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4913	766	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4914	779	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4915	789	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4916	827	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4917	843	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4918	762	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4919	784	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4920	738	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4921	775	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4922	768	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4923	810	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4924	778	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4925	797	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4926	759	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4927	831	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4928	861	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4929	703	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4930	807	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4931	820	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4932	778	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4933	773	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4934	887	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4935	836	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4936	725	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4937	762	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4938	742	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4939	745	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4940	782	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4941	706	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4942	746	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4943	702	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4944	803	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4945	875	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4946	777	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4947	767	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4948	811	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4949	785	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4950	756	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4951	742	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4952	710	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4953	859	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4954	782	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4955	754	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4956	753	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4957	798	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4958	830	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4959	810	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4960	806	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4961	876	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4962	736	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4963	746	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4964	851	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4965	827	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4966	771	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4967	755	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4968	841	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4969	827	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4970	768	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4971	771	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4972	762	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4973	818	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4974	771	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4975	697	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4976	833	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4977	719	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4978	803	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4979	770	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4980	877	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4981	846	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4982	775	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4983	783	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4984	764	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4985	802	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4986	788	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4987	753	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4988	786	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4989	823	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4990	765	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4991	790	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4992	804	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4993	702	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4994	736	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4995	745	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4996	827	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4997	829	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4998	791	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	4999	711	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	ATAC Down	5000	774	mCH Hypo gene bodies x ATAC Down
mCH Hypo gene bodies	K119ub Gained	1	3450	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	2	3397	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	3	3428	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4	3474	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	5	3366	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	6	3498	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	7	3801	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	8	3588	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	9	3429	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	10	3464	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	11	3573	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	12	3717	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	13	3483	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	14	3379	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	15	3633	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	16	3452	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	17	3489	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	18	3526	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	19	3354	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	20	3435	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	21	3329	mCH Hypo gene bodies x K119ub Gained
