gene_name	chr	exon_hypo	intron_hypo
Klhl25	chr7	TRUE	TRUE
Klhl26	chr8	TRUE	TRUE
Klhl28	chr12	FALSE	FALSE
Klhl29	chr12	TRUE	TRUE
Klhl3	chr13	TRUE	TRUE
Klhl30	chr1	TRUE	TRUE
Klhl31	chr9	TRUE	TRUE
Klhl32	chr4	TRUE	TRUE
Klhl33	chr14	FALSE	FALSE
Klhl35	chr7	FALSE	TRUE
Klhl36	chr8	TRUE	TRUE
Klhl38	chr15	FALSE	FALSE
Klhl4	chrX	FALSE	FALSE
Klhl40	chr9	FALSE	FALSE
Klhl41	chr2	TRUE	TRUE
Klhl42	chr6	FALSE	FALSE
Klhl5	chr5	FALSE	TRUE
Klhl6	chr16	FALSE	TRUE
Klhl7	chr5	FALSE	FALSE
Klhl8	chr5	TRUE	FALSE
Klk1	chr7	TRUE	FALSE
Klk10	chr7	TRUE	TRUE
Klk11	chr7	FALSE	FALSE
Klk12	chr7	FALSE	TRUE
Klk13	chr7	FALSE	TRUE
Klk14	chr7	FALSE	FALSE
Klk15	chr7	FALSE	TRUE
Klk1b1	chr7	TRUE	FALSE
Klk1b11	chr7	TRUE	TRUE
Klk1b16	chr7	TRUE	TRUE
Klk1b21	chr7	TRUE	FALSE
Klk1b22	chr7	FALSE	FALSE
Klk1b24	chr7	TRUE	TRUE
Klk1b26	chr7	FALSE	TRUE
Klk1b27	chr7	FALSE	FALSE
Klk1b3	chr7	TRUE	TRUE
Klk1b4	chr7	FALSE	TRUE
Klk1b5	chr7	FALSE	FALSE
Klk1b8	chr7	TRUE	FALSE
Klk1b9	chr7	FALSE	TRUE
Klk4	chr7	TRUE	FALSE
Klk5	chr7	TRUE	FALSE
Klk6	chr7	FALSE	FALSE
Klk7	chr7	FALSE	TRUE
Klk8	chr7	FALSE	FALSE
Klk9	chr7	FALSE	FALSE
Klkb1	chr8	FALSE	FALSE
Klra1	chr6	TRUE	FALSE
Klra10	chr6	TRUE	FALSE
Klra17	chr6	FALSE	FALSE
Klra2	chr6	FALSE	FALSE
Klra3	chr6	TRUE	FALSE
Klra4	chr6	FALSE	FALSE
Klra5	chr6	FALSE	FALSE
Klra6	chr6	FALSE	FALSE
Klra7	chr6	TRUE	FALSE
Klra8	chr6	FALSE	FALSE
Klra9	chr6	FALSE	FALSE
Klrb1	chr6	FALSE	FALSE
Klrb1a	chr6	FALSE	FALSE
Klrb1b	chr6	FALSE	TRUE
Klrb1c	chr6	TRUE	FALSE
Klrb1f	chr6	FALSE	FALSE
Klrc1	chr6	FALSE	FALSE
Klrc2	chr6	FALSE	TRUE
Klrc3	chr6	FALSE	FALSE
Klrd1	chr6	FALSE	FALSE
Klre1	chr6	FALSE	TRUE
Klrg1	chr6	TRUE	FALSE
Klrg2	chr6	FALSE	FALSE
Klrh1	chr6	FALSE	FALSE
Klri1	chr6	FALSE	FALSE
Klri2	chr6	FALSE	FALSE
Klrk1	chr6	FALSE	TRUE
Kmo	chr1	TRUE	FALSE
Kmt2a	chr9	TRUE	FALSE
Kmt2b	chr7	FALSE	FALSE
Kmt2c	chr5	TRUE	TRUE
Kmt2d	chr15	TRUE	TRUE
Kmt2e	chr5	FALSE	TRUE
Kmt5a	chr5	FALSE	FALSE
Kmt5b	chr19	TRUE	TRUE
Kmt5c	chr7	FALSE	FALSE
Kncn	chr4	TRUE	TRUE
Kndc1	chr7	TRUE	FALSE
Kng1	chr16	FALSE	FALSE
Kng2	chr16	FALSE	FALSE
Knl1	chr2	TRUE	FALSE
Knop1	chr7	TRUE	TRUE
Knstrn	chr2	TRUE	FALSE
Kntc1	chr5	TRUE	TRUE
Kpna1	chr16	FALSE	FALSE
Kpna2	chr11	FALSE	TRUE
Kpna3	chr14	TRUE	FALSE
Kpna4	chr3	FALSE	FALSE
Kpna6	chr4	FALSE	TRUE
Kpna7	chr5	TRUE	FALSE
Kpnb1	chr11	FALSE	FALSE
Kprp	chr3	TRUE	TRUE
Kptn	chr7	FALSE	FALSE
Kras	chr6	TRUE	FALSE
Krba1	chr6	TRUE	FALSE
Krcc1	chr6	FALSE	FALSE
Kremen1	chr11	TRUE	TRUE
Kremen2	chr17	TRUE	TRUE
Kri1	chr9	FALSE	TRUE
Krit1	chr5	FALSE	FALSE
Krr1	chr10	FALSE	FALSE
Krt1	chr15	TRUE	TRUE
Krt10	chr11	FALSE	FALSE
Krt12	chr11	FALSE	FALSE
Krt13	chr11	FALSE	FALSE
Krt14	chr11	FALSE	TRUE
Krt15	chr11	FALSE	FALSE
Krt16	chr11	TRUE	FALSE
Krt17	chr11	FALSE	FALSE
Krt18	chr15	FALSE	FALSE
Krt19	chr11	TRUE	TRUE
Krt2	chr15	FALSE	FALSE
Krt20	chr11	TRUE	FALSE
Krt222	chr11	FALSE	FALSE
Krt23	chr11	TRUE	FALSE
Krt24	chr11	FALSE	FALSE
Krt25	chr11	TRUE	TRUE
Krt26	chr11	FALSE	TRUE
Krt27	chr11	TRUE	FALSE
Krt28	chr11	FALSE	TRUE
Krt31	chr11	FALSE	FALSE
Krt32	chr11	FALSE	TRUE
Krt33a	chr11	FALSE	TRUE
Krt33b	chr11	FALSE	FALSE
Krt34	chr11	FALSE	TRUE
Krt35	chr11	TRUE	TRUE
Krt36	chr11	FALSE	TRUE
Krt39	chr11	TRUE	FALSE
Krt4	chr15	TRUE	FALSE
Krt40	chr11	FALSE	FALSE
Krt42	chr11	FALSE	FALSE
Krt5	chr15	TRUE	TRUE
Krt6a	chr15	FALSE	FALSE
Krt6b	chr15	FALSE	FALSE
Krt7	chr15	TRUE	FALSE
Krt71	chr15	TRUE	TRUE
Krt72	chr15	TRUE	TRUE
Krt73	chr15	FALSE	TRUE
Krt75	chr15	FALSE	FALSE
Krt76	chr15	FALSE	FALSE
Krt77	chr15	FALSE	FALSE
Krt78	chr15	TRUE	FALSE
Krt79	chr15	FALSE	TRUE
Krt8	chr15	FALSE	FALSE
Krt80	chr15	TRUE	TRUE
Krt81	chr15	TRUE	TRUE
Krt82	chr15	TRUE	TRUE
Krt83	chr15	FALSE	FALSE
Krt84	chr15	FALSE	TRUE
Krt86	chr15	TRUE	TRUE
Krt87	chr15	FALSE	TRUE
Krt88	chr15	TRUE	FALSE
Krt9	chr11	TRUE	TRUE
Krt90	chr15	TRUE	FALSE
Krtap14	chr16	FALSE	FALSE
Krtap15	chr16	FALSE	FALSE
Krtap5-1	chr7	FALSE	FALSE
Krtcap2	chr3	FALSE	FALSE
Krtcap3	chr5	TRUE	TRUE
Krtdap	chr7	TRUE	TRUE
Ksr1	chr11	FALSE	TRUE
Ksr2	chr5	TRUE	TRUE
Ktn1	chr14	FALSE	FALSE
Kxd1	chr8	TRUE	FALSE
Ky	chr9	TRUE	FALSE
Kyat1	chr2	FALSE	FALSE
Kyat3	chr3	TRUE	TRUE
Kynu	chr2	TRUE	FALSE
L1cam	chrX	TRUE	TRUE
L1td1	chr4	TRUE	TRUE
L2hgdh	chr12	TRUE	FALSE
L3hypdh	chr12	FALSE	TRUE
L3mbtl1	chr2	TRUE	TRUE
L3mbtl2	chr15	TRUE	TRUE
L3mbtl3	chr10	FALSE	TRUE
L3mbtl4	chr17	FALSE	FALSE
LTO1	chr7	TRUE	FALSE
Lacc1	chr14	FALSE	FALSE
Lactb	chr9	TRUE	FALSE
Lactb2	chr1	TRUE	FALSE
Lactbl1	chr4	FALSE	TRUE
Lad1	chr1	TRUE	FALSE
Lag3	chr6	FALSE	FALSE
Lage3	chrX	TRUE	TRUE
Lair1	chr7	TRUE	FALSE
Lalba	chr15	TRUE	FALSE
Lama1	chr17	TRUE	TRUE
Lama2	chr10	FALSE	FALSE
Lama3	chr18	FALSE	FALSE
Lama4	chr10	FALSE	FALSE
Lama5	chr2	FALSE	FALSE
Lamb1	chr12	FALSE	FALSE
Lamb2	chr9	TRUE	FALSE
Lamb3	chr1	FALSE	FALSE
Lamc1	chr1	FALSE	FALSE
Lamc2	chr1	FALSE	FALSE
Lamc3	chr2	FALSE	FALSE
Lamp1	chr8	FALSE	FALSE
Lamp2	chrX	TRUE	TRUE
Lamp3	chr16	FALSE	FALSE
Lamp5	chr2	FALSE	FALSE
Lamtor1	chr7	TRUE	TRUE
Lamtor2	chr3	FALSE	FALSE
Lamtor3	chr3	TRUE	TRUE
Lamtor3-ps	chr14	FALSE	FALSE
Lamtor4	chr5	FALSE	TRUE
Lamtor5	chr3	FALSE	FALSE
Lancl1	chr1	FALSE	TRUE
Lancl2	chr6	TRUE	FALSE
Lancl3	chrX	FALSE	FALSE
Lao1	chr4	FALSE	FALSE
Lap3	chr5	TRUE	FALSE
Laptm4a	chr12	FALSE	FALSE
Laptm4b	chr15	FALSE	TRUE
Laptm5	chr4	TRUE	TRUE
Large1	chr8	TRUE	FALSE
Large2	chr2	TRUE	FALSE
Larp1	chr11	FALSE	TRUE
Larp1b	chr3	FALSE	FALSE
Larp4	chr15	TRUE	FALSE
Larp4b	chr13	FALSE	TRUE
Larp6	chr9	FALSE	FALSE
Larp7	chr3	TRUE	TRUE
Lars	chr18	FALSE	FALSE
Lars2	chr9	FALSE	FALSE
Las1l	chrX	FALSE	FALSE
Lasp1	chr11	TRUE	TRUE
Lat	chr7	TRUE	FALSE
Lat2	chr5	FALSE	FALSE
Lats1	chr10	TRUE	FALSE
Lats2	chr14	FALSE	TRUE
Lax1	chr1	TRUE	FALSE
Layn	chr9	FALSE	FALSE
Lbh	chr17	FALSE	FALSE
Lbhd1	chr19	FALSE	FALSE
Lbhd2	chr12	FALSE	TRUE
Lbp	chr2	TRUE	FALSE
Lbr	chr1	TRUE	FALSE
Lbx1	chr19	TRUE	FALSE
Lbx2	chr6	FALSE	TRUE
Lca5	chr9	FALSE	FALSE
Lca5l	chr16	FALSE	FALSE
Lcat	chr8	FALSE	TRUE
Lce1a1	chr3	FALSE	FALSE
Lce1a2	chr3	TRUE	FALSE
Lce1b	chr3	FALSE	FALSE
Lce1c	chr3	FALSE	TRUE
Lce1d	chr3	FALSE	FALSE
Lce1e	chr3	TRUE	FALSE
Lce1f	chr3	FALSE	FALSE
Lce1g	chr3	FALSE	FALSE
Lce1h	chr3	FALSE	TRUE
Lce1i	chr3	TRUE	TRUE
Lce1j	chr3	FALSE	FALSE
Lce1k	chr3	TRUE	TRUE
Lce1l	chr3	FALSE	FALSE
Lce1m	chr3	FALSE	FALSE
Lce3a	chr3	FALSE	TRUE
Lce3b	chr3	FALSE	FALSE
Lce3c	chr3	FALSE	FALSE
Lce3d	chr3	FALSE	FALSE
Lce3e	chr3	FALSE	TRUE
Lce3f	chr3	TRUE	TRUE
Lce6a	chr3	TRUE	TRUE
Lck	chr4	TRUE	TRUE
Lclat1	chr17	FALSE	FALSE
Lcmt1	chr7	FALSE	FALSE
Lcmt2	chr2	TRUE	TRUE
Lcn10	chr2	TRUE	TRUE
Lcn11	chr2	TRUE	TRUE
Lcn12	chr2	FALSE	FALSE
Lcn2	chr2	FALSE	FALSE
Lcn3	chr2	FALSE	FALSE
Lcn4	chr2	TRUE	FALSE
Lcn5	chr2	TRUE	TRUE
Lcn6	chr2	TRUE	TRUE
Lcn8	chr2	TRUE	TRUE
Lcn9	chr2	TRUE	TRUE
Lcor	chr19	TRUE	TRUE
Lcorl	chr5	TRUE	FALSE
Lcp1	chr14	TRUE	FALSE
Lcp2	chr11	FALSE	TRUE
Lct	chr1	TRUE	TRUE
Lctl	chr9	TRUE	TRUE
Ldah	chr12	FALSE	FALSE
Ldb1	chr19	TRUE	FALSE
Ldb2	chr5	TRUE	FALSE
Ldb3	chr14	FALSE	FALSE
Ldc1	chr4	FALSE	FALSE
Ldha	chr7	TRUE	TRUE
Ldhb	chr6	FALSE	FALSE
Ldhc	chr7	TRUE	TRUE
Ldhd	chr8	FALSE	TRUE
Ldlr	chr9	FALSE	FALSE
Ldlrad1	chr4	TRUE	TRUE
Ldlrad2	chr4	FALSE	TRUE
Ldlrad3	chr2	FALSE	FALSE
Ldlrad4	chr18	FALSE	FALSE
Ldlrap1	chr4	FALSE	FALSE
Leap2	chr11	FALSE	FALSE
Lect2	chr13	FALSE	FALSE
Lef1	chr3	TRUE	FALSE
Lefty1	chr1	FALSE	FALSE
Lefty2	chr1	FALSE	TRUE
Lekr1	chr3	FALSE	FALSE
Lelp1	chr3	FALSE	TRUE
Lemd1	chr1	TRUE	FALSE
Lemd2	chr17	TRUE	TRUE
Lemd3	chr10	FALSE	FALSE
Leng1	chr7	FALSE	TRUE
Leng8	chr7	FALSE	TRUE
Leo1	chr9	TRUE	FALSE
Lep	chr6	FALSE	FALSE
Lepr	chr4	TRUE	FALSE
Leprot	chr4	TRUE	TRUE
Leprotl1	chr8	FALSE	FALSE
Letm1	chr5	FALSE	FALSE
Letm2	chr8	FALSE	TRUE
Letmd1	chr15	FALSE	FALSE
Lexm	chr4	FALSE	FALSE
Lfng	chr5	TRUE	FALSE
Lgals1	chr15	FALSE	TRUE
Lgals12	chr19	TRUE	TRUE
Lgals2	chr15	FALSE	TRUE
Lgals3	chr14	FALSE	TRUE
Lgals3bp	chr11	TRUE	TRUE
Lgals4	chr7	FALSE	TRUE
Lgals7	chr7	FALSE	FALSE
Lgals8	chr13	FALSE	FALSE
Lgals9	chr11	TRUE	FALSE
Lgalsl	chr11	TRUE	FALSE
Lgi1	chr19	FALSE	FALSE
Lgi2	chr5	TRUE	TRUE
Lgi3	chr14	TRUE	TRUE
Lgi4	chr7	FALSE	TRUE
Lgmn	chr12	FALSE	FALSE
Lgr4	chr2	FALSE	FALSE
Lgr5	chr10	TRUE	FALSE
Lgr6	chr1	TRUE	TRUE
Lgsn	chr1	FALSE	FALSE
Lhb	chr7	FALSE	FALSE
Lhcgr	chr17	FALSE	FALSE
Lhfp	chr3	TRUE	TRUE
Lhfpl1	chrX	FALSE	FALSE
Lhfpl2	chr13	FALSE	FALSE
Lhfpl3	chr5	FALSE	FALSE
Lhfpl4	chr6	FALSE	TRUE
Lhfpl5	chr17	FALSE	TRUE
Lhpp	chr7	TRUE	FALSE
Lhx1	chr11	FALSE	FALSE
Lhx2	chr2	FALSE	TRUE
Lhx3	chr2	TRUE	TRUE
Lhx4	chr1	FALSE	TRUE
Lhx5	chr5	FALSE	FALSE
Lhx6	chr2	FALSE	TRUE
Lhx8	chr3	TRUE	TRUE
Lhx9	chr1	TRUE	FALSE
Lias	chr5	TRUE	FALSE
Lif	chr11	TRUE	TRUE
Lifr	chr15	TRUE	TRUE
Lig1	chr7	FALSE	FALSE
Lig3	chr11	TRUE	FALSE
Lig4	chr8	FALSE	FALSE
Lilr4b	chr10	FALSE	TRUE
Lilra5	chr7	FALSE	FALSE
Lilra6	chr7	FALSE	TRUE
Lilrb4a	chr10	FALSE	TRUE
Lim2	chr7	TRUE	FALSE
Lima1	chr15	FALSE	FALSE
Limch1	chr5	TRUE	TRUE
Limd1	chr9	FALSE	TRUE
Limd2	chr11	FALSE	FALSE
Lime1	chr2	TRUE	TRUE
Limk1	chr5	FALSE	TRUE
Limk2	chr11	FALSE	TRUE
Lims1	chr10	FALSE	FALSE
Lims2	chr18	TRUE	TRUE
Lin28a	chr4	FALSE	TRUE
Lin28b	chr10	TRUE	FALSE
Lin37	chr7	TRUE	TRUE
Lin52	chr12	TRUE	FALSE
Lin54	chr5	FALSE	FALSE
Lin7a	chr10	FALSE	TRUE
Lin7b	chr7	FALSE	TRUE
Lin7c	chr2	TRUE	FALSE
Lin9	chr1	FALSE	FALSE
Lingo1	chr9	TRUE	TRUE
Lingo2	chr4	FALSE	FALSE
Lingo3	chr10	TRUE	TRUE
Lingo4	chr3	FALSE	FALSE
Lins1	chr7	TRUE	TRUE
Lipa	chr19	FALSE	TRUE
Lipc	chr9	FALSE	FALSE
Lipe	chr7	FALSE	FALSE
Lipf	chr19	TRUE	FALSE
Lipg	chr18	TRUE	TRUE
Liph	chr16	TRUE	FALSE
Lipi	chr16	TRUE	FALSE
Lipk	chr19	FALSE	FALSE
Lipm	chr19	FALSE	FALSE
Lipn	chr19	FALSE	FALSE
Lipo1	chr19	FALSE	TRUE
Lipo2	chr19	FALSE	FALSE
Lipo3	chr19	FALSE	FALSE
Lipo4	chr19	FALSE	FALSE
Lipt1	chr1	TRUE	FALSE
Lipt2	chr7	FALSE	TRUE
Litaf	chr16	FALSE	FALSE
Lix1	chr17	FALSE	FALSE
Lix1l	chr3	TRUE	TRUE
Lkaaear1	chr2	FALSE	FALSE
Llcfc1	chr6	FALSE	FALSE
Llgl1	chr11	FALSE	FALSE
Llgl2	chr11	FALSE	TRUE
Llph	chr10	TRUE	FALSE
Lman1	chr18	TRUE	FALSE
Lman1l	chr9	FALSE	TRUE
Lman2	chr13	FALSE	TRUE
Lman2l	chr1	FALSE	FALSE
Lmbr1	chr5	FALSE	TRUE
Lmbr1l	chr15	TRUE	TRUE
Lmbrd1	chr1	FALSE	FALSE
Lmbrd2	chr15	FALSE	FALSE
Lmcd1	chr6	FALSE	FALSE
Lmf1	chr17	TRUE	TRUE
Lmf2	chr15	TRUE	TRUE
Lmln	chr16	TRUE	TRUE
Lmna	chr3	TRUE	TRUE
Lmnb1	chr18	FALSE	TRUE
Lmnb2	chr10	TRUE	TRUE
Lmntd1	chr6	TRUE	TRUE
Lmntd2	chr7	FALSE	FALSE
Lmo1	chr7	TRUE	TRUE
Lmo2	chr2	TRUE	TRUE
Lmo3	chr6	FALSE	FALSE
Lmo4	chr3	FALSE	TRUE
Lmo7	chr14	FALSE	FALSE
Lmod1	chr1	TRUE	FALSE
Lmod2	chr6	FALSE	FALSE
Lmod3	chr6	FALSE	TRUE
Lmtk2	chr5	TRUE	TRUE
Lmtk3	chr7	FALSE	TRUE
Lmx1a	chr1	FALSE	FALSE
Lmx1b	chr2	TRUE	TRUE
Lnp1	chr16	TRUE	FALSE
Lnpep	chr17	FALSE	FALSE
Lnpk	chr2	TRUE	TRUE
Lnx1	chr5	FALSE	FALSE
Lnx2	chr5	FALSE	FALSE
Lonp1	chr17	TRUE	FALSE
Lonp2	chr8	FALSE	FALSE
Lonrf1	chr8	TRUE	TRUE
Lonrf2	chr1	FALSE	TRUE
Lonrf3	chrX	TRUE	FALSE
Lor	chr3	TRUE	TRUE
Lox	chr18	FALSE	TRUE
Loxhd1	chr18	TRUE	FALSE
Loxl1	chr9	TRUE	TRUE
Loxl2	chr14	TRUE	TRUE
Loxl3	chr6	TRUE	FALSE
Loxl4	chr19	TRUE	FALSE
Lpar1	chr4	FALSE	FALSE
Lpar2	chr8	FALSE	FALSE
Lpar3	chr3	FALSE	FALSE
Lpar4	chrX	FALSE	FALSE
Lpar5	chr6	FALSE	FALSE
Lpcat1	chr13	FALSE	FALSE
Lpcat2	chr8	FALSE	FALSE
Lpcat2b	chr5	FALSE	FALSE
Lpcat3	chr6	TRUE	FALSE
Lpcat4	chr2	TRUE	FALSE
Lpgat1	chr1	TRUE	TRUE
Lpin1	chr12	TRUE	TRUE
Lpin2	chr17	TRUE	TRUE
Lpin3	chr2	FALSE	FALSE
Lpl	chr8	FALSE	FALSE
Lpo	chr11	FALSE	TRUE
Lpp	chr16	FALSE	FALSE
Lpxn	chr19	FALSE	FALSE
Lrat	chr3	TRUE	FALSE
Lratd1	chr12	TRUE	FALSE
Lratd2	chr15	FALSE	TRUE
Lrba	chr3	TRUE	TRUE
Lrch1	chr14	FALSE	TRUE
Lrch2	chrX	TRUE	FALSE
Lrch3	chr16	TRUE	TRUE
Lrch4	chr5	TRUE	FALSE
Lrcol1	chr5	FALSE	TRUE
Lrfn1	chr7	FALSE	FALSE
Lrfn2	chr17	TRUE	TRUE
Lrfn3	chr7	TRUE	TRUE
Lrfn4	chr19	FALSE	FALSE
Lrfn5	chr12	TRUE	FALSE
Lrg1	chr17	FALSE	TRUE
Lrguk	chr6	TRUE	FALSE
Lrif1	chr3	FALSE	TRUE
Lrig1	chr6	FALSE	FALSE
Lrig2	chr3	FALSE	TRUE
Lrig3	chr10	TRUE	TRUE
Lrit1	chr14	TRUE	FALSE
Lrit2	chr14	TRUE	TRUE
Lrit3	chr3	FALSE	FALSE
Lrmda	chr14	FALSE	FALSE
Lrmp	chr6	TRUE	TRUE
Lrp1	chr10	FALSE	FALSE
Lrp10	chr14	FALSE	FALSE
Lrp11	chr10	FALSE	FALSE
Lrp12	chr15	FALSE	TRUE
Lrp1b	chr2	FALSE	FALSE
Lrp2	chr2	FALSE	FALSE
Lrp2bp	chr8	TRUE	FALSE
Lrp3	chr7	FALSE	FALSE
Lrp4	chr2	FALSE	FALSE
Lrp5	chr19	FALSE	FALSE
Lrp6	chr6	FALSE	TRUE
Lrp8	chr4	TRUE	FALSE
Lrpap1	chr5	FALSE	TRUE
Lrpprc	chr17	FALSE	FALSE
Lrr1	chr12	FALSE	FALSE
Lrrc1	chr9	TRUE	TRUE
Lrrc14	chr15	FALSE	FALSE
Lrrc14b	chr13	FALSE	TRUE
Lrrc15	chr16	FALSE	TRUE
Lrrc17	chr5	FALSE	FALSE
Lrrc18	chr14	FALSE	FALSE
Lrrc19	chr4	FALSE	FALSE
Lrrc2	chr9	FALSE	FALSE
Lrrc20	chr10	FALSE	TRUE
Lrrc23	chr6	TRUE	FALSE
Lrrc24	chr15	TRUE	FALSE
Lrrc25	chr8	TRUE	TRUE
Lrrc26	chr2	TRUE	FALSE
Lrrc27	chr7	TRUE	TRUE
Lrrc28	chr7	FALSE	FALSE
Lrrc29	chr8	TRUE	TRUE
Lrrc3	chr10	TRUE	TRUE
Lrrc31	chr3	TRUE	FALSE
Lrrc32	chr7	TRUE	TRUE
Lrrc34	chr3	TRUE	FALSE
Lrrc36	chr8	FALSE	FALSE
Lrrc37a	chr11	TRUE	TRUE
Lrrc38	chr4	TRUE	TRUE
Lrrc39	chr3	FALSE	FALSE
Lrrc3b	chr14	FALSE	FALSE
Lrrc3c	chr11	TRUE	TRUE
Lrrc4	chr6	FALSE	FALSE
Lrrc40	chr3	TRUE	FALSE
Lrrc41	chr4	TRUE	FALSE
Lrrc42	chr4	FALSE	FALSE
Lrrc43	chr5	FALSE	FALSE
Lrrc45	chr11	TRUE	TRUE
Lrrc46	chr11	FALSE	FALSE
Lrrc47	chr4	FALSE	FALSE
Lrrc49	chr9	FALSE	FALSE
Lrrc4b	chr7	FALSE	FALSE
Lrrc4c	chr2	FALSE	FALSE
Lrrc51	chr7	TRUE	TRUE
Lrrc52	chr1	TRUE	TRUE
Lrrc55	chr2	TRUE	TRUE
Lrrc56	chr7	TRUE	TRUE
Lrrc57	chr2	FALSE	FALSE
Lrrc58	chr16	FALSE	FALSE
Lrrc59	chr11	FALSE	FALSE
Lrrc6	chr15	FALSE	FALSE
Lrrc61	chr6	FALSE	FALSE
Lrrc63	chr14	FALSE	FALSE
Lrrc66	chr5	FALSE	FALSE
Lrrc69	chr4	TRUE	FALSE
Lrrc7	chr3	FALSE	FALSE
Lrrc71	chr3	FALSE	FALSE
Lrrc72	chr12	FALSE	FALSE
Lrrc73	chr17	FALSE	FALSE
Lrrc74a	chr12	TRUE	FALSE
Lrrc74b	chr16	FALSE	FALSE
Lrrc75a	chr11	TRUE	FALSE
Lrrc75b	chr10	FALSE	FALSE
Lrrc8a	chr2	FALSE	FALSE
Lrrc8b	chr5	TRUE	TRUE
Lrrc8c	chr5	FALSE	TRUE
Lrrc8d	chr5	TRUE	TRUE
Lrrc8e	chr8	FALSE	FALSE
Lrrc9	chr12	FALSE	FALSE
Lrrcc1	chr3	TRUE	FALSE
Lrrd1	chr5	FALSE	FALSE
Lrrfip1	chr1	FALSE	TRUE
Lrrfip2	chr9	FALSE	TRUE
Lrriq1	chr10	FALSE	FALSE
Lrriq3	chr3	FALSE	FALSE
Lrriq4	chr3	FALSE	FALSE
Lrrk1	chr7	TRUE	TRUE
Lrrk2	chr15	TRUE	FALSE
Lrrn1	chr6	FALSE	FALSE
Lrrn2	chr1	TRUE	TRUE
Lrrn3	chr12	FALSE	TRUE
Lrrn4	chr2	TRUE	TRUE
Lrrn4cl	chr19	FALSE	FALSE
Lrrtm1	chr6	TRUE	TRUE
Lrrtm3	chr10	FALSE	FALSE
Lrrtm4	chr6	FALSE	FALSE
Lrsam1	chr2	TRUE	FALSE
Lrtm1	chr14	FALSE	FALSE
Lrtm2	chr6	TRUE	TRUE
Lrwd1	chr5	TRUE	FALSE
Lsamp	chr16	FALSE	FALSE
Lsg1	chr16	FALSE	TRUE
Lsm1	chr8	FALSE	TRUE
Lsm10	chr4	FALSE	FALSE
Lsm11	chr11	FALSE	FALSE
Lsm12	chr11	FALSE	FALSE
Lsm14a	chr7	TRUE	FALSE
Lsm14b	chr2	FALSE	FALSE
Lsm2	chr17	FALSE	FALSE
Lsm3	chr6	FALSE	FALSE
Lsm4	chr8	FALSE	TRUE
Lsm5	chr6	FALSE	TRUE
Lsm6	chr8	FALSE	FALSE
Lsm7	chr10	TRUE	TRUE
Lsm8	chr6	FALSE	FALSE
Lsmem1	chr12	FALSE	TRUE
Lsmem2	chr9	TRUE	FALSE
Lsp1	chr7	FALSE	FALSE
Lsr	chr7	FALSE	FALSE
Lss	chr10	TRUE	FALSE
Lst1	chr17	FALSE	TRUE
Lta	chr17	FALSE	TRUE
Lta4h	chr10	FALSE	FALSE
Ltb	chr17	TRUE	TRUE
Ltb4r1	chr14	TRUE	TRUE
Ltbp1	chr17	TRUE	FALSE
Ltbp2	chr12	TRUE	FALSE
Ltbp3	chr19	TRUE	TRUE
Ltbp4	chr7	FALSE	TRUE
Ltbr	chr6	FALSE	TRUE
Ltc4s	chr11	TRUE	TRUE
Ltf	chr9	TRUE	TRUE
Ltk	chr2	TRUE	TRUE
Ltn1	chr16	FALSE	FALSE
Ltv1	chr10	TRUE	TRUE
Luc7l	chr17	TRUE	FALSE
Luc7l2	chr6	TRUE	FALSE
Luc7l3	chr11	TRUE	TRUE
Lum	chr10	FALSE	FALSE
Lurap1	chr4	FALSE	FALSE
Lurap1l	chr4	FALSE	FALSE
Luzp1	chr4	TRUE	TRUE
Luzp2	chr7	TRUE	FALSE
Luzp4	chrX	FALSE	FALSE
Lvrn	chr18	FALSE	FALSE
Lxn	chr3	TRUE	FALSE
Ly6a	chr15	FALSE	FALSE
Ly6c1	chr15	FALSE	TRUE
Ly6c2	chr15	FALSE	FALSE
Ly6d	chr15	TRUE	FALSE
Ly6e	chr15	FALSE	FALSE
Ly6f	chr15	FALSE	FALSE
Ly6g	chr15	FALSE	TRUE
Ly6g2	chr15	FALSE	TRUE
Ly6g5b	chr17	FALSE	TRUE
Ly6g5c	chr17	TRUE	FALSE
Ly6g6c	chr17	FALSE	FALSE
Ly6g6d	chr17	FALSE	FALSE
Ly6g6e	chr17	FALSE	FALSE
Ly6g6f	chr17	FALSE	FALSE
Ly6g6g	chr15	FALSE	FALSE
Ly6h	chr15	FALSE	TRUE
Ly6i	chr15	FALSE	FALSE
Ly6k	chr15	TRUE	TRUE
Ly6l	chr15	FALSE	FALSE
Ly6m	chr15	FALSE	FALSE
Ly75	chr2	FALSE	TRUE
Ly86	chr13	TRUE	TRUE
Ly9	chr1	FALSE	FALSE
Ly96	chr1	TRUE	FALSE
Lyar	chr5	FALSE	FALSE
Lyg1	chr1	FALSE	FALSE
Lyg2	chr1	TRUE	FALSE
Lyl1	chr8	TRUE	TRUE
Lyn	chr4	FALSE	FALSE
Lynx1	chr15	TRUE	TRUE
Lypd1	chr1	FALSE	FALSE
Lypd10	chr7	FALSE	TRUE
Lypd11	chr7	FALSE	TRUE
Lypd2	chr15	FALSE	TRUE
Lypd3	chr7	TRUE	TRUE
Lypd4	chr7	FALSE	FALSE
Lypd5	chr7	FALSE	TRUE
Lypd6	chr2	TRUE	FALSE
Lypd6b	chr2	FALSE	FALSE
Lypd8	chr11	FALSE	TRUE
