"SYMBOL","mecp2_Fold","mecp2_FDR","mecp2_sig","n_mecp2_peaks","n_mecp2_sig_peaks","h2a_Fold","h2a_FDR","h2a_sig","n_h2a_peaks","n_h2a_sig_peaks","sig","quadrant"
"Gria2",-0.044047031,0.868143771,FALSE,1,0,0.299817553512121,0.005959796,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grid1",0.0812433242133621,0.660971683,FALSE,5,0,0.483256012845313,5.07e-05,TRUE,8,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Grid2",2.33952033176471,9.66e-15,TRUE,13,1,0.732390650269327,1.26e-21,TRUE,18,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Grid2ip",-0.140421519,0.490620631,FALSE,1,0,-0.256990862740023,0.054344315,FALSE,3,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grik2",2.67741204541711,3.84e-22,TRUE,5,1,1.74289090263537,7.35e-52,TRUE,9,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Grik3",0.715571075564625,0.004909267,TRUE,12,1,0.183322755150562,0.088138326,FALSE,9,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Grik4",-0.30975005203992,0.1140495,FALSE,10,0,-0.393313821737858,9.27e-05,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grin1",-0.005003786,0.990204401,FALSE,1,0,-0.546089216741638,0.001096281,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grin2a",1.94854780417712,4.39e-14,TRUE,6,1,0.269786403617328,7.85e-05,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Grin2b",0.326370161298071,0.000729165,TRUE,18,1,-0.445137483932365,3.93e-10,TRUE,16,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Grin2c",-0.0157713703484144,0.878766938,FALSE,3,0,-0.50736894301396,5.78e-08,TRUE,5,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grin2d",-0.160413153530829,0.429848253,FALSE,2,0,-0.0263053530577672,0.866108032,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grin3a",-0.025632711,0.931267532,FALSE,1,0,0.162266084,0.263409316,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grip1",-0.25368793247847,0.121987195,FALSE,17,0,0.313607226711094,0.00024417,TRUE,17,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grip2",0.431792490337311,0.000143168,TRUE,13,1,-0.278522186224455,0.001582248,TRUE,11,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Grk1",-0.024895716,0.932489937,FALSE,1,0,-0.056148723,0.6112826,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grk2",-0.119949811,0.563467322,FALSE,1,0,0.13956139,0.208744409,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grk3",0.799992670203736,0.003065937,TRUE,5,1,0.362635527624724,0.008128167,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Grk5",-0.062775267,0.787962235,FALSE,1,0,0.792884431,7.65e-09,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grk6",-0.219910889986593,0.311001405,FALSE,2,0,-0.652484592001274,0.000147622,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grm1",0.0774564925033905,0.719253047,FALSE,2,0,0.867615872072188,1.28e-11,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Grm2",0.0317915180461077,0.857996482,FALSE,3,0,-0.332546017206062,0.000436348,TRUE,2,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Grm4",-0.277104750341958,0.16829882,FALSE,12,0,-0.808057445338137,3.14e-11,TRUE,8,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grm6",-0.102584805,0.630151553,FALSE,1,0,-0.078049647,0.580794356,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grm7",0.928028558900475,4.97e-05,TRUE,21,1,0.863524226082466,4.02e-15,TRUE,29,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Grm8",-0.100805707,0.648992028,FALSE,1,0,1.1524843352232,1.34e-13,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grn",-0.0855579871687636,0.673445193,FALSE,2,0,-0.240560217,0.088512555,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Grp",-0.0934315293811159,0.582001961,FALSE,2,0,0.133705508,0.300607325,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Grxcr1",2.82875460105632,3.02e-25,TRUE,18,1,1.49848926420934,4.39e-65,TRUE,32,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Gsap",-0.106861331699631,0.591194568,FALSE,3,0,0.293108554798522,0.019589335,TRUE,8,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gsc",-0.385067852893358,0.083426634,FALSE,11,0,-0.563803708943786,1.32e-05,TRUE,13,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gsdmd",-0.0323498774016371,0.900517816,FALSE,2,0,0.335161538766989,0.03420823,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gsdme",0.033696232,0.902120966,FALSE,1,0,0.507249901,0.000546414,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gse1",-0.14122623595001,0.018676692,TRUE,64,1,-0.349870120477064,4.01e-05,TRUE,61,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Gsg1",0.000963358,0.997905284,FALSE,1,0,0.003333895,0.983183124,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gsg1l",-1.01874428040386,0.000422588,TRUE,21,1,-0.636472807602282,1.76e-11,TRUE,15,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Gsk3b",-0.0989349932892078,0.5886143,FALSE,2,0,0.581529003448899,1.26e-11,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gsn",-0.12879898002089,0.529821454,FALSE,3,0,-0.58529342879378,1.22e-06,TRUE,5,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gstm1",-0.050689744,0.842809707,FALSE,1,0,0.260614737990669,0.00021079,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gstm4",-0.125031236,0.531971503,FALSE,1,0,0.967789979,6.72e-16,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gstm6",-0.05275945,0.835405331,FALSE,1,0,-0.315373663328042,0.009601699,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gsto1",-0.033747108,0.913128937,FALSE,1,0,0.870178326,4.58e-18,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gstt2",-0.042788941,0.873829668,FALSE,1,0,1.06614121669682,1.47e-13,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gstz1",-0.123954702,0.527242679,FALSE,1,0,0.081249321,0.674356991,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gsx1",-0.069754362,0.769273427,FALSE,1,0,-0.830387604653188,1.51e-14,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gtdc1",0.827850056252287,0.007088069,TRUE,11,1,0.716012635249662,7.42e-25,TRUE,23,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Gtf2a1",-0.060997878,0.799185585,FALSE,1,0,-0.359299381,0.077621307,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gtf2e1",1.25179944512373,4.22e-06,TRUE,3,1,1.18408858452133,7.39e-17,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Gtf2e2",-0.173253674,0.408665059,FALSE,1,0,0.971160547,4.49e-07,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gtf3c1",-0.500338052281489,0.04495512,TRUE,6,1,-0.395561602602494,0.00385524,TRUE,3,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Guca2b",-0.174100438,0.437691166,FALSE,1,0,-0.36993796,0.013715529,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gucd1",-0.085824378,0.695734014,FALSE,1,0,-0.596153024,1.7e-05,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Gucy1a1",0.323254668641796,0.160129211,FALSE,2,0,0.665535923009914,2.82e-09,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gucy1b1",0.038675287,0.885151065,FALSE,1,0,0.155642234502641,0.268601671,FALSE,2,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gucy1b2",0.43277077513034,0.037189808,TRUE,4,1,0.884981167517313,2.14e-20,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Gucy2d",0.0284703543228212,0.575716272,FALSE,5,0,0.533785962174787,1.11e-07,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gucy2g",0.128347504,0.539166026,FALSE,1,0,0.220941797,0.16348232,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gulp1",0.06348739,0.790666672,FALSE,1,0,0.17926131,0.107349388,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gxylt1",-0.028330953529007,0.918999691,FALSE,2,0,0.191667942,0.180065351,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gypa",-0.013783852,0.966805466,FALSE,1,0,0.468349625284797,4.84e-06,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gys1",-0.157104362,0.40700362,FALSE,1,0,0.024877693,0.893979822,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gzf1",-0.001593155,0.996642714,FALSE,1,0,0.454505877,0.001756952,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Gzmg",1.245825713,1.18e-06,TRUE,1,1,0.758876492340406,4.55e-11,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Gzmk",0.053434983971607,0.688776354,FALSE,2,0,0.253264670222204,0.044132941,TRUE,5,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Gzmn",0.944743562,5.85e-05,TRUE,1,1,0.808695283105755,3.04e-12,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"H13",-0.064229408,0.792866519,FALSE,1,0,0.445970056904786,0.000135287,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H19",-0.0996545680305295,0.55829949,FALSE,5,0,-0.618298170323282,1.71e-08,TRUE,7,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H1f0",-0.118203801,0.574404553,FALSE,1,0,0.545902745,9.78e-10,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H1f2",-0.01319287,0.968454006,FALSE,1,0,0.829180971242795,4.1e-22,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H2-D1",-0.216740074,0.309484742,FALSE,1,0,-0.316003279,0.030638574,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H2-DMa",0.028094836,0.92243975,FALSE,1,0,-0.461883241,0.000128005,TRUE,1,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"H2-K1",-0.060884142,0.795928846,FALSE,1,0,-0.513587989,0.00034905,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H2-K2",-0.024220866,0.935460604,FALSE,1,0,0.310971847,0.040424269,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H2-Q1",-0.067945647,0.768342373,FALSE,1,0,-0.736723077,7.68e-05,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H2-Q2",-0.049024364,0.850682558,FALSE,1,0,-0.726623334,7.53e-06,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H2-T-ps",-0.049237496,0.847294368,FALSE,1,0,-0.432122643,0.001028949,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H2-T23",0.024704393,0.93429775,FALSE,1,0,0.119610368,0.453982955,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"H2-T26",-0.08431624,0.708323067,FALSE,1,0,-0.915698078,2.72e-08,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"H2al1a",0.0803414803750139,0.675540669,FALSE,3,0,0.21706090027169,0.079157473,FALSE,3,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"H2al1j",1.56580615471526,5.82e-07,TRUE,7,1,-0.318105910025324,0.003800433,TRUE,12,1,"Significant","Q4 (MeCP2 up / H2A down)"
"H2al1n",2.16694153324913,4.59e-12,TRUE,2,1,0.799398641,9.7e-08,TRUE,1,1,"Significant","Q1 (MeCP2 up / H2A up)"
"H2az1",-0.077282918,0.723911485,FALSE,1,0,0.619905817,1.49e-05,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H3f3a",1.43879416352488,2.22e-05,TRUE,3,1,0.25876052598021,0.051413445,FALSE,2,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"H4c1",-0.007132884,0.985177342,FALSE,1,0,0.603267295,2.5e-12,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H4c16",-0.079569395,0.724746089,FALSE,1,0,0.724414049479006,1.11e-08,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"H6pd",-0.0784293830849844,0.70526774,FALSE,3,0,0.256582711581447,0.000297916,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Haao",-0.002296968,0.995383805,FALSE,1,0,0.171648564315264,0.006546291,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Habp2",-0.134124225152141,0.477377953,FALSE,4,0,0.557192169576909,2.28e-07,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Habp4",0.00327113287439094,0.96861799,FALSE,2,0,0.123638246,0.370889413,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hacd1",-0.035682356,0.895896515,FALSE,1,0,0.9777012,9e-11,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hacl1",-0.020274095,0.948063553,FALSE,1,0,0.692930402278626,7.21e-08,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hadh",-0.0688140350422835,0.739433941,FALSE,3,0,0.34913897856031,0.008416485,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Haglr",-0.06445497,0.789528787,FALSE,1,0,-0.637717215,6.36e-09,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hand1",-0.082180935,0.711332902,FALSE,1,0,-0.610608560447157,7.87e-10,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hap1",-0.043037061842267,0.862350931,FALSE,2,0,-0.0678308474790757,0.687320814,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hapln2",0.035335756,0.897359872,FALSE,1,0,-0.176677024,0.148941682,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Hapln4",-0.12418264,0.562652904,FALSE,1,0,-0.78934411,2.45e-11,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hapstr1",-0.256024142237889,0.209773975,FALSE,2,0,0.141222253,0.448781214,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Has3",-0.039565453,0.882335416,FALSE,1,0,-0.149604684,0.134480991,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hat1",-0.067092152,0.774615251,FALSE,1,0,0.930931703,2e-08,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Haus3",-0.013847267,0.967192165,FALSE,1,0,-0.114714111206861,0.229220613,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Haus7",0.003658204,0.992586397,FALSE,1,0,0.765261985,3.18e-10,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hbegf",0.164827322,0.425459952,FALSE,1,0,0.350988444582042,0.006859637,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hbp1",-1.13146362014069,4.54e-06,TRUE,12,1,0.511877531048363,5.31e-05,TRUE,10,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Hbq1a",-0.062073508,0.796849596,FALSE,1,0,0.095612248,0.547742869,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hcn1",1.67790185670611,1.11e-08,TRUE,7,1,0.813960304843819,6.81e-29,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hcn2",0.00600114,0.988202729,FALSE,1,0,-0.249777678628142,0.108481574,FALSE,2,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Hcn4",-0.619683516166077,0.027787685,TRUE,4,1,-0.449113802543847,2.78e-06,TRUE,8,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Hcrtr2",0.030125639,0.91520857,FALSE,1,0,0.081257265,0.546722984,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hdac11",-0.0883016658180666,0.666571232,FALSE,2,0,0.529009788390206,3.23e-11,TRUE,8,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdac2",-0.050441964,0.840136052,FALSE,1,0,1.02810632032383,1.38e-17,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdac3",0.005093555,0.990157062,FALSE,1,0,0.563856128,1e-07,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hdac4",0.805552223104887,0.001567239,TRUE,18,1,-0.359018725212317,2.61e-05,TRUE,35,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Hdac5",-0.066220234,0.775707208,FALSE,1,0,-0.281674196165774,0.029336192,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hdac7",-0.103077617570315,0.5731789,FALSE,3,0,0.343190748412939,1.96e-06,TRUE,9,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdac9",-1.48228418519537,7.28e-07,TRUE,9,1,0.340618470453164,2.9e-11,TRUE,14,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Hddc2",-0.096430671,0.65542013,FALSE,1,0,1.05383697421534,6.61e-16,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdgfl1",0.015283897,0.962936199,FALSE,1,0,0.318990812,0.173615829,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hdgfl2",-0.0834022321216857,0.671496506,FALSE,2,0,0.370742612,0.136497917,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdgfl3",-0.21072504502425,0.285777055,FALSE,5,0,0.278858222230322,0.056256663,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdlbp",-0.173840258,0.363075627,FALSE,1,0,0.271909484,0.089651436,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hdnr",0.021474629,0.94461739,FALSE,1,0,-0.814303559729327,5.1e-20,TRUE,2,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Heatr1",-0.08170926,0.712728007,FALSE,1,0,0.957290791,6.79e-09,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hebp2",-0.0930244837074056,0.538872764,FALSE,3,0,0.420490139685645,1.03e-06,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Heca",-0.0341147415445966,0.892694984,FALSE,2,0,0.074951995,0.505701846,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hectd1",-0.011396965,0.973970231,FALSE,1,0,0.964591783722771,9.01e-14,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hectd2",1.02818659349268,0.000543691,TRUE,2,1,1.14473454833162,1.65e-19,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hectd3",-0.171810844747391,0.413447124,FALSE,2,0,0.891963928,1.06e-08,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hecw1",-0.066039791,0.77385836,FALSE,1,0,0.808824143,1.59e-19,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hecw2",-0.021664325,0.943542877,FALSE,1,0,0.667968712160913,1.9e-08,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Heg1",2.23462856851372,3.47e-23,TRUE,11,1,0.9136362595296,1.69e-20,TRUE,8,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Helb",-0.0497588825987674,0.798744895,FALSE,4,0,-0.152634465028354,0.425025061,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Helz",-0.124196114,0.573155194,FALSE,1,0,0.097756767,0.513360074,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Helz2",-0.038754814283986,0.885151065,FALSE,2,0,-0.437953105375242,0.005315008,TRUE,4,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Herc3",0.924028096,0.000550301,TRUE,1,1,1.11058569125576,1.92e-22,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Herpud1",-0.006480222,0.986903956,FALSE,1,0,0.218935654,0.123255023,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Herpud2",-0.007734312,0.983944303,FALSE,1,0,0.479918759,0.00048854,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hes1",-0.005417528,0.989243032,FALSE,1,0,-0.303239115568283,0.001468072,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hes2",-0.025031388,0.933454462,FALSE,1,0,-0.429551866,0.000108085,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hes5",-0.303724449,0.136039359,FALSE,1,0,-0.352610686415908,0.006401477,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hes6",0.006758424,0.986245796,FALSE,1,0,-0.019438666,0.86724426,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Hey1",0.245526171953223,0.215422393,FALSE,3,0,0.631952437796303,6.45e-09,TRUE,8,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hey2",-0.025356985,0.931355136,FALSE,1,0,0.343740948,0.000424988,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Heyl",-0.139986419,0.487915125,FALSE,1,0,-0.811554408,5.74e-07,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hgd",1.95714020153645,1.27e-15,TRUE,5,1,1.32819475203611,4.47e-45,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hgfac",0.022534723,0.941596562,FALSE,1,0,-0.545285413,5.12e-13,TRUE,1,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Hhatl",-0.45958904649004,0.047931534,TRUE,3,1,-0.376746563813967,0.001173756,TRUE,3,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Hhex",-0.01978021,0.949345391,FALSE,1,0,-0.667731969480141,8.58e-08,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hhip",1.78152404760628,2.58e-08,TRUE,3,1,0.640000165278297,4.71e-05,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hhipl1",-0.135083256977814,0.448131448,FALSE,3,0,-0.322331011529416,0.005308163,TRUE,4,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hhipl2",0.0875726562581299,0.652378637,FALSE,4,0,0.306969600139214,0.025377294,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Hibadh",-0.183330653483587,0.38063311,FALSE,2,0,0.500764655375781,9.69e-05,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hid1",-0.112625789512188,0.583758338,FALSE,2,0,-0.079640661,0.618309743,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hif1a",0.945753555154439,9.61e-05,TRUE,13,1,0.944631418819922,4.29e-17,TRUE,15,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hint2",-0.208229407,0.328785027,FALSE,1,0,0.533753907,0.000698296,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hip1",-0.050996468969818,0.807863708,FALSE,3,0,-0.675663412717711,3.48e-06,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hip1r",-0.0768087824520583,0.733237048,FALSE,2,0,-0.549971221632538,2.29e-05,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hipk2",-0.456175383426421,0.039247874,TRUE,10,1,0.0629946469613936,0.009143355,TRUE,12,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Hipk3",-0.02373748,0.936936006,FALSE,1,0,0.385861465,0.077922322,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hivep1",-0.108677078572693,0.564293916,FALSE,2,0,0.797850305923656,8.54e-13,TRUE,6,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hivep2",1.27483110186775,2.52e-06,TRUE,5,1,0.930549932892769,3.55e-29,TRUE,10,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hivep3",1.16774714818745,3.98e-09,TRUE,23,1,0.578211692745617,2.29e-13,TRUE,29,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hk1",-0.14441718900146,0.400968907,FALSE,6,0,0.467058176,8.32e-06,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hk2",1.18788526726208,7.11e-05,TRUE,5,1,0.810873018665619,2.45e-11,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hlcs",-0.71045370171734,0.000211874,TRUE,14,1,0.605057724320138,7.9e-09,TRUE,4,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Hlf",-0.677361794051432,0.003105446,TRUE,7,1,1.13047116360144,1.46e-14,TRUE,5,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Hltf",-0.027907128,0.923560255,FALSE,1,0,0.954562511,2.93e-09,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hlx",1.016407754,0.000364945,TRUE,1,1,-0.0540863624054603,0.001046444,TRUE,3,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Hmbox1",-0.091722536,0.665395308,FALSE,1,0,-0.081429332,0.498136187,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hmcn1",3.15546577273905,3.66e-22,TRUE,7,1,1.5128384799832,9.72e-74,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Hmcn2",-0.136806123803458,0.398196964,FALSE,7,0,-0.385157809516955,0.000101758,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hmg20a",-0.0272101135235664,0.804881354,FALSE,3,0,0.100708425276143,0.408340878,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hmg20b",-0.006368459,0.987177203,FALSE,1,0,0.326004087,0.020973421,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Hmga1",-0.0477635504246417,0.848333682,FALSE,2,0,-0.158253213522025,0.241105605,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Hmga2",-0.761621494028812,0.007407437,TRUE,5,1,-0.578532545788531,5.85e-08,TRUE,11,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Hmgb2",0.025162072,0.931577008,FALSE,1,0,1.11192860909725,3.84e-14,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
