gene_name	chr	mch_hypo	in_target
Olfr406	chr11	FALSE	FALSE
Olfr410	chr11	TRUE	FALSE
Olfr411	chr11	TRUE	FALSE
Olfr412	chr11	FALSE	FALSE
Olfr414	chr1	FALSE	FALSE
Olfr417	chr1	FALSE	FALSE
Olfr418	chr1	FALSE	FALSE
Olfr419	chr1	FALSE	FALSE
Olfr420	chr1	FALSE	FALSE
Olfr424	chr1	FALSE	FALSE
Olfr427	chr1	FALSE	FALSE
Olfr429	chr1	FALSE	FALSE
Olfr43	chr11	FALSE	FALSE
Olfr430	chr1	FALSE	FALSE
Olfr432	chr1	FALSE	FALSE
Olfr433	chr1	FALSE	FALSE
Olfr434	chr6	FALSE	FALSE
Olfr435	chr6	FALSE	FALSE
Olfr437	chr6	FALSE	FALSE
Olfr44	chr9	FALSE	FALSE
Olfr441	chr6	FALSE	FALSE
Olfr444	chr6	FALSE	FALSE
Olfr446	chr6	FALSE	FALSE
Olfr447	chr6	FALSE	FALSE
Olfr448	chr6	FALSE	FALSE
Olfr449	chr6	FALSE	FALSE
Olfr45	chr7	FALSE	FALSE
Olfr450	chr6	FALSE	FALSE
Olfr452	chr6	FALSE	FALSE
Olfr453	chr6	FALSE	FALSE
Olfr455	chr6	FALSE	FALSE
Olfr456	chr6	FALSE	FALSE
Olfr457	chr6	FALSE	FALSE
Olfr458	chr6	FALSE	FALSE
Olfr459	chr6	FALSE	FALSE
Olfr46	chr7	FALSE	FALSE
Olfr460	chr6	FALSE	FALSE
Olfr461	chr6	FALSE	FALSE
Olfr462	chr11	FALSE	TRUE
Olfr463	chr11	FALSE	TRUE
Olfr464	chr11	FALSE	TRUE
Olfr465-ps1	chr13	FALSE	FALSE
Olfr466	chr13	FALSE	FALSE
Olfr467	chr7	FALSE	FALSE
Olfr469	chr7	FALSE	FALSE
Olfr47	chr6	FALSE	FALSE
Olfr470	chr7	FALSE	FALSE
Olfr472	chr7	FALSE	FALSE
Olfr473	chr7	FALSE	FALSE
Olfr474	chr7	FALSE	FALSE
Olfr476	chr7	FALSE	FALSE
Olfr477	chr7	FALSE	FALSE
Olfr478	chr7	FALSE	FALSE
Olfr479	chr7	FALSE	FALSE
Olfr48	chr2	FALSE	FALSE
Olfr480	chr7	FALSE	FALSE
Olfr481	chr7	FALSE	FALSE
Olfr482	chr7	FALSE	FALSE
Olfr483	chr7	FALSE	FALSE
Olfr484	chr7	TRUE	FALSE
Olfr485	chr7	FALSE	FALSE
Olfr486	chr7	FALSE	FALSE
Olfr487	chr7	FALSE	FALSE
Olfr488	chr7	FALSE	FALSE
Olfr49	chr14	FALSE	TRUE
Olfr490	chr7	FALSE	FALSE
Olfr491	chr7	FALSE	FALSE
Olfr492	chr7	FALSE	FALSE
Olfr493	chr7	FALSE	FALSE
Olfr494	chr7	FALSE	FALSE
Olfr495	chr7	FALSE	FALSE
Olfr497	chr7	FALSE	FALSE
Olfr498	chr7	FALSE	FALSE
Olfr5	chr7	FALSE	FALSE
Olfr50	chr2	FALSE	FALSE
Olfr502	chr7	FALSE	FALSE
Olfr503	chr7	FALSE	FALSE
Olfr504	chr7	FALSE	FALSE
Olfr506	chr7	FALSE	FALSE
Olfr507	chr7	FALSE	FALSE
Olfr508	chr7	FALSE	FALSE
Olfr509	chr7	FALSE	FALSE
Olfr51	chr11	FALSE	FALSE
Olfr510	chr7	FALSE	FALSE
Olfr512	chr7	FALSE	FALSE
Olfr513	chr7	FALSE	FALSE
Olfr514	chr7	FALSE	FALSE
Olfr516	chr7	FALSE	FALSE
Olfr517	chr7	FALSE	FALSE
Olfr518	chr7	FALSE	FALSE
Olfr519	chr7	FALSE	FALSE
Olfr52	chr2	FALSE	FALSE
Olfr520	chr7	FALSE	TRUE
Olfr521	chr7	FALSE	TRUE
Olfr522	chr7	FALSE	TRUE
Olfr523	chr7	FALSE	TRUE
Olfr524	chr7	FALSE	TRUE
Olfr525	chr7	FALSE	FALSE
Olfr527	chr7	FALSE	FALSE
Olfr53	chr7	FALSE	FALSE
Olfr530	chr7	FALSE	FALSE
Olfr531	chr7	FALSE	FALSE
Olfr532	chr7	FALSE	FALSE
Olfr533	chr7	FALSE	FALSE
Olfr535	chr7	FALSE	FALSE
Olfr536	chr7	FALSE	FALSE
Olfr538	chr7	FALSE	FALSE
Olfr539	chr7	FALSE	FALSE
Olfr54	chr11	FALSE	FALSE
Olfr541	chr7	FALSE	FALSE
Olfr543	chr7	TRUE	TRUE
Olfr544	chr7	FALSE	TRUE
Olfr545	chr7	FALSE	TRUE
Olfr547	chr7	FALSE	FALSE
Olfr548-ps1	chr7	FALSE	FALSE
Olfr549	chr7	FALSE	FALSE
Olfr55	chr17	FALSE	TRUE
Olfr550	chr7	FALSE	FALSE
Olfr551	chr7	FALSE	FALSE
Olfr552	chr7	FALSE	FALSE
Olfr553	chr7	FALSE	FALSE
Olfr554	chr7	FALSE	FALSE
Olfr555	chr7	FALSE	FALSE
Olfr556	chr7	FALSE	FALSE
Olfr557	chr7	FALSE	FALSE
Olfr558	chr7	FALSE	FALSE
Olfr559	chr7	FALSE	FALSE
Olfr56	chr11	FALSE	FALSE
Olfr560	chr7	FALSE	FALSE
Olfr561	chr7	FALSE	FALSE
Olfr564	chr7	FALSE	FALSE
Olfr566	chr7	FALSE	FALSE
Olfr568	chr7	FALSE	FALSE
Olfr569	chr7	FALSE	FALSE
Olfr57	chr10	TRUE	FALSE
Olfr570	chr7	FALSE	FALSE
Olfr571	chr7	FALSE	FALSE
Olfr572	chr7	FALSE	FALSE
Olfr573-ps1	chr7	FALSE	FALSE
Olfr574	chr7	FALSE	FALSE
Olfr575	chr7	FALSE	FALSE
Olfr576	chr7	FALSE	FALSE
Olfr577	chr7	FALSE	FALSE
Olfr578	chr7	FALSE	FALSE
Olfr58	chr9	FALSE	FALSE
Olfr582	chr7	FALSE	FALSE
Olfr583	chr7	FALSE	FALSE
Olfr584	chr7	FALSE	FALSE
Olfr585	chr7	FALSE	FALSE
Olfr586	chr7	FALSE	FALSE
Olfr588-ps1	chr7	FALSE	FALSE
Olfr589	chr7	FALSE	FALSE
Olfr59	chr11	FALSE	FALSE
Olfr591	chr7	FALSE	FALSE
Olfr592	chr7	FALSE	FALSE
Olfr593	chr7	FALSE	FALSE
Olfr594	chr7	FALSE	FALSE
Olfr596	chr7	FALSE	FALSE
Olfr597	chr7	FALSE	FALSE
Olfr598	chr7	FALSE	FALSE
Olfr599	chr7	FALSE	FALSE
Olfr6	chr7	FALSE	FALSE
Olfr60	chr7	FALSE	FALSE
Olfr600	chr7	FALSE	FALSE
Olfr601	chr7	FALSE	FALSE
Olfr603	chr7	FALSE	FALSE
Olfr605	chr7	FALSE	FALSE
Olfr606	chr7	FALSE	FALSE
Olfr607	chr7	FALSE	FALSE
Olfr608	chr7	FALSE	FALSE
Olfr609	chr7	FALSE	FALSE
Olfr61	chr7	FALSE	FALSE
Olfr610	chr7	FALSE	FALSE
Olfr611	chr7	FALSE	FALSE
Olfr612	chr7	FALSE	FALSE
Olfr613	chr7	FALSE	FALSE
Olfr615	chr7	FALSE	FALSE
Olfr616	chr7	FALSE	FALSE
Olfr617	chr7	FALSE	FALSE
Olfr618	chr7	FALSE	FALSE
Olfr619	chr7	FALSE	FALSE
Olfr62	chr4	FALSE	FALSE
Olfr620	chr7	FALSE	FALSE
Olfr622	chr7	FALSE	FALSE
Olfr623	chr7	FALSE	FALSE
Olfr624	chr7	FALSE	FALSE
Olfr625-ps1	chr7	FALSE	FALSE
Olfr628	chr7	FALSE	FALSE
Olfr629	chr7	FALSE	FALSE
Olfr63	chr17	FALSE	TRUE
Olfr630	chr7	FALSE	FALSE
Olfr631	chr7	FALSE	FALSE
Olfr632	chr7	TRUE	FALSE
Olfr633	chr7	FALSE	FALSE
Olfr635	chr7	FALSE	FALSE
Olfr638	chr7	FALSE	FALSE
Olfr639	chr7	FALSE	FALSE
Olfr64	chr7	FALSE	FALSE
Olfr640	chr7	FALSE	FALSE
Olfr641	chr7	FALSE	FALSE
Olfr642	chr7	FALSE	FALSE
Olfr643	chr7	TRUE	FALSE
Olfr644	chr7	FALSE	FALSE
Olfr645	chr7	FALSE	FALSE
Olfr646	chr7	FALSE	FALSE
Olfr648	chr7	FALSE	FALSE
Olfr649	chr7	FALSE	FALSE
Olfr65	chr7	FALSE	FALSE
Olfr651	chr7	FALSE	FALSE
Olfr652	chr7	FALSE	FALSE
Olfr653	chr7	FALSE	FALSE
Olfr654	chr7	FALSE	FALSE
Olfr655	chr7	FALSE	FALSE
Olfr656	chr7	FALSE	FALSE
Olfr657	chr7	FALSE	FALSE
Olfr658	chr7	FALSE	FALSE
Olfr659	chr7	FALSE	FALSE
Olfr66	chr7	FALSE	FALSE
Olfr661	chr7	FALSE	FALSE
Olfr665	chr7	FALSE	FALSE
Olfr666	chr7	FALSE	FALSE
Olfr667	chr7	FALSE	FALSE
Olfr668	chr7	FALSE	FALSE
Olfr669	chr7	FALSE	FALSE
Olfr67	chr7	FALSE	FALSE
Olfr670	chr7	FALSE	FALSE
Olfr671	chr7	FALSE	FALSE
Olfr672	chr7	FALSE	FALSE
Olfr675	chr7	FALSE	FALSE
Olfr676	chr7	FALSE	FALSE
Olfr677	chr7	FALSE	FALSE
Olfr678	chr7	FALSE	FALSE
Olfr679	chr7	FALSE	FALSE
Olfr68	chr7	FALSE	FALSE
Olfr680-ps1	chr7	FALSE	FALSE
Olfr681	chr7	FALSE	FALSE
Olfr683	chr7	FALSE	FALSE
Olfr684	chr7	FALSE	FALSE
Olfr685	chr7	FALSE	FALSE
Olfr686	chr7	FALSE	FALSE
Olfr689	chr7	FALSE	FALSE
Olfr69	chr7	FALSE	FALSE
Olfr690	chr7	FALSE	FALSE
Olfr691	chr7	FALSE	FALSE
Olfr692	chr7	FALSE	TRUE
Olfr693	chr7	FALSE	FALSE
Olfr694	chr7	FALSE	FALSE
Olfr695	chr7	FALSE	FALSE
Olfr697	chr7	FALSE	FALSE
Olfr698	chr7	FALSE	FALSE
Olfr699	chr7	FALSE	FALSE
Olfr70	chr4	FALSE	TRUE
Olfr700	chr7	FALSE	FALSE
Olfr701	chr7	FALSE	FALSE
Olfr702	chr7	FALSE	FALSE
Olfr703	chr7	FALSE	FALSE
Olfr704	chr7	FALSE	FALSE
Olfr705	chr7	FALSE	FALSE
Olfr706	chr7	FALSE	FALSE
Olfr707	chr7	FALSE	FALSE
Olfr709-ps1	chr7	FALSE	FALSE
Olfr71	chr4	FALSE	TRUE
Olfr710	chr7	FALSE	FALSE
Olfr711	chr7	FALSE	FALSE
Olfr713	chr7	FALSE	FALSE
Olfr714	chr7	FALSE	FALSE
Olfr715	chr7	FALSE	FALSE
Olfr715b	chr7	FALSE	FALSE
Olfr716	chr7	FALSE	FALSE
Olfr718-ps1	chr5	FALSE	TRUE
Olfr720	chr14	TRUE	FALSE
Olfr721-ps1	chr14	FALSE	FALSE
Olfr722	chr14	FALSE	FALSE
Olfr723	chr14	FALSE	FALSE
Olfr724	chr14	FALSE	FALSE
Olfr725	chr14	FALSE	FALSE
Olfr726	chr14	FALSE	FALSE
Olfr727	chr14	FALSE	FALSE
Olfr728	chr14	FALSE	FALSE
Olfr729	chr14	FALSE	FALSE
Olfr73	chr2	FALSE	FALSE
Olfr730	chr14	FALSE	FALSE
Olfr731	chr14	FALSE	FALSE
Olfr732	chr14	FALSE	FALSE
Olfr733	chr14	FALSE	FALSE
Olfr734	chr14	FALSE	FALSE
Olfr735	chr14	FALSE	FALSE
Olfr736	chr14	FALSE	FALSE
Olfr738	chr14	FALSE	FALSE
Olfr739	chr14	FALSE	FALSE
Olfr74	chr2	FALSE	FALSE
Olfr740	chr14	FALSE	FALSE
Olfr741	chr14	FALSE	FALSE
Olfr742	chr14	FALSE	FALSE
Olfr743	chr14	FALSE	FALSE
Olfr744	chr14	FALSE	FALSE
Olfr745	chr14	FALSE	FALSE
Olfr746	chr14	FALSE	FALSE
Olfr747	chr14	FALSE	FALSE
Olfr748	chr14	FALSE	FALSE
Olfr749	chr14	FALSE	FALSE
Olfr750	chr14	FALSE	TRUE
Olfr76	chr19	FALSE	FALSE
Olfr761	chr17	FALSE	FALSE
Olfr763	chr10	FALSE	FALSE
Olfr764-ps1	chr10	FALSE	FALSE
Olfr765	chr10	FALSE	FALSE
Olfr766-ps1	chr10	FALSE	FALSE
Olfr767	chr10	TRUE	FALSE
Olfr768	chr10	FALSE	FALSE
Olfr769	chr10	FALSE	FALSE
Olfr77	chr9	FALSE	FALSE
Olfr770	chr10	FALSE	FALSE
Olfr771	chr10	FALSE	FALSE
Olfr772	chr10	FALSE	FALSE
Olfr774	chr10	FALSE	FALSE
Olfr775	chr10	FALSE	FALSE
Olfr776	chr10	FALSE	FALSE
Olfr777	chr10	FALSE	FALSE
Olfr78	chr7	FALSE	FALSE
Olfr780	chr10	FALSE	FALSE
Olfr781	chr10	FALSE	FALSE
Olfr782	chr10	FALSE	FALSE
Olfr784	chr10	FALSE	FALSE
Olfr785	chr10	FALSE	FALSE
Olfr786	chr10	FALSE	FALSE
Olfr787	chr10	FALSE	FALSE
Olfr788	chr10	FALSE	FALSE
Olfr789	chr10	FALSE	FALSE
Olfr790	chr10	FALSE	FALSE
Olfr791	chr10	FALSE	FALSE
Olfr792	chr10	FALSE	FALSE
Olfr794	chr10	FALSE	FALSE
Olfr796	chr10	FALSE	FALSE
Olfr798	chr10	FALSE	FALSE
Olfr799	chr10	FALSE	FALSE
Olfr8	chr10	FALSE	FALSE
Olfr800	chr10	FALSE	FALSE
Olfr801	chr10	FALSE	FALSE
Olfr802	chr10	FALSE	FALSE
Olfr803	chr10	FALSE	FALSE
Olfr804	chr10	FALSE	FALSE
Olfr805	chr10	FALSE	FALSE
Olfr806	chr10	FALSE	FALSE
Olfr807	chr10	FALSE	FALSE
Olfr808	chr10	FALSE	FALSE
Olfr809	chr10	FALSE	FALSE
Olfr810	chr10	FALSE	FALSE
Olfr811	chr10	FALSE	FALSE
Olfr812	chr10	FALSE	FALSE
Olfr813	chr10	FALSE	FALSE
Olfr814	chr10	FALSE	FALSE
Olfr815	chr10	FALSE	FALSE
Olfr816	chr10	FALSE	FALSE
Olfr818	chr10	FALSE	FALSE
Olfr819	chr10	FALSE	FALSE
Olfr820	chr10	FALSE	FALSE
Olfr821	chr10	FALSE	FALSE
Olfr822	chr10	FALSE	FALSE
Olfr823	chr10	FALSE	FALSE
Olfr824	chr10	FALSE	FALSE
Olfr825	chr10	FALSE	FALSE
Olfr826	chr10	FALSE	FALSE
Olfr827	chr10	FALSE	FALSE
Olfr828	chr9	FALSE	FALSE
Olfr829	chr9	FALSE	FALSE
Olfr830	chr9	FALSE	FALSE
Olfr832	chr9	FALSE	FALSE
Olfr834	chr9	FALSE	FALSE
Olfr835	chr9	FALSE	FALSE
Olfr836	chr9	FALSE	FALSE
Olfr837	chr9	FALSE	FALSE
Olfr839-ps1	chr9	FALSE	FALSE
Olfr843	chr9	FALSE	FALSE
Olfr844	chr9	FALSE	FALSE
Olfr845	chr9	FALSE	FALSE
Olfr846	chr9	TRUE	FALSE
Olfr847	chr9	FALSE	FALSE
Olfr849	chr9	FALSE	FALSE
Olfr850	chr9	FALSE	FALSE
Olfr851	chr9	FALSE	FALSE
Olfr853	chr9	FALSE	FALSE
Olfr854	chr9	FALSE	FALSE
Olfr855	chr9	FALSE	FALSE
Olfr857	chr9	FALSE	FALSE
Olfr859	chr9	TRUE	FALSE
Olfr860	chr9	FALSE	FALSE
Olfr862	chr9	FALSE	FALSE
Olfr866	chr9	FALSE	FALSE
Olfr867	chr9	FALSE	FALSE
Olfr868	chr9	FALSE	FALSE
Olfr869	chr9	FALSE	FALSE
Olfr870	chr9	FALSE	FALSE
Olfr871	chr9	FALSE	FALSE
Olfr872	chr9	FALSE	FALSE
Olfr873	chr9	FALSE	FALSE
Olfr874	chr9	FALSE	FALSE
Olfr875	chr9	FALSE	FALSE
Olfr876	chr9	FALSE	FALSE
Olfr877	chr9	FALSE	FALSE
Olfr878	chr9	FALSE	FALSE
Olfr881	chr9	FALSE	FALSE
Olfr883	chr9	FALSE	FALSE
Olfr884	chr9	FALSE	FALSE
Olfr885	chr9	FALSE	FALSE
Olfr887	chr9	FALSE	FALSE
Olfr888	chr9	FALSE	FALSE
Olfr889	chr9	FALSE	FALSE
Olfr890	chr9	FALSE	FALSE
Olfr891	chr9	FALSE	FALSE
Olfr893	chr9	FALSE	FALSE
Olfr894	chr9	FALSE	FALSE
Olfr895	chr9	FALSE	FALSE
Olfr896-ps1	chr9	FALSE	FALSE
Olfr898	chr9	FALSE	FALSE
Olfr9	chr10	FALSE	TRUE
Olfr90	chr17	FALSE	TRUE
Olfr901	chr9	FALSE	FALSE
Olfr902	chr9	FALSE	FALSE
Olfr904	chr9	FALSE	FALSE
Olfr905	chr9	FALSE	FALSE
Olfr906	chr9	FALSE	FALSE
Olfr907	chr9	FALSE	FALSE
Olfr91	chr17	FALSE	TRUE
Olfr910	chr9	FALSE	FALSE
Olfr911-ps1	chr9	FALSE	FALSE
Olfr912	chr9	FALSE	FALSE
Olfr913	chr9	FALSE	FALSE
Olfr914	chr9	FALSE	FALSE
Olfr916	chr9	FALSE	FALSE
Olfr917	chr9	FALSE	FALSE
Olfr918	chr9	FALSE	FALSE
Olfr919	chr9	FALSE	FALSE
Olfr92	chr17	FALSE	FALSE
Olfr920	chr9	FALSE	FALSE
Olfr921	chr9	FALSE	FALSE
Olfr922	chr9	FALSE	FALSE
Olfr923	chr9	FALSE	FALSE
Olfr924	chr9	FALSE	FALSE
Olfr926	chr9	FALSE	FALSE
Olfr93	chr17	FALSE	FALSE
Olfr930	chr9	FALSE	FALSE
Olfr933	chr9	FALSE	FALSE
Olfr934	chr9	FALSE	FALSE
Olfr935	chr9	FALSE	FALSE
Olfr937	chr9	FALSE	FALSE
Olfr938	chr9	FALSE	FALSE
Olfr94	chr17	FALSE	FALSE
Olfr943	chr9	FALSE	FALSE
Olfr944	chr9	FALSE	FALSE
Olfr945	chr9	FALSE	FALSE
Olfr948	chr9	FALSE	FALSE
Olfr95	chr17	FALSE	FALSE
Olfr951	chr9	FALSE	FALSE
Olfr952	chr9	FALSE	FALSE
Olfr954	chr9	FALSE	FALSE
Olfr955	chr9	FALSE	FALSE
Olfr957	chr9	FALSE	FALSE
Olfr958	chr9	FALSE	FALSE
Olfr959	chr9	FALSE	FALSE
Olfr96	chr17	FALSE	FALSE
Olfr960	chr9	FALSE	FALSE
Olfr961	chr9	FALSE	FALSE
Olfr963	chr9	FALSE	FALSE
Olfr965	chr9	FALSE	FALSE
Olfr967	chr9	FALSE	FALSE
Olfr968	chr9	FALSE	FALSE
Olfr969	chr9	FALSE	FALSE
Olfr97	chr17	FALSE	FALSE
Olfr970	chr9	FALSE	FALSE
Olfr971	chr9	FALSE	FALSE
Olfr972	chr9	FALSE	FALSE
Olfr974	chr9	FALSE	FALSE
Olfr975	chr9	FALSE	FALSE
Olfr976	chr9	FALSE	FALSE
Olfr978	chr9	FALSE	FALSE
Olfr979	chr9	FALSE	FALSE
Olfr98	chr17	FALSE	FALSE
Olfr980	chr9	TRUE	FALSE
Olfr981	chr9	FALSE	FALSE
Olfr982	chr9	FALSE	FALSE
Olfr983	chr9	FALSE	FALSE
Olfr984	chr9	TRUE	FALSE
Olfr985	chr9	FALSE	FALSE
Olfr986	chr9	FALSE	TRUE
Olfr987	chr2	FALSE	FALSE
Olfr988	chr2	FALSE	FALSE
Olfr99	chr17	FALSE	FALSE
Olfr992	chr2	FALSE	FALSE
Olfr993	chr2	TRUE	FALSE
Olfr994	chr2	FALSE	FALSE
Olfr995	chr2	FALSE	FALSE
Olfr996	chr2	FALSE	FALSE
Olfr998	chr2	FALSE	FALSE
Olig1	chr16	FALSE	TRUE
Olig2	chr16	FALSE	TRUE
Olig3	chr10	FALSE	FALSE
Olr1	chr6	FALSE	FALSE
Oma1	chr4	FALSE	TRUE
Omd	chr13	FALSE	TRUE
Omg	chr11	FALSE	TRUE
Omp	chr7	FALSE	TRUE
Omt2a	chr9	FALSE	FALSE
Omt2b	chr9	FALSE	FALSE
Onecut1	chr9	FALSE	TRUE
Onecut2	chr18	FALSE	TRUE
Onecut3	chr10	FALSE	TRUE
Ooep	chr9	FALSE	FALSE
Oog1	chr12	FALSE	FALSE
Oog2	chr4	FALSE	FALSE
Oog3	chr4	FALSE	FALSE
Oog4	chr4	FALSE	TRUE
Oosp1	chr19	FALSE	FALSE
Oosp2	chr19	FALSE	FALSE
Oosp3	chr19	FALSE	FALSE
Opa1	chr16	TRUE	TRUE
Opa3	chr7	FALSE	TRUE
Opalin	chr19	FALSE	TRUE
Opcml	chr9	FALSE	TRUE
Ophn1	chrX	TRUE	TRUE
Oplah	chr15	FALSE	TRUE
Opn1mw	chrX	FALSE	TRUE
Opn1sw	chr6	FALSE	TRUE
Opn3	chr1	FALSE	TRUE
Opn4	chr14	FALSE	TRUE
Opn5	chr17	FALSE	FALSE
Oprd1	chr4	FALSE	TRUE
Oprk1	chr1	FALSE	FALSE
Oprl1	chr2	FALSE	TRUE
Oprm1	chr10	FALSE	TRUE
Optc	chr1	FALSE	TRUE
Optn	chr2	TRUE	TRUE
Orai1	chr5	FALSE	TRUE
Orai2	chr5	FALSE	TRUE
Orai3	chr7	FALSE	TRUE
Orc1	chr4	TRUE	TRUE
Orc2	chr1	FALSE	TRUE
Orc3	chr4	FALSE	TRUE
Orc4	chr2	TRUE	TRUE
Orc5	chr5	FALSE	TRUE
Orc6	chr8	FALSE	TRUE
Orm1	chr4	FALSE	TRUE
Orm2	chr4	FALSE	FALSE
Orm3	chr4	FALSE	FALSE
Ormdl1	chr1	FALSE	TRUE
Ormdl2	chr10	FALSE	TRUE
Ormdl3	chr11	FALSE	TRUE
Os9	chr10	TRUE	TRUE
Osbp	chr19	FALSE	TRUE
Osbp2	chr11	TRUE	TRUE
Osbpl10	chr9	TRUE	TRUE
Osbpl11	chr16	FALSE	TRUE
Osbpl1a	chr18	FALSE	TRUE
Osbpl2	chr2	TRUE	TRUE
Osbpl3	chr6	FALSE	TRUE
Osbpl5	chr7	TRUE	TRUE
Osbpl6	chr2	TRUE	TRUE
Osbpl7	chr11	FALSE	TRUE
Osbpl8	chr10	TRUE	TRUE
Osbpl9	chr4	TRUE	TRUE
Oscar	chr7	FALSE	TRUE
Oscp1	chr4	FALSE	TRUE
Oser1	chr2	TRUE	TRUE
Osgep	chr14	FALSE	TRUE
Osgepl1	chr1	FALSE	TRUE
Osgin1	chr8	FALSE	TRUE
Osgin2	chr4	FALSE	TRUE
Osm	chr11	FALSE	TRUE
Osmr	chr15	TRUE	FALSE
Osr1	chr12	FALSE	FALSE
Osr2	chr15	FALSE	TRUE
Ost4	chr5	FALSE	TRUE
Ostc	chr3	FALSE	TRUE
Ostf1	chr19	TRUE	TRUE
Ostm1	chr10	TRUE	TRUE
Ostn	chr16	TRUE	FALSE
Otc	chrX	FALSE	TRUE
Otoa	chr7	TRUE	TRUE
Otof	chr5	TRUE	TRUE
Otog	chr7	TRUE	TRUE
Otogl	chr10	TRUE	FALSE
Otol1	chr3	FALSE	FALSE
Otop1	chr5	TRUE	TRUE
Otop2	chr11	TRUE	TRUE
Otop3	chr11	FALSE	TRUE
Otor	chr2	FALSE	TRUE
Otos	chr1	FALSE	TRUE
Otp	chr13	FALSE	TRUE
Otub1	chr19	FALSE	TRUE
Otub2	chr12	FALSE	TRUE
Otud1	chr2	FALSE	TRUE
Otud3	chr4	FALSE	TRUE
Otud4	chr8	FALSE	TRUE
Otud5	chrX	FALSE	TRUE
Otud6a	chrX	FALSE	TRUE
Otud6b	chr4	FALSE	TRUE
Otud7a	chr7	TRUE	TRUE
Otud7b	chr3	FALSE	TRUE
Otulin	chr15	TRUE	TRUE
Otulinl	chr15	FALSE	TRUE
Otx1	chr11	FALSE	FALSE
Otx2	chr14	TRUE	TRUE
Ovca2	chr11	FALSE	TRUE
Ovch2	chr7	FALSE	FALSE
Ovgp1	chr3	FALSE	TRUE
Ovol1	chr19	FALSE	TRUE
Ovol2	chr2	TRUE	TRUE
Ovol3	chr7	FALSE	TRUE
Oxa1l	chr14	TRUE	TRUE
Oxct1	chr15	TRUE	TRUE
Oxct2a	chr4	FALSE	TRUE
Oxct2b	chr4	FALSE	TRUE
Oxgr1	chr14	FALSE	TRUE
Oxld1	chr11	FALSE	TRUE
Oxnad1	chr14	FALSE	TRUE
Oxr1	chr15	TRUE	TRUE
Oxsm	chr14	FALSE	TRUE
Oxsr1	chr9	TRUE	TRUE
Oxt	chr2	FALSE	TRUE
Oxtr	chr6	FALSE	TRUE
P2rx1	chr11	FALSE	TRUE
P2rx2	chr5	FALSE	TRUE
P2rx3	chr2	TRUE	TRUE
P2rx4	chr5	TRUE	TRUE
P2rx5	chr11	FALSE	TRUE
P2rx6	chr16	FALSE	TRUE
P2rx7	chr5	FALSE	TRUE
P2ry1	chr3	FALSE	FALSE
P2ry10	chrX	FALSE	FALSE
P2ry10b	chrX	FALSE	FALSE
P2ry12	chr3	TRUE	TRUE
P2ry13	chr3	FALSE	TRUE
P2ry14	chr3	TRUE	TRUE
P2ry2	chr7	TRUE	TRUE
P2ry4	chrX	FALSE	TRUE
P2ry6	chr7	TRUE	TRUE
P3h1	chr4	TRUE	TRUE
P3h2	chr16	TRUE	FALSE
P3h3	chr6	FALSE	TRUE
P3h4	chr11	FALSE	TRUE
P4ha1	chr10	FALSE	TRUE
P4ha2	chr11	TRUE	TRUE
P4ha3	chr7	FALSE	TRUE
P4hb	chr11	FALSE	TRUE
P4htm	chr9	FALSE	TRUE
Pa2g4	chr10	FALSE	TRUE
Pabpc1	chr15	FALSE	TRUE
Pabpc1l	chr2	FALSE	TRUE
Pabpc2	chr18	FALSE	TRUE
Pabpc4	chr4	TRUE	TRUE
Pabpc4l	chr3	FALSE	FALSE
Pabpc5	chrX	FALSE	FALSE
Pabpc6	chr17	FALSE	FALSE
Pabpn1	chr14	FALSE	TRUE
Pabpn1l	chr8	FALSE	TRUE
Pacc1	chr1	TRUE	TRUE
Pacrg	chr17	TRUE	TRUE
Pacs1	chr19	TRUE	TRUE
Pacs2	chr12	TRUE	TRUE
Pacsin1	chr17	FALSE	TRUE
Pacsin2	chr15	FALSE	TRUE
Pacsin3	chr2	FALSE	TRUE
Padi1	chr4	TRUE	TRUE
Padi2	chr4	FALSE	TRUE
Padi3	chr4	FALSE	TRUE
Padi4	chr4	TRUE	TRUE
Padi6	chr4	TRUE	TRUE
Paf1	chr7	FALSE	TRUE
Pafah1b1	chr11	FALSE	TRUE
Pafah1b2	chr9	FALSE	TRUE
Pafah1b3	chr7	FALSE	TRUE
Pafah2	chr4	FALSE	TRUE
Pag1	chr3	TRUE	TRUE
Pagr1a	chr7	FALSE	TRUE
Pagr1b	chr7	FALSE	TRUE
Pah	chr10	FALSE	FALSE
Paics	chr5	FALSE	TRUE
Paip1	chr13	FALSE	TRUE
Paip2	chr18	FALSE	TRUE
Paip2b	chr6	FALSE	TRUE
Pak1	chr7	FALSE	TRUE
Pak1ip1	chr13	TRUE	TRUE
Pak2	chr16	TRUE	TRUE
Pak3	chrX	TRUE	TRUE
Pak4	chr7	FALSE	TRUE
Pak6	chr2	TRUE	TRUE
Pak7	chr2	FALSE	TRUE
Pakap	chr4	TRUE	TRUE
Palb2	chr7	FALSE	TRUE
Pald1	chr10	TRUE	TRUE
Palld	chr8	TRUE	FALSE
Palm	chr10	FALSE	TRUE
Palm3	chr8	TRUE	TRUE
Palmd	chr3	FALSE	FALSE
Pam	chr1	FALSE	TRUE
Pam16	chr16	FALSE	TRUE
Pamr1	chr2	FALSE	TRUE
Pan2	chr10	FALSE	TRUE
Pan3	chr5	TRUE	TRUE
