gene_name	chr	mch_hyper	in_target
Minar1	chr9	FALSE	TRUE
Minar2	chr18	FALSE	TRUE
Mindy1	chr3	FALSE	FALSE
Mindy2	chr9	FALSE	FALSE
Mindy3	chr2	FALSE	TRUE
Mindy4	chr6	FALSE	FALSE
Mindy4b-ps	chr3	TRUE	FALSE
Mink1	chr11	FALSE	FALSE
Minpp1	chr19	FALSE	FALSE
Mios	chr6	FALSE	FALSE
Miox	chr15	FALSE	FALSE
Mip	chr10	FALSE	FALSE
Mipep	chr14	FALSE	FALSE
Mipol1	chr12	FALSE	TRUE
Mis12	chr11	FALSE	FALSE
Mis18a	chr16	FALSE	FALSE
Mis18bp1	chr12	FALSE	FALSE
Misp	chr10	FALSE	FALSE
Misp3	chr8	FALSE	FALSE
Mitd1	chr1	FALSE	FALSE
Mitf	chr6	FALSE	TRUE
Mixl1	chr1	FALSE	FALSE
Mki67	chr7	FALSE	FALSE
Mkks	chr2	FALSE	FALSE
Mkln1	chr6	FALSE	FALSE
Mknk1	chr4	FALSE	FALSE
Mknk2	chr10	FALSE	FALSE
Mkrn1	chr6	FALSE	FALSE
Mkrn2	chr6	FALSE	FALSE
Mkrn2os	chr6	FALSE	FALSE
Mkrn3	chr7	FALSE	TRUE
Mks1	chr11	FALSE	FALSE
Mkx	chr18	FALSE	TRUE
Mlana	chr19	FALSE	FALSE
Mlc1	chr15	FALSE	FALSE
Mlec	chr5	FALSE	FALSE
Mlf1	chr3	FALSE	TRUE
Mlf2	chr6	FALSE	FALSE
Mlh1	chr9	FALSE	FALSE
Mlh3	chr12	FALSE	FALSE
Mlip	chr9	FALSE	TRUE
Mlkl	chr8	FALSE	FALSE
Mllt1	chr17	FALSE	FALSE
Mllt10	chr2	FALSE	FALSE
Mllt11	chr3	FALSE	FALSE
Mllt3	chr4	FALSE	FALSE
Mllt6	chr11	FALSE	FALSE
Mlph	chr1	FALSE	FALSE
Mlst8	chr17	FALSE	FALSE
Mlx	chr11	FALSE	FALSE
Mlxip	chr5	FALSE	FALSE
Mlxipl	chr5	FALSE	FALSE
Mlycd	chr8	FALSE	FALSE
Mmaa	chr8	FALSE	FALSE
Mmab	chr5	FALSE	FALSE
Mmachc	chr4	FALSE	FALSE
Mmadhc	chr2	FALSE	FALSE
Mmd	chr11	FALSE	TRUE
Mmd2	chr5	FALSE	FALSE
Mme	chr3	FALSE	TRUE
Mmel1	chr4	FALSE	FALSE
Mmgt1	chrX	FALSE	FALSE
Mmgt2	chr11	FALSE	FALSE
Mmp10	chr9	FALSE	TRUE
Mmp11	chr10	FALSE	FALSE
Mmp12	chr9	FALSE	TRUE
Mmp13	chr9	FALSE	TRUE
Mmp14	chr14	FALSE	FALSE
Mmp15	chr8	FALSE	FALSE
Mmp16	chr4	FALSE	TRUE
Mmp17	chr5	FALSE	FALSE
Mmp19	chr10	FALSE	FALSE
Mmp1b	chr9	FALSE	TRUE
Mmp2	chr8	FALSE	TRUE
Mmp20	chr9	FALSE	TRUE
Mmp21	chr7	FALSE	FALSE
Mmp23	chr4	FALSE	FALSE
Mmp24	chr2	FALSE	FALSE
Mmp25	chr17	FALSE	FALSE
Mmp27	chr9	FALSE	TRUE
Mmp28	chr11	FALSE	FALSE
Mmp3	chr9	FALSE	TRUE
Mmp7	chr9	FALSE	TRUE
Mmp8	chr9	FALSE	TRUE
Mmp9	chr2	FALSE	FALSE
Mmrn1	chr6	FALSE	TRUE
Mmrn2	chr14	FALSE	FALSE
Mms19	chr19	FALSE	FALSE
Mms22l	chr4	FALSE	TRUE
Mmut	chr17	FALSE	TRUE
Mn1	chr5	FALSE	FALSE
Mnat1	chr12	FALSE	FALSE
Mnd1	chr3	FALSE	FALSE
Mndal	chr1	FALSE	TRUE
Mns1	chr9	FALSE	FALSE
Mnt	chr11	FALSE	FALSE
Mnx1	chr5	FALSE	FALSE
Moap1	chr12	FALSE	FALSE
Mob1a	chr6	FALSE	FALSE
Mob1b	chr5	FALSE	FALSE
Mob2	chr7	FALSE	FALSE
Mob3a	chr10	FALSE	FALSE
Mob3b	chr4	FALSE	TRUE
Mob3c	chr4	FALSE	FALSE
Mob4	chr1	FALSE	FALSE
Mobp	chr9	FALSE	TRUE
Mocos	chr18	FALSE	FALSE
Mocs1	chr17	FALSE	FALSE
Mocs2	chr13	FALSE	FALSE
Mocs3	chr2	FALSE	FALSE
Mog	chr17	FALSE	FALSE
Mogat1	chr1	FALSE	FALSE
Mogat2	chr7	FALSE	FALSE
Mogs	chr6	FALSE	FALSE
Mok	chr12	FALSE	FALSE
Mon1a	chr9	FALSE	FALSE
Mon1b	chr8	FALSE	FALSE
Mon2	chr10	FALSE	FALSE
Morc1	chr16	FALSE	TRUE
Morc2a	chr11	FALSE	FALSE
Morc2b	chr17	FALSE	FALSE
Morc3	chr16	FALSE	FALSE
Morc4	chrX	FALSE	FALSE
Morf4l1	chr9	FALSE	FALSE
Morf4l2	chrX	FALSE	FALSE
Morn1	chr4	FALSE	FALSE
Morn2	chr17	FALSE	FALSE
Morn3	chr5	FALSE	FALSE
Morn4	chr19	FALSE	FALSE
Morn5	chr2	FALSE	FALSE
Mos	chr4	FALSE	FALSE
Mosmo	chr7	FALSE	FALSE
Mospd1	chrX	FALSE	FALSE
Mospd2	chrX	FALSE	FALSE
Mospd3	chr5	FALSE	FALSE
Mov10	chr3	FALSE	FALSE
Mov10l1	chr15	FALSE	FALSE
Moxd1	chr10	FALSE	TRUE
Moxd2	chr6	FALSE	TRUE
Mpc1	chr17	FALSE	FALSE
Mpc2	chr1	FALSE	FALSE
Mpdu1	chr11	FALSE	FALSE
Mpdz	chr4	FALSE	TRUE
Mpeg1	chr19	FALSE	TRUE
Mpg	chr11	FALSE	FALSE
Mphosph10	chr7	FALSE	FALSE
Mphosph6	chr8	FALSE	FALSE
Mphosph8	chr14	FALSE	FALSE
Mphosph9	chr5	FALSE	FALSE
Mpi	chr9	FALSE	FALSE
Mpig6b	chr17	FALSE	FALSE
Mpl	chr4	FALSE	FALSE
Mplkip	chr13	FALSE	FALSE
Mpnd	chr17	FALSE	FALSE
Mpo	chr11	FALSE	FALSE
Mpp1	chrX	FALSE	FALSE
Mpp2	chr11	FALSE	FALSE
Mpp3	chr11	FALSE	FALSE
Mpp4	chr1	FALSE	FALSE
Mpp5	chr12	FALSE	FALSE
Mpp6	chr6	FALSE	FALSE
Mpp7	chr18	FALSE	TRUE
Mppe1	chr18	FALSE	FALSE
Mpped1	chr15	FALSE	FALSE
Mpped2	chr2	FALSE	TRUE
Mprip	chr11	FALSE	FALSE
Mpst	chr15	FALSE	FALSE
Mptx1	chr1	FALSE	TRUE
Mptx2	chr1	FALSE	TRUE
Mpv17	chr5	FALSE	FALSE
Mpv17l	chr16	FALSE	FALSE
Mpv17l2	chr8	FALSE	FALSE
Mpz	chr1	FALSE	FALSE
Mpzl1	chr1	TRUE	FALSE
Mpzl2	chr9	FALSE	FALSE
Mpzl3	chr9	FALSE	FALSE
Mr1	chr1	FALSE	FALSE
Mrap	chr16	FALSE	FALSE
Mrap2	chr9	FALSE	TRUE
Mras	chr9	FALSE	FALSE
Mrc1	chr2	FALSE	TRUE
Mrc2	chr11	FALSE	FALSE
Mre11a	chr9	FALSE	TRUE
Mreg	chr1	FALSE	FALSE
Mrfap1	chr5	FALSE	FALSE
Mrgbp	chr2	FALSE	FALSE
Mrgpra1	chr7	FALSE	TRUE
Mrgpra2a	chr7	FALSE	TRUE
Mrgpra2b	chr7	FALSE	TRUE
Mrgpra3	chr7	FALSE	TRUE
Mrgpra4	chr7	FALSE	TRUE
Mrgpra6	chr7	FALSE	TRUE
Mrgpra9	chr7	FALSE	TRUE
Mrgprb1	chr7	FALSE	TRUE
Mrgprb2	chr7	FALSE	TRUE
Mrgprb3	chr7	FALSE	TRUE
Mrgprb4	chr7	FALSE	TRUE
Mrgprb5	chr7	FALSE	TRUE
Mrgprb8	chr7	FALSE	TRUE
Mrgprd	chr7	TRUE	FALSE
Mrgpre	chr7	FALSE	FALSE
Mrgprf	chr7	FALSE	FALSE
Mrgprg	chr7	FALSE	FALSE
Mrgprh	chr17	FALSE	FALSE
Mrgprx1	chr7	FALSE	TRUE
Mrgprx2	chr7	FALSE	TRUE
Mri1	chr8	FALSE	FALSE
Mrln	chr10	FALSE	FALSE
Mrm1	chr11	FALSE	FALSE
Mrm2	chr5	FALSE	FALSE
Mrm3	chr11	FALSE	FALSE
Mrnip	chr11	FALSE	FALSE
Mro	chr18	FALSE	FALSE
Mroh1	chr15	FALSE	FALSE
Mroh2a	chr1	FALSE	FALSE
Mroh2b	chr15	FALSE	TRUE
Mroh3	chr1	FALSE	FALSE
Mroh4	chr15	FALSE	FALSE
Mroh5	chr15	FALSE	FALSE
Mroh6	chr15	FALSE	FALSE
Mroh7	chr4	FALSE	FALSE
Mroh8	chr2	FALSE	FALSE
Mroh9	chr1	FALSE	TRUE
Mrpl1	chr5	FALSE	TRUE
Mrpl10	chr11	FALSE	FALSE
Mrpl11	chr19	FALSE	FALSE
Mrpl12	chr11	FALSE	FALSE
Mrpl13	chr15	FALSE	TRUE
Mrpl14	chr17	FALSE	FALSE
Mrpl15	chr1	FALSE	FALSE
Mrpl16	chr19	FALSE	FALSE
Mrpl17	chr7	FALSE	FALSE
Mrpl18	chr17	FALSE	FALSE
Mrpl19	chr6	FALSE	FALSE
Mrpl2	chr17	FALSE	FALSE
Mrpl20	chr4	FALSE	FALSE
Mrpl21	chr19	FALSE	FALSE
Mrpl22	chr11	FALSE	FALSE
Mrpl23	chr7	FALSE	FALSE
Mrpl24	chr3	FALSE	FALSE
Mrpl27	chr11	FALSE	FALSE
Mrpl28	chr17	FALSE	FALSE
Mrpl3	chr9	FALSE	TRUE
Mrpl30	chr1	FALSE	FALSE
Mrpl32	chr13	FALSE	FALSE
Mrpl33	chr5	FALSE	FALSE
Mrpl34	chr8	FALSE	FALSE
Mrpl35	chr6	FALSE	FALSE
Mrpl36	chr13	FALSE	FALSE
Mrpl37	chr4	FALSE	FALSE
Mrpl38	chr11	FALSE	FALSE
Mrpl39	chr16	FALSE	TRUE
Mrpl4	chr9	FALSE	FALSE
Mrpl40	chr16	FALSE	FALSE
Mrpl41	chr2	FALSE	FALSE
Mrpl42	chr10	FALSE	FALSE
Mrpl43	chr19	FALSE	FALSE
Mrpl44	chr1	FALSE	FALSE
Mrpl45	chr11	FALSE	FALSE
Mrpl46	chr7	FALSE	FALSE
Mrpl47	chr3	FALSE	FALSE
Mrpl48	chr7	FALSE	FALSE
Mrpl49	chr19	FALSE	FALSE
Mrpl50	chr4	FALSE	FALSE
Mrpl51	chr6	FALSE	FALSE
Mrpl52	chr14	FALSE	FALSE
Mrpl53	chr6	FALSE	FALSE
Mrpl54	chr10	FALSE	FALSE
Mrpl55	chr11	FALSE	FALSE
Mrpl57	chr14	FALSE	FALSE
Mrpl58	chr11	FALSE	FALSE
Mrpl9	chr3	FALSE	FALSE
Mrps10	chr17	FALSE	FALSE
Mrps11	chr7	FALSE	FALSE
Mrps12	chr7	FALSE	FALSE
Mrps14	chr1	FALSE	FALSE
Mrps15	chr4	FALSE	FALSE
Mrps16	chr14	FALSE	FALSE
Mrps17	chr5	FALSE	FALSE
Mrps18a	chr17	FALSE	FALSE
Mrps18b	chr17	FALSE	FALSE
Mrps18c	chr5	FALSE	FALSE
Mrps2	chr2	FALSE	FALSE
Mrps21	chr3	FALSE	FALSE
Mrps22	chr9	FALSE	TRUE
Mrps23	chr11	FALSE	FALSE
Mrps24	chr11	FALSE	FALSE
Mrps25	chr6	FALSE	FALSE
Mrps26	chr2	FALSE	FALSE
Mrps27	chr13	TRUE	FALSE
Mrps28	chr3	FALSE	FALSE
Mrps30	chr13	FALSE	FALSE
Mrps31	chr8	FALSE	FALSE
Mrps33	chr6	FALSE	FALSE
Mrps34	chr17	FALSE	FALSE
Mrps35	chr6	FALSE	FALSE
Mrps36	chr13	FALSE	FALSE
Mrps5	chr2	FALSE	FALSE
Mrps6	chr16	FALSE	FALSE
Mrps7	chr11	FALSE	FALSE
Mrps9	chr1	FALSE	FALSE
Mrrf	chr2	FALSE	FALSE
Mrs2	chr13	FALSE	FALSE
Mrtfa	chr15	FALSE	FALSE
Mrtfb	chr16	FALSE	FALSE
Mrto4	chr4	FALSE	FALSE
Mrvi1	chr7	FALSE	FALSE
Ms4a1	chr19	FALSE	TRUE
Ms4a10	chr19	FALSE	FALSE
Ms4a12	chr19	FALSE	TRUE
Ms4a13	chr19	FALSE	TRUE
Ms4a14	chr19	FALSE	TRUE
Ms4a15	chr19	FALSE	FALSE
Ms4a18	chr19	FALSE	FALSE
Ms4a19	chr19	FALSE	TRUE
Ms4a2	chr19	FALSE	TRUE
Ms4a20	chr19	FALSE	TRUE
Ms4a3	chr19	FALSE	TRUE
Ms4a4a	chr19	FALSE	TRUE
Ms4a4b	chr19	FALSE	TRUE
Ms4a4c	chr19	FALSE	TRUE
Ms4a4d	chr19	FALSE	TRUE
Ms4a5	chr19	FALSE	TRUE
Ms4a6b	chr19	FALSE	TRUE
Ms4a6c	chr19	FALSE	TRUE
Ms4a6d	chr19	FALSE	TRUE
Ms4a7	chr19	FALSE	TRUE
Ms4a8a	chr19	FALSE	TRUE
Msantd1	chr5	FALSE	FALSE
Msantd2	chr9	FALSE	FALSE
Msantd3	chr4	FALSE	FALSE
Msantd4	chr9	FALSE	FALSE
Msc	chr1	FALSE	TRUE
Msgn1	chr12	FALSE	TRUE
Msh2	chr17	FALSE	FALSE
Msh3	chr13	FALSE	FALSE
Msh4	chr3	FALSE	FALSE
Msh5	chr17	FALSE	FALSE
Msh6	chr17	FALSE	FALSE
Msi1	chr5	FALSE	FALSE
Msi2	chr11	FALSE	FALSE
Msl1	chr11	FALSE	FALSE
Msl2	chr9	FALSE	FALSE
Msl3	chrX	FALSE	FALSE
Msl3l2	chr10	FALSE	FALSE
Msln	chr17	FALSE	FALSE
Mslnl	chr17	FALSE	FALSE
Msmb	chr14	FALSE	FALSE
Msmo1	chr8	FALSE	FALSE
Msmp	chr4	FALSE	FALSE
Msn	chrX	FALSE	FALSE
Msr1	chr8	FALSE	TRUE
Msra	chr14	FALSE	FALSE
Msrb1	chr17	FALSE	FALSE
Msrb2	chr2	FALSE	TRUE
Msrb3	chr10	FALSE	TRUE
Mss51	chr14	FALSE	FALSE
Mst1	chr9	FALSE	FALSE
Mst1r	chr9	FALSE	FALSE
Mstn	chr1	TRUE	FALSE
Msto1	chr3	FALSE	FALSE
Msx1	chr5	FALSE	FALSE
Msx2	chr13	FALSE	TRUE
Msx3	chr7	FALSE	FALSE
Mt1	chr8	FALSE	FALSE
Mt2	chr8	FALSE	FALSE
Mt3	chr8	FALSE	FALSE
Mt4	chr8	FALSE	FALSE
Mta1	chr12	FALSE	FALSE
Mta2	chr19	FALSE	FALSE
Mta3	chr17	FALSE	FALSE
Mtap	chr4	FALSE	TRUE
Mtarc1	chr1	FALSE	FALSE
Mtarc2	chr1	FALSE	FALSE
Mtbp	chr15	FALSE	TRUE
Mtch1	chr17	FALSE	FALSE
Mtch2	chr2	FALSE	FALSE
Mtcl1	chr17	FALSE	FALSE
Mtcp1	chrX	FALSE	FALSE
Mtdh	chr15	FALSE	FALSE
Mterf1a	chr5	FALSE	TRUE
Mterf1b	chr5	FALSE	TRUE
Mterf2	chr10	FALSE	FALSE
Mterf3	chr13	FALSE	FALSE
Mterf4	chr1	FALSE	FALSE
Mtf1	chr4	FALSE	FALSE
Mtf2	chr5	FALSE	FALSE
Mtfmt	chr9	FALSE	FALSE
Mtfp1	chr11	FALSE	FALSE
Mtfr1	chr3	TRUE	FALSE
Mtfr1l	chr4	FALSE	FALSE
Mtfr2	chr10	FALSE	FALSE
Mtg1	chr7	FALSE	FALSE
Mtg2	chr2	FALSE	FALSE
Mthfd1	chr12	FALSE	FALSE
Mthfd1l	chr10	FALSE	FALSE
Mthfd2	chr6	FALSE	FALSE
Mthfd2l	chr5	FALSE	TRUE
Mthfr	chr4	FALSE	FALSE
Mthfs	chr9	FALSE	TRUE
Mthfsd	chr8	FALSE	FALSE
Mthfsl	chr9	FALSE	TRUE
Mtif2	chr11	FALSE	FALSE
Mtif3	chr5	FALSE	FALSE
Mtln	chr2	FALSE	FALSE
Mtm1	chrX	FALSE	FALSE
Mtmr1	chrX	FALSE	FALSE
Mtmr10	chr7	FALSE	FALSE
Mtmr11	chr3	FALSE	FALSE
Mtmr12	chr15	FALSE	FALSE
Mtmr14	chr6	FALSE	FALSE
Mtmr2	chr9	FALSE	FALSE
Mtmr3	chr11	FALSE	FALSE
Mtmr4	chr11	FALSE	FALSE
Mtmr6	chr14	FALSE	FALSE
Mtmr7	chr8	FALSE	FALSE
Mtmr9	chr14	FALSE	FALSE
Mtnr1a	chr8	FALSE	FALSE
Mtnr1b	chr9	FALSE	TRUE
Mto1	chr9	FALSE	FALSE
Mtor	chr4	FALSE	FALSE
Mtpap	chr18	FALSE	FALSE
Mtpn	chr6	FALSE	FALSE
Mtr	chr13	FALSE	FALSE
Mtres1	chr10	FALSE	FALSE
Mtrex	chr13	FALSE	FALSE
Mtrf1	chr14	FALSE	FALSE
Mtrf1l	chr10	FALSE	FALSE
Mtrr	chr13	FALSE	FALSE
Mtss1	chr15	FALSE	FALSE
Mtss2	chr8	FALSE	FALSE
Mttp	chr3	FALSE	FALSE
Mturn	chr6	FALSE	FALSE
Mtus1	chr8	TRUE	FALSE
Mtus2	chr5	FALSE	FALSE
Mtx1	chr3	FALSE	FALSE
Mtx2	chr2	FALSE	TRUE
Mtx3	chr13	FALSE	FALSE
Muc1	chr3	FALSE	FALSE
Muc13	chr16	FALSE	FALSE
Muc15	chr2	TRUE	TRUE
Muc16	chr9	FALSE	TRUE
Muc19	chr15	FALSE	TRUE
Muc2	chr7	FALSE	FALSE
Muc20	chr16	FALSE	FALSE
Muc3	chr5	FALSE	FALSE
Muc3a	chr5	FALSE	FALSE
Muc4	chr16	FALSE	FALSE
Muc5ac	chr7	FALSE	FALSE
Muc5b	chr7	FALSE	FALSE
Muc6	chr7	FALSE	FALSE
Mucl1	chr15	FALSE	TRUE
Mucl2	chr15	FALSE	TRUE
Mucl3	chr17	FALSE	FALSE
Mug1	chr6	FALSE	TRUE
Mug2	chr6	FALSE	TRUE
Mul1	chr4	FALSE	FALSE
Mup10	chr4	FALSE	TRUE
Mup11	chr4	FALSE	TRUE
Mup12	chr4	FALSE	TRUE
Mup13	chr4	FALSE	TRUE
Mup14	chr4	FALSE	TRUE
Mup15	chr4	FALSE	TRUE
Mup16	chr4	FALSE	TRUE
Mup17	chr4	FALSE	TRUE
Mup18	chr4	FALSE	TRUE
Mup19	chr4	FALSE	TRUE
Mup2	chr4	FALSE	TRUE
Mup20	chr4	FALSE	TRUE
Mup21	chr4	FALSE	TRUE
Mup3	chr4	FALSE	TRUE
Mup4	chr4	FALSE	TRUE
Mup5	chr4	FALSE	TRUE
Mup6	chr4	FALSE	TRUE
Mup7	chr4	FALSE	TRUE
Mup8	chr4	FALSE	TRUE
Mup9	chr4	FALSE	TRUE
Mus81	chr19	FALSE	FALSE
Musk	chr4	FALSE	TRUE
Mustn1	chr14	FALSE	FALSE
Mutyh	chr4	FALSE	FALSE
Mvb12a	chr8	FALSE	FALSE
Mvb12b	chr2	FALSE	FALSE
Mvd	chr8	FALSE	FALSE
Mvk	chr5	FALSE	FALSE
Mvp	chr7	FALSE	FALSE
Mxd1	chr6	FALSE	FALSE
Mxd3	chr13	FALSE	FALSE
Mxd4	chr5	FALSE	FALSE
Mxi1	chr19	FALSE	FALSE
Mxra7	chr11	FALSE	FALSE
Mxra8	chr4	FALSE	FALSE
Myadm	chr7	FALSE	FALSE
Myadml2	chr11	FALSE	FALSE
Myb	chr10	FALSE	TRUE
Mybbp1a	chr11	FALSE	FALSE
Mybl1	chr1	FALSE	FALSE
Mybl2	chr2	FALSE	FALSE
Mybpc1	chr10	FALSE	TRUE
Mybpc2	chr7	FALSE	FALSE
Mybpc3	chr2	FALSE	FALSE
Mybph	chr1	FALSE	FALSE
Mybphl	chr3	FALSE	FALSE
Myc	chr15	FALSE	TRUE
Mycbp	chr4	FALSE	FALSE
Mycbp2	chr14	FALSE	FALSE
Mycbpap	chr11	FALSE	FALSE
Mycl	chr4	FALSE	FALSE
Mycn	chr12	FALSE	FALSE
Mycs	chrX	FALSE	TRUE
Myct1	chr10	FALSE	FALSE
Myd88	chr9	FALSE	FALSE
Mydgf	chr17	FALSE	FALSE
Myef2	chr2	FALSE	FALSE
Myf5	chr10	FALSE	TRUE
Myf6	chr10	FALSE	TRUE
Myg1	chr15	FALSE	FALSE
Myh1	chr11	FALSE	TRUE
Myh10	chr11	FALSE	FALSE
Myh11	chr16	FALSE	TRUE
Myh13	chr11	FALSE	TRUE
Myh14	chr7	FALSE	FALSE
Myh15	chr16	FALSE	TRUE
Myh2	chr11	FALSE	TRUE
Myh3	chr11	FALSE	TRUE
Myh4	chr11	FALSE	TRUE
Myh6	chr14	FALSE	FALSE
Myh7	chr14	FALSE	FALSE
Myh7b	chr2	FALSE	FALSE
Myh8	chr11	FALSE	TRUE
Myh9	chr15	FALSE	FALSE
Myl1	chr1	FALSE	TRUE
Myl10	chr5	FALSE	FALSE
Myl12a	chr17	FALSE	FALSE
Myl12b	chr17	FALSE	FALSE
Myl2	chr5	FALSE	FALSE
Myl3	chr9	FALSE	FALSE
Myl4	chr11	FALSE	FALSE
Myl6	chr10	FALSE	FALSE
Myl6b	chr10	FALSE	FALSE
Myl7	chr11	FALSE	FALSE
Myl9	chr2	FALSE	FALSE
Mylip	chr13	FALSE	FALSE
Mylk	chr16	FALSE	TRUE
Mylk2	chr2	FALSE	FALSE
Mylk3	chr8	FALSE	FALSE
Mylk4	chr13	FALSE	TRUE
Mylpf	chr7	FALSE	FALSE
Mymk	chr2	FALSE	FALSE
Mymx	chr17	FALSE	FALSE
Mynn	chr3	FALSE	FALSE
Myo10	chr15	TRUE	FALSE
Myo15	chr11	FALSE	FALSE
Myo15b	chr11	FALSE	FALSE
Myo16	chr8	FALSE	TRUE
Myo18a	chr11	FALSE	FALSE
Myo18b	chr5	FALSE	FALSE
Myo19	chr11	FALSE	FALSE
Myo1a	chr10	FALSE	FALSE
Myo1b	chr1	FALSE	TRUE
Myo1c	chr11	FALSE	FALSE
Myo1d	chr11	FALSE	TRUE
Myo1e	chr9	FALSE	TRUE
Myo1f	chr17	FALSE	FALSE
Myo1g	chr11	FALSE	FALSE
Myo1h	chr5	FALSE	FALSE
Myo3a	chr2	FALSE	TRUE
Myo3b	chr2	TRUE	TRUE
Myo5a	chr9	FALSE	FALSE
Myo5b	chr18	FALSE	TRUE
Myo5c	chr9	TRUE	FALSE
Myo6	chr9	FALSE	TRUE
Myo7a	chr7	FALSE	FALSE
Myo7b	chr18	FALSE	TRUE
Myo9a	chr9	FALSE	FALSE
Myo9b	chr8	FALSE	FALSE
Myoc	chr1	FALSE	FALSE
Myocd	chr11	FALSE	TRUE
Myocos	chr1	FALSE	FALSE
Myod1	chr7	FALSE	FALSE
Myof	chr19	TRUE	TRUE
Myog	chr1	FALSE	FALSE
Myom1	chr17	FALSE	FALSE
Myom2	chr8	FALSE	TRUE
Myom3	chr4	FALSE	FALSE
Myorg	chr4	FALSE	FALSE
Myot	chr18	FALSE	TRUE
Myoz1	chr14	FALSE	FALSE
Myoz2	chr3	FALSE	TRUE
Myoz3	chr18	FALSE	FALSE
Mypn	chr10	FALSE	FALSE
Mypop	chr7	FALSE	FALSE
Myrf	chr19	FALSE	FALSE
Myrfl	chr10	TRUE	FALSE
Myrip	chr9	FALSE	TRUE
Mysm1	chr4	FALSE	TRUE
Myt1	chr2	FALSE	FALSE
Myt1l	chr12	TRUE	FALSE
Myzap	chr9	FALSE	TRUE
Mzb1	chr18	FALSE	FALSE
Mzf1	chr7	FALSE	FALSE
Mzt1	chr14	TRUE	FALSE
Mzt2	chr16	FALSE	FALSE
N4bp1	chr8	FALSE	FALSE
N4bp2	chr5	FALSE	TRUE
N4bp2l1	chr5	FALSE	FALSE
N4bp2l2	chr5	FALSE	FALSE
N4bp3	chr11	FALSE	FALSE
N6amt1	chr16	FALSE	FALSE
Naa10	chrX	FALSE	FALSE
Naa11	chr5	FALSE	FALSE
Naa15	chr3	FALSE	FALSE
Naa16	chr14	FALSE	FALSE
Naa20	chr2	FALSE	FALSE
Naa25	chr5	FALSE	FALSE
Naa30	chr14	FALSE	FALSE
Naa35	chr13	FALSE	FALSE
Naa38	chr11	FALSE	FALSE
Naa40	chr19	FALSE	FALSE
Naa50	chr16	FALSE	FALSE
Naa60	chr16	FALSE	FALSE
Naa80	chr9	FALSE	FALSE
Naaa	chr5	FALSE	FALSE
Naalad2	chr9	FALSE	TRUE
Naaladl1	chr19	FALSE	FALSE
Naaladl2	chr3	FALSE	TRUE
Nab1	chr1	FALSE	FALSE
Nab2	chr10	FALSE	FALSE
Nabp1	chr1	TRUE	FALSE
Nabp2	chr10	FALSE	FALSE
Naca	chr10	FALSE	FALSE
Nacad	chr11	FALSE	FALSE
Nacc1	chr8	FALSE	FALSE
Nacc2	chr2	FALSE	FALSE
Nadk	chr4	FALSE	FALSE
Nadk2	chr15	FALSE	FALSE
Nadsyn1	chr7	FALSE	FALSE
Nae1	chr8	FALSE	FALSE
Naf1	chr8	FALSE	TRUE
Naga	chr15	FALSE	FALSE
Nagk	chr6	FALSE	FALSE
Naglu	chr11	FALSE	FALSE
Nagpa	chr16	FALSE	FALSE
Nags	chr11	FALSE	FALSE
Naif1	chr2	FALSE	FALSE
Naip1	chr13	FALSE	TRUE
Naip2	chr13	FALSE	TRUE
Naip5	chr13	FALSE	TRUE
Naip6	chr13	FALSE	TRUE
Nalcn	chr14	FALSE	FALSE
Nampt	chr12	FALSE	FALSE
Nanog	chr6	FALSE	FALSE
Nanos1	chr19	FALSE	FALSE
Nanos2	chr7	FALSE	FALSE
Nanos3	chr8	FALSE	FALSE
Nanp	chr2	FALSE	TRUE
Nans	chr4	FALSE	FALSE
Nap1l1	chr10	FALSE	FALSE
Nap1l2	chrX	FALSE	FALSE
Nap1l3	chrX	FALSE	FALSE
Nap1l4	chr7	FALSE	FALSE
Nap1l5	chr6	FALSE	FALSE
Napa	chr7	FALSE	FALSE
Napb	chr2	FALSE	FALSE
Napepld	chr5	FALSE	FALSE
Napg	chr18	FALSE	FALSE
Naprt	chr15	FALSE	FALSE
Napsa	chr7	FALSE	FALSE
Narf	chr11	FALSE	FALSE
Nars	chr18	FALSE	FALSE
Nars2	chr7	FALSE	FALSE
Nasp	chr4	FALSE	FALSE
Nat1	chr8	FALSE	FALSE
Nat10	chr2	FALSE	FALSE
Nat14	chr7	FALSE	FALSE
Nat2	chr8	FALSE	FALSE
Nat3	chr8	FALSE	FALSE
Nat8	chr6	FALSE	FALSE
Nat8f1	chr6	FALSE	FALSE
Nat8f2	chr6	FALSE	FALSE
Nat8f3	chr6	FALSE	FALSE
Nat8f4	chr6	FALSE	FALSE
Nat8f5	chr6	FALSE	FALSE
Nat8f6	chr6	FALSE	FALSE
Nat8f7	chr6	FALSE	FALSE
Nat8l	chr5	FALSE	FALSE
Nat9	chr11	FALSE	FALSE
Natd1	chr11	FALSE	FALSE
Nav1	chr1	FALSE	FALSE
Nav2	chr7	TRUE	FALSE
Nav3	chr10	TRUE	TRUE
Naxd	chr8	FALSE	FALSE
Naxe	chr3	FALSE	FALSE
Nbas	chr12	FALSE	TRUE
Nbdy	chrX	FALSE	FALSE
Nbea	chr3	FALSE	FALSE
Nbeal1	chr1	FALSE	FALSE
Nbeal2	chr9	FALSE	FALSE
Nbl1	chr4	FALSE	FALSE
Nbn	chr4	FALSE	FALSE
Nbr1	chr11	FALSE	FALSE
Ncald	chr15	TRUE	FALSE
