gene_name	chr	promoter_state_Unmarked_Promoter	mch_hyper
Prl8a1	chr13	TRUE	FALSE
Sfrp1	chr8	FALSE	FALSE
Phrf1	chr7	TRUE	FALSE
Chil4	chr3	TRUE	FALSE
Dmrtc1b	chrX	TRUE	FALSE
Borcs7	chr19	TRUE	FALSE
Stk32b	chr5	FALSE	TRUE
Fbxo34	chr14	TRUE	FALSE
Dgki	chr6	FALSE	FALSE
Ankra2	chr13	FALSE	FALSE
Gm20498	chr12	FALSE	TRUE
Glipr1l3	chr10	TRUE	FALSE
Zfp74	chr7	FALSE	FALSE
Tex47	chr5	TRUE	FALSE
Pspn	chr17	TRUE	FALSE
Shb	chr4	FALSE	TRUE
Kmt2a	chr9	FALSE	FALSE
Itih3	chr14	TRUE	FALSE
Uhmk1	chr1	FALSE	FALSE
1810020O05Rik	chr6	TRUE	FALSE
BC034090	chr1	FALSE	FALSE
Prelid1	chr13	FALSE	FALSE
Smim14	chr5	FALSE	TRUE
Srsf11	chr3	FALSE	FALSE
2410004P03Rik	chr12	FALSE	FALSE
4930503L19Rik	chr18	FALSE	FALSE
Sp1	chr15	TRUE	FALSE
Cd4	chr6	TRUE	FALSE
Rasal2	chr1	FALSE	FALSE
Slc12a4	chr8	FALSE	FALSE
Sec23ip	chr7	TRUE	FALSE
Gzmc	chr14	TRUE	FALSE
Flywch2	chr17	TRUE	FALSE
Tas2r131	chr6	TRUE	FALSE
Gys1	chr7	TRUE	FALSE
Drosha	chr15	FALSE	FALSE
Unc80	chr1	FALSE	TRUE
Gpr146	chr5	TRUE	FALSE
Zfp184	chr13	FALSE	FALSE
Tyw5	chr1	FALSE	FALSE
Zfp780b	chr7	TRUE	FALSE
Zpbp	chr11	TRUE	TRUE
Oip5	chr2	TRUE	FALSE
Adgrv1	chr13	TRUE	TRUE
Vxn	chr1	FALSE	FALSE
Fchsd1	chr18	TRUE	FALSE
Fam169b	chr7	FALSE	FALSE
Snx27	chr3	FALSE	TRUE
Gm49804	chr17	TRUE	FALSE
Lin37	chr7	TRUE	FALSE
Cpsf4l	chr11	FALSE	FALSE
Kif5b	chr18	FALSE	FALSE
Vmn1r231	chr17	TRUE	FALSE
Bag2	chr1	FALSE	FALSE
Kank1	chr19	FALSE	FALSE
Cbln4	chr2	FALSE	FALSE
Ric3	chr7	TRUE	FALSE
Fkbp6	chr5	TRUE	FALSE
Ccdc66	chr14	FALSE	FALSE
Rptor	chr11	TRUE	FALSE
Cyp2d40	chr15	TRUE	FALSE
Kcnk18	chr19	TRUE	FALSE
Gbx2	chr1	FALSE	FALSE
Rdh16	chr10	TRUE	FALSE
Nmu	chr5	FALSE	FALSE
Zfp580	chr7	FALSE	FALSE
Ctrc	chr4	TRUE	FALSE
Tmtc1	chr6	FALSE	FALSE
Ugt1a1	chr1	TRUE	FALSE
Wdr70	chr15	TRUE	FALSE
Ndufa4l2	chr10	FALSE	FALSE
Prkag3	chr1	FALSE	FALSE
Adamdec1	chr14	TRUE	FALSE
Cyp20a1	chr1	TRUE	FALSE
Rnf123	chr9	TRUE	FALSE
Acsl4	chrX	FALSE	FALSE
Slc26a3	chr12	TRUE	TRUE
Ptpn3	chr4	FALSE	FALSE
Olfr1340	chr4	TRUE	FALSE
Mavs	chr2	TRUE	FALSE
Snrpb	chr2	FALSE	FALSE
Hinfp	chr9	TRUE	FALSE
Cdh4	chr2	FALSE	FALSE
Caap1	chr4	FALSE	FALSE
Klhl30	chr1	TRUE	FALSE
Olfr1321	chrX	TRUE	FALSE
Olfr1262	chr2	TRUE	FALSE
Olfr398	chr11	TRUE	FALSE
4932411N23Rik	chrX	TRUE	FALSE
Ccdc102a	chr8	FALSE	FALSE
Ccdc172	chr19	TRUE	FALSE
Fam193b	chr13	FALSE	FALSE
Olfr141	chr2	TRUE	FALSE
Tulp2	chr7	TRUE	FALSE
Slc19a2	chr1	FALSE	FALSE
Ankrd23	chr1	TRUE	FALSE
Dnajc13	chr9	FALSE	TRUE
D930020B18Rik	chr10	FALSE	TRUE
Txndc2	chr17	TRUE	FALSE
Sltm	chr9	TRUE	FALSE
Casp8	chr1	TRUE	FALSE
Vmn2r76	chr7	TRUE	FALSE
Alpk3	chr7	TRUE	FALSE
Tpm1	chr9	FALSE	FALSE
Pclo	chr5	FALSE	FALSE
Ppp1r14d	chr2	TRUE	FALSE
Kpna7	chr5	TRUE	TRUE
Gm15107	chrX	TRUE	FALSE
Rad51b	chr12	FALSE	FALSE
Tbl1xr1	chr3	FALSE	FALSE
AC166256.1	chr10	FALSE	FALSE
Ces2b	chr8	TRUE	FALSE
Ryr1	chr7	FALSE	TRUE
Tff2	chr17	TRUE	FALSE
Polq	chr16	TRUE	TRUE
Lman1	chr18	TRUE	FALSE
Ccdc82	chr9	FALSE	FALSE
Olfr1284	chr2	TRUE	FALSE
Gpr83	chr9	FALSE	FALSE
Apba1	chr19	FALSE	FALSE
Strada	chr11	TRUE	FALSE
Ubxn4	chr1	FALSE	FALSE
Flt1	chr5	FALSE	FALSE
Tmprss5	chr9	TRUE	FALSE
Arap3	chr18	FALSE	FALSE
Sp4	chr12	FALSE	TRUE
Gm13023	chr4	TRUE	FALSE
Ankrd9	chr12	TRUE	FALSE
Ttll1	chr15	TRUE	FALSE
Cbr1	chr16	FALSE	FALSE
Gm6676	chr14	TRUE	FALSE
Spata48	chr11	TRUE	FALSE
Sub1	chr15	FALSE	FALSE
Adamts1	chr16	FALSE	FALSE
Slc2a9	chr5	TRUE	FALSE
Hars	chr18	FALSE	FALSE
Snx16	chr3	FALSE	FALSE
2610042L04Rik	chr14	TRUE	FALSE
Myom2	chr8	TRUE	FALSE
Lypla1	chr1	FALSE	FALSE
Nme5	chr18	TRUE	FALSE
Traf3ip3	chr1	TRUE	FALSE
Ttll8	chr15	FALSE	FALSE
Aadacl4fm2	chr4	TRUE	FALSE
Nsa2	chr13	FALSE	FALSE
Rps6ka4	chr19	TRUE	FALSE
Arhgef5	chr6	FALSE	FALSE
Phkg1	chr5	TRUE	FALSE
Olfr748	chr14	TRUE	FALSE
Dpysl5	chr5	FALSE	FALSE
Prss39	chr1	TRUE	FALSE
C1ra	chr6	TRUE	FALSE
Dcdc2c	chr12	TRUE	FALSE
L2hgdh	chr12	FALSE	FALSE
Septin1	chr7	FALSE	FALSE
Rbbp8	chr18	TRUE	TRUE
Apeh	chr9	TRUE	FALSE
Egr3	chr14	FALSE	FALSE
Tmc8	chr11	FALSE	FALSE
Iqcb1	chr16	FALSE	FALSE
Siglec15	chr18	FALSE	FALSE
Fzd1	chr5	FALSE	FALSE
Adamts18	chr8	FALSE	TRUE
Swi5	chr2	FALSE	FALSE
Htr1a	chr13	FALSE	FALSE
Lyst	chr13	FALSE	TRUE
Wasf3	chr5	FALSE	FALSE
Entpd5	chr12	TRUE	FALSE
Epb41l4b	chr4	FALSE	FALSE
Napb	chr2	FALSE	FALSE
Gpihbp1	chr15	TRUE	FALSE
Pcdha9	chr18	TRUE	FALSE
Snrnp70	chr7	TRUE	FALSE
Tac2	chr10	FALSE	FALSE
Gvin1	chr7	TRUE	FALSE
Srp54a	chr12	FALSE	FALSE
Lias	chr5	FALSE	FALSE
Pcdh12	chr18	TRUE	FALSE
Strip1	chr3	FALSE	FALSE
Adarb2	chr13	FALSE	FALSE
Zfp82	chr7	TRUE	FALSE
Stx12	chr4	FALSE	FALSE
Cnot1	chr8	FALSE	TRUE
Carhsp1	chr16	FALSE	FALSE
Tbx6	chr7	TRUE	FALSE
Boll	chr1	FALSE	TRUE
Dleu7	chr14	FALSE	FALSE
Ccdc171	chr4	FALSE	FALSE
Pex12	chr11	TRUE	FALSE
Gipc1	chr8	TRUE	FALSE
Ucp1	chr8	FALSE	FALSE
Tmem163	chr1	FALSE	FALSE
Ip6k1	chr9	FALSE	FALSE
Cnr2	chr4	TRUE	FALSE
Gm12353	chr4	TRUE	FALSE
Ccnd3	chr17	FALSE	FALSE
Obp2a	chr2	TRUE	FALSE
Sh3bp5l	chr11	FALSE	FALSE
Dhrs3	chr4	FALSE	FALSE
Nbdy	chrX	FALSE	FALSE
Cr1l	chr1	FALSE	FALSE
Gpr165	chrX	FALSE	FALSE
Kcnc4	chr3	FALSE	FALSE
Olfr1066	chr2	TRUE	FALSE
Ndst3	chr3	FALSE	TRUE
Smg9	chr7	TRUE	FALSE
Sppl2c	chr11	TRUE	FALSE
Brd3	chr2	TRUE	TRUE
Olfr1313	chr2	TRUE	FALSE
Slc25a54	chr3	TRUE	FALSE
Asb2	chr12	TRUE	FALSE
Acot12	chr13	TRUE	FALSE
Acsm1	chr7	TRUE	FALSE
Ube2cbp	chr9	TRUE	FALSE
Kif4	chrX	TRUE	TRUE
Lrrc42	chr4	FALSE	FALSE
Galnt11	chr5	TRUE	FALSE
Mark3	chr12	FALSE	TRUE
Birc2	chr9	FALSE	FALSE
Rhobtb3	chr13	FALSE	TRUE
Ccdc85a	chr11	FALSE	TRUE
Rasa1	chr13	FALSE	FALSE
Olfr1505	chr19	TRUE	FALSE
Txnrd3	chr6	TRUE	FALSE
Nlrp5	chr7	TRUE	FALSE
Sprtn	chr8	TRUE	FALSE
Camk1	chr6	FALSE	FALSE
Olfr320	chr11	TRUE	FALSE
Crtc2	chr3	FALSE	FALSE
Mif4gd	chr11	TRUE	FALSE
Bmf	chr2	FALSE	FALSE
Ap2s1	chr7	TRUE	FALSE
Zcchc8	chr5	TRUE	FALSE
Mrpl47	chr3	FALSE	FALSE
Ankzf1	chr1	FALSE	FALSE
Slc30a8	chr15	TRUE	FALSE
Rpusd2	chr2	TRUE	FALSE
Bnip1	chr17	TRUE	FALSE
Snapc1	chr12	FALSE	FALSE
Olr1	chr6	TRUE	FALSE
Olfr668	chr7	TRUE	FALSE
Zfand2a	chr5	TRUE	FALSE
Oosp2	chr19	TRUE	FALSE
4933436I01Rik	chrX	TRUE	FALSE
C7	chr15	TRUE	FALSE
Dld	chr12	FALSE	FALSE
Tuba8	chr6	FALSE	FALSE
Lipa	chr19	FALSE	FALSE
Ephb6	chr6	FALSE	FALSE
Cd5	chr19	TRUE	FALSE
Bhmt2	chr13	FALSE	FALSE
Pdcl2	chr5	TRUE	FALSE
Klra1	chr6	TRUE	FALSE
Tmem178	chr17	FALSE	FALSE
Filip1	chr9	TRUE	TRUE
Zyx	chr6	FALSE	FALSE
Nme8	chr13	TRUE	FALSE
Ocln	chr13	FALSE	FALSE
Kcng1	chr2	FALSE	FALSE
Otx1	chr11	FALSE	FALSE
Slc22a22	chr15	TRUE	TRUE
Minpp1	chr19	FALSE	FALSE
U2af1	chr17	TRUE	FALSE
Hk3	chr13	TRUE	FALSE
Vmn1r47	chr6	TRUE	FALSE
Nupl2	chr5	TRUE	FALSE
Gm5737	chr7	TRUE	FALSE
Carmil1	chr13	FALSE	FALSE
Fam53a	chr5	FALSE	FALSE
Sesn1	chr10	FALSE	TRUE
Rnft2	chr5	TRUE	FALSE
Rin3	chr12	FALSE	FALSE
Gm12794	chr4	TRUE	FALSE
Rhbdd3	chr11	FALSE	FALSE
Pabpc5	chrX	TRUE	FALSE
Cst11	chr2	TRUE	FALSE
Rit1	chr3	FALSE	FALSE
Atp8b4	chr2	TRUE	TRUE
Ifi209	chr1	TRUE	FALSE
Dand5	chr8	TRUE	FALSE
BC003965	chr17	TRUE	FALSE
Chmp6	chr11	TRUE	FALSE
Dusp6	chr10	FALSE	FALSE
Lrriq1	chr10	TRUE	TRUE
Plppr4	chr3	FALSE	TRUE
Ankrd22	chr19	TRUE	FALSE
Armcx5	chrX	FALSE	FALSE
Tbc1d22b	chr17	TRUE	FALSE
Cib3	chr8	TRUE	FALSE
Pusl1	chr4	FALSE	FALSE
Pgs1	chr11	TRUE	FALSE
Pcdha8	chr18	TRUE	TRUE
Acvr2b	chr9	FALSE	FALSE
Wwp1	chr4	FALSE	TRUE
Tbx1	chr16	FALSE	FALSE
Copg2	chr6	TRUE	FALSE
Vmn1r46	chr6	TRUE	FALSE
Bbox1	chr2	TRUE	FALSE
Prrg4	chr2	FALSE	FALSE
Sdk1	chr5	FALSE	FALSE
Shoc2	chr19	FALSE	FALSE
Zfp708	chr13	TRUE	FALSE
Samd4b	chr7	TRUE	FALSE
Gm28372	chr2	TRUE	FALSE
Psmd7	chr8	FALSE	FALSE
4933414I15Rik	chr11	TRUE	FALSE
Vmn1r188	chr13	TRUE	FALSE
Dcaf1	chr9	TRUE	FALSE
Zfp697	chr3	FALSE	TRUE
Btf3l4	chr4	FALSE	FALSE
Atp8b5	chr4	TRUE	FALSE
Ywhaz	chr15	FALSE	FALSE
Nexn	chr3	FALSE	FALSE
Rnf217	chr10	FALSE	TRUE
Ccdc38	chr10	TRUE	FALSE
Psmb8	chr17	FALSE	FALSE
Irf8	chr8	FALSE	FALSE
Zfp616	chr11	TRUE	FALSE
Cfhr1	chr1	TRUE	FALSE
Thop1	chr10	TRUE	FALSE
Egfem1	chr3	FALSE	TRUE
Haus3	chr5	TRUE	FALSE
Timm10	chr2	TRUE	FALSE
Klk8	chr7	FALSE	FALSE
Pglyrp4	chr3	TRUE	FALSE
Spns1	chr7	TRUE	FALSE
Rfxank	chr8	FALSE	FALSE
Ranbp3l	chr15	FALSE	FALSE
Pik3c3	chr18	FALSE	FALSE
Ampd1	chr3	TRUE	FALSE
Kir3dl2	chrX	TRUE	FALSE
Trpv5	chr6	TRUE	FALSE
Rnf128	chrX	TRUE	FALSE
Usp17la	chr7	TRUE	FALSE
Supt6	chr11	FALSE	FALSE
Uba1	chrX	TRUE	FALSE
E030025P04Rik	chr11	TRUE	FALSE
Hoxd8	chr2	FALSE	FALSE
Thap1	chr8	TRUE	FALSE
Arv1	chr8	TRUE	FALSE
Sephs2	chr7	TRUE	FALSE
Cox4i2	chr2	TRUE	FALSE
Zfp942	chr17	FALSE	FALSE
Rsph3a	chr17	FALSE	FALSE
Nfkbie	chr17	FALSE	FALSE
Il2ra	chr2	TRUE	FALSE
Selenow	chr7	TRUE	FALSE
Uba3	chr6	FALSE	FALSE
Hormad1	chr3	TRUE	FALSE
Alms1	chr6	FALSE	TRUE
Ndufaf8	chr11	TRUE	FALSE
Pla1a	chr16	TRUE	FALSE
Rbm12b1	chr4	FALSE	FALSE
Gpr21	chr2	TRUE	FALSE
Egln1	chr8	FALSE	FALSE
Rilpl2	chr5	TRUE	FALSE
Ddi2	chr4	TRUE	FALSE
Mosmo	chr7	FALSE	FALSE
Sim2	chr16	FALSE	FALSE
Abcb10	chr8	FALSE	FALSE
Mmp27	chr9	TRUE	FALSE
Ldlrad1	chr4	TRUE	FALSE
Evc2	chr5	FALSE	FALSE
Acot7	chr4	FALSE	FALSE
Bend7	chr2	FALSE	FALSE
Olfr716	chr7	TRUE	FALSE
Rad50	chr11	TRUE	FALSE
Fam118a	chr15	TRUE	FALSE
Gm42417	chr1	TRUE	FALSE
Capns1	chr7	TRUE	FALSE
Ndufab1	chr7	TRUE	FALSE
Otud7b	chr3	TRUE	FALSE
Kdm6b	chr11	FALSE	FALSE
Pcdhga11	chr18	TRUE	FALSE
Ythdf2	chr4	TRUE	FALSE
Exosc2	chr2	TRUE	FALSE
Ndufs7	chr10	TRUE	FALSE
Rdh16f1	chr10	TRUE	FALSE
Vmn1r36	chr6	TRUE	FALSE
Atxn7l2	chr3	FALSE	FALSE
Ccdc65	chr15	TRUE	FALSE
Slc28a1	chr7	TRUE	FALSE
Tmem63c	chr12	TRUE	TRUE
Lims1	chr10	TRUE	TRUE
Smim20	chr5	TRUE	FALSE
Hmcn2	chr2	FALSE	FALSE
BC053393	chr11	TRUE	FALSE
Smtn	chr11	TRUE	FALSE
Shprh	chr10	FALSE	FALSE
Tspo2	chr17	TRUE	FALSE
Pde3a	chr6	FALSE	FALSE
Nlrp3	chr11	TRUE	FALSE
Yaf2	chr15	TRUE	FALSE
Glmp	chr3	FALSE	FALSE
Cenph	chr13	TRUE	FALSE
Grin3a	chr4	FALSE	TRUE
Kcne1	chr16	TRUE	FALSE
Camta2	chr11	FALSE	FALSE
Men1	chr19	TRUE	FALSE
Slc18a2	chr19	FALSE	FALSE
Kcnmb4	chr10	FALSE	FALSE
Gpsm1	chr2	FALSE	FALSE
Gcnt4	chr13	FALSE	FALSE
Cldn10	chr14	TRUE	FALSE
Tmem241	chr18	TRUE	FALSE
Kif24	chr4	TRUE	TRUE
Pcdha5	chr18	TRUE	TRUE
Hnrnpa1	chr15	FALSE	FALSE
Pbrm1	chr14	TRUE	TRUE
Dcaf8	chr1	FALSE	FALSE
Adgre1	chr17	TRUE	TRUE
Lyn	chr4	FALSE	TRUE
Trafd1	chr5	TRUE	FALSE
Plcl1	chr1	FALSE	FALSE
Dnah12	chr14	TRUE	TRUE
Ndufb5	chr3	FALSE	FALSE
Olfr718-ps1	chr5	TRUE	FALSE
Rab5a	chr17	FALSE	FALSE
Sfxn1	chr13	TRUE	FALSE
Chrne	chr11	TRUE	FALSE
Xaf1	chr11	TRUE	FALSE
Gm7072	chr17	TRUE	FALSE
Tnxb	chr17	FALSE	FALSE
Frg1	chr8	FALSE	FALSE
Nif3l1	chr1	FALSE	FALSE
Phf23	chr11	TRUE	FALSE
Ndufa10	chr1	FALSE	FALSE
Kctd2	chr11	TRUE	FALSE
Vsir	chr10	FALSE	FALSE
Spo11	chr2	FALSE	FALSE
A530032D15Rik	chr1	TRUE	FALSE
Abca2	chr2	FALSE	FALSE
Defb19	chr2	TRUE	FALSE
Pcdha7	chr18	TRUE	TRUE
Bhlha15	chr5	TRUE	FALSE
Rps6	chr4	FALSE	FALSE
Gabarapl2	chr8	FALSE	FALSE
Akr1c19	chr13	TRUE	FALSE
Csf2ra	chr19	TRUE	FALSE
Sgcg	chr14	TRUE	FALSE
9930012K11Rik	chr14	FALSE	FALSE
Spag7	chr11	TRUE	FALSE
Sbk1	chr7	FALSE	FALSE
Large1	chr8	FALSE	TRUE
Defb42	chr14	TRUE	FALSE
Lbh	chr17	FALSE	FALSE
Cpsf3	chr12	FALSE	FALSE
Wdr13	chrX	TRUE	FALSE
Nme9	chr9	FALSE	FALSE
Klf2	chr8	FALSE	FALSE
Pate2	chr9	FALSE	TRUE
Atad5	chr11	TRUE	FALSE
Stmn2	chr3	FALSE	FALSE
Dzip3	chr16	FALSE	FALSE
Tbx5	chr5	FALSE	FALSE
Klhl22	chr16	TRUE	FALSE
Olfr564	chr7	TRUE	FALSE
Aplf	chr6	FALSE	FALSE
Mfap2	chr4	TRUE	FALSE
Surf4	chr2	FALSE	FALSE
Pcdha6	chr18	TRUE	TRUE
Daw1	chr1	TRUE	TRUE
Hbb-bt	chr7	TRUE	FALSE
Fam131c	chr4	FALSE	FALSE
4931414P19Rik	chr14	TRUE	FALSE
C6	chr15	TRUE	TRUE
Olfr1441	chr19	TRUE	FALSE
Gm17455	chr10	FALSE	FALSE
Rbp2	chr9	TRUE	FALSE
Fam160a1	chr3	TRUE	FALSE
Rbm25	chr12	FALSE	FALSE
Pitx1	chr13	FALSE	FALSE
Tekt3	chr11	FALSE	FALSE
Stard9	chr2	TRUE	TRUE
Padi2	chr4	FALSE	FALSE
Slc27a6	chr18	FALSE	FALSE
Jmjd7	chr2	TRUE	FALSE
Galnt18	chr7	FALSE	FALSE
Prpf38a	chr4	TRUE	FALSE
Alox8	chr11	TRUE	FALSE
Fem1a	chr17	FALSE	FALSE
Gja5	chr3	FALSE	TRUE
Sirt5	chr13	TRUE	FALSE
Vmn2r13	chr5	TRUE	FALSE
Cse1l	chr2	FALSE	FALSE
Glb1l3	chr9	TRUE	FALSE
Gm49395	chr13	FALSE	FALSE
Ptpn20	chr14	TRUE	FALSE
Dnmt3l	chr10	FALSE	FALSE
Vamp5	chr6	FALSE	FALSE
Sumo1	chr1	FALSE	TRUE
Olfr926	chr9	TRUE	FALSE
Hhat	chr1	TRUE	FALSE
Txk	chr5	TRUE	FALSE
Hmga1	chr17	FALSE	FALSE
Olfr138	chr17	TRUE	FALSE
Gucy1a2	chr9	FALSE	TRUE
Olfr549	chr7	TRUE	FALSE
Olfr969	chr9	TRUE	FALSE
Dnajc19	chr3	FALSE	FALSE
Lgals2	chr15	TRUE	FALSE
Krtap10-4	chr10	TRUE	FALSE
Ascc1	chr10	FALSE	FALSE
Scamp4	chr10	TRUE	FALSE
Fam193a	chr5	TRUE	TRUE
Barhl2	chr5	FALSE	FALSE
Olfr449	chr6	TRUE	FALSE
Ifi27	chr12	TRUE	FALSE
Tbc1d24	chr17	TRUE	FALSE
Frzb	chr2	FALSE	FALSE
Vamp4	chr1	FALSE	FALSE
Insig2	chr1	TRUE	FALSE
2900026A02Rik	chr5	FALSE	FALSE
Olfr1259	chr2	TRUE	FALSE
Ankrd6	chr4	TRUE	FALSE
Extl1	chr4	TRUE	FALSE
Dhx29	chr13	FALSE	FALSE
Aida	chr1	FALSE	FALSE
Armc12	chr17	TRUE	FALSE
Pfdn1	chr18	TRUE	FALSE
Gdf1	chr8	TRUE	FALSE
Gm21983	chr7	TRUE	FALSE
Zbtb9	chr17	TRUE	FALSE
Cdc14b	chr13	FALSE	FALSE
Cthrc1	chr15	FALSE	FALSE
Igdcc3	chr9	FALSE	FALSE
Incenp	chr19	TRUE	FALSE
Vps37d	chr5	TRUE	FALSE
Sptb	chr12	FALSE	FALSE
Ppp2r2c	chr5	FALSE	FALSE
2310034G01Rik	chr19	TRUE	FALSE
Olfr1264	chr2	TRUE	FALSE
Septin8	chr11	FALSE	FALSE
Sp3	chr2	TRUE	FALSE
Dvl1	chr4	FALSE	FALSE
Elf4	chrX	TRUE	FALSE
Spire2	chr8	TRUE	FALSE
Pipox	chr11	TRUE	FALSE
Ube2z	chr11	TRUE	FALSE
Orc6	chr8	FALSE	FALSE
Fam171a1	chr2	TRUE	FALSE
Trim60	chr8	TRUE	FALSE
Fam117a	chr11	TRUE	FALSE
Upp2	chr2	FALSE	TRUE
Mrtfb	chr16	TRUE	FALSE
Gm11214	chr4	TRUE	FALSE
Aff3	chr1	TRUE	FALSE
Foxe1	chr4	FALSE	FALSE
Mafa	chr15	FALSE	FALSE
Best3	chr10	FALSE	FALSE
Frs3	chr17	FALSE	FALSE
Gnb1l	chr16	FALSE	FALSE
Scimp	chr11	TRUE	FALSE
Clcn3	chr8	FALSE	FALSE
Gtsf2	chr15	TRUE	FALSE
Nipa1	chr7	FALSE	FALSE
Sertad1	chr7	TRUE	FALSE
Mei1	chr15	FALSE	FALSE
Olfr1402	chr3	TRUE	FALSE
Gm13941	chr2	TRUE	FALSE
Abca7	chr10	FALSE	FALSE
Birc6	chr17	FALSE	TRUE
Gm49661	chr8	FALSE	FALSE
Fam118b	chr9	FALSE	FALSE
Ufd1	chr16	FALSE	FALSE
Stradb	chr1	FALSE	FALSE
Rnf114	chr2	FALSE	FALSE
Tex37	chr6	TRUE	FALSE
Olfr952	chr9	TRUE	FALSE
Hsd3b6	chr3	TRUE	FALSE
Pigb	chr9	TRUE	FALSE
Cnmd	chr14	FALSE	FALSE
Camkmt	chr17	FALSE	FALSE
Fkbp15	chr4	FALSE	FALSE
Gm35060	chr18	TRUE	FALSE
C87436	chr6	TRUE	FALSE
Gm8439	chr4	TRUE	FALSE
Nup54	chr5	FALSE	FALSE
Rcan1	chr16	TRUE	FALSE
Zfp592	chr7	TRUE	FALSE
Ifit3b	chr19	TRUE	FALSE
Col3a1	chr1	TRUE	FALSE
Tpx2	chr2	TRUE	FALSE
Thg1l	chr11	TRUE	FALSE
Gpd2	chr2	FALSE	FALSE
Fam71e2	chr7	TRUE	FALSE
Rdh10	chr1	FALSE	FALSE
Slc35f2	chr9	TRUE	FALSE
Tmem267	chr13	TRUE	TRUE
Rassf2	chr2	FALSE	FALSE
Zfp407	chr18	FALSE	FALSE
Ccdc39	chr3	TRUE	FALSE
Gpr107	chr2	FALSE	FALSE
Bfar	chr16	FALSE	FALSE
Sox30	chr11	FALSE	FALSE
Sh3gl2	chr4	FALSE	FALSE
Uchl3	chr14	FALSE	TRUE
Mtmr12	chr15	FALSE	TRUE
Utp15	chr13	FALSE	FALSE
Mroh1	chr15	TRUE	TRUE
Chpt1	chr10	FALSE	FALSE
Sav1	chr12	TRUE	FALSE
Acot8	chr2	FALSE	FALSE
Tmem126a	chr7	FALSE	FALSE
Dglucy	chr12	TRUE	TRUE
Ahctf1	chr1	FALSE	FALSE
Gm8281	chr14	FALSE	FALSE
Mecr	chr4	TRUE	FALSE
Olfr295	chr7	TRUE	FALSE
Mphosph10	chr7	FALSE	FALSE
Arid1a	chr4	TRUE	TRUE
Pacsin1	chr17	TRUE	FALSE
Zfp667	chr7	FALSE	FALSE
Olfr860	chr9	TRUE	FALSE
Zmiz2	chr11	TRUE	FALSE
Pced1b	chr15	FALSE	TRUE
Otog	chr7	TRUE	FALSE
Gimap5	chr6	FALSE	FALSE
Prune1	chr3	FALSE	FALSE
Ccdc142	chr6	FALSE	FALSE
Hjurp	chr1	FALSE	FALSE
Mrps6	chr16	FALSE	FALSE
Esp31	chr17	TRUE	FALSE
Phf11d	chr14	TRUE	FALSE
Neurog3	chr10	FALSE	FALSE
Usp9x	chrX	FALSE	FALSE
Scaf4	chr16	FALSE	FALSE
Ttc39d	chr17	FALSE	FALSE
Hip1	chr5	FALSE	FALSE
Pik3r1	chr13	FALSE	FALSE
Nbr1	chr11	FALSE	FALSE
Gm28635	chr2	FALSE	TRUE
Arsi	chr18	FALSE	FALSE
Yipf6	chrX	TRUE	FALSE
Abhd16b	chr2	TRUE	FALSE
Smg5	chr3	TRUE	FALSE
Tom1l1	chr11	TRUE	FALSE
Ptp4a1	chr1	FALSE	FALSE
Kcnn1	chr8	FALSE	FALSE
Pcdh19	chrX	FALSE	TRUE
Hmox2	chr16	FALSE	FALSE
Mcmbp	chr7	TRUE	FALSE
Ablim3	chr18	FALSE	FALSE
Abcc12	chr8	TRUE	TRUE
Slc15a4	chr5	TRUE	FALSE
Fxyd6	chr9	FALSE	TRUE
Ythdf3	chr3	FALSE	FALSE
Olfr816	chr10	TRUE	FALSE
Nemp1	chr10	FALSE	FALSE
Cyp7a1	chr4	TRUE	FALSE
Wdr19	chr5	FALSE	FALSE
Ackr4	chr9	TRUE	FALSE
Ptchd1	chrX	FALSE	FALSE
Olfr578	chr7	TRUE	FALSE
Cfap97	chr8	FALSE	FALSE
Casd1	chr6	FALSE	FALSE
Nrtn	chr17	FALSE	FALSE
Zc3h7a	chr16	FALSE	TRUE
Lmnb1	chr18	FALSE	FALSE
Serpinb9d	chr13	TRUE	FALSE
Ttll9	chr2	TRUE	FALSE
Lipm	chr19	TRUE	FALSE
Pi15	chr1	TRUE	FALSE
Slc44a2	chr9	FALSE	FALSE
Dok6	chr18	FALSE	TRUE
Bmt2	chr6	FALSE	FALSE
Gtf2b	chr3	FALSE	FALSE
Dnaic1	chr4	FALSE	FALSE
Noc3l	chr19	FALSE	FALSE
Igfbp5	chr1	FALSE	FALSE
Cript	chr17	FALSE	FALSE
Aspn	chr13	TRUE	FALSE
Jarid2	chr13	FALSE	TRUE
Vmn2r71	chr7	TRUE	FALSE
Ccr4	chr9	TRUE	FALSE
Ankrd44	chr1	FALSE	FALSE
Camk1g	chr1	FALSE	FALSE
Seh1l	chr18	FALSE	FALSE
Dnah7c	chr1	TRUE	TRUE
Aqp5	chr15	FALSE	FALSE
Abcb5	chr12	TRUE	TRUE
Fbxw16	chr9	TRUE	FALSE
Fiz1	chr7	FALSE	FALSE
Adgrg5	chr8	FALSE	FALSE
Slc26a5	chr5	TRUE	FALSE
1700028J19Rik	chr7	TRUE	FALSE
Galnt1	chr18	TRUE	TRUE
Ldc1	chr4	TRUE	FALSE
Nit2	chr16	FALSE	FALSE
Ell	chr8	FALSE	FALSE
Plscr2	chr9	TRUE	FALSE
E2f8	chr7	FALSE	FALSE
