gene_name	chr	in_a_compartment	mch_hyper
Kpna7	chr5	TRUE	FALSE
Nlrp10	chr7	TRUE	FALSE
Psmb4	chr3	TRUE	FALSE
Prrg2	chr7	TRUE	FALSE
Cers3	chr7	FALSE	FALSE
Ceacam1	chr7	TRUE	FALSE
Amotl1	chr9	FALSE	FALSE
Plcd1	chr9	FALSE	FALSE
Dmxl2	chr9	TRUE	FALSE
Eml2	chr7	TRUE	FALSE
Zfp26	chr9	FALSE	FALSE
Dppa2	chr16	TRUE	TRUE
Mme	chr3	FALSE	FALSE
Gpr22	chr12	TRUE	TRUE
Sel1l2	chr2	FALSE	FALSE
Pfkp	chr13	TRUE	FALSE
Arhgap21	chr2	TRUE	FALSE
Gm4847	chr1	FALSE	FALSE
Dop1a	chr9	TRUE	FALSE
Pf4	chr5	FALSE	FALSE
Gpr37	chr6	FALSE	FALSE
Fip1l1	chr5	TRUE	FALSE
Gm50253	chr17	TRUE	FALSE
Cpox	chr16	FALSE	FALSE
Dcn	chr10	FALSE	FALSE
Mat2b	chr11	FALSE	FALSE
Fgf4	chr7	TRUE	FALSE
Tmem237	chr1	TRUE	FALSE
Dnm1	chr2	TRUE	FALSE
Fgfr1op2	chr6	FALSE	FALSE
Nfe2l2	chr2	TRUE	FALSE
Capza1	chr3	TRUE	FALSE
Sec31b	chr19	TRUE	FALSE
Atp1a1	chr3	TRUE	FALSE
Spsb3	chr17	TRUE	FALSE
Alx1	chr10	FALSE	FALSE
Sh3bp4	chr1	TRUE	FALSE
Tbpl1	chr10	TRUE	FALSE
Ticam2	chr18	TRUE	FALSE
Tbc1d22b	chr17	TRUE	FALSE
Cul5	chr9	TRUE	FALSE
Cnn3	chr3	TRUE	FALSE
Rttn	chr18	FALSE	FALSE
Slc22a26	chr19	FALSE	FALSE
Ceacam20	chr7	FALSE	FALSE
Ifi214	chr1	FALSE	TRUE
Kdm5b	chr1	TRUE	FALSE
Pigu	chr2	TRUE	FALSE
Mettl8	chr2	TRUE	FALSE
Gpr18	chr14	TRUE	FALSE
Stx7	chr10	TRUE	FALSE
Rrn3	chr16	TRUE	FALSE
Gm1604b	chr17	TRUE	FALSE
Gstm1	chr3	TRUE	FALSE
Plcg1	chr2	TRUE	FALSE
Phlpp2	chr8	TRUE	FALSE
Trpc4	chr3	FALSE	FALSE
C130074G19Rik	chr1	TRUE	FALSE
Sema3g	chr14	TRUE	FALSE
Hdgf	chr3	TRUE	FALSE
Cyfip1	chr7	TRUE	FALSE
Atp13a5	chr16	FALSE	FALSE
Casp7	chr19	TRUE	FALSE
Fxyd6	chr9	TRUE	TRUE
Plpp7	chr2	TRUE	FALSE
Prkag2	chr5	TRUE	FALSE
Haus6	chr4	FALSE	FALSE
Wnt3a	chr11	TRUE	FALSE
Klf13	chr7	TRUE	FALSE
Polm	chr11	TRUE	FALSE
Susd3	chr13	TRUE	FALSE
Mug2	chr6	FALSE	FALSE
Stard9	chr2	TRUE	FALSE
Zfp974	chr7	TRUE	FALSE
Mapk6	chr9	TRUE	FALSE
Reck	chr4	FALSE	FALSE
Ppp6r2	chr15	TRUE	FALSE
Zc3h3	chr15	TRUE	FALSE
Cnst	chr1	TRUE	FALSE
Supv3l1	chr10	TRUE	FALSE
Fam180a	chr6	FALSE	TRUE
Stx1a	chr5	TRUE	FALSE
Map3k3	chr11	TRUE	FALSE
Tyms	chr5	FALSE	FALSE
Pik3c2g	chr6	FALSE	FALSE
Dact3	chr7	TRUE	FALSE
Pank3	chr11	TRUE	FALSE
Arel1	chr12	TRUE	FALSE
9330182L06Rik	chr5	TRUE	FALSE
Prox1	chr1	TRUE	FALSE
Tbcel	chr9	TRUE	FALSE
Nlrp6	chr7	TRUE	FALSE
Hoxc4	chr15	TRUE	FALSE
Gpr149	chr3	TRUE	FALSE
Marchf6	chr15	TRUE	FALSE
Flot2	chr11	TRUE	FALSE
Trhde	chr10	TRUE	FALSE
Olfr1504	chr19	FALSE	FALSE
Wdr62	chr7	TRUE	FALSE
Zcchc4	chr5	TRUE	FALSE
Pdss2	chr10	TRUE	FALSE
Trim67	chr8	TRUE	FALSE
Ndrg3	chr2	TRUE	FALSE
4933424G06Rik	chr1	TRUE	FALSE
Dtx3l	chr16	TRUE	FALSE
Csgalnact2	chr6	TRUE	FALSE
Dlgap2	chr8	FALSE	TRUE
Treh	chr9	TRUE	FALSE
Wwp1	chr4	TRUE	FALSE
Exoc4	chr6	TRUE	FALSE
Gsdma3	chr11	TRUE	FALSE
Ubr2	chr17	TRUE	FALSE
Stam2	chr2	TRUE	FALSE
Brsk2	chr7	TRUE	FALSE
Mrgprd	chr7	TRUE	TRUE
Car6	chr4	TRUE	FALSE
Havcr1	chr11	FALSE	FALSE
Cd2	chr3	TRUE	FALSE
Cept1	chr3	TRUE	FALSE
Liph	chr16	TRUE	FALSE
Sgk3	chr1	TRUE	FALSE
Abhd17c	chr7	TRUE	FALSE
Cnbp	chr6	TRUE	FALSE
Gimd1	chr3	FALSE	FALSE
Timp3	chr10	TRUE	FALSE
Ceacam16	chr7	FALSE	FALSE
Nmnat2	chr1	TRUE	FALSE
Itch	chr2	TRUE	FALSE
Abcf1	chr17	TRUE	FALSE
Xpc	chr6	TRUE	FALSE
1700012B09Rik	chr9	FALSE	FALSE
Slco1a1	chr6	FALSE	FALSE
Fig4	chr10	TRUE	FALSE
Cyp4a12a	chr4	FALSE	FALSE
Rhoj	chr12	TRUE	FALSE
Zc3h6	chr2	TRUE	FALSE
3110021N24Rik	chr4	TRUE	FALSE
Fam3c	chr6	FALSE	FALSE
Rad18	chr6	FALSE	FALSE
Adamtsl1	chr4	FALSE	FALSE
St3gal1	chr15	FALSE	FALSE
Acat1	chr9	TRUE	FALSE
Wdr37	chr13	TRUE	FALSE
Mup6	chr4	FALSE	FALSE
Fam181b	chr7	TRUE	FALSE
Acox1	chr11	TRUE	FALSE
Psmb2	chr4	TRUE	FALSE
Nanos3	chr8	TRUE	FALSE
B3gat1	chr9	FALSE	FALSE
Pdgfd	chr9	FALSE	FALSE
Smc5	chr19	TRUE	FALSE
Ppp6r1	chr7	TRUE	FALSE
Btg3	chr16	FALSE	FALSE
Chrm3	chr13	FALSE	TRUE
Cyp2c38	chr19	FALSE	FALSE
Smagp	chr15	TRUE	FALSE
Vmn2r77	chr7	FALSE	FALSE
B3gnt7	chr1	TRUE	FALSE
Ryr1	chr7	TRUE	FALSE
Gcnt2	chr13	FALSE	FALSE
Neurog1	chr13	FALSE	FALSE
Crocc2	chr1	TRUE	FALSE
Fopnl	chr16	TRUE	FALSE
Rhpn2	chr7	TRUE	FALSE
Olfr1247	chr2	FALSE	FALSE
Hmgn3	chr9	FALSE	FALSE
Tmem131	chr1	TRUE	FALSE
Eps8l1	chr7	TRUE	FALSE
Aox4	chr1	FALSE	TRUE
Ctps	chr4	TRUE	FALSE
Bco2	chr9	TRUE	FALSE
Pcdhga11	chr18	TRUE	FALSE
Zfp90	chr8	TRUE	TRUE
Hsd17b11	chr5	TRUE	FALSE
Qtrt2	chr16	FALSE	FALSE
Fmo5	chr3	TRUE	FALSE
Iglon5	chr7	FALSE	FALSE
Dab1	chr4	FALSE	TRUE
Fat2	chr11	TRUE	FALSE
Prrc2c	chr1	TRUE	FALSE
Olfr212	chr6	TRUE	FALSE
Ankrd36	chr11	TRUE	FALSE
S100a13	chr3	TRUE	FALSE
Phip	chr9	TRUE	FALSE
Tbc1d15	chr10	TRUE	FALSE
Lmo7	chr14	FALSE	FALSE
Sfmbt2	chr2	FALSE	FALSE
Cab39l	chr14	TRUE	FALSE
Cc2d1b	chr4	TRUE	FALSE
Smarcad1	chr6	TRUE	FALSE
Rcan3	chr4	TRUE	TRUE
Ankrd27	chr7	TRUE	FALSE
Sorbs3	chr14	TRUE	FALSE
Kitl	chr10	FALSE	FALSE
Tpd52l1	chr10	FALSE	FALSE
Pde8b	chr13	FALSE	FALSE
Crym	chr7	FALSE	TRUE
Postn	chr3	FALSE	FALSE
Prdm10	chr9	TRUE	TRUE
Itih5	chr2	FALSE	TRUE
Rhobtb3	chr13	TRUE	FALSE
Igll1	chr16	FALSE	FALSE
Uvssa	chr5	TRUE	FALSE
Gm4969	chr7	TRUE	FALSE
Ivns1abp	chr1	TRUE	FALSE
Stpg4	chr17	TRUE	FALSE
Dnah5	chr15	FALSE	TRUE
Ugcg	chr4	FALSE	FALSE
Plcg2	chr8	FALSE	FALSE
Lgsn	chr1	FALSE	TRUE
Armc6	chr8	TRUE	FALSE
A630010A05Rik	chr16	FALSE	FALSE
Add1	chr5	TRUE	FALSE
Phkb	chr8	TRUE	FALSE
Akip1	chr7	TRUE	TRUE
Terb2	chr2	TRUE	FALSE
Gprc5a	chr6	TRUE	FALSE
Kcnh4	chr11	TRUE	FALSE
Snx18	chr13	TRUE	TRUE
Plscr5	chr9	FALSE	TRUE
Ccnt1	chr15	TRUE	FALSE
Trp53inp2	chr2	TRUE	FALSE
Kif19a	chr11	TRUE	FALSE
Plekhb2	chr1	TRUE	FALSE
Kctd21	chr7	TRUE	TRUE
Mansc4	chr6	TRUE	FALSE
6430550D23Rik	chr2	TRUE	FALSE
Zfp207	chr11	TRUE	FALSE
Soga1	chr2	TRUE	FALSE
Klhl18	chr9	TRUE	FALSE
Htr4	chr18	FALSE	FALSE
Fam186b	chr15	TRUE	FALSE
Cebpg	chr7	TRUE	FALSE
Vmn2r102	chr17	FALSE	FALSE
Ctsz	chr2	TRUE	FALSE
Sptssb	chr3	TRUE	TRUE
Ncoa3	chr2	TRUE	FALSE
Rreb1	chr13	TRUE	FALSE
Sh3bp2	chr5	TRUE	FALSE
Adam7	chr14	FALSE	FALSE
Galntl6	chr8	TRUE	TRUE
Iqck	chr7	TRUE	TRUE
Herc6	chr6	TRUE	FALSE
Selenbp1	chr3	TRUE	FALSE
Gdpd1	chr11	TRUE	FALSE
Cacng8	chr7	TRUE	FALSE
Zc3h4	chr7	TRUE	FALSE
Abcc6	chr7	TRUE	FALSE
Adnp	chr2	TRUE	FALSE
Pptc7	chr5	TRUE	FALSE
Ccnd3	chr17	TRUE	FALSE
Traip	chr9	TRUE	FALSE
Tubal3	chr13	FALSE	FALSE
Serinc2	chr4	TRUE	FALSE
Igsf9b	chr9	TRUE	FALSE
4932414N04Rik	chr2	FALSE	FALSE
Rab18	chr18	FALSE	FALSE
Rab3ip	chr10	TRUE	FALSE
Zfp865	chr7	TRUE	FALSE
Hmmr	chr11	TRUE	FALSE
Tmem182	chr1	FALSE	FALSE
Cep295nl	chr11	TRUE	FALSE
Ptpn23	chr9	TRUE	FALSE
Cul1	chr6	TRUE	FALSE
Gm10220	chr5	FALSE	FALSE
Gm29609	chr5	TRUE	FALSE
Ttn	chr2	FALSE	FALSE
Zfp174	chr16	TRUE	FALSE
Mogat2	chr7	TRUE	FALSE
Cop1	chr1	TRUE	FALSE
Snx25	chr8	TRUE	FALSE
Mettl6	chr14	TRUE	FALSE
4930447C04Rik	chr12	FALSE	FALSE
Sacm1l	chr9	TRUE	FALSE
Sirt1	chr10	TRUE	FALSE
Zbtb44	chr9	TRUE	FALSE
Sez6l2	chr7	TRUE	FALSE
Cpe	chr8	TRUE	FALSE
Fbxo34	chr14	TRUE	FALSE
Plxnd1	chr6	TRUE	TRUE
Olfr288	chr15	TRUE	FALSE
Fam126b	chr1	TRUE	FALSE
Snx27	chr3	TRUE	FALSE
Grap2	chr15	TRUE	FALSE
Map4k5	chr12	TRUE	FALSE
Fbxw28	chr9	FALSE	FALSE
Pate2	chr9	FALSE	FALSE
Skint11	chr4	FALSE	FALSE
Ap3b2	chr7	TRUE	FALSE
Slco4a1	chr2	TRUE	FALSE
Catsper1	chr19	TRUE	FALSE
Slc36a2	chr11	TRUE	FALSE
Samd3	chr10	FALSE	FALSE
Lrrc72	chr12	FALSE	FALSE
Myo5c	chr9	TRUE	TRUE
Gm5108	chr5	TRUE	FALSE
Hp1bp3	chr4	TRUE	FALSE
Olfr1494	chr19	FALSE	TRUE
Senp6	chr9	TRUE	FALSE
Myom3	chr4	FALSE	FALSE
Aamdc	chr7	TRUE	FALSE
Gask1b	chr3	FALSE	FALSE
Lrrc52	chr1	FALSE	FALSE
Kras	chr6	TRUE	FALSE
Furin	chr7	TRUE	FALSE
Gm50364	chr18	TRUE	FALSE
Pi4k2a	chr19	TRUE	FALSE
Boll	chr1	FALSE	FALSE
Wdr74	chr19	TRUE	FALSE
Morc2a	chr11	TRUE	FALSE
Rsph9	chr17	TRUE	FALSE
Cfap65	chr1	TRUE	FALSE
Rhoa	chr9	TRUE	FALSE
Thoc2l	chr5	TRUE	FALSE
Gm13283	chr4	TRUE	FALSE
Lsm10	chr4	TRUE	TRUE
Ctxn2	chr2	TRUE	TRUE
Dennd6a	chr14	TRUE	FALSE
BC048562	chr9	TRUE	TRUE
Pbx4	chr8	TRUE	FALSE
Bmp10	chr6	FALSE	FALSE
H3c15	chr3	TRUE	TRUE
Cela2a	chr4	TRUE	FALSE
Atp13a3	chr16	TRUE	FALSE
Clec3a	chr8	TRUE	FALSE
AC147806.2	chr1	FALSE	FALSE
Atp8b3	chr10	TRUE	FALSE
Impdh1	chr6	TRUE	FALSE
Zer1	chr2	TRUE	FALSE
Epn3	chr11	TRUE	FALSE
Galnt14	chr17	FALSE	FALSE
Pgap1	chr1	TRUE	FALSE
4930470P17Rik	chr2	FALSE	FALSE
Urm1	chr2	TRUE	FALSE
Emc3	chr6	TRUE	FALSE
Kctd4	chr14	TRUE	FALSE
Dffa	chr4	TRUE	FALSE
Oacyl	chr18	TRUE	TRUE
Itpa	chr2	TRUE	FALSE
Acvr1	chr2	TRUE	FALSE
Tnfaip8l2	chr3	TRUE	FALSE
Plekhg5	chr4	TRUE	FALSE
Ak9	chr10	TRUE	FALSE
Pak1ip1	chr13	TRUE	FALSE
Apip	chr2	TRUE	FALSE
E130114P18Rik	chr4	TRUE	TRUE
Pramef6	chr4	FALSE	FALSE
Cdk17	chr10	TRUE	TRUE
D6Wsu163e	chr6	TRUE	FALSE
Phf20l1	chr15	TRUE	FALSE
Olfr106-ps	chr17	FALSE	FALSE
Abcb9	chr5	TRUE	FALSE
Sis	chr3	FALSE	FALSE
1700006A11Rik	chr3	FALSE	FALSE
Nppa	chr4	TRUE	FALSE
Drc7	chr8	TRUE	TRUE
Zdhhc3	chr9	TRUE	FALSE
Chst10	chr1	TRUE	FALSE
Psmd11	chr11	TRUE	FALSE
Ubn2	chr6	TRUE	FALSE
Rab7	chr6	TRUE	FALSE
Cpsf6	chr10	TRUE	FALSE
Mrs2	chr13	TRUE	FALSE
Gpd1l	chr9	TRUE	FALSE
Slc51b	chr9	TRUE	FALSE
Acsl3	chr1	TRUE	FALSE
Usp33	chr3	TRUE	FALSE
Crip1	chr12	TRUE	FALSE
Tent4a	chr13	TRUE	FALSE
Ttbk1	chr17	TRUE	FALSE
Kif27	chr13	TRUE	FALSE
Abcb5	chr12	FALSE	FALSE
Bend6	chr1	TRUE	FALSE
Wfdc5	chr2	TRUE	FALSE
Ephx1	chr1	TRUE	FALSE
Olfr410	chr11	FALSE	FALSE
D930020B18Rik	chr10	TRUE	TRUE
Tnfsfm13	chr11	TRUE	TRUE
Far1	chr7	TRUE	FALSE
Mpi	chr9	TRUE	FALSE
Gpat3	chr5	TRUE	FALSE
Clec4n	chr6	FALSE	FALSE
Cab39	chr1	TRUE	FALSE
Pitpnc1	chr11	TRUE	FALSE
Il17rb	chr14	TRUE	FALSE
Prrt4	chr6	TRUE	FALSE
Tep1	chr14	TRUE	FALSE
Polk	chr13	TRUE	FALSE
Yipf1	chr4	TRUE	FALSE
Pla2g3	chr11	TRUE	FALSE
Ankdd1b	chr13	TRUE	FALSE
Olfr643	chr7	FALSE	FALSE
Mstn	chr1	TRUE	TRUE
9430038I01Rik	chr7	FALSE	FALSE
Tmod2	chr9	TRUE	FALSE
Prex2	chr1	FALSE	TRUE
Gm5901	chr7	FALSE	FALSE
Serpine2	chr1	FALSE	FALSE
Prkaca	chr8	TRUE	FALSE
Tjp2	chr19	TRUE	FALSE
Clcnkb	chr4	TRUE	FALSE
Gbp7	chr3	TRUE	FALSE
Plxnc1	chr10	TRUE	FALSE
Commd3	chr2	TRUE	TRUE
Ncoa7	chr10	TRUE	FALSE
Cplane1	chr15	TRUE	FALSE
Bcar1	chr8	TRUE	FALSE
Gclc	chr9	TRUE	FALSE
Tmem9b	chr7	TRUE	FALSE
Acad9	chr3	TRUE	FALSE
Svopl	chr6	TRUE	FALSE
Cdk5rap1	chr2	FALSE	FALSE
A830018L16Rik	chr1	FALSE	FALSE
F13b	chr1	FALSE	FALSE
Itgae	chr11	TRUE	FALSE
Ihh	chr1	TRUE	FALSE
Slc20a2	chr8	TRUE	FALSE
Myh7b	chr2	TRUE	FALSE
Ntsr1	chr2	TRUE	FALSE
Gpatch8	chr11	TRUE	FALSE
Syt15	chr14	TRUE	FALSE
Ccdc77	chr6	TRUE	FALSE
Fcrl1	chr3	FALSE	FALSE
Sox8	chr17	FALSE	FALSE
Resp18	chr1	TRUE	FALSE
Zmym6	chr4	TRUE	FALSE
Apoh	chr11	FALSE	FALSE
Fbxl5	chr5	TRUE	FALSE
Trpm6	chr19	FALSE	FALSE
Gdnf	chr15	FALSE	TRUE
Casc4	chr2	TRUE	FALSE
Gbp2	chr3	TRUE	FALSE
Tgfbr2	chr9	FALSE	FALSE
Tirap	chr9	TRUE	FALSE
Ctss	chr3	TRUE	FALSE
Adgrf4	chr17	FALSE	FALSE
Slc22a16	chr10	TRUE	FALSE
Ntng2	chr2	TRUE	FALSE
Ghrhr	chr6	TRUE	FALSE
Pbrm1	chr14	TRUE	FALSE
Sdc2	chr15	TRUE	TRUE
Ube3a	chr7	TRUE	FALSE
Zdhhc2	chr8	TRUE	TRUE
Htr6	chr4	TRUE	FALSE
Rac1	chr5	TRUE	FALSE
Coq10b	chr1	TRUE	FALSE
Nup205	chr6	TRUE	FALSE
Trpm2	chr10	TRUE	FALSE
Tmem14a	chr1	TRUE	FALSE
Syk	chr13	TRUE	FALSE
Tns2	chr15	TRUE	FALSE
Fignl2	chr15	TRUE	FALSE
Ctnnal1	chr4	TRUE	FALSE
St8sia4	chr1	FALSE	FALSE
Ptpro	chr6	FALSE	FALSE
Gm20547	chr17	TRUE	FALSE
Kynu	chr2	FALSE	FALSE
Cyp2j13	chr4	TRUE	FALSE
Gm4450	chr3	TRUE	FALSE
Ldlrad2	chr4	TRUE	FALSE
Gdf9	chr11	TRUE	FALSE
Sfxn4	chr19	TRUE	FALSE
D17H6S53E	chr17	TRUE	TRUE
Hspb7	chr4	TRUE	FALSE
Ints13	chr6	FALSE	FALSE
Senp5	chr16	TRUE	FALSE
Dnajb14	chr3	TRUE	FALSE
Golph3	chr15	TRUE	FALSE
Comt	chr16	TRUE	FALSE
Lrp2	chr2	FALSE	FALSE
Plekhm2	chr4	TRUE	FALSE
Iqub	chr6	TRUE	FALSE
Sil1	chr18	TRUE	TRUE
Mtcl1	chr17	TRUE	FALSE
E030030I06Rik	chr10	FALSE	FALSE
Gpr107	chr2	TRUE	FALSE
Ciao2b	chr8	TRUE	FALSE
Mcur1	chr13	TRUE	TRUE
Crocc	chr4	TRUE	FALSE
A930009A15Rik	chr10	TRUE	TRUE
Efnb2	chr8	TRUE	FALSE
4930430F08Rik	chr10	TRUE	FALSE
Cd48	chr1	FALSE	FALSE
Tmem116	chr5	TRUE	FALSE
Grn	chr11	TRUE	FALSE
Lrp8	chr4	TRUE	FALSE
1700010I14Rik	chr17	TRUE	FALSE
Pde1c	chr6	TRUE	TRUE
Herc1	chr9	TRUE	FALSE
Fam187b	chr7	FALSE	FALSE
Cct8	chr16	TRUE	FALSE
Itgad	chr7	TRUE	FALSE
Cd86	chr16	FALSE	FALSE
Fbp1	chr13	FALSE	FALSE
2410131K14Rik	chr5	TRUE	FALSE
Gsc2	chr16	TRUE	FALSE
Arhgef7	chr8	TRUE	FALSE
Pirt	chr11	FALSE	FALSE
Ccdc50	chr16	TRUE	FALSE
Lama3	chr18	TRUE	TRUE
Ppp4r2	chr6	TRUE	FALSE
Cnot1	chr8	TRUE	FALSE
Atg2b	chr12	TRUE	FALSE
1700016C15Rik	chr1	TRUE	FALSE
Scyl3	chr1	TRUE	FALSE
Ppp2r2c	chr5	TRUE	FALSE
Fcmr	chr1	TRUE	FALSE
Olfr484	chr7	FALSE	FALSE
Zfp322a	chr13	FALSE	FALSE
Kcng4	chr8	TRUE	FALSE
Gpbp1	chr13	TRUE	FALSE
Opa1	chr16	TRUE	FALSE
Wnt7a	chr6	TRUE	FALSE
Tada2a	chr11	TRUE	FALSE
Trpm5	chr7	TRUE	FALSE
Ankrd13a	chr5	TRUE	FALSE
Htatip2	chr7	FALSE	TRUE
Mark3	chr12	TRUE	FALSE
Rab2b	chr14	TRUE	FALSE
4931429L15Rik	chr9	TRUE	FALSE
Slc10a1	chr12	TRUE	FALSE
Nek9	chr12	TRUE	FALSE
Prtg	chr9	FALSE	FALSE
Lhx2	chr2	TRUE	FALSE
Ddb2	chr2	TRUE	FALSE
Gm5622	chr14	FALSE	FALSE
Fgfr2	chr7	TRUE	FALSE
Cmtm4	chr8	TRUE	FALSE
Gabpb2	chr3	TRUE	FALSE
Dbh	chr2	TRUE	FALSE
Tbx21	chr11	TRUE	FALSE
Ifitm10	chr7	TRUE	FALSE
Frem1	chr4	TRUE	TRUE
Gas2l1	chr11	TRUE	FALSE
Topaz1	chr9	FALSE	FALSE
Cd36	chr5	FALSE	FALSE
Thegl	chr5	FALSE	FALSE
Prr36	chr8	TRUE	FALSE
Hadha	chr5	TRUE	FALSE
Cyp2b13	chr7	FALSE	FALSE
St6galnac2	chr11	TRUE	FALSE
Aen	chr7	TRUE	FALSE
Plin2	chr4	TRUE	TRUE
Faap20	chr4	TRUE	FALSE
Anxa6	chr11	TRUE	FALSE
Vsx2	chr12	TRUE	FALSE
Mab21l2	chr3	TRUE	FALSE
Cdsn	chr17	TRUE	FALSE
Atg9b	chr5	TRUE	FALSE
Sec24b	chr3	TRUE	FALSE
Rabggta	chr14	TRUE	FALSE
1700020N01Rik	chr10	FALSE	FALSE
4933417A18Rik	chr13	TRUE	FALSE
Ttf1	chr2	TRUE	FALSE
Sowahc	chr10	TRUE	TRUE
Asphd2	chr5	TRUE	FALSE
Nxpe3	chr16	TRUE	FALSE
Gls	chr1	TRUE	FALSE
Gm43951	chr11	TRUE	FALSE
Tctex1d1	chr4	TRUE	FALSE
Tspan15	chr10	TRUE	FALSE
Zfp935	chr13	FALSE	FALSE
Prdm8	chr5	FALSE	FALSE
Slc26a3	chr12	TRUE	FALSE
Gcc2	chr10	FALSE	FALSE
4933427D14Rik	chr11	TRUE	FALSE
Slc17a8	chr10	FALSE	FALSE
Irf7	chr7	TRUE	FALSE
Fanci	chr7	TRUE	FALSE
Tfr2	chr5	TRUE	FALSE
Rhd	chr4	TRUE	FALSE
Fam160a2	chr7	FALSE	FALSE
Xrra1	chr7	TRUE	FALSE
Panx1	chr9	FALSE	FALSE
Iltifb	chr10	FALSE	FALSE
Irs1	chr1	TRUE	FALSE
Eif4enif1	chr11	TRUE	FALSE
Snx13	chr12	TRUE	TRUE
Mtus1	chr8	TRUE	TRUE
9530053A07Rik	chr7	TRUE	FALSE
Sv2b	chr7	TRUE	FALSE
Ski	chr4	TRUE	FALSE
Oxa1l	chr14	TRUE	FALSE
Abi3bp	chr16	FALSE	FALSE
Dennd6b	chr15	TRUE	FALSE
Edc3	chr9	TRUE	FALSE
Il19	chr1	TRUE	FALSE
Zar1l	chr5	TRUE	FALSE
Cela3b	chr4	TRUE	FALSE
Bcl9	chr3	TRUE	FALSE
Camkk2	chr5	TRUE	FALSE
Rbms2	chr10	TRUE	FALSE
Tmem63c	chr12	TRUE	TRUE
Trip10	chr17	TRUE	FALSE
Taf1c	chr8	TRUE	FALSE
Grid2	chr6	FALSE	FALSE
Edaradd	chr13	TRUE	FALSE
Stk39	chr2	FALSE	FALSE
Crisp1	chr17	FALSE	FALSE
Mrps6	chr16	TRUE	FALSE
Cd200r4	chr16	FALSE	FALSE
Pcid2	chr8	TRUE	FALSE
Abca9	chr11	FALSE	FALSE
Orc1	chr4	TRUE	FALSE
Gem	chr4	FALSE	FALSE
Defa29	chr8	FALSE	FALSE
Gm765	chr6	FALSE	FALSE
Majin	chr19	TRUE	FALSE
Tarbp1	chr8	TRUE	FALSE
Fam216b	chr14	FALSE	FALSE
Hacd4	chr4	FALSE	FALSE
Cabp4	chr19	TRUE	FALSE
Mrpl13	chr15	FALSE	FALSE
Aldh3b3	chr19	TRUE	FALSE
Itgax	chr7	TRUE	FALSE
Ccdc141	chr2	FALSE	FALSE
Tec	chr5	TRUE	FALSE
Cdhr2	chr13	TRUE	FALSE
1700024B05Rik	chr14	FALSE	FALSE
2310057N15Rik	chr16	FALSE	FALSE
Ppara	chr15	TRUE	FALSE
Vmn2r78	chr7	FALSE	FALSE
Cep250	chr2	TRUE	FALSE
Grtp1	chr8	TRUE	FALSE
Tdh	chr14	TRUE	FALSE
Pggt1b	chr18	TRUE	FALSE
Serpinb6a	chr13	TRUE	FALSE
Neto2	chr8	TRUE	FALSE
Ifngr1	chr10	FALSE	FALSE
Arid1a	chr4	TRUE	FALSE
Rasgef1a	chr6	TRUE	FALSE
Lrrc32	chr7	TRUE	FALSE
Cish	chr9	TRUE	FALSE
Fancm	chr12	FALSE	FALSE
Ostn	chr16	FALSE	FALSE
Zswim9	chr7	FALSE	FALSE
Rpp40	chr13	TRUE	FALSE
Trarg1	chr11	TRUE	FALSE
Lamtor3	chr3	TRUE	FALSE
Golph3l	chr3	TRUE	FALSE
Alms1	chr6	TRUE	FALSE
Tgm7	chr2	TRUE	FALSE
Cst7	chr2	FALSE	FALSE
Olfr1156	chr2	FALSE	FALSE
Zfp324	chr7	TRUE	TRUE
Aar2	chr2	TRUE	FALSE
Naa15	chr3	TRUE	FALSE
Cutal	chr2	TRUE	FALSE
Tmem190	chr7	TRUE	TRUE
2010109A12Rik	chr5	TRUE	TRUE
Npc1l1	chr11	TRUE	FALSE
Klf15	chr6	TRUE	FALSE
Cep162	chr9	TRUE	FALSE
Pbld2	chr10	TRUE	FALSE
Mroh4	chr15	TRUE	FALSE
Pak6	chr2	TRUE	FALSE
Copz1	chr15	TRUE	FALSE
Igfbp2	chr1	TRUE	FALSE
Sntg2	chr12	FALSE	FALSE
Cep104	chr4	TRUE	FALSE
Capn11	chr17	TRUE	FALSE
Cutc	chr19	TRUE	FALSE
Fhdc1	chr3	TRUE	TRUE
Pard6g	chr18	TRUE	FALSE
Igfbpl1	chr4	TRUE	FALSE
Slco4c1	chr1	FALSE	FALSE
Folh1	chr7	FALSE	FALSE
Tpcn2	chr7	TRUE	FALSE
Gcfc2	chr6	TRUE	FALSE
Wdr6	chr9	TRUE	FALSE
Chmp7	chr14	TRUE	FALSE
Ildr1	chr16	FALSE	FALSE
Dcaf12	chr4	TRUE	FALSE
Chp1	chr2	TRUE	FALSE
Olfr767	chr10	FALSE	FALSE
Txk	chr5	FALSE	FALSE
Rslcan18	chr13	TRUE	FALSE
Myo1c	chr11	TRUE	FALSE
Gm20503	chr4	TRUE	FALSE
Sin3b	chr8	FALSE	FALSE
Ctf1	chr7	TRUE	TRUE
Sntb2	chr8	TRUE	FALSE
Slc36a4	chr9	FALSE	FALSE
Fezf2	chr14	TRUE	FALSE
Vmn1r68	chr7	FALSE	FALSE
D1Ertd622e	chr1	TRUE	FALSE
Inava	chr1	TRUE	FALSE
Sgo1	chr17	TRUE	TRUE
Atp5d	chr10	TRUE	TRUE
Hmgb2	chr8	TRUE	TRUE
Gjc3	chr5	FALSE	FALSE
Ddit3	chr10	TRUE	FALSE
Mrgpra6	chr7	TRUE	FALSE
