gene_name	chr	promoter_state_Bivalent_Promoter	mch_hypo
D630023F18Rik	chr1	FALSE	FALSE
Snta1	chr2	FALSE	FALSE
Arhgap18	chr10	FALSE	FALSE
Eif1a	chr18	FALSE	FALSE
Rmdn2	chr17	FALSE	FALSE
Rnf180	chr13	FALSE	FALSE
Bclaf1	chr10	FALSE	FALSE
Mtnr1a	chr8	FALSE	FALSE
Slc22a27	chr19	FALSE	FALSE
Zbtb39	chr10	FALSE	FALSE
Qrsl1	chr10	FALSE	FALSE
Clic5	chr17	FALSE	FALSE
Cadm1	chr9	FALSE	TRUE
Phka1	chrX	FALSE	FALSE
Snurf	chr7	FALSE	FALSE
Tet1	chr10	FALSE	TRUE
Homer3	chr8	FALSE	FALSE
Olfr1043	chr2	FALSE	FALSE
Gpr17	chr18	FALSE	FALSE
Prim2	chr1	FALSE	FALSE
Zbtb49	chr5	FALSE	FALSE
Pald1	chr10	FALSE	TRUE
Rfc4	chr16	FALSE	FALSE
Gm10037	chr13	FALSE	FALSE
Capza2	chr6	FALSE	FALSE
Map2k5	chr9	FALSE	TRUE
Stim1	chr7	FALSE	TRUE
Dmrta1	chr4	FALSE	FALSE
Klf12	chr14	FALSE	TRUE
Ndor1	chr2	FALSE	FALSE
Immt	chr6	FALSE	FALSE
Olfr1278	chr2	FALSE	FALSE
Mroh2a	chr1	FALSE	FALSE
Ube2i	chr17	FALSE	FALSE
Tfdp1	chr8	FALSE	FALSE
Saa1	chr7	FALSE	FALSE
Kbtbd3	chr9	FALSE	FALSE
Ripor2	chr13	FALSE	FALSE
Ahcyl1	chr3	FALSE	FALSE
Lratd2	chr15	FALSE	FALSE
Pgr	chr9	FALSE	FALSE
Pnrc2	chr4	FALSE	FALSE
Wfdc2	chr2	FALSE	FALSE
Dhx40	chr11	FALSE	FALSE
Ugt2b34	chr5	FALSE	FALSE
Rhot1	chr11	FALSE	FALSE
Nat10	chr2	FALSE	FALSE
Gm11634	chr11	FALSE	FALSE
Igsf11	chr16	FALSE	TRUE
Adipor2	chr6	FALSE	FALSE
Dock4	chr12	FALSE	TRUE
Armh1	chr4	FALSE	FALSE
Mc3r	chr2	FALSE	FALSE
Htr4	chr18	FALSE	FALSE
Lactb2	chr1	FALSE	FALSE
Myc	chr15	TRUE	FALSE
Cables1	chr18	FALSE	TRUE
Tnfaip8	chr18	TRUE	TRUE
Slc25a16	chr10	FALSE	FALSE
Mest	chr6	FALSE	FALSE
Zmiz1	chr14	FALSE	TRUE
Slc47a2	chr11	FALSE	FALSE
Sh3bp4	chr1	FALSE	TRUE
Heatr5b	chr17	FALSE	FALSE
Cfap70	chr14	FALSE	FALSE
Obp1a	chrX	FALSE	FALSE
Gadd45a	chr6	FALSE	FALSE
Sprr1b	chr3	FALSE	FALSE
Arhgap21	chr2	FALSE	FALSE
Nkx2-5	chr17	FALSE	FALSE
Ckap2l	chr2	FALSE	FALSE
Zfp811	chr17	FALSE	FALSE
Serpinb9c	chr13	FALSE	FALSE
Rad17	chr13	FALSE	FALSE
Agtpbp1	chr13	FALSE	FALSE
Alox15	chr11	FALSE	FALSE
Cyb5a	chr18	FALSE	FALSE
Amhr2	chr15	FALSE	FALSE
Tfap2a	chr13	FALSE	FALSE
Fam243	chr16	FALSE	FALSE
Vmn2r79	chr7	FALSE	FALSE
Ranbp3	chr17	FALSE	FALSE
Hmgcs1	chr13	FALSE	FALSE
Sri	chr5	FALSE	FALSE
Vmn1r206	chr13	FALSE	FALSE
Gm10639	chr9	FALSE	FALSE
Prr3	chr17	FALSE	FALSE
Gnb1	chr4	FALSE	FALSE
Batf3	chr1	FALSE	FALSE
Etv4	chr11	FALSE	FALSE
Hmgxb4	chr8	FALSE	FALSE
Slc4a1	chr11	FALSE	FALSE
F10	chr8	FALSE	FALSE
Tcf7l1	chr6	FALSE	FALSE
9430069I07Rik	chr15	FALSE	FALSE
Cacng1	chr11	FALSE	FALSE
Snapc2	chr8	FALSE	FALSE
Lysmd3	chr13	FALSE	FALSE
Gm36245	chr15	FALSE	FALSE
Rlf	chr4	FALSE	FALSE
Krtap29-1	chr11	FALSE	FALSE
Sprr2k	chr3	FALSE	FALSE
Tfb1m	chr17	FALSE	FALSE
Edil3	chr13	FALSE	FALSE
Zmym5	chr14	FALSE	FALSE
Mrgprb8	chr7	FALSE	FALSE
Cfap46	chr7	FALSE	TRUE
Zfp292	chr4	FALSE	FALSE
Nup62	chr7	FALSE	FALSE
Clic1	chr17	FALSE	FALSE
Tbx18	chr9	FALSE	FALSE
Tnmd	chrX	FALSE	FALSE
Helq	chr5	FALSE	FALSE
Olfr573-ps1	chr7	FALSE	FALSE
Gm9918	chr15	FALSE	FALSE
Rnaset2b	chr17	FALSE	FALSE
Hs2st1	chr3	FALSE	TRUE
Samhd1	chr2	FALSE	FALSE
Dusp18	chr11	FALSE	FALSE
Gm6205	chr5	FALSE	FALSE
Mthfsl	chr9	FALSE	FALSE
Fam114a1	chr5	FALSE	TRUE
Grasp	chr15	FALSE	FALSE
Gm4894	chr9	FALSE	FALSE
Clstn2	chr9	TRUE	TRUE
Gprc5d	chr6	FALSE	FALSE
Pwp2	chr10	FALSE	FALSE
Cavin4	chr4	FALSE	FALSE
Spib	chr7	FALSE	FALSE
Kctd16	chr18	FALSE	FALSE
Etfb	chr7	FALSE	FALSE
Fignl1	chr11	FALSE	FALSE
Dclk2	chr3	FALSE	FALSE
Fam53b	chr7	FALSE	FALSE
Sirt4	chr5	FALSE	FALSE
Slc17a4	chr13	FALSE	FALSE
Lipg	chr18	FALSE	FALSE
Folr1	chr7	FALSE	FALSE
Efemp2	chr19	FALSE	FALSE
Mfsd6	chr1	FALSE	FALSE
Naip2	chr13	FALSE	FALSE
Lpcat3	chr6	FALSE	FALSE
Aldh3b1	chr19	FALSE	FALSE
Nfatc1	chr18	FALSE	TRUE
2210010C04Rik	chr6	FALSE	FALSE
Smap1	chr1	FALSE	FALSE
Marchf5	chr19	FALSE	FALSE
Pygb	chr2	FALSE	FALSE
Gm7247	chr14	FALSE	FALSE
Ifna2	chr4	FALSE	FALSE
Tph2	chr10	FALSE	FALSE
Zfp426	chr9	FALSE	FALSE
Alkbh2	chr5	FALSE	FALSE
Atpsckmt	chr15	FALSE	FALSE
Fibin	chr2	FALSE	FALSE
Snx25	chr8	FALSE	FALSE
Gm4869	chr5	FALSE	FALSE
Fbln5	chr12	FALSE	TRUE
Stard6	chr18	FALSE	FALSE
Katnal1	chr5	FALSE	FALSE
Tnpo1	chr13	FALSE	FALSE
Ccdc96	chr5	FALSE	FALSE
Ect2l	chr10	FALSE	FALSE
Nt5c	chr11	FALSE	FALSE
Gm49403	chr19	FALSE	FALSE
Dach1	chr14	TRUE	FALSE
Mcf2l	chr8	FALSE	FALSE
Abhd18	chr3	FALSE	FALSE
Olfr1034	chr2	FALSE	FALSE
Scml4	chr10	FALSE	FALSE
Olfr198	chr16	FALSE	FALSE
Atp5g2	chr15	FALSE	FALSE
Gm20532	chr2	FALSE	FALSE
Olfr1360	chr13	FALSE	FALSE
Wdpcp	chr11	FALSE	FALSE
Pnisr	chr4	FALSE	FALSE
Vmn1r167	chr7	FALSE	FALSE
Isoc1	chr18	FALSE	FALSE
Mmachc	chr4	FALSE	FALSE
Cnn2	chr10	FALSE	FALSE
Zmat1	chrX	FALSE	FALSE
Alkbh1	chr12	FALSE	FALSE
Lxn	chr3	FALSE	FALSE
Pdgfc	chr3	FALSE	FALSE
Parvb	chr15	FALSE	TRUE
C1qtnf9	chr14	FALSE	FALSE
Ucma	chr2	FALSE	FALSE
Pate13	chr9	FALSE	FALSE
Tmem150b	chr7	FALSE	FALSE
Dnmt1	chr9	FALSE	FALSE
Vmn2r83	chr10	FALSE	FALSE
Skiv2l	chr17	FALSE	FALSE
Utp23	chr15	FALSE	FALSE
Fancd2	chr6	FALSE	FALSE
Fam171b	chr2	FALSE	FALSE
Pgam2	chr11	FALSE	FALSE
Acvrl1	chr15	FALSE	FALSE
Gm2916	chr14	FALSE	FALSE
Dnajb11	chr16	FALSE	FALSE
Mterf3	chr13	FALSE	FALSE
Sel1l	chr12	FALSE	FALSE
Cpeb4	chr11	FALSE	FALSE
Vmn1r214	chr13	FALSE	FALSE
Pcdhgb6	chr18	FALSE	FALSE
C1ql1	chr11	FALSE	FALSE
Olfr685	chr7	FALSE	FALSE
Gucy1b1	chr3	FALSE	FALSE
Hmgn2	chr4	FALSE	FALSE
Xbp1	chr11	FALSE	FALSE
Tead2	chr7	FALSE	FALSE
Notum	chr11	FALSE	FALSE
Rps9	chr7	FALSE	FALSE
Hydin	chr8	FALSE	FALSE
Nudcd1	chr15	FALSE	FALSE
Ncs1	chr2	FALSE	FALSE
Cbarp	chr10	FALSE	FALSE
Polr2k	chr15	FALSE	FALSE
Sec22c	chr9	FALSE	FALSE
Vtcn1	chr3	FALSE	FALSE
Ddx19a	chr8	FALSE	FALSE
Crybg2	chr4	FALSE	FALSE
Pdxdc1	chr16	FALSE	FALSE
Acot10	chr15	FALSE	FALSE
Phactr2	chr10	FALSE	FALSE
Cwc22	chr2	FALSE	FALSE
Apool	chrX	FALSE	FALSE
Sap30bp	chr11	FALSE	FALSE
Tmprss3	chr17	FALSE	FALSE
Vmn1r211	chr13	FALSE	FALSE
AU015836	chrX	FALSE	FALSE
Atp1a2	chr1	FALSE	FALSE
Prlr	chr15	FALSE	FALSE
Pitx3	chr19	FALSE	FALSE
H2-DMb1	chr17	FALSE	FALSE
Btbd18	chr2	FALSE	FALSE
Mmp12	chr9	FALSE	FALSE
Nuak2	chr1	FALSE	FALSE
Sox12	chr2	FALSE	FALSE
Nup43	chr10	FALSE	FALSE
Atp6v0a2	chr5	FALSE	FALSE
Kcna4	chr2	FALSE	FALSE
Calm2	chr17	FALSE	FALSE
Rbbp6	chr7	FALSE	FALSE
Oas1a	chr5	FALSE	FALSE
Cln6	chr9	FALSE	FALSE
Dbf4	chr5	FALSE	FALSE
Rusc1	chr3	FALSE	FALSE
Mrps18a	chr17	FALSE	FALSE
Olfr1280	chr2	FALSE	FALSE
Erlin1	chr19	FALSE	FALSE
Strip2	chr6	FALSE	FALSE
Rab30	chr7	FALSE	FALSE
Lmntd1	chr6	FALSE	TRUE
Ccdc14	chr16	FALSE	FALSE
Sirpb1b	chr3	FALSE	FALSE
Olfr742	chr14	FALSE	FALSE
Snx9	chr17	FALSE	TRUE
Dctn4	chr18	FALSE	FALSE
Zdhhc14	chr17	FALSE	FALSE
Gys2	chr6	FALSE	FALSE
Zmpste24	chr4	FALSE	FALSE
Nt5dc3	chr10	FALSE	FALSE
Acads	chr5	FALSE	FALSE
Synpo2l	chr14	FALSE	FALSE
Nek8	chr11	FALSE	FALSE
Mtcl1	chr17	FALSE	FALSE
Itgb8	chr12	FALSE	FALSE
Cbx2	chr11	FALSE	FALSE
Ccdc106	chr7	FALSE	FALSE
Tbc1d5	chr17	FALSE	FALSE
Ticam1	chr17	FALSE	FALSE
Npas2	chr1	TRUE	FALSE
Rwdd2a	chr9	FALSE	FALSE
Usp21	chr1	FALSE	FALSE
Ptpn13	chr5	FALSE	TRUE
Dedd	chr1	FALSE	FALSE
Plac8	chr5	FALSE	FALSE
Ngef	chr1	FALSE	TRUE
Syap1	chrX	FALSE	FALSE
P2ry10b	chrX	FALSE	FALSE
Dusp5	chr19	FALSE	FALSE
Tmem50a	chr4	FALSE	FALSE
Cab39l	chr14	FALSE	FALSE
Gss	chr2	FALSE	FALSE
Tas1r1	chr4	FALSE	FALSE
Slc23a4	chr6	FALSE	FALSE
Pabpc6	chr17	FALSE	FALSE
Akap11	chr14	FALSE	FALSE
Map9	chr3	FALSE	FALSE
Wars2	chr3	FALSE	FALSE
Slc2a13	chr15	FALSE	TRUE
Rab3a	chr8	FALSE	FALSE
Bzw1	chr1	FALSE	FALSE
Actr10	chr12	FALSE	FALSE
Elobl	chr11	FALSE	FALSE
Ppp2r5d	chr17	FALSE	FALSE
4931428L18Rik	chr1	FALSE	FALSE
Cd59a	chr2	FALSE	FALSE
Degs1	chr1	FALSE	FALSE
Sytl5	chrX	FALSE	FALSE
Nlrp1b	chr11	FALSE	FALSE
Uhrf2	chr19	FALSE	FALSE
Gm3239	chr14	FALSE	FALSE
Vcl	chr14	FALSE	FALSE
Ppp1r18	chr17	FALSE	FALSE
Toporsl	chr4	FALSE	FALSE
Gpr179	chr11	FALSE	FALSE
Lancl1	chr1	FALSE	FALSE
Togaram1	chr12	FALSE	FALSE
Tmem125	chr4	FALSE	FALSE
Mesd	chr7	FALSE	FALSE
Fpr3	chr17	FALSE	FALSE
Prl3b1	chr13	FALSE	FALSE
Dtl	chr1	FALSE	FALSE
Nsdhl	chrX	FALSE	FALSE
Actr1a	chr19	FALSE	FALSE
Ugt2b38	chr5	FALSE	FALSE
Trpm1	chr7	FALSE	FALSE
Hao2	chr3	FALSE	FALSE
Ybx1	chr4	FALSE	FALSE
Mageb4	chrX	FALSE	FALSE
BC051142	chr17	FALSE	FALSE
Gm29666	chr15	FALSE	FALSE
Erich1	chr8	FALSE	FALSE
Slc6a18	chr13	FALSE	FALSE
Usp49	chr17	FALSE	FALSE
Slc35f4	chr14	FALSE	FALSE
Zfp964	chr8	FALSE	FALSE
Cmklr1	chr5	FALSE	FALSE
1700009N14Rik	chr4	FALSE	FALSE
Rab20	chr8	FALSE	FALSE
Nek10	chr14	FALSE	FALSE
Col2a1	chr15	FALSE	FALSE
Olfr1208	chr2	FALSE	FALSE
Cd5l	chr3	FALSE	FALSE
Itpkb	chr1	FALSE	TRUE
Tram1	chr1	FALSE	FALSE
Gpr176	chr2	FALSE	TRUE
Rfc3	chr5	FALSE	FALSE
Olfr1217	chr2	FALSE	FALSE
Megf8	chr7	FALSE	FALSE
Dct	chr14	FALSE	FALSE
Enpp4	chr17	FALSE	FALSE
Tigd5	chr15	FALSE	FALSE
Kif26b	chr1	FALSE	TRUE
Nxpe5	chr5	FALSE	FALSE
Serpinb6b	chr13	FALSE	FALSE
Prcp	chr7	FALSE	FALSE
Bbc3	chr7	FALSE	FALSE
Olfr635	chr7	FALSE	FALSE
Dars2	chr1	FALSE	FALSE
Trex1	chr9	FALSE	FALSE
Spink5	chr18	FALSE	FALSE
Myoz3	chr18	FALSE	FALSE
Gtpbp6	chr5	FALSE	FALSE
Kcnk12	chr17	TRUE	FALSE
Gemin5	chr11	FALSE	FALSE
Defb39	chr8	FALSE	FALSE
Olfr642	chr7	FALSE	FALSE
Ifi35	chr11	FALSE	FALSE
Insm2	chr12	FALSE	FALSE
Olfr329	chr11	FALSE	FALSE
Cdc14a	chr3	FALSE	FALSE
Krt82	chr15	FALSE	FALSE
Vax2	chr6	FALSE	FALSE
Sf3b5	chr10	FALSE	FALSE
Card9	chr2	FALSE	FALSE
Net1	chr13	FALSE	FALSE
Psma2	chr13	FALSE	FALSE
Slc35c2	chr2	FALSE	FALSE
Aven	chr2	FALSE	FALSE
Gm49391	chr13	FALSE	FALSE
Tpm2	chr4	FALSE	FALSE
Luc7l2	chr6	FALSE	FALSE
Ythdc1	chr5	FALSE	FALSE
Cep55	chr19	FALSE	FALSE
Scn5a	chr9	FALSE	TRUE
Tpd52	chr3	FALSE	FALSE
Cngb3	chr4	FALSE	FALSE
Zfp639	chr3	FALSE	FALSE
Pprc1	chr19	FALSE	FALSE
Bcl7c	chr7	FALSE	FALSE
Pde2a	chr7	FALSE	TRUE
Zfp449	chrX	FALSE	FALSE
Thbs1	chr2	FALSE	FALSE
Bloc1s5	chr13	FALSE	FALSE
Cldn3	chr5	FALSE	FALSE
Zfp69	chr4	FALSE	FALSE
AC159819.1	chr9	FALSE	FALSE
Cenpi	chrX	FALSE	FALSE
Pcnx4	chr12	FALSE	FALSE
Lipt1	chr1	FALSE	FALSE
Sult2a7	chr7	FALSE	FALSE
Ndufb7	chr8	FALSE	FALSE
Cgrrf1	chr14	FALSE	FALSE
Chmp2a	chr7	FALSE	FALSE
Pex16	chr2	FALSE	FALSE
Rnf4	chr5	FALSE	FALSE
Wdr54	chr6	FALSE	FALSE
Mbnl1	chr3	FALSE	FALSE
Rep15	chr6	FALSE	FALSE
Vps35l	chr7	FALSE	TRUE
Tgfb3	chr12	FALSE	FALSE
Tbcb	chr7	FALSE	FALSE
Elf3	chr1	FALSE	FALSE
Tomm34	chr2	FALSE	FALSE
Mxd4	chr5	FALSE	FALSE
Yme1l1	chr2	FALSE	FALSE
Grhl1	chr12	FALSE	FALSE
Zc3h3	chr15	FALSE	TRUE
Osbpl11	chr16	FALSE	FALSE
Epb41l5	chr1	FALSE	FALSE
C330007P06Rik	chrX	FALSE	FALSE
Bace1	chr9	FALSE	FALSE
Prag1	chr8	FALSE	FALSE
Snx24	chr18	FALSE	TRUE
Asb16	chr11	FALSE	FALSE
Nkain2	chr10	FALSE	FALSE
Efr3a	chr15	FALSE	FALSE
Zfp335	chr2	FALSE	FALSE
Nip7	chr8	FALSE	FALSE
Ccne1	chr7	FALSE	FALSE
Nploc4	chr11	FALSE	FALSE
Rspry1	chr8	FALSE	FALSE
Upk3a	chr15	FALSE	FALSE
Ccdc186	chr19	FALSE	FALSE
Zfyve16	chr13	FALSE	FALSE
Atp1a3	chr7	FALSE	FALSE
Gm15262	chrX	FALSE	FALSE
Prr30	chr14	FALSE	FALSE
Gm4737	chr16	FALSE	FALSE
Tmem130	chr5	FALSE	FALSE
Cemip2	chr19	FALSE	FALSE
Gpr132	chr12	FALSE	FALSE
Cdh5	chr8	FALSE	FALSE
Rrnad1	chr3	FALSE	FALSE
Rasgrp1	chr2	FALSE	FALSE
Eepd1	chr9	FALSE	FALSE
Nfrkb	chr9	FALSE	FALSE
Ttc41	chr10	FALSE	FALSE
Fam162b	chr10	FALSE	FALSE
Ccl27a	chr4	FALSE	FALSE
Ttc17	chr2	FALSE	FALSE
Gm11992	chr11	FALSE	FALSE
Ero1l	chr14	FALSE	FALSE
Gpbp1l1	chr4	FALSE	FALSE
Brd8	chr18	FALSE	FALSE
Zfp626	chr7	FALSE	FALSE
Ftsj1	chrX	FALSE	FALSE
Olfr76	chr19	FALSE	FALSE
Ankrd16	chr2	FALSE	FALSE
Rogdi	chr16	FALSE	FALSE
Id4	chr13	TRUE	FALSE
Ndufv3	chr17	FALSE	FALSE
Themis3	chr17	FALSE	FALSE
Slc11a2	chr15	FALSE	FALSE
Rhox2f	chrX	FALSE	FALSE
Olfr52	chr2	FALSE	FALSE
Wipi1	chr11	FALSE	FALSE
Rttn	chr18	FALSE	FALSE
Pik3r4	chr9	FALSE	FALSE
Boc	chr16	FALSE	FALSE
Ccn3	chr15	FALSE	FALSE
4930524B15Rik	chr11	FALSE	FALSE
Mrgpra9	chr7	FALSE	FALSE
Col14a1	chr15	FALSE	FALSE
Gm3952	chr8	FALSE	FALSE
Nr2e3	chr9	FALSE	FALSE
Fnbp1l	chr3	FALSE	FALSE
Pex19	chr1	FALSE	FALSE
Ccdc80	chr16	FALSE	FALSE
Vps36	chr8	FALSE	FALSE
Csrp1	chr1	FALSE	FALSE
Ccdc71	chr9	FALSE	FALSE
Krtap20-2	chr16	FALSE	FALSE
Tmem59	chr4	FALSE	FALSE
Sox11	chr12	FALSE	FALSE
Esp24	chr17	FALSE	FALSE
Usf3	chr16	FALSE	FALSE
Sarnp	chr10	FALSE	FALSE
Spopfm1	chr3	FALSE	FALSE
Abcg4	chr9	FALSE	FALSE
Tmem232	chr17	FALSE	FALSE
Pla2g4d	chr2	FALSE	FALSE
Vmn2r70	chr7	FALSE	FALSE
Ncapg	chr5	FALSE	FALSE
Trip4	chr9	FALSE	FALSE
Ntan1	chr16	FALSE	FALSE
Olfr1368	chr13	FALSE	FALSE
Tmem45a2	chr16	FALSE	FALSE
Prkg2	chr5	FALSE	FALSE
Syde2	chr3	FALSE	FALSE
Abhd16a	chr17	FALSE	FALSE
Slc27a1	chr8	FALSE	FALSE
Mblac2	chr13	FALSE	FALSE
F3	chr3	TRUE	FALSE
5530401A14Rik	chr11	FALSE	FALSE
Olfr97	chr17	FALSE	FALSE
Dppa4	chr16	FALSE	FALSE
Nt5c1a	chr4	FALSE	FALSE
Epha7	chr4	FALSE	FALSE
Cacng7	chr7	FALSE	FALSE
Slc10a4l	chr5	FALSE	FALSE
Rplp1	chr9	FALSE	FALSE
Lpar1	chr4	FALSE	FALSE
Lrrc74a	chr12	FALSE	FALSE
Fgd2	chr17	FALSE	FALSE
Ndufaf5	chr2	FALSE	FALSE
Kcnip4	chr5	FALSE	TRUE
Vps28	chr15	FALSE	FALSE
Dmac2l	chr12	FALSE	FALSE
Nfil3	chr13	FALSE	FALSE
Ltbp3	chr19	FALSE	FALSE
Slc38a11	chr2	FALSE	FALSE
Nceh1	chr3	FALSE	FALSE
Ptges	chr2	FALSE	FALSE
Mex3d	chr10	FALSE	FALSE
Aldh8a1	chr10	FALSE	FALSE
3110082I17Rik	chr5	FALSE	TRUE
Scube2	chr7	FALSE	FALSE
Olfr1016	chr2	FALSE	FALSE
Gm10542	chr18	FALSE	FALSE
Mfsd13a	chr19	FALSE	FALSE
Naa16	chr14	FALSE	FALSE
Camkk1	chr11	FALSE	FALSE
Stra6	chr9	FALSE	TRUE
4921539E11Rik	chr4	FALSE	FALSE
Fezf1	chr6	FALSE	FALSE
Trpc4	chr3	FALSE	FALSE
Rab43	chr6	FALSE	FALSE
Pdilt	chr7	FALSE	FALSE
Fktn	chr4	FALSE	FALSE
Gpr157	chr4	FALSE	FALSE
Tubb2a	chr13	FALSE	FALSE
Apol10b	chr15	FALSE	FALSE
Sec14l5	chr16	FALSE	FALSE
Ptdss2	chr7	FALSE	FALSE
Slc9b2	chr3	FALSE	FALSE
Smug1	chr15	FALSE	FALSE
Gad2	chr2	FALSE	FALSE
Gm10643	chr8	FALSE	FALSE
2610021A01Rik	chr7	FALSE	FALSE
Kcng2	chr18	FALSE	FALSE
Adam11	chr11	FALSE	FALSE
Grin2c	chr11	FALSE	FALSE
Irak3	chr10	FALSE	FALSE
Qsox2	chr2	FALSE	FALSE
Rap2b	chr3	FALSE	FALSE
Trex2	chrX	FALSE	FALSE
Atp5c1	chr2	FALSE	FALSE
Mindy4	chr6	FALSE	TRUE
Ube2g1	chr11	FALSE	FALSE
2200002D01Rik	chr7	FALSE	FALSE
Gm50092	chr7	FALSE	FALSE
Kdm4d	chr9	FALSE	FALSE
Olfr109	chr17	FALSE	FALSE
Mdm1	chr10	FALSE	FALSE
Slc4a1ap	chr5	FALSE	FALSE
A030014E15Rik	chr1	FALSE	FALSE
Olfr58	chr9	FALSE	FALSE
Sox6	chr7	FALSE	FALSE
Ranbp17	chr11	FALSE	TRUE
Ppp2r3d	chr9	FALSE	FALSE
Sorcs2	chr5	FALSE	TRUE
B430306N03Rik	chr17	FALSE	FALSE
Gdi1	chrX	FALSE	FALSE
Dgkh	chr14	FALSE	TRUE
Cers3	chr7	FALSE	TRUE
Tm9sf3	chr19	FALSE	FALSE
Iqsec1	chr6	FALSE	TRUE
Wdr20	chr12	FALSE	FALSE
Mrpl39	chr16	FALSE	FALSE
Ptbp2	chr3	FALSE	FALSE
Lce1l	chr3	FALSE	FALSE
Ccng2	chr5	FALSE	FALSE
Cldn2	chrX	FALSE	FALSE
Pga5	chr19	FALSE	FALSE
Gal3st2	chr1	FALSE	FALSE
Ppp1r9a	chr6	FALSE	TRUE
Gpat4	chr8	FALSE	FALSE
Nfatc2	chr2	FALSE	TRUE
Art4	chr6	FALSE	FALSE
Entpd2	chr2	FALSE	FALSE
Gm3839	chr14	FALSE	FALSE
Lrp2	chr2	FALSE	FALSE
Necab1	chr4	FALSE	FALSE
Rps7	chr12	FALSE	FALSE
Slc25a53	chrX	FALSE	FALSE
Irf4	chr13	FALSE	FALSE
Pigc	chr1	TRUE	FALSE
Zp2	chr7	FALSE	FALSE
Olfr1188	chr2	FALSE	FALSE
Edem2	chr2	FALSE	FALSE
Tex15	chr8	FALSE	FALSE
Il17re	chr6	FALSE	FALSE
Tmem204	chr17	FALSE	FALSE
Tlr5	chr1	FALSE	FALSE
Olfr1029	chr2	FALSE	FALSE
Il17rc	chr6	FALSE	FALSE
Pak3	chrX	FALSE	FALSE
Rad9b	chr5	FALSE	FALSE
Trim42	chr9	FALSE	FALSE
Acrbp	chr6	FALSE	FALSE
Vmn2r85	chr10	FALSE	FALSE
Rb1cc1	chr1	FALSE	FALSE
Prmt9	chr8	FALSE	FALSE
Trim3	chr7	FALSE	FALSE
Sell	chr1	FALSE	FALSE
D430019H16Rik	chr12	FALSE	FALSE
Derl1	chr15	FALSE	FALSE
Adamts15	chr9	FALSE	FALSE
Olfr328	chr11	FALSE	FALSE
Ptcra	chr17	FALSE	FALSE
Stat1	chr1	FALSE	FALSE
Gjb6	chr14	FALSE	FALSE
Myh8	chr11	FALSE	FALSE
Tshr	chr12	FALSE	FALSE
Cct7	chr6	FALSE	FALSE
Olfr854	chr9	FALSE	FALSE
Gins1	chr2	FALSE	FALSE
Angpt2	chr8	FALSE	FALSE
Gm44503	chr9	FALSE	FALSE
Tmem167	chr13	FALSE	FALSE
Arhgef7	chr8	FALSE	FALSE
Ankdd1a	chr9	FALSE	FALSE
Zfp111	chr7	FALSE	FALSE
Wfikkn2	chr11	FALSE	FALSE
Sdhaf3	chr6	FALSE	FALSE
Klk9	chr7	FALSE	FALSE
Stpg2	chr3	FALSE	FALSE
Rps15	chr10	FALSE	FALSE
Cspg5	chr9	FALSE	FALSE
Pdcd1lg2	chr19	FALSE	FALSE
Tmem121	chr12	FALSE	FALSE
Dazap1	chr10	FALSE	FALSE
Grwd1	chr7	FALSE	FALSE
Dsc1	chr18	FALSE	FALSE
Fig4	chr10	FALSE	FALSE
Tacc2	chr7	FALSE	TRUE
Prss29	chr17	FALSE	FALSE
Ptges3l	chr11	FALSE	FALSE
Nrap	chr19	FALSE	FALSE
Tardbp	chr4	FALSE	FALSE
Zmat3	chr3	FALSE	FALSE
Clca4a	chr3	FALSE	FALSE
Atp13a5	chr16	FALSE	FALSE
Paqr3	chr5	FALSE	FALSE
Rhox8	chrX	FALSE	FALSE
Cfap300	chr9	FALSE	FALSE
Ddx54	chr5	FALSE	FALSE
Chrna1	chr2	FALSE	FALSE
Adh7	chr3	FALSE	FALSE
Sh2d4a	chr8	FALSE	FALSE
Sema6b	chr17	FALSE	FALSE
Klhl41	chr2	FALSE	FALSE
Gpc5	chr14	FALSE	FALSE
Dock8	chr19	FALSE	FALSE
Psmd9	chr5	FALSE	FALSE
Afap1l1	chr18	FALSE	FALSE
Gak	chr5	FALSE	FALSE
Insyn1	chr9	FALSE	FALSE
Etv6	chr6	FALSE	TRUE
Iars	chr13	FALSE	FALSE
Klhl5	chr5	FALSE	FALSE
Obox2	chr7	FALSE	FALSE
Tekt4	chr17	FALSE	FALSE
Acox2	chr14	FALSE	FALSE
Olfr154	chr2	FALSE	FALSE
Frmpd2	chr14	FALSE	FALSE
Napsa	chr7	FALSE	FALSE
Iigp1	chr18	FALSE	FALSE
4921507P07Rik	chr6	FALSE	FALSE
4833420G17Rik	chr13	FALSE	FALSE
Mars1	chr10	FALSE	FALSE
Hus1	chr11	FALSE	FALSE
Otub1	chr19	FALSE	FALSE
Olfr508	chr7	FALSE	FALSE
Dmbt1	chr7	FALSE	FALSE
Epb41l1	chr2	FALSE	TRUE
Nxf1	chr19	FALSE	FALSE
Vps29	chr5	FALSE	FALSE
Map1lc3b	chr8	FALSE	FALSE
Vmn2r25	chr6	FALSE	FALSE
Gas8	chr8	FALSE	FALSE
Gm10283	chr8	FALSE	FALSE
Zfp61	chr7	FALSE	FALSE
Adamts16	chr13	FALSE	FALSE
Slco6d1	chr1	FALSE	FALSE
Cpeb2	chr5	FALSE	FALSE
Zbtb38	chr9	FALSE	FALSE
Rnf181	chr6	FALSE	FALSE
