gene_name	mecp2_fold	mecp2_fdr	mecp2_n_peaks	mecp2db_fold	mecp2db_fdr	mecp2db_n_peaks
Mc2r	0.010089244534767	0.971823562046185	19	0.341294337	0.121607487	8
Mc5r	-0.0197671999842238	0.924753821291908	3	-0.082758986	0.690944512	1
Mcam	-0.335989527540981	0.278017583292322	4	-0.016072549	0.960368716	1
Mcc	0.0162160248353178	0.941141833703562	8	0.051901609	0.83727037	3
Mccc1	-0.0186754022605972	0.942076516571615	4	-0.208550538	0.275208004	1
Mccc2	0.0155492545975259	0.934128668106966	10	-0.005496766	0.988961512	1
Mcf2l	-0.080674334785045	0.651090834515635	34	-0.075867238	0.740830807	6
Mcfd2	-0.0335444372202462	0.884529185709336	5	-0.071793045	0.74745688	2
Mcm10	-0.0139810687412255	1	12	-0.434210918	0.084588098	1
Mcm3	0.0159431277706862	0.931480853543566	8	-0.039212399	0.885136599	2
Mcm3ap	-0.0669111502671634	0.770030602021541	9	-0.012287333	0.971327311	1
Mcm4	-0.0988414462270379	0.656657580098869	3	-0.060307566	0.800423569	2
Mcm5	-0.0444444258471534	0.811117504806754	13	-0.054609318	0.825793561	1
Mcm9	0.0171536823460436	0.941991412622125	6	0.011008876	0.974664068	1
Mcmbp	-0.0433461187578693	0.835958469061425	3	-0.073701877	0.747332325	1
Mcoln2	-0.0308542512255641	0.895257611685844	11	-0.03462225	0.901677627	1
Mcoln3	-0.0727137984767021	0.717850792421679	3	-0.218229084	0.337912337	1
Mcph1	0.0185880476137138	0.928201664628257	37	-0.015060607	0.963733782	3
Mcpt8	0.00127061731188009	0.995813833271799	1	-0.003100805	0.994036377	1
Mcrip2	0.0333992481864691	0.856415784635648	1	-0.002409095	0.995222107	1
Mcrs1	-0.191365464919524	0.438563215976887	5	-0.147821197	0.508147234	2
Mctp1	0.0556290473776704	0.791331469455733	21	-0.00331132	0.993424507	1
Mctp2	-0.0106220400583109	0.96782774464189	41	0.72075926	0.008069066	5
Mcts2	-0.0253998966282428	0.876817978360035	2	-0.003746389	0.992299115	1
Mcu	0.11586127679529	0.591025154541872	31	-0.027928153	0.922594536	6
Mcur1	-0.0677144668593251	0.696269608378255	12	-0.071156549	0.759540373	2
Mdc1	0.0204663197229834	0.910367914223947	2	0.037358568	0.890837603	2
Mdfi	-0.0462020178855092	0.833628484902639	9	-0.044618525	0.863266318	1
Mdfic2	0.0466771945726244	1	18	-0.025494969	0.931754722	1
Mdga1	-0.0612673857930921	0.772604449521188	48	-0.312146498	0.173056465	22
Mdga2	-0.220436374643468	0.413032346949991	55	-0.363134299	0.094200839	23
Mdh1	-0.0327256258268216	0.84705886872963	3	-0.102851833	0.628368351	1
Mdh2	-0.0327044690691358	0.894658900563037	2	-0.057460068	0.811472203	1
Mdk	-0.0161710695911689	0.943391761073176	10	-0.060239135	0.798949287	1
Mdm1	0.0133250528675233	0.941546917646653	19	0.012662049	0.970006376	1
Mdm2	0.0017374020358484	0.996914559980872	2	-0.087494896	0.681556758	1
Me1	0.0364603014317082	1	4	-0.318106012	0.134163488	1
Me2	-0.0220126028864282	0.908458443905731	4	-0.07254856	0.753834259	1
Me3	0.00710992987928821	1	24	0.788689254	0.00162428	4
Mea1	-0.0170560127221956	0.932260494837186	2	-0.045853231	0.859128285	1
Meak7	-0.0266696245676765	0.854555503869506	18	-0.195643806	0.291539839	3
Mecom	-0.0866573688566964	1	64	-0.003813067	0.99228986	4
Mecp2	-0.0145039050343902	0.951987388132221	1	-0.006488725	0.987169703	1
Mecr	-0.13011040069624	0.527560133966877	7	-0.005126757	0.989898663	1
Med1	-0.0576931401007779	0.753586637871861	3	-0.131928816	0.525828798	1
Med10	-0.0247829993072076	0.911947422926578	10	-0.04567175	0.861601687	2
Med12l	-0.00557608024889147	0.983518527691048	15	-0.029068021	0.920951808	1
Med13l	-0.0234020051865231	0.915504491297724	79	0.022437864	0.941750116	9
Med16	-0.0223884855952592	1	4	-0.127385005	0.538603329	1
Med21	0.00491083525654621	0.979475525373902	1	-0.027460773	0.924384603	1
Med22	-0.0460966342649736	0.776463639583892	1	-0.083582458	0.69651261	1
Med23	-0.0819612589776473	0.644433025319832	6	-0.129718467	0.526214169	1
Med24	0.00955102928819549	0.96647130825474	5	0.050027993	0.842100149	2
Med26	-0.0160612673647795	0.932541803074656	5	-0.013546326	0.967755135	1
Med27	-0.00154727672212503	0.995175431170219	38	-0.019546249	0.949817742	11
Med31	0.0551908790557984	0.809751831648656	5	-0.037205715	0.892186103	1
Med4	-0.00926638899905179	0.967818455634166	10	2.441559675	3.35e-16	1
Medag	-0.307657941545744	0.249590804626156	16	-0.380188007	0.146997113	4
Mef2a	-0.0326894157478295	0.863208542522036	11	-0.041078586	0.880302221	2
Mef2c	-0.0223143681439076	0.907652182751609	21	0.069510986	0.753882145	1
Mef2d	-0.158800947079359	0.494370409118432	8	-0.258323558	0.208504814	3
Mefv	-0.0325860207581482	0.900408251094862	4	-0.016781586	0.958416214	1
Meg3	-0.0234750845446669	0.909817486832875	16	-0.220516491	0.296857558	3
Megf11	-0.0132317720530677	0.962807261416536	73	-0.229698857	0.277707232	8
Megf6	0.042274311602873	0.829238446841941	31	0.052587549	0.830626773	18
Megf8	-0.030361909665504	0.90886425190884	10	-0.086568487	0.685510785	4
Megf9	-0.0601092988995294	0.746085411115347	23	-0.029305657	0.919252657	4
Mei1	0.0263325911908694	0.917654510524998	9	-0.109137211	0.597595417	1
Meis1	0.00996482327850248	0.969583841844217	54	2.217595397	3.83e-13	8
Meltf	-0.0476851502445816	0.778466813651503	11	-0.020366733	0.947861776	3
Memo1	0.00219133330430216	0.993993996440509	6	-0.021082001	0.945688916	1
Men1	-0.00168164286611301	0.994817549729193	2	-0.182184354	0.37153217	1
Meox1	-0.154003456333378	0.528499954373079	17	-0.117143843	0.572776368	3
Mep1b	0.000466302082721735	0.99897962655573	14	-0.051853892	0.834244582	1
Mepce	-0.0224323923503316	0.904846095581117	2	-0.096713644	0.656059786	1
Mertk	0.0255857334947233	0.91624013270654	8	-0.006032813	0.987997018	1
Mesd	0.00539374585029044	0.98231052698012	3	0.000456729	0.998944491	2
Mesp1	-0.0294387943454885	0.902941521347555	10	-0.035940465	0.898905745	2
Mesp2	-0.0398126891967011	0.857024161954726	1	-0.028521609	0.922314131	2
Mest	-0.113730382744057	0.57139421660903	6	-0.050032129	0.841266858	1
Metap1	-0.0945965707612574	0.628835292687764	1	-0.137134788	0.510673265	1
Metap1d	0.0121634308383739	0.959560312416925	7	-0.041504167	0.876379907	1
Metrnl	-0.244957158124424	0.344570483885912	15	0.009375451	0.979297741	3
Mettl15	0.0275432369168242	0.892174465730838	27	2.424096716	1.66e-15	4
Mettl21a	-0.0489744333295861	0.790393775911918	6	-0.092341263	0.656806607	1
Mettl24	0.019034403690219	0.925282903458705	13	0.090508321	0.689656231	1
Mettl25	-0.0418499247760511	0.799342027122666	1	-0.084568716	0.707624182	1
Mettl26	-0.155450845396683	0.507256060348356	2	-0.092257604	0.692727134	1
Mex3b	-0.0724573744386423	0.684612144374067	14	-0.15772392	0.428803258	1
Mex3c	-0.0551286059294983	0.743293735429381	53	-0.078822188	0.716475048	12
Mex3d	-0.0702170971967106	0.758661707491103	3	-0.059258388	0.839204411	2
Mexis	-0.120125328790622	0.525631482679165	13	-0.1581744	0.446141581	3
Mfap3	-0.0309853817187519	0.887819303855438	8	0.022258086	0.942165854	1
Mfap3l	-0.0281639338866932	0.895079544708723	15	-0.036347428	0.896347567	2
Mfap4	0.0164501102988747	0.940145762041799	3	-0.02350473	0.938316251	1
Mfge8	-0.0481146663756117	0.770824717620334	12	-0.104490748	0.61463887	3
Mfn2	-0.0242930773194491	0.909654163824606	8	-0.047436299	0.855456986	1
Mfng	-0.0130818868429832	0.951355785094862	13	-0.039122933	0.885168541	3
Mfsd1	-0.0627089183020335	0.761601122251733	13	-0.065708399	0.778596332	3
Mfsd10	-0.0903550803011344	0.706915377506144	4	-0.066957369	0.781631779	1
Mfsd12	0.0262551993067806	0.89480525862673	2	0.084450246	0.707164789	1
Mfsd14a	-0.0146740699615937	0.943787046832545	1	-0.030621293	0.914200847	1
Mfsd2a	-0.00593356595252674	0.980481536717547	8	-0.020823284	0.947344492	1
Mfsd4a	-0.0666589424082684	0.791962005359313	12	0.007701681	0.983760688	1
Mfsd4b1	-0.084061142150773	0.655038609350737	5	-0.066315932	0.772785548	1
Mfsd4b3-ps	-0.0482806258219893	0.786103917662834	1	-0.080874977	0.718997602	1
Mfsd4b5	-0.211869318554057	0.393499122388773	3	-0.231897683	0.326992251	1
Mfsd5	-0.0320363676324843	0.874687715885166	2	-0.078121621	0.734350327	1
Mfsd6	-0.0166731294946315	0.937795139909965	11	-0.008448784	0.98172091	1
Mga	0.101539819894577	0.633969333434123	5	0.081945243	0.713479086	2
Mgat1	-0.0316653346173096	0.872464716331696	4	-0.048471726	0.850021609	1
Mgat2	-0.00205744458104033	0.993778120335784	1	0.01599474	0.960763597	1
Mgat4a	-0.0171836996062284	0.936480817273686	11	0.365929123	0.114635281	1
Mgat4b	-0.105706458325834	0.705243784881078	4	-0.007913899	0.983313263	1
Mgat4c	-0.0412153795623	1	8	0.468882987	0.093784503	1
Mgat5	-0.0437493406895821	0.842732454274849	37	0.016589193	0.9589507	2
Mgat5b	-0.134074162489133	0.545318689271636	26	-0.003550214	0.992879564	6
Mgl2	0.00681021218177414	0.98165303224225	2	-0.008667647	0.98121345	1
Mgll	0.132544897125754	0.561256538038991	40	0.428017158	0.081027819	12
Mgmt	0.0537867342473576	0.782206254301659	48	0.170808435	0.420439562	6
Mgrn1	-0.0156645202087554	0.944432161393472	10	-0.027694678	0.924241153	1
Mgst2	-0.0539050563174312	0.801157231740121	23	0.056717561	0.815818797	10
Mia2	-0.00887009071392915	0.968450918016827	5	-0.036297078	0.894815388	1
Mia3	-0.0625174920587418	0.727864861062104	6	0.003304361	0.993626102	3
Miat	-0.00460220663758649	0.98804923766187	4	0.167991981	0.412400816	1
Mib1	-0.0733078966565438	0.756219040437061	9	-0.03823821	0.888642488	1
Mib2	0.0171127118808483	0.930545349582007	3	-0.015799615	0.962820682	2
Mical1	0.00145640941348226	0.996368270988315	6	-0.040156403	0.880631205	2
Mical2	0.0502148476080785	0.827844878993186	32	0.048526797	0.848321213	2
Mical3	0.00643938217883536	0.980003788738537	39	0.007578869	0.984107301	7
Micall1	-0.0376327951909164	0.862730198682173	11	-0.070212472	0.759325264	1
Micall2	-0.0362749533620766	0.854794196221772	27	-0.057767324	0.815349985	11
Micos13	-0.0529716339910467	0.7562708728086	1	-0.146352596	0.494864197	1
Micu1	-0.0526797852777713	0.766017299118922	20	-0.027443874	0.924236806	1
Micu3	3.31112958006904	1.88407080705142e-13	1	2.232618677	3.36e-12	1
Mid1	-0.0529659887956878	0.823834593579339	4	-0.067864218	0.777560075	1
Mid1ip1	-0.0137391823809519	0.958597484850606	11	-0.063369089	0.798238343	1
Mid2	-0.0321438006899344	0.924753821291908	7	-0.021054283	0.948062847	1
Mideas	-0.00570439202260064	0.984684822871953	21	-0.017225599	0.956697376	5
Midn	0.025241307385195	0.925700631623732	5	-0.055801753	0.820292686	1
Mief1	-0.0492203035364091	0.790331237450912	5	-0.036342685	0.893942991	1
Mier2	-0.0104131160306443	0.968617066598974	7	-0.034638198	0.902100767	2
Mier3	-0.0114546896584609	0.964844261155505	11	-0.037046878	0.895106461	2
Mif	-0.0465906362698501	0.823090090175575	4	-0.139029379	0.520770384	1
Miga2	-0.0811253281272581	0.705116676676264	5	-0.02986465	0.917558673	3
Minar1	-0.058564428990203	0.756061204522486	14	-0.176474093	0.425977381	7
Mindy4	0.0120628020074638	0.962672516937774	22	0.010468027	0.975981876	6
Mink1	-0.00762855416380817	0.977520830462578	8	0.008026634	0.983180793	1
Minpp1	-0.371027456864981	0.236124837277075	10	-0.065619425	0.814307807	1
Miox	0.0286968206789175	0.871502595397414	1	-0.042367981	0.870546122	1
Mir100hg	0.041997137304914	0.816798690635263	53	0.371306526	0.072867734	2
Mir101c	-0.249500153199456	0.337757172616405	5	0.028586649	0.92103621	1
Mir1187	-0.0403079124923993	1	28	0.434519781	0.180441235	18
Mir1190	-0.00118669265089685	0.995895132202141	8	-0.043055224	0.869851441	3
Mir1195	0.556308579120996	0.106105329948417	9	0.227461673	0.28042169	3
Mir122	0.0121445749528021	0.966520881852541	10	0.640316105	0.030559119	1
Mir1224	0.0163499720546161	0.947723703699175	1	-0.019502744	0.950181495	1
Mir1231	-0.00961154691180713	0.971506939837733	2	-0.051489183	0.838871521	1
Mir124-2hg	1.78525608021449	0.000290226148948444	18	1.240392326	3.03e-05	5
Mir1249	0.00183344087161765	0.995339373527027	6	-0.001166305	0.997660518	1
Mir124a-1hg	-0.055255278626768	0.775254570234434	17	0.287087656	0.187882985	1
Mir124a-2	0.735263469537523	0.0456479217783924	14	0.048577711	0.851014124	4
Mir124a-3	-0.0154356971180993	0.935764453933887	19	-0.020535701	0.947900658	3
Mir125b-2	1.41681039217778	0.00220271335306067	18	1.38246032	0.000187332	3
Mir129-1	-0.0591343553675368	0.766496128442481	18	-0.101800466	0.623881352	5
Mir130a	-0.0427803265853646	0.844602645650291	2	-0.111901588	0.581499621	1
Mir132	-0.00624069167772013	0.977168257807356	1	-0.059043186	0.808327853	1
Mir133a-2	-0.0142108828355283	0.949395130491963	8	-0.080140133	0.744153021	3
Mir133c	0.0225226048354499	0.921499203188506	12	-0.172299338	0.400152905	2
Mir135a-1	0.0197737083129629	0.929134755700296	5	-0.057635654	0.813319251	1
Mir135a-2	0.000248927793115152	0.999463758955654	11	0.020768953	0.947089355	1
Mir137	0.0247082869336095	0.920059114814584	23	0.011940807	0.972734247	7
Mir138-1	-0.0832470639017959	1	11	-0.040897076	0.877667335	5
Mir139	-0.0424259490747324	0.828092170697457	5	-0.06113588	0.802185199	1
Mir143	0.0116305748028108	0.959394707964769	3	-0.026620542	0.927270182	1
Mir144	0.15001870048382	0.540996369205709	3	-0.053317735	0.832831392	1
Mir145b	0.444962284467561	0.148612851634852	25	0.094728365	0.631155909	8
Mir146	-0.0603811354805307	0.762182690692019	10	0.033466087	0.905468077	2
Mir148a	-0.0125208361947501	0.966800367515486	44	-0.002665209	0.994810377	8
Mir149	-0.0333852755752902	0.868129557341962	3	0.018945396	0.951514489	1
Mir153	-0.0415176955716535	0.834468106749275	18	0.055846313	0.816340358	2
Mir181a-1	0.0777307497015264	0.732422027556921	46	0.941358258	0.001945023	19
Mir182	0.0447605199139314	0.803501651155966	4	0.033180467	0.904850465	1
Mir183	-1.09145777221188	0.00822863374118808	9	-0.413215478	0.072849406	1
Mir1900	-0.020959972385904	0.939040920633761	4	0.01494722	0.963733782	2
Mir1901	-0.0880805807731608	0.620581957651287	1	-0.135332452	0.488992403	1
Mir1905	-0.0536757859172556	0.799470671415238	1	-0.042272119	0.875275662	1
Mir192	-0.0311692190518467	0.873462528154868	1	-0.078298875	0.725941577	1
Mir1929	-0.00160456296870321	0.994817549729193	19	0.182387103	0.336764231	9
Mir1932	-0.0556145696217941	0.787880005444253	3	-0.063389594	0.794031738	1
Mir1936	0.0766268418803335	0.697215814510488	7	-0.002880917	0.994092053	2
Mir193a	-0.366158937759979	0.194994296423192	5	-0.061978444	0.793795897	2
Mir193b	0.0345110797128884	0.883637482791614	14	0.001404616	0.996768717	2
Mir1941	-0.00598011806154038	0.976692096232151	1	-0.04266975	0.870738355	1
Mir1952	0.240156849776249	0.369425564664894	43	1.05803696	3.37e-05	21
Mir1953	-0.0115038219873926	0.957967672809121	6	0.03588129	0.895896515	1
Mir195b	-0.00625397297321007	1	7	0.470115792	0.077704716	1
Mir1962	-0.012649425285532	0.96379982405148	6	0.001605988	0.996619655	2
Mir1963	-0.0369538600002685	1	8	0.007203425	0.985388714	1
Mir1966	-0.0268150719683423	0.930339312875678	2	-0.077053501	0.739205627	1
Mir1982	0.0174516727847102	1	3	0.027493238	0.924821347	1
Mir201	0.000364610538722235	1	1	2.311478741	1.08e-12	1
Mir203	-0.0176697086871381	0.962333433956816	4	-0.011088207	0.975317434	1
Mir204	3.10822301899574	5.43620495421715e-10	7	2.336263693	4.45e-16	5
Mir205	-0.145329707484708	0.53664363120492	71	-0.053642671	0.827615953	16
Mir2139	-0.0829666877489768	0.666392338587044	3	-0.18372119	0.367842422	1
Mir218-2	-0.0278067953061102	1	29	-0.100457979	0.638851598	6
Mir219b	-0.273310943938487	0.313493184254516	1	-0.268439607	0.216677967	1
Mir21c	0.0859313376599809	0.682039228191139	31	1.300243146	2.39e-06	1
Mir22hg	-0.0237426391474792	0.890803344999115	1	-0.042478593	0.871875284	1
Mir23a	-0.0106430039833577	0.96565231454031	4	-0.02261583	0.941344115	1
Mir26a-1	-0.0451836236224967	0.82823278814029	12	0.004119696	0.991656802	3
Mir26b	0.00298228852681431	0.991365237270539	2	-0.034088059	0.901177467	1
Mir28c	-0.030060555907566	1	24	-0.19001764	0.38946486	8
Mir296	-0.0138689316293576	0.951276422458176	6	-0.07341423	0.751478997	2
Mir29b-1	-0.0274856597086384	0.90005750331449	13	-1.080758927	4.8e-05	6
Mir3063	0.538962847063853	0.123735088470137	1	0.299459259	0.150223846	1
Mir3067	0.00724268053321163	0.974735586377952	19	0.071854266	0.743252484	7
Mir3075	0.0122631782785163	0.954628336490742	10	-0.027794325	0.923390313	1
Mir3080	-0.0114035813109551	0.952483483959233	7	-0.06660562	0.777751639	5
Mir3081	-0.149450864910062	0.522335279962687	13	0.419891349	0.064790233	2
Mir3085	0.0401368417743401	0.862083270970376	5	-0.092787795	0.673189691	1
Mir3086	-0.014822455011456	0.952294945858607	10	-0.376709996	0.145674468	3
Mir3088	0.0152169628882447	0.95636980556917	4	-0.053628198	0.828421346	1
Mir3089	0.0110623240105989	0.963169096674893	7	0.043006067	0.866367223	2
Mir3090	-0.0370594400922739	0.879721965469943	19	0.017474482	0.95590482	1
Mir3091	0.0512169830806717	0.820078009098315	1	-0.026908941	0.926945902	1
Mir3092	-0.0298774774617384	0.851913746360532	42	-0.008325947	0.982023532	15
Mir3093	-0.0104803488990382	0.958581283250254	6	-0.001400017	0.996780826	2
Mir3095	-0.0195891729642201	0.938695813569816	7	0.837530379	0.000252815	1
Mir30a	-0.00398404176567591	0.982477329443453	1	-0.023058564	0.938858624	1
Mir30d	-0.0898172967439122	0.622104223465619	21	-0.269741809	0.21620679	6
Mir3104	0.276528952530959	0.309310416017858	1	0.191678729	0.356082188	1
Mir3106	-0.0638904911612369	1	64	0.286417995	0.169393902	7
Mir3108	-0.0239232149781634	1	43	-0.214049042	0.29734718	13
Mir3109	-0.0656120266127313	0.761260741611568	2	-0.059875382	0.801780808	1
Mir3154	0.0261779008042633	0.910346684274523	1	0.006887644	0.986014432	1
Mir326	0.0409055554331012	0.868747227013072	6	0.029295646	0.920498784	1
Mir328	-0.319029747144245	0.262143430437954	1	-0.199737583	0.336748646	1
Mir33	-0.035743165561895	0.869432136760284	2	-0.014554739	0.964969688	1
Mir346	-0.0284383086289343	0.899537320573184	68	-0.003029026	0.994092053	18
Mir3473f	0.0101620304751097	0.972977260131089	21	0.046998634	0.858375188	3
Mir3474	0.0191007056507648	0.94274575366607	4	-0.060872803	0.794364704	1
Mir3475	0.00914812704541794	0.977402057510711	10	0.01621478	0.9616643	2
Mir34a	0.0492270553575948	0.820907103884109	9	-0.033138156	0.905602802	2
Mir365-2	-0.0118926584092236	0.96371434642758	16	-0.237643507	0.260786663	4
Mir374b	-0.0762434101356821	0.823834593579339	2	-0.163184097	0.567606271	2
Mir378b	-0.301188176492594	0.270749212480979	34	-0.070739707	0.76567454	1
Mir378d	-0.0122758115280657	1	45	0.190940397	0.387913509	12
Mir383	1.70695000182405	0.000113422560441138	9	1.725133226	6.74e-06	2
Mir3963	0.209891408316676	0.450494153233055	20	0.936546817	0.002236799	3
Mir3964	0.0198007121475935	1	18	1.988135803	4.58e-07	4
Mir3966	0.45428694609861	1	11	-0.016153202	0.960399098	3
Mir3971	0.0153937708481315	0.960334508011342	3	-0.085205901	0.698649768	1
Mir455	-0.123380443003175	0.610357985571031	8	-0.969391102	0.000895224	6
Mir465	0.00238052851238303	1	15	2.487110834	8.72e-13	1
Mir466f-4	-0.151320049054414	0.529273851122769	51	0.096220862	0.64460436	3
Mir466j	0.0187548222109241	0.940849439073175	12	-0.079758172	0.732662283	2
Mir466k	0.0932702725078656	1	31	1.413424418	6.62e-06	12
Mir466m	0.00439389096557539	0.988544530163098	9	-0.043121346	0.874264368	1
Mir488	0.0374748591640532	0.886186016670984	12	0.00154223	0.996642714	2
Mir490	-0.00894478509439804	0.973668820383771	13	0.161209816	0.470023573	1
Mir496b	-0.0233009329856069	0.925700310756904	16	-1.212988138	0.00010246	3
Mir499	-0.0461996003077209	0.828712337178457	2	-0.015724834	0.962397862	1
Mir503hg	-0.0823658818036907	1	3	-0.560866098	0.063208208	1
Mir5046	-0.0487729806195091	0.795153220768905	2	-0.026907754	0.925526739	1
Mir5098	-0.00248665978633579	0.9919428583616	2	-0.107461598	0.587022682	1
Mir5099	0.182098467690388	0.486659450650606	7	0.849032478	0.00901943	1
Mir5100	0.0548962516906765	0.811701253021131	2	-0.076807339	0.736145364	2
Mir5104	-0.19269450987077	1	6	-0.166305916	0.372527701	1
Mir5110	0.0154480225937184	0.945568368914608	3	0.052949508	0.837209369	1
Mir5114	-0.0262990001658612	0.915548650626383	2	0.021535616	0.944265598	1
Mir5119	0.0369968431265072	0.848025946542644	2	0.193884751	0.330382137	1
Mir5120	-0.0171219528436707	0.931808593256035	29	-0.007137234	0.985200799	13
Mir5122	-0.0130399605210965	0.952068227204204	1	-0.064423867	0.785765703	1
Mir5123	-0.327603065672916	1	4	-0.086165594	0.690544386	1
Mir5127	-0.118619239474275	0.575449789622588	98	-0.006399906	0.987161446	16
