gene_name	gene_id	chr	gene_length	promoter_state	body_state	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_group	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_marks_tested	n_concordant	mark_combination
Slc34a2	ENSMUSG00000029188.14	chr5	33584	Unmarked_Promoter	Polycomb	-0.00119403546167629	-0.137225740275896	0.193018419874157	FALSE	Not Significant	0.290200374335158	0.189964931049429	FALSE	NA	NA	FALSE	0.0717726737470107	0.738526396088359	FALSE	0.107460325	0.300446837	FALSE	3	0	none
Slc25a54	ENSMUSG00000027880.6	chr3	36219	Unmarked_Promoter	Unmarked	0.000374237610859973	-0.186151358556443	0.193027939887843	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Zfp263	ENSMUSG00000022529.11	chr16	6698	Active_Promoter	Active	-1.46263076793128e-05	-0.461350835278317	0.193098593642981	FALSE	Not Significant	0.103187405857912	0.541990010041327	FALSE	0.363315092154878	0.0162805454232098	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Kcne1l	ENSMUSG00000090122.3	chrX	1543	Repressed_Promoter	Polycomb	-0.00835066782184365	-0.863843838496525	0.193124621153975	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Dad1	ENSMUSG00000022174.8	chr14	18626	Active_Promoter	Enhancer_Marked	0.000440605948912237	-0.234430728463992	0.19318997599268	FALSE	Not Significant	0.283623223082219	0.176103278080978	FALSE	-0.105624107109564	0.541627068077871	FALSE	NA	NA	FALSE	-0.042635323	0.75693857	FALSE	3	0	none
Abracl	ENSMUSG00000078453.3	chr10	12029	Active_Promoter	Enhancer_Marked	-0.00192248401465491	-0.235257205640354	0.19318997599268	FALSE	Not Significant	0.0879864783386621	0.627682838680354	FALSE	-0.0527586271998391	0.778045129973161	FALSE	NA	NA	FALSE	0.431613422	1.36e-05	TRUE	3	1	K119ub
Depdc1a	ENSMUSG00000028175.15	chr3	34523	Unmarked_Promoter	Enhancer_Marked	0.000258833593745289	-0.194197897021126	0.193370222614161	FALSE	Not Significant	0.876460122170596	1.2220542701953e-05	FALSE	1.99082054522617	2.96333715716608e-17	FALSE	NA	NA	FALSE	1.341761073	3.58e-06	TRUE	3	1	K119ub
Sars	ENSMUSG00000068739.13	chr3	20345	Active_Promoter	Active	-0.000528473081767778	-0.195841872346844	0.193404841069257	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Rars	ENSMUSG00000018848.4	chr11	26126	Unmarked_Promoter	Enhancer_Marked	0.00118387263377657	-0.200602910597282	0.193404841069257	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ctla4	ENSMUSG00000026011.13	chr1	28833	Unmarked_Promoter	Unmarked	0.000780954954011915	-0.199974101122712	0.193487857317905	FALSE	Not Significant	0.145056750744745	0.483228626735687	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.817875062	1.93e-07	TRUE	2	1	K119ub
Cybc1	ENSMUSG00000039294.14	chr11	6735	Unmarked_Promoter	Active	-0.000653252984845521	-0.428298180729172	0.193712301308364	FALSE	Not Significant	0.127176286316138	0.543565531828185	FALSE	-0.403032726679698	0.0310176991859615	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	1	K27ac
Bmf	ENSMUSG00000040093.16	chr2	20931	Active_Promoter	Active	0.00434498441971807	0.185703072808771	0.193712301308364	FALSE	Not Significant	-0.800624394360645	0.00153063197604274	TRUE	-0.935845378555164	6.14991663159415e-16	TRUE	NA	NA	FALSE	0.670810541	1.47e-11	TRUE	3	3	ATAC + K27ac + K119ub
Cnnm3	ENSMUSG00000001138.13	chr1	16371	Active_Promoter	Active	0.000157544271396078	-0.209048071038979	0.193834127342486	FALSE	Not Significant	0.0568803734609497	0.762641562084272	FALSE	0.00847743558907224	0.960394356185175	FALSE	NA	NA	FALSE	0.050782522	0.754772148	FALSE	3	0	none
Nlrp3	ENSMUSG00000032691.14	chr11	25389	Unmarked_Promoter	Unmarked	-0.000668599089878902	-0.182475445383765	0.193880552044664	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ifit2	ENSMUSG00000045932.12	chr19	25726	Unmarked_Promoter	Enhancer_Marked	0.000846075041641458	-0.19515214108931	0.193880552044664	FALSE	Not Significant	0.272090315453153	0.0994612542903279	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Rdh1	ENSMUSG00000089789.1	chr10	8577	Unmarked_Promoter	Enhancer_Marked	-0.00097728697036004	-0.232414812023795	0.193880552044664	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Nudt13	ENSMUSG00000021809.10	chr14	22882	Unmarked_Promoter	Enhancer_Marked	-0.000399134880824848	-0.211378467168776	0.194060007264661	FALSE	Not Significant	0.0655014761733005	0.780833082103318	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Tpm1	ENSMUSG00000032366.15	chr9	26817	Bivalent_Promoter	Mixed	7.79464487202508e-05	-0.187953657928604	0.19411331560951	FALSE	Not Significant	-0.127338895313031	0.478398749582301	FALSE	-0.302337570178274	0.0336616229173619	TRUE	0.879057670631218	1.63754945645567e-06	TRUE	0.057877125	0.644420471	FALSE	4	2	K27ac + K27me3
Vmn1r216	ENSMUSG00000116057.1	chr13	1059	Unmarked_Promoter	Unmarked	-0.00288443288832119	-1.18199370197244	0.194129128394825	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Rhox1	ENSMUSG00000071773.4	chrX	8455	Unmarked_Promoter	Unmarked	0.000567063587132035	-0.417249901059397	0.194224295658317	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Potegl	ENSMUSG00000026774.11	chr2	59654	Unmarked_Promoter	Polycomb	0.000506815077259911	-0.154659266118766	0.1942838139396	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	-0.476225876232042	0.0227477987840986	FALSE	NA	NA	FALSE	1	0	none
Wdr24	ENSMUSG00000025737.5	chr17	5104	Unmarked_Promoter	Enhancer_Marked	-0.00416001493933764	-0.454171882224552	0.194286385507061	FALSE	Not Significant	0.0162389924194289	0.946662702102125	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Olfr39	ENSMUSG00000059623.6	chr9	5228	Unmarked_Promoter	Unmarked	-0.0012452379072229	-0.576255270583462	0.194286385507061	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Pign	ENSMUSG00000056536.14	chr1	145256	Active_Promoter	Active	0.00258229388986222	0.0757168350488861	0.194590844343409	FALSE	Not Significant	0.0373283589323698	0.867151672793783	FALSE	-0.893260575200486	3.54750284806194e-06	TRUE	NA	NA	FALSE	1.174154453	1.2e-29	TRUE	3	2	K27ac + K119ub
Wdr34	ENSMUSG00000039715.8	chr2	17336	Unmarked_Promoter	Unmarked	-0.000198249734265382	-0.220474664434379	0.194590844343409	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Psmg3	ENSMUSG00000029551.13	chr5	3294	Unmarked_Promoter	Enhancer_Marked	-0.00384158562231724	-0.616990588984995	0.194591161555526	FALSE	Not Significant	0.0350120429200698	0.870175555145801	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Asic1	ENSMUSG00000023017.10	chr15	30763	Active_Promoter	Active	0.000337966311089351	-0.200100462534972	0.194608863668354	FALSE	Not Significant	0.322507212980613	0.1582386779037	FALSE	0.623022560582753	0.00444619386436531	FALSE	NA	NA	FALSE	-0.167973696	0.383960907	FALSE	3	0	none
Zswim8	ENSMUSG00000021819.11	chr14	16068	Active_Promoter	Active	-0.000675671769364148	-0.274096653511798	0.194665234067556	FALSE	Not Significant	-0.137007102377615	0.569839196889746	FALSE	0.149330287776314	0.322723737401577	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Olfr577	ENSMUSG00000043354.2	chr7	4764	Unmarked_Promoter	Unmarked	-0.00118281172254741	-0.587722205271069	0.194721783011581	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Tead4	ENSMUSG00000030353.15	chr6	76536	Active_Promoter	Active	1.77350432601572e-05	-0.0946712469063509	0.194824849057424	FALSE	Not Significant	0.183979320695185	0.363488987006349	FALSE	-0.18479961048413	0.245755441002384	FALSE	NA	NA	FALSE	-0.062236028	0.737457308	FALSE	3	0	none
Ssc5d	ENSMUSG00000035279.8	chr7	19042	Active_Promoter	Enhancer_Marked	0.000182993280104276	-0.216951171807768	0.194925459449416	FALSE	Not Significant	0.175280871872132	0.337577899882315	FALSE	0.103686610559946	0.619217361082893	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Bicdl2	ENSMUSG00000043782.9	chr17	8116	Repressed_Promoter	Polycomb	0.000918580183634218	-0.340294571907346	0.194979184290097	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	-0.0230528481822335	0.934863275067812	FALSE	-0.260959612	0.118379252	FALSE	2	0	none
Mon1b	ENSMUSG00000078908.10	chr8	9593	Active_Promoter	Active	-0.00050973228429161	-0.319532985228811	0.195232118858768	FALSE	Not Significant	0.00168381485897434	0.994010949031469	FALSE	0.0242195320155981	0.886094294867712	FALSE	0.219830033099285	0.34389055353543	FALSE	0.159443981	0.506135903	FALSE	4	0	none
Rab1a	ENSMUSG00000020149.17	chr11	25425	Active_Promoter	Active	0.000978718753850982	-0.253564719495008	0.195321396641353	FALSE	Not Significant	0.0377358769953455	0.850483441343293	FALSE	0.0954832473684374	0.482890628168921	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Lamp5	ENSMUSG00000027270.14	chr2	17679	Unmarked_Promoter	Polycomb	0.0057675798242764	0.135662379725254	0.195352879854934	FALSE	Not Significant	0.262987122047298	0.290633721899831	FALSE	0.227472028172188	0.232610366282588	FALSE	-0.0962468676392361	0.676879703770246	FALSE	-0.045328777	0.69683447	FALSE	4	0	none
Pigk	ENSMUSG00000039047.17	chr3	266309	Active_Promoter	Mixed	0.00117068628165306	-0.0577358386004112	0.19547170215332	FALSE	Not Significant	0.256018039685379	0.143209050243262	FALSE	-0.0425644615281606	0.830494916331552	FALSE	NA	NA	FALSE	0.218101887	0.080299349	FALSE	3	0	none
Ube2b	ENSMUSG00000020390.12	chr11	15266	Active_Promoter	Enhancer_Marked	0.000847539062449816	-0.293147429736471	0.195502707804312	FALSE	Not Significant	0.0444711963449276	0.83372218325527	FALSE	-0.0149084562872111	0.922820316265356	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Btnl1	ENSMUSG00000062638.11	chr17	8897	Unmarked_Promoter	Unmarked	-0.000276574707523802	-0.383618172406677	0.195617028217932	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Tm9sf3	ENSMUSG00000025016.11	chr19	53154	Unmarked_Promoter	Enhancer_Marked	-8.02608621947882e-05	-0.144044545378786	0.19566216499508	FALSE	Not Significant	0.0365277938539893	0.866973193085728	FALSE	NA	NA	FALSE	0.430245446410825	0.0280998731570845	TRUE	-0.033588297	0.831479744	FALSE	3	1	K27me3
Abcb10	ENSMUSG00000031974.8	chr8	30664	Active_Promoter	Enhancer_Marked	0.000361484482120478	-0.183070976354848	0.195744049028779	FALSE	Not Significant	0.065994981329419	0.720356328183736	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Thyn1	ENSMUSG00000035443.10	chr9	7627	Active_Promoter	Active	-0.00102855813448868	-0.3716574060312	0.195744049028779	FALSE	Not Significant	0.0750616584664459	0.693682223342929	FALSE	0.312000482633329	0.0470560404525258	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Smim31	ENSMUSG00000074300.4	chr8	43951	Unmarked_Promoter	Unmarked	0.000779437384106244	-0.159628915342967	0.195792181460189	FALSE	Not Significant	0.130264997946083	0.562829433350509	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.254319263	0.108248196	FALSE	2	0	none
Dctn5	ENSMUSG00000030868.6	chr7	16004	Unmarked_Promoter	Enhancer_Marked	0.000313647918176785	-0.28428243012263	0.195852602020334	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Blcap	ENSMUSG00000067787.10	chr2	14913	Unmarked_Promoter	Active	-0.000728656656462268	-0.252620470007127	0.195910786185798	FALSE	Not Significant	-0.0316607151156961	0.891083576905067	FALSE	-0.144712069371135	0.404827414550577	FALSE	NA	NA	FALSE	0.070455366	0.605091501	FALSE	3	0	none
Zfp64	ENSMUSG00000027551.15	chr2	62257	Active_Promoter	Mixed	0.000258507426009597	-0.107647606555061	0.195910786185798	FALSE	Not Significant	0.393698589366305	0.0264080187522282	FALSE	0.187478605864387	0.36361883731793	FALSE	-1.22627001225101	4.67479666566369e-10	FALSE	-0.126027601	0.341312349	FALSE	4	0	none
Dnah2	ENSMUSG00000005237.14	chr11	128302	Unmarked_Promoter	Enhancer_Marked	0.000767668758094635	-0.0759581089975422	0.19594712855387	FALSE	Not Significant	0.0925438664320639	0.706370220279246	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.617248003	0.000588014	FALSE	2	0	none
Nubp1	ENSMUSG00000022503.10	chr16	12481	Unmarked_Promoter	Enhancer_Marked	-0.000749714865818693	-0.263709204974517	0.196088794439425	FALSE	Not Significant	0.13163723726477	0.444036057405648	FALSE	0.31678022661721	0.0622377894993269	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Serpina3c	ENSMUSG00000066361.3	chr12	7489	Unmarked_Promoter	Unmarked	0.000419654952265751	-0.371560914309952	0.196319952845194	FALSE	Not Significant	-0.0443255804773744	0.859697956673027	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Mapk8ip1	ENSMUSG00000027223.15	chr2	17588	Active_Promoter	Active	-0.00134693190254784	-0.268264370721801	0.196333507111812	FALSE	Not Significant	0.229479520197189	0.239068314776677	FALSE	-0.00344438938940686	0.983960008538458	FALSE	NA	NA	FALSE	-0.250743251	0.019691224	FALSE	3	0	none
Meioc	ENSMUSG00000051455.13	chr11	18522	Repressed_Promoter	Polycomb	-0.000418703664727939	-0.211054870464072	0.196341675388357	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Insig2	ENSMUSG00000003721.14	chr1	28237	Unmarked_Promoter	Active	0.00052588252923611	-0.180206275262587	0.196367207944536	FALSE	Not Significant	0.0792248214671084	0.647129761694706	FALSE	-0.0276245353934383	0.8594725092649	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Mfap3l	ENSMUSG00000031647.10	chr8	43903	Active_Promoter	Active	3.10414115201711e-05	-0.127629733155422	0.196434993120149	FALSE	Not Significant	0.0807284888478319	0.6461227554333	FALSE	0.0367594600017899	0.830832157807485	FALSE	NA	NA	FALSE	0.863691144	5.65e-19	TRUE	3	1	K119ub
Lgals12	ENSMUSG00000024972.16	chr19	10534	Repressed_Promoter	Polycomb	-0.00244936335551449	-0.229642954594216	0.196472625305191	FALSE	Not Significant	0.0262032106139107	0.903787692962862	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.203970116	0.09515002	FALSE	2	0	none
Celsr2	ENSMUSG00000068740.13	chr3	24702	Active_Promoter	Active	0.000609014764980428	-0.157130344152921	0.196517848789796	FALSE	Not Significant	0.0286466737966178	0.890029022763851	FALSE	-0.0234953314528584	0.90239060651243	FALSE	NA	NA	FALSE	0.041694582	0.698442761	FALSE	3	0	none
Zfp710	ENSMUSG00000048897.15	chr7	69360	Unmarked_Promoter	Active	-9.5782049334664e-05	-0.0926996647039551	0.196548579307291	FALSE	Not Significant	0.241255730387881	0.166066056661046	FALSE	-0.687574886088908	0.00161911795766441	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	1	K27ac
Usp6nl	ENSMUSG00000039046.15	chr2	123724	Unmarked_Promoter	Mixed	0.000531320870104452	-0.0648567519038952	0.196679766360289	FALSE	Not Significant	0.13296210578406	0.529583170428567	FALSE	-0.159827888577994	0.395205917520302	FALSE	3.11329658454348	2.09810306780238e-22	TRUE	0.807657309	1.84e-05	TRUE	4	2	K27me3 + K119ub
AY761185	ENSMUSG00000079120.3	chr8	1017	Unmarked_Promoter	Unmarked	-0.00465450998456547	-1.0235688537737	0.196729830049821	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Exoc3	ENSMUSG00000034152.6	chr13	39245	Active_Promoter	Active	4.60979180260321e-05	-0.190646816586633	0.196798029463407	FALSE	Not Significant	0.14487102181005	0.38947663115743	FALSE	0.214481989809556	0.180098099609229	FALSE	NA	NA	FALSE	-0.121420822	0.297431552	FALSE	3	0	none
Fshr	ENSMUSG00000032937.5	chr17	215724	Unmarked_Promoter	Unmarked	0.00131119029188714	-0.0792691419504558	0.197000217485191	FALSE	Not Significant	0.0740281891976459	0.772303157838576	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Olfr867	ENSMUSG00000044454.5	chr9	6608	Unmarked_Promoter	Unmarked	0.000204969568679537	-0.54086630353059	0.197075178975843	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Lsg1	ENSMUSG00000022538.20	chr16	27099	Unmarked_Promoter	Enhancer_Marked	-0.000197409363835074	-0.206554217929841	0.197138819343475	FALSE	Not Significant	0.0473817206704471	0.805336960294781	FALSE	0.0311850349322086	0.861459450764222	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Vmn1r15	ENSMUSG00000115199.1	chr6	2021	Unmarked_Promoter	Unmarked	0.00871699690572604	0.798337822826286	0.197178202213026	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Nudcd1	ENSMUSG00000038736.10	chr15	55145	Active_Promoter	Active	0.000417268437186785	-0.150185666764027	0.197178202213026	FALSE	Not Significant	0.20400102187267	0.397381831295852	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
C2cd2l	ENSMUSG00000032120.11	chr9	11049	Active_Promoter	Active	-0.00148386309772336	-0.288954515046824	0.197188264954767	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Erich6	ENSMUSG00000070471.3	chr3	20908	Unmarked_Promoter	Enhancer_Marked	0.000370576865068004	-0.210839330322759	0.197356478090183	FALSE	Not Significant	-0.0231154578056633	0.932618382159422	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.45245935	1.71e-05	TRUE	2	1	K119ub
Med11	ENSMUSG00000018923.13	chr11	1809	Unmarked_Promoter	Enhancer_Marked	0.00834924447106906	0.904684263484558	0.197405303762546	FALSE	Not Significant	0.0236738074365477	0.906510601757189	FALSE	0.0808725188353536	0.66361626953871	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Rfpl4	ENSMUSG00000035191.15	chr7	7164	Unmarked_Promoter	Unmarked	-0.000144326910481898	-0.407239376258152	0.197405303762546	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Dand5	ENSMUSG00000053226.7	chr8	17006	Unmarked_Promoter	Enhancer_Marked	-0.00148264957023548	-0.184734203551391	0.197440097872378	FALSE	Not Significant	0.304339123953275	0.170171335052388	FALSE	-0.122352411109466	0.44262931815301	FALSE	NA	NA	FALSE	0.295983805	0.071140974	FALSE	3	0	none
Tmem143	ENSMUSG00000002781.19	chr7	20473	Unmarked_Promoter	Active	-0.00109552735175205	-0.21997110954384	0.197452925433212	FALSE	Not Significant	0.156838386017853	0.334319623773124	FALSE	0.281662321444073	0.0638446308001952	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Slc39a5	ENSMUSG00000039878.13	chr10	5299	Unmarked_Promoter	Enhancer_Marked	-0.00284102422889089	-0.345881656330753	0.197471157114928	FALSE	Not Significant	0.280452588573808	0.0912999795476141	FALSE	0.51967843776162	0.0184786706207855	FALSE	NA	NA	FALSE	-0.150709352	0.238786517	FALSE	3	0	none
Srrd	ENSMUSG00000029346.12	chr5	5649	Unmarked_Promoter	Enhancer_Marked	-0.000499506462305382	-0.492570801974359	0.197471157114928	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Efemp1	ENSMUSG00000020467.15	chr11	73540	Repressed_Promoter	Polycomb	0.00131164712977814	-0.125472309672711	0.197501750627604	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	-0.5222301890971	0.0198038419756278	FALSE	NA	NA	FALSE	1	0	none
Cyp4b1	ENSMUSG00000028713.17	chr4	22999	Unmarked_Promoter	Unmarked	-0.000103739519118545	-0.249424842069769	0.197517186015511	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Cd209g	ENSMUSG00000079168.4	chr8	3610	Unmarked_Promoter	Unmarked	-0.00474498852190661	-0.765083188385533	0.197517186015511	FALSE	Not Significant	0.172664080553536	0.41728236808351	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Cdh5	ENSMUSG00000031871.9	chr8	42887	Unmarked_Promoter	Unmarked	0.000127999356656913	-0.146377508846788	0.197517186015511	FALSE	Not Significant	0.218810597408228	0.275079028504835	FALSE	NA	NA	FALSE	0.00564326188683183	0.978688350663038	FALSE	-0.06118577	0.64779423	FALSE	3	0	none
Nog	ENSMUSG00000048616.4	chr11	1695	Repressed_Promoter	Polycomb	-0.0122729442834936	-0.923153955736272	0.197609992705229	FALSE	Not Significant	0.77629064865837	0.0041870971496017	FALSE	NA	NA	FALSE	-0.333532872421154	0.0969558794028514	FALSE	-0.501756146	3.65e-06	FALSE	3	0	none
Ccdc107	ENSMUSG00000028461.12	chr4	3022	Active_Promoter	Active	0.0114380431380225	0.616047869601353	0.197717522804023	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Fbxw15	ENSMUSG00000074060.10	chr9	15661	Unmarked_Promoter	Unmarked	-0.00103392956268916	-0.276594280722478	0.197775682668533	FALSE	Not Significant	0.0697473445372275	0.760220728591611	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Ermn	ENSMUSG00000026830.9	chr2	7752	Unmarked_Promoter	Unmarked	0.00693038970175018	0.271936145016381	0.197782806356066	FALSE	Not Significant	0.0596967261724199	0.79928810797741	FALSE	NA	NA	FALSE	NA	NA	FALSE	1.077307915	3.53e-13	TRUE	2	1	K119ub
Hephl1	ENSMUSG00000031936.9	chr9	60268	Unmarked_Promoter	Unmarked	0.000682447330616582	-0.126194397562948	0.197782806356066	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Tmc8	ENSMUSG00000050106.17	chr11	11035	Repressed_Promoter	Polycomb	-0.00370135365752151	-0.186999692024195	0.197914894848562	FALSE	Not Significant	0.0182641793954005	0.936788103952173	FALSE	NA	NA	FALSE	-0.345470620015389	0.149395098083044	FALSE	-0.621656257	1.76e-05	FALSE	3	0	none
Map4k1	ENSMUSG00000037337.11	chr7	21230	Unmarked_Promoter	Polycomb	-0.000527519214532399	-0.247483222015577	0.197914894848562	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	0.177302895262035	0.499050434285016	FALSE	NA	NA	FALSE	1	0	none
Unc119b	ENSMUSG00000046562.5	chr5	12426	Unmarked_Promoter	Active	-0.000456047616172899	-0.272286456054787	0.197914894848562	FALSE	Not Significant	0.103394478484176	0.57941282412759	FALSE	-0.0147602106953314	0.926994572560118	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Slc34a3	ENSMUSG00000006469.13	chr2	5467	Unmarked_Promoter	Active	-0.000973558277723163	-0.33845878378807	0.197929553531235	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
G3bp1	ENSMUSG00000018583.5	chr11	35154	Active_Promoter	Active	0.000627589614603189	-0.16136158101658	0.197953579299986	FALSE	Not Significant	0.0265453129860858	0.894250068022743	FALSE	0.183759292263931	0.206030555738118	FALSE	NA	NA	FALSE	-0.085711259	0.636758367	FALSE	3	0	none
Bend4	ENSMUSG00000092060.4	chr5	36164	Repressed_Promoter	Polycomb	-0.000340017183486061	-0.16747956803195	0.197953579299986	FALSE	Not Significant	0.840991513303095	0.00011555894486635	FALSE	NA	NA	FALSE	-0.246151788698696	0.209008929573779	FALSE	0.276981123	0.051578452	FALSE	3	0	none
Fam193b	ENSMUSG00000021495.10	chr13	31805	Active_Promoter	Enhancer_Marked	0.00119167723106582	-0.188056121374124	0.197986156753442	FALSE	Not Significant	0.0500620765544359	0.805336960294781	FALSE	0.218641773908382	0.113350449084166	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
2300009A05Rik	ENSMUSG00000032403.8	chr9	4800	Active_Promoter	Active	0.00748921558817424	0.460792122526267	0.198103845566404	FALSE	Not Significant	0.126552881111143	0.456097641875464	FALSE	0.0471790540834368	0.760667927980399	FALSE	0.860290804871475	1.27807177314543e-06	TRUE	NA	NA	FALSE	3	1	K27me3
