ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030510	regulation of BMP signaling pathway	103	-0.256053972804597	-0.967899898802343	0.57172131147541	0.935404462771697	0.915228736825878	10260	tags=53%, list=54%, signal=25%	22057/13390/18007/20319/65960/56213/105083/14463/74048/23863/14362/20377/664805/21930/268935/17128/15208/14313/68526/329506/94187/15229/12667/20481/50766/20660/23893/23892/75788/78558/71753/101706/663
GO:0009141	nucleoside triphosphate metabolic process	153	-0.247325872750758	-0.967684459420174	0.569979716024341	0.935404462771697	0.915228736825878	9763	tags=57%, list=51%, signal=28%	55936/19013/54369/227731/215446/68349/68197/11966/623534/67273/75406/70316/16889/110935/75686/66414/11545/74143/109674/271639/214254/27421/22169/23959/66114/67184/21405/67680/26430/69719/76055/11637/2
GO:0019226	transmission of nerve impulse	102	-0.256482538397847	-0.967611552743733	0.569230769230769	0.935404462771697	0.915228736825878	6012	tags=36%, list=32%, signal=25%	230103/18212/228139/20269/319504/14265/17136/277328/140723/20273/16508/80297/20265/239556/11606/242653/81905/231602/114774/11444/11438/16193/12298/12300/16536/110835/14806/269116/12723/233080/18438/56
GO:0015980	energy derivation by oxidation of organic compounds	312	-0.235778328417034	-0.966843066497719	0.601202404809619	0.935404462771697	0.915228736825878	5045	tags=29%, list=26%, signal=21%	69702/13067/11429/246729/109042/17685/66383/69183/66142/56312/53412/16334/19046/73181/17448/216805/16337/239017/67264/68375/72157/71803/56637/18642/11950/17993/14583/26914/230075/18293/11848/76824/809
GO:0046620	regulation of organ growth	121	-0.252437637696966	-0.96674479102256	0.569387755102041	0.935404462771697	0.915228736825878	9997	tags=59%, list=52%, signal=28%	328572/21813/12640/19013/14463/15567/50523/110196/16468/64010/21388/17283/21380/319757/666279/93759/12391/22431/14381/19130/211652/11651/236732/100705/28185/12166/12444/606496/52357/19211/108655/23233
GO:0043062	extracellular structure organization	321	-0.23551088422247	-0.966543653770593	0.598796389167503	0.935404462771697	0.915228736825878	8010	tags=42%, list=42%, signal=25%	241327/18858/16412/69538/56373/22416/67573/224224/70575/12837/11787/241639/12828/53867/11820/12826/12832/66191/20732/23892/83996/13717/69675/12814/18383/14230/12830/17392/545291/11804/71602/74199/3080
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	130	-0.250559471115196	-0.965923677507906	0.573753814852492	0.935404462771697	0.915228736825878	7881	tags=44%, list=41%, signal=26%	26921/224938/381812/15289/12005/26409/26406/11820/22421/52521/22422/19229/12540/23882/21940/14170/192656/13608/142980/237038/14063/29820/14257/17940/19099/217588/24017/15111/26403/67313/26407/19106/26
GO:0009308	amine metabolic process	122	-0.251615731069414	-0.965748072225753	0.570846075433231	0.935404462771697	0.915228736825878	6692	tags=41%, list=35%, signal=27%	26438/21338/54375/194357/13166/107766/109648/14204/73809/67111/14528/20186/170787/11789/15111/242669/14811/20810/13819/66569/16334/68616/69215/11669/17993/53315/75986/12846/17918/11444/14462/20540/205
GO:0045124	regulation of bone resorption	53	-0.278747378855152	-0.965701977494001	0.561346362649294	0.935404462771697	0.915228736825878	3877	tags=28%, list=20%, signal=23%	12978/11501/170826/18015/232790/22041/16193/21943/20535/20779/26365/22339/13609/231633/17202
GO:0021954	central nervous system neuron development	96	-0.25762246719935	-0.965418162913917	0.578784757981462	0.935404462771697	0.915228736825878	6299	tags=38%, list=33%, signal=25%	24136/214585/19211/18212/110532/18187/18080/20664/18750/230676/74244/192653/14682/80297/18293/11444/105689/15516/16917/235402/19353/76089/384569/11977/16874/270190/232906/14083/18935/268882/13844/5905
GO:0031124	mRNA 3'-end processing	53	-0.278592809463262	-0.965166481992588	0.56243213897937	0.935404462771697	0.915228736825878	7820	tags=53%, list=41%, signal=31%	68092/106583/12192/11820/74320/433702/214627/68219/66899/74737/93686/75137/432508/225283/68188/214498/100715/269061/75553/228410/83410/94230/18459/18789/54624/54196/108062/330216
GO:0071482	cellular response to light stimulus	112	-0.254279410206566	-0.96472483252723	0.587872559095581	0.935404462771697	0.915228736825878	7542	tags=49%, list=40%, signal=30%	17380/11545/12371/93759/20877/21857/50754/67967/195046/18753/27015/238384/83996/18971/50505/245000/17392/11826/26415/20869/17199/234371/66647/17999/74996/17395/68142/70238/109275/12914/114230/12530/26
GO:0010586	miRNA metabolic process	100	-0.256024162363657	-0.964627437657056	0.57948717948718	0.935404462771697	0.915228736825878	8347	tags=54%, list=44%, signal=30%	17128/239528/22431/381305/19015/76850/11820/19697/12166/380669/16549/20185/230594/214627/13982/20848/18053/20807/22160/74108/67673/20787/67923/18021/30877/268721/13649/192119/73181/17125/17127/22260/2
GO:1903427	negative regulation of reactive oxygen species biosynthetic process	20	-0.341228036125415	-0.96421584210607	0.558083832335329	0.935404462771697	0.915228736825878	9731	tags=60%, list=51%, signal=29%	19013/68197/93759/271639/14360/170731/11306/20848/11666/26874/16334/11848
GO:0061138	morphogenesis of a branching epithelium	229	-0.23924008939543	-0.964188221873441	0.598994974874372	0.935404462771697	0.915228736825878	7376	tags=38%, list=39%, signal=24%	13617/12826/22061/15364/12977/20732/23892/20563/21853/13982/75605/29876/20807/238057/14531/329795/94275/327826/18132/15242/12550/20315/16974/18595/13645/18021/77411/15234/12374/217325/11622/21846/1478
GO:0043433	negative regulation of DNA-binding transcription factor activity	169	-0.244581175941288	-0.963546383335682	0.587462082912032	0.935404462771697	0.915228736825878	7008	tags=38%, list=37%, signal=25%	230594/171285/209361/13982/327987/54638/15378/108960/15183/56784/11614/20997/11542/319555/252870/192176/18712/22393/15110/56398/26565/217410/20186/15111/17470/17344/20747/56312/67087/14368/15368/19223
GO:0001935	endothelial cell proliferation	169	-0.244304223715939	-0.962455308709581	0.588473205257836	0.935404462771697	0.915228736825878	6373	tags=38%, list=33%, signal=25%	13166/23796/24136/74769/79264/18158/20315/13645/11727/14609/14257/18707/69683/12771/12161/18750/11789/240185/11491/21846/13805/78943/26903/192119/11689/66549/13601/20692/20778/15368/78757/22084/17242/
GO:0055006	cardiac cell development	119	-0.2516277585279	-0.962412957305643	0.581466395112016	0.935404462771697	0.915228736825878	6014	tags=34%, list=32%, signal=23%	108655/17268/103806/18595/17880/17258/77579/27419/192119/13052/67655/24051/74244/18128/76612/11464/66438/11606/51810/26398/56637/106042/22402/22632/23988/16392/53817/11739/21386/237560/238161/17130/56
GO:0050974	detection of mechanical stimulus involved in sensory perception	52	-0.278836985695663	-0.961715870645546	0.570184983677911	0.935404462771697	0.915228736825878	12037	tags=75%, list=63%, signal=28%	14823/20496/73750/237523/16000/11994/15566/16528/24046/23821/215210/19712/192140/16173/16590/110789/20720/18211/20274/328789/14360/12814/59030/20315/15451/277328/11941/230085/12767/20265/16535/140476/
GO:0072523	purine-containing compound catabolic process	55	-0.275803137062784	-0.96161104153868	0.567276641550054	0.935404462771697	0.915228736825878	4765	tags=27%, list=25%, signal=21%	67993/18577/71207/110446/18585/56409/269614/237868/102954/11486/22361/16434/58242/213484/17969
GO:0036294	cellular response to decreased oxygen levels	120	-0.251169728906011	-0.961472129666862	0.573469387755102	0.935404462771697	0.915228736825878	7888	tags=48%, list=41%, signal=28%	68077/19883/19015/12192/13838/11651/19878/236900/110876/20848/26395/11826/22160/216021/19211/74769/17684/68585/54418/14699/11828/433182/18024/13819/12795/14080/18128/16508/19155/12877/112406/19223/154
GO:0060632	regulation of microtubule-based movement	56	-0.275282400758853	-0.961412776702317	0.564983888292159	0.935404462771697	0.915228736825878	6685	tags=39%, list=35%, signal=26%	21338/328401/59030/20869/216781/16578/102774/50525/74267/212892/56746/13214/17762/93670/16783/71870/380684/237891/15114/77424/225865/219038
GO:0120162	positive regulation of cold-induced thermogenesis	101	-0.255288645411874	-0.961303346534802	0.57948717948718	0.935404462771697	0.915228736825878	4823	tags=29%, list=25%, signal=22%	107221/13819/11647/12767/16001/170439/104263/15499/94282/170826/12772/15107/20586/12896/232791/99982/16592/13592/67460/333050/20852/329003/16190/14705/18935/22339/14748/53422/12686
GO:0032651	regulation of interleukin-1 beta production	90	-0.258629879882412	-0.961298872078989	0.590861889927311	0.935404462771697	0.915228736825878	2801	tags=42%, list=15%, signal=36%	15289/21899/11820/195046/19697/66222/58991/20848/192656/108655/232801/11847/14063/75083/14870/216963/107221/67313/17127/12362/12774/16193/16392/16171/54483/12363/17951/66824/12775/380839/69146/19261/2
GO:0002027	regulation of heart rate	109	-0.253393915330017	-0.960948268335044	0.58974358974359	0.935404462771697	0.915228736825878	4308	tags=23%, list=23%, signal=18%	12288/80297/11606/16535/24111/330953/20191/20510/16392/54615/12315/17248/233080/140781/11486/11535/399548/12291/12290/110312/54352/21926/13615/353155/230899
GO:0048806	genitalia development	50	-0.279708236000895	-0.960543336006677	0.566304347826087	0.935404462771697	0.915228736825878	11502	tags=76%, list=60%, signal=30%	22174/12160/66720/12387/21416/19662/13983/104271/14725/20897/21410/21414/94224/67713/14238/26564/13075/22431/381157/22061/13982/71175/230103/16974/18595/17289/12161/74754/320790/212937/65247/19247/180
GO:0050775	positive regulation of dendrite morphogenesis	63	-0.269719890856771	-0.960475597395902	0.56136606189968	0.935404462771697	0.915228736825878	8742	tags=46%, list=46%, signal=25%	213084/74143/19699/665113/74117/66713/76454/13838/170731/231672/17356/245886/29819/74053/17919/17344/13047/19268/12361/382253/108100/12323/228550/232560/18223/99152/13048/13844/56320
GO:0070918	regulatory ncRNA processing	82	-0.260722093752544	-0.960409645306694	0.564901349948079	0.935404462771697	0.915228736825878	7993	tags=49%, list=42%, signal=28%	56417/83701/68092/76850/21405/433702/380669/230594/214627/71981/20848/22099/28036/74108/214575/13206/13205/240023/20383/192119/83456/77485/103284/57746/57749/330998/80913/16193/214290/170762/74467/721
GO:0042987	amyloid precursor protein catabolic process	60	-0.271877671571752	-0.959899213916311	0.569903948772679	0.935404462771697	0.915228736825878	7569	tags=48%, list=40%, signal=29%	13838/19878/11820/19697/20660/606496/19877/18212/11487/68585/233489/68581/30948/74754/212167/11491/13638/56705/11307/27373/15979/23988/382018/13548/14252/15114/66340/11816/21926
GO:0034331	cell junction maintenance	52	-0.278233667155113	-0.959635009621842	0.571273122959739	0.935404462771697	0.915228736825878	1286	tags=13%, list=7%, signal=13%	18189/21872/12405/11845/14824/12404/56410
GO:0060993	kidney morphogenesis	104	-0.253744394094746	-0.959541091044055	0.590349075975359	0.935404462771697	0.915228736825878	2229	tags=13%, list=12%, signal=12%	18510/12159/93840/22417/16371/22339/15396/20681/20677/67937/22408/15415/18121/56753
GO:0046850	regulation of bone remodeling	63	-0.269315003149321	-0.95903378766709	0.562433297758805	0.935404462771697	0.915228736825878	5711	tags=37%, list=30%, signal=26%	56492/16974/14609/18750/13649/17242/12978/11501/170826/18015/232790/22041/16193/21943/20535/20779/54525/14184/26365/22339/13609/231633/17202
GO:0060042	retina morphogenesis in camera-type eye	78	-0.262178813128057	-0.958961137435342	0.575313807531381	0.935404462771697	0.915228736825878	3327	tags=46%, list=17%, signal=38%	12142/50769/244585/19130/69743/224224/218756/56297/76574/110855/20848/12628/72088/18212/16974/102774/12677/27419/12790/18128/241324/20682/18185/20510/108841/114889/214058/21838/73660/64379/54352/59058
GO:0001936	regulation of endothelial cell proliferation	147	-0.246320094760607	-0.958911223391852	0.582150101419878	0.935404462771697	0.915228736825878	5765	tags=35%, list=30%, signal=24%	20315/13645/11727/14609/14257/18707/69683/12771/12161/18750/11789/240185/11491/21846/13805/26903/192119/11689/66549/13601/20692/15368/78757/22084/17242/18015/16002/23797/11541/13722/20850/15530/67122/
GO:0048490	anterograde synaptic vesicle transport	20	-0.339300037193495	-0.958767851563355	0.564071856287425	0.935404462771697	0.915228736825878	1125	tags=15%, list=6%, signal=14%	73689/20615/117197
GO:0099514	synaptic vesicle cytoskeletal transport	20	-0.339300037193495	-0.958767851563355	0.564071856287425	0.935404462771697	0.915228736825878	1125	tags=15%, list=6%, signal=14%	73689/20615/117197
GO:0099517	synaptic vesicle transport along microtubule	20	-0.339300037193495	-0.958767851563355	0.564071856287425	0.935404462771697	0.915228736825878	1125	tags=15%, list=6%, signal=14%	73689/20615/117197
GO:0001662	behavioral fear response	57	-0.273615320260139	-0.958506884961423	0.562700964630225	0.935404462771697	0.915228736825878	4063	tags=25%, list=21%, signal=19%	17242/72194/58234/20510/14806/54006/68166/22335/72508/12290/11816/13844/18167/22226
GO:0010172	embryonic body morphogenesis	15	-0.358964446323613	-0.95773878099704	0.566871165644172	0.935404462771697	0.915228736825878	7217	tags=60%, list=38%, signal=37%	237222/23893/76499/76707/13138/50884/102693/234366/23937
GO:0045623	negative regulation of T-helper cell differentiation	21	-0.334212462128969	-0.957574790408296	0.560659599528858	0.935404462771697	0.915228736825878	4179	tags=29%, list=22%, signal=22%	57765/319817/22694/16190/16183/15284
GO:0071294	cellular response to zinc ion	16	-0.352060307683509	-0.957412476171165	0.558111380145279	0.935404462771697	0.915228736825878	1986	tags=62%, list=10%, signal=56%	74096/327963/17751/12912/14654/14811/14402/18438/17748/17750
GO:0032205	negative regulation of telomere maintenance	35	-0.301074189994609	-0.956957543404043	0.558755760368664	0.935404462771697	0.915228736825878	9118	tags=54%, list=48%, signal=28%	19360/11545/269400/108689/74493/103677/52864/214627/50505/101185/497652/237107/72400/11920/51810/70640/20779/21750/68964
GO:0010889	regulation of sequestering of triglyceride	15	-0.358642439426769	-0.956879647185838	0.568098159509203	0.935404462771697	0.915228736825878	2279	tags=20%, list=12%, signal=18%	11425/66968/83433
GO:0055090	acylglycerol homeostasis	37	-0.296782863918356	-0.956852014292766	0.568649885583524	0.935404462771697	0.915228736825878	9879	tags=70%, list=52%, signal=34%	67452/28254/74011/16173/68453/93759/11808/338320/19883/69836/327987/26395/15378/20186/81799/11539/20778/67800/11814/11425/30924/230784/66113/57875/11816/11806
GO:0070328	triglyceride homeostasis	37	-0.296782863918356	-0.956852014292766	0.568649885583524	0.935404462771697	0.915228736825878	9879	tags=70%, list=52%, signal=34%	67452/28254/74011/16173/68453/93759/11808/338320/19883/69836/327987/26395/15378/20186/81799/11539/20778/67800/11814/11425/30924/230784/66113/57875/11816/11806
GO:2000232	regulation of rRNA processing	16	-0.351779671771455	-0.956649299188137	0.559322033898305	0.935404462771697	0.915228736825878	9307	tags=69%, list=49%, signal=35%	105372/213541/72344/72515/217995/66138/18519/71340/66254/17975/209011
GO:1901890	positive regulation of cell junction assembly	129	-0.247835707968199	-0.956379131486544	0.592479674796748	0.935404462771697	0.915228736825878	6225	tags=36%, list=33%, signal=25%	29819/210933/19877/272381/18212/211187/75409/260305/18750/68606/26364/16981/20354/29875/14260/17127/65945/12631/11606/242653/56637/218952/107831/19247/71228/16171/19353/107581/216856/11538/20971/27019
GO:0000266	mitochondrial fission	49	-0.278540252015842	-0.956076845184495	0.562162162162162	0.935404462771697	0.915228736825878	7830	tags=47%, list=41%, signal=28%	239555/170731/11774/72542/75734/72930/70383/14245/54396/13179/16145/66196/70772/114874/17762/67453/19765/76824/68350/15944/68166/70435/66774
