gene_name	chr	is_neuronal_external	ctrl_top_quartile
Or4p21	chr2	FALSE	FALSE
Or51f1	chr7	TRUE	FALSE
Or4c117	chr2	TRUE	FALSE
Or5k16	chr16	TRUE	FALSE
Or1p1c	chr11	FALSE	FALSE
Or8b52	chr9	TRUE	FALSE
Or1e36-ps1	chr11	FALSE	FALSE
Or2t43	chr11	TRUE	FALSE
Or13a24	chr7	TRUE	FALSE
Or4p7	chr2	TRUE	FALSE
Or4c3	chr2	TRUE	FALSE
Or2f2	chr6	TRUE	FALSE
Or10ak8	chr4	TRUE	FALSE
Or5p78	chr7	TRUE	FALSE
Or12d2	chr17	TRUE	FALSE
Or2i1	chr17	TRUE	TRUE
Or12e13	chr2	TRUE	FALSE
Or14c46	chr7	TRUE	FALSE
Or10b1	chr10	TRUE	TRUE
Or10v9	chr19	TRUE	FALSE
Or6b2b	chr1	TRUE	FALSE
Or5b116	chr19	TRUE	FALSE
Or8k37	chr2	TRUE	FALSE
Or1e31	chr11	FALSE	FALSE
Or10x1	chr1	TRUE	FALSE
Or4c107	chr2	TRUE	FALSE
Or8g35	chr9	TRUE	FALSE
Or5m9b	chr2	TRUE	FALSE
Or51a24	chr7	TRUE	FALSE
Or6c76b	chr10	TRUE	FALSE
Or9g10	chr2	TRUE	FALSE
Or4f60	chr2	TRUE	FALSE
Or4f57	chr2	TRUE	FALSE
Or10ak14	chr4	TRUE	FALSE
Or2t46	chr11	TRUE	FALSE
Or11h4b	chr14	TRUE	FALSE
Or10ak11	chr4	TRUE	FALSE
Or10k2	chr8	TRUE	FALSE
Or10g1b	chr14	TRUE	FALSE
Or8d23	chr9	TRUE	FALSE
Or2a5	chr6	TRUE	FALSE
Or4f58	chr2	TRUE	FALSE
Or13l2	chr3	TRUE	FALSE
Or2o1	chr11	TRUE	FALSE
Or9s27	chr1	TRUE	FALSE
Or4k5	chr14	TRUE	FALSE
Or10d4b	chr9	TRUE	FALSE
Or8s8	chr15	TRUE	FALSE
Or8s5	chr15	TRUE	FALSE
Or1f12	chr13	TRUE	FALSE
Or6c68	chr10	TRUE	FALSE
Or6c211	chr10	TRUE	FALSE
Or10g6	chr9	TRUE	FALSE
Or14j1	chr17	TRUE	FALSE
Or5b122	chr19	TRUE	FALSE
Or1aa2	chrX	TRUE	TRUE
Or5w18	chr2	TRUE	FALSE
Or5d39	chr2	TRUE	FALSE
Or2a12	chr6	TRUE	FALSE
Or2a52	chr6	TRUE	TRUE
Or10ag53	chr2	TRUE	FALSE
Or11h7	chr14	TRUE	FALSE
Or11h6	chr14	TRUE	FALSE
Or9k7	chr10	TRUE	FALSE
Or5b107	chr19	TRUE	FALSE
Or5b24	chr19	TRUE	FALSE
Or13p8	chr4	TRUE	FALSE
Or6k2	chr1	TRUE	FALSE
Or10a3	chr7	TRUE	FALSE
Or7c70	chr10	TRUE	FALSE
Or10ak13	chr4	TRUE	FALSE
Or56b1	chr7	TRUE	FALSE
Or52s19	chr7	TRUE	FALSE
Or4k15c	chr14	TRUE	FALSE
Or4k15b	chr14	TRUE	FALSE
Or6c8	chr10	TRUE	FALSE
Or4k15	chr14	TRUE	FALSE
Or12e10	chr2	TRUE	FALSE
Or5h18	chr16	TRUE	FALSE
Or5h19	chr16	TRUE	FALSE
Or4c124	chr2	TRUE	FALSE
Or6c76	chr10	TRUE	FALSE
Or52m1	chr7	TRUE	FALSE
Or51a10	chr7	TRUE	FALSE
Or10d3	chr9	TRUE	FALSE
Or8g34	chr9	TRUE	FALSE
Or4x13	chr2	TRUE	FALSE
Or10ak16	chr4	TRUE	FALSE
Or8c15	chr9	TRUE	FALSE
Or2v2	chr11	TRUE	FALSE
Or4c12	chr2	TRUE	FALSE
Or4x6	chr2	TRUE	FALSE
Or4x11	chr2	TRUE	FALSE
Or10q12	chr19	TRUE	FALSE
Or10q1b	chr19	TRUE	FALSE
Or1e1f	chr11	TRUE	FALSE
Or12e9	chr2	TRUE	TRUE
Or5w10	chr2	TRUE	FALSE
Or10ag2	chr2	TRUE	FALSE
Or5w1b	chr2	TRUE	FALSE
Or51k2	chr7	TRUE	FALSE
Or52w1	chr7	TRUE	FALSE
Or2at1	chr7	TRUE	FALSE
Or2l13b	chr16	TRUE	FALSE
Or51f23	chr7	TRUE	FALSE
Or51t4	chr7	TRUE	FALSE
Or51d1	chr7	TRUE	TRUE
Or4f59	chr2	TRUE	FALSE
Or4k6	chr14	TRUE	FALSE
Or5t9	chr2	TRUE	FALSE
Or5t5	chr2	TRUE	FALSE
Or10d5j	chr9	TRUE	FALSE
Or12k8	chr2	TRUE	FALSE
Or2a20	chr6	TRUE	FALSE
Or5b98	chr19	TRUE	FALSE
Or10ab5	chr7	TRUE	FALSE
Or4a80	chr2	FALSE	FALSE
Or5c1	chr2	TRUE	FALSE
Or8b3b	chr9	TRUE	FALSE
Or11l3	chr11	TRUE	FALSE
Or6c88	chr10	TRUE	FALSE
Or52u1	chr7	TRUE	FALSE
Or52s1	chr7	TRUE	FALSE
Or4g17	chr2	TRUE	FALSE
Or9a7	chr6	TRUE	FALSE
Or9a4	chr6	TRUE	FALSE
Or6z6	chr7	TRUE	FALSE
Or5bw2	chr7	TRUE	FALSE
Or5bh3	chrX	TRUE	FALSE
Or8k24	chr2	TRUE	FALSE
Or2t6	chr14	TRUE	TRUE
Or4g16	chr2	TRUE	FALSE
Or4f54	chr2	TRUE	FALSE
Or4f53	chr2	TRUE	FALSE
Or4k35	chr2	TRUE	FALSE
Or5h22	chr16	TRUE	FALSE
Or13ae2	chrX	TRUE	FALSE
Or10ak7	chr4	TRUE	FALSE
Or4g7	chr2	TRUE	FALSE
Or4f7	chr2	TRUE	FALSE
Or4k45	chr2	TRUE	FALSE
Or8k41	chr2	TRUE	FALSE
Or8k30	chr2	TRUE	FALSE
Or8k32	chr2	TRUE	FALSE
Or8k27	chr2	TRUE	FALSE
Or8k33	chr2	TRUE	FALSE
Or10v1	chr19	TRUE	FALSE
Or4d2b	chr11	TRUE	FALSE
Or4d1	chr11	TRUE	FALSE
Or4d2	chr11	TRUE	FALSE
Or5an9	chr19	TRUE	FALSE
Or5ae1	chr7	TRUE	FALSE
Or8b9	chr9	TRUE	FALSE
Or8b35	chr9	TRUE	FALSE
Or8b36	chr9	TRUE	FALSE
Or8b39	chr9	TRUE	FALSE
Or8b101	chr9	TRUE	FALSE
Or5p51	chr7	TRUE	FALSE
Or5p50	chr7	TRUE	FALSE
Or5au1	chr14	TRUE	FALSE
Or2aa1	chr11	TRUE	FALSE
Or10g1	chr14	TRUE	FALSE
Or10g3	chr14	TRUE	FALSE
Or5ak24	chr2	TRUE	FALSE
Or5ak25	chr2	TRUE	FALSE
Or5ak23	chr2	TRUE	FALSE
Or5g29	chr2	TRUE	FALSE
Or5g27	chr2	TRUE	FALSE
Or8g24	chr9	TRUE	FALSE
Or8g23	chr9	TRUE	FALSE
Or8g51	chr9	TRUE	FALSE
Or10d1c	chr9	TRUE	FALSE
Or1e23	chr11	TRUE	FALSE
Or2r11	chr6	TRUE	FALSE
Or2q1	chr6	TRUE	FALSE
Or6d15	chr6	TRUE	FALSE
Or4f15	chr2	TRUE	FALSE
Or4f47	chr2	TRUE	FALSE
Or4f6	chr2	TRUE	FALSE
Or4f61	chr2	TRUE	FALSE
Or2m12	chr16	TRUE	FALSE
Or2h2c	chr17	TRUE	FALSE
Or8s10	chr15	TRUE	FALSE
Or4c104	chr2	TRUE	FALSE
Or4c110	chr2	TRUE	FALSE
Or4c29	chr2	TRUE	FALSE
Or4c106	chr2	TRUE	FALSE
Or4a66	chr2	TRUE	FALSE
Or2m13	chr16	TRUE	FALSE
Or2y16	chr11	TRUE	FALSE
Or2y1e	chr11	TRUE	FALSE
Or2y11	chr11	TRUE	FALSE
Or2y1f	chr11	TRUE	FALSE
Or2y1g	chr11	TRUE	FALSE
Or2y14	chr11	TRUE	FALSE
Or2y15	chr11	TRUE	FALSE
Or4c126	chr2	TRUE	FALSE
Or4a81	chr2	TRUE	FALSE
Or2h2	chr17	TRUE	TRUE
Or2h1	chr17	TRUE	FALSE
Olfr899	chr9	FALSE	FALSE
Or8b41	chr9	TRUE	FALSE
Olfr197	chr16	TRUE	FALSE
Or5h17	chr16	TRUE	FALSE
Or5ac21	chr16	TRUE	FALSE
Or2g7	chr17	TRUE	FALSE
Or2j3	chr17	TRUE	FALSE
Or11i1	chr3	TRUE	FALSE
Or9s15	chr1	TRUE	TRUE
Or4l15	chr14	TRUE	FALSE
Or4k2	chr14	TRUE	FALSE
Or4n5	chr14	TRUE	FALSE
Or5p54	chr7	TRUE	FALSE
Or5p66	chr7	TRUE	FALSE
Or5p60	chr7	TRUE	FALSE
Or2ak6	chr11	TRUE	FALSE
Or2ak5	chr11	TRUE	FALSE
Or2t47	chr11	TRUE	FALSE
Or10d4c	chr9	TRUE	FALSE
Or10n1	chr9	TRUE	FALSE
Or8g27	chr9	TRUE	FALSE
Or10d1	chr9	TRUE	FALSE
Or11m3	chr15	TRUE	TRUE
Or1o3	chr17	TRUE	FALSE
Or1o1	chr17	TRUE	FALSE
Or1o2	chr17	TRUE	FALSE
Or10c1	chr17	TRUE	FALSE
Or11a4	chr17	TRUE	FALSE
Or1o4	chr17	TRUE	FALSE
Or1x6	chr11	FALSE	FALSE
Or6f2	chr7	TRUE	TRUE
Or12j3	chr7	TRUE	FALSE
Or12j5	chr7	TRUE	FALSE
Or7g35	chr9	TRUE	FALSE
Or4c31	chr2	TRUE	FALSE
Or5d40	chr2	TRUE	FALSE
Or5d41	chr2	TRUE	FALSE
Or2b28	chr13	TRUE	FALSE
Or2ad1	chr13	TRUE	FALSE
Or2p2	chr13	TRUE	FALSE
Or5af2	chr11	TRUE	FALSE
Or9e1	chr11	TRUE	FALSE
Or2t45	chr11	TRUE	FALSE
Or2z9	chr8	TRUE	FALSE
Or2w2	chr13	TRUE	FALSE
Or2w6	chr13	TRUE	FALSE
Or2b2b	chr13	TRUE	FALSE
Or6c207	chr10	TRUE	FALSE
Or6c205	chr10	TRUE	FALSE
Or6c202	chr10	TRUE	FALSE
Or6c210	chr10	TRUE	FALSE
Or6c1b	chr10	TRUE	FALSE
Or6c69b	chr10	TRUE	FALSE
Or6c3	chr10	TRUE	FALSE
Or6c215	chr10	TRUE	FALSE
Or6c213	chr10	TRUE	FALSE
Or6c3b	chr10	TRUE	FALSE
Or6c212	chr10	TRUE	FALSE
Or6c66	chr10	TRUE	FALSE
Or7e174	chr9	TRUE	FALSE
Or7g18	chr9	TRUE	FALSE
Or7g25	chr9	TRUE	FALSE
Or9g3	chr2	TRUE	FALSE
Or9g8	chr2	TRUE	FALSE
Or9g4	chr2	TRUE	FALSE
Or9g4b	chr2	TRUE	FALSE
Or5g9	chr2	TRUE	FALSE
Or5g25	chr2	TRUE	FALSE
Or9a2	chr6	TRUE	FALSE
Or5al7	chr2	TRUE	FALSE
Or5m3	chr2	TRUE	FALSE
Or5ap2	chr2	TRUE	FALSE
Or8k1	chr2	TRUE	FALSE
Or5m13b	chr2	TRUE	FALSE
Or2ah1	chr2	TRUE	FALSE
Or5m10	chr2	TRUE	FALSE
Or5m5	chr2	TRUE	FALSE
Or5m10b	chr2	TRUE	FALSE
Or8k38	chr2	TRUE	FALSE
Or5t16	chr2	TRUE	FALSE
Or5t7	chr2	TRUE	FALSE
Or5as1	chr2	TRUE	FALSE
Or8h10	chr2	TRUE	FALSE
Or2ag15	chr7	TRUE	FALSE
Or2ag18	chr7	TRUE	FALSE
Or2ag16	chr7	TRUE	FALSE
Or2d36	chr7	TRUE	FALSE
Or13d1	chr4	TRUE	FALSE
Or4d5	chr9	TRUE	FALSE
Or8g50	chr9	TRUE	FALSE
Or8g55	chr9	TRUE	FALSE
Or8g37	chr9	TRUE	FALSE
Or8g53	chr9	TRUE	FALSE
Or8g2	chr9	TRUE	FALSE
Or6x1	chr9	TRUE	FALSE
Or14a259	chr7	TRUE	FALSE
Or14a260	chr7	TRUE	FALSE
Or14c45	chr7	TRUE	FALSE
Or6aa1	chr7	TRUE	FALSE
Or6f1	chr7	TRUE	FALSE
Or12k7	chr2	TRUE	FALSE
Or1q1	chr2	TRUE	FALSE
Or1ak2	chr2	TRUE	FALSE
Or1l8	chr2	TRUE	FALSE
Or1j4	chr2	TRUE	FALSE
Or1j15	chr2	TRUE	FALSE
Or10al4	chr17	TRUE	FALSE
Or9i2	chr19	TRUE	FALSE
Or9i16	chr19	TRUE	FALSE
Or5b124	chr19	TRUE	FALSE
Or5b123	chr19	TRUE	FALSE
Or5w17	chr2	TRUE	FALSE
Or5w8	chr2	TRUE	FALSE
Or5d37	chr2	TRUE	FALSE
Or5w16	chr2	TRUE	FALSE
Or5d16	chr2	TRUE	FALSE
Or5d36	chr2	TRUE	FALSE
Or9m2	chr2	TRUE	FALSE
Or5i1	chr2	TRUE	FALSE
Or9m1b	chr2	TRUE	FALSE
Or5d38	chr2	TRUE	FALSE
Or10j2	chr1	TRUE	FALSE
Or2a51	chr6	TRUE	FALSE
Or2a14	chr6	TRUE	TRUE
Or2a54	chr6	TRUE	FALSE
Or2a56	chr6	TRUE	TRUE
Or5w11	chr2	TRUE	FALSE
Or5w13	chr2	TRUE	FALSE
Or5w12	chr2	TRUE	FALSE
Or12e1	chr2	TRUE	FALSE
Or1l4	chr2	TRUE	FALSE
Or4n4b	chr14	TRUE	FALSE
Or4m1	chr14	TRUE	FALSE
Or11j4	chr14	TRUE	FALSE
Or11g7	chr14	TRUE	FALSE
Or11g1	chr14	TRUE	FALSE
Or11g24	chr14	TRUE	FALSE
Or6c217	chr10	TRUE	FALSE
Or6c69c	chr10	TRUE	FALSE
Or6c69	chr10	TRUE	FALSE
Or9r3	chr10	TRUE	FALSE
Or9r7	chr10	TRUE	FALSE
Or6c33	chr10	TRUE	FALSE
Or9k2b	chr10	TRUE	FALSE
Or9k2	chr10	TRUE	FALSE
Or4d6	chr19	TRUE	FALSE
Or4z4	chr19	TRUE	FALSE
Or4d11	chr19	TRUE	FALSE
Or4d10b	chr19	TRUE	FALSE
Or5a1	chr19	TRUE	FALSE
Or5a3	chr19	TRUE	FALSE
Or5an6	chr19	TRUE	FALSE
Or5an1	chr19	TRUE	FALSE
Or5an11	chr19	TRUE	FALSE
Or5an10	chr19	TRUE	FALSE
Or5an1c	chr19	TRUE	FALSE
Or5b106	chr19	TRUE	FALSE
Or5b117	chr19	TRUE	FALSE
Or5b113	chr19	TRUE	FALSE
Or5b102	chr19	TRUE	FALSE
Or5b3	chr19	TRUE	FALSE
Or5b94	chr19	TRUE	FALSE
Or5b12b	chr19	TRUE	FALSE
Or5b12	chr19	TRUE	FALSE
Or5b21	chr19	TRUE	FALSE
Or5b96	chr19	TRUE	FALSE
Or3a1b	chr11	TRUE	FALSE
Or3a1	chr11	TRUE	FALSE
Or3a1d	chr11	TRUE	FALSE
Or1a1b	chr11	TRUE	FALSE
Or13p4	chr4	TRUE	FALSE
Or10x4	chr1	TRUE	FALSE
Or10z1	chr1	TRUE	FALSE
Or10aa3	chr1	TRUE	FALSE
Or10aa1	chr1	TRUE	FALSE
Or6n2	chr1	TRUE	FALSE
Or6k8-ps1	chr1	FALSE	FALSE
Or6k4	chr1	TRUE	FALSE
Or6n1	chr1	TRUE	FALSE
Or5e1	chr7	TRUE	FALSE
Or10a3m	chr7	TRUE	FALSE
Or10a3b	chr7	TRUE	FALSE
Or10a48	chr7	TRUE	FALSE
Or51aa5	chr7	TRUE	FALSE
Or6c35	chr10	TRUE	FALSE
Or6c208	chr10	TRUE	FALSE
Or5t15	chr2	TRUE	FALSE
Or5p64	chr7	TRUE	FALSE
Or5p58	chr7	TRUE	FALSE
Or5p59	chr7	TRUE	FALSE
Or5p1	chr7	TRUE	FALSE
Or5p69	chr7	TRUE	FALSE
Or5p76	chr7	TRUE	FALSE
Or9q2	chr19	TRUE	FALSE
Or4f14d	chr2	TRUE	FALSE
Or2w4	chr13	TRUE	FALSE
Or8g36	chr9	TRUE	FALSE
Or8g21	chr9	TRUE	FALSE
Or8g17	chr9	TRUE	FALSE
Or56b2	chr7	TRUE	FALSE
Or8b12b	chr9	TRUE	FALSE
Or56b35	chr7	TRUE	FALSE
Or52h1	chr7	TRUE	FALSE
Or5j1	chr2	TRUE	FALSE
Or4c103	chr2	TRUE	FALSE
Or52i2	chr7	TRUE	FALSE
Or52p2	chr7	TRUE	FALSE
Or52ae7	chr7	TRUE	FALSE
Or51f1d	chr7	TRUE	FALSE
Or6d14	chr6	TRUE	FALSE
Or6p1	chr1	TRUE	FALSE
Or9g19	chr2	TRUE	FALSE
Or10j7	chr1	TRUE	FALSE
Or10j27	chr1	TRUE	FALSE
Or5aq6	chr2	TRUE	FALSE
Or8i2	chr2	TRUE	FALSE
Or8h9	chr2	TRUE	FALSE
Or5aq1	chr2	TRUE	FALSE
Or5aq7	chr2	TRUE	FALSE
Or5d46	chr2	TRUE	FALSE
Or4c102	chr2	TRUE	FALSE
Or5p80	chr7	TRUE	FALSE
Or5p52	chr7	TRUE	FALSE
Or6c74	chr10	TRUE	FALSE
Or6c219	chr10	TRUE	FALSE
Or5h26	chr16	TRUE	FALSE
Or2d2	chr7	TRUE	FALSE
Or8b55	chr9	TRUE	FALSE
Or8b51	chr9	TRUE	FALSE
Or8b1d	chr9	TRUE	FALSE
Or4a72	chr2	TRUE	FALSE
Or4c123	chr2	TRUE	FALSE
Or4a39	chr2	TRUE	FALSE
Or4a75	chr2	TRUE	FALSE
Or4a73	chr2	TRUE	FALSE
Or4b12	chr2	TRUE	FALSE
Or4c52	chr2	TRUE	FALSE
Or6c216	chr10	TRUE	FALSE
Or9i14	chr19	TRUE	FALSE
Or9i1	chr19	TRUE	FALSE
Or8b4	chr9	TRUE	FALSE
Or8b1b	chr9	TRUE	FALSE
Or8b44	chr9	TRUE	FALSE
Or4a68	chr2	TRUE	FALSE
Or52h9	chr7	TRUE	FALSE
Or8b56	chr9	TRUE	FALSE
Or5l13	chr2	TRUE	FALSE
Or4c113	chr2	TRUE	FALSE
Or9s18	chr13	TRUE	FALSE
Or52ac1	chr7	TRUE	FALSE
Or51i1	chr7	TRUE	FALSE
Or4p22	chr2	TRUE	FALSE
Or13c3	chr4	TRUE	FALSE
Or8g54	chr9	TRUE	FALSE
Or8b57	chr9	TRUE	FALSE
Or10d5	chr9	TRUE	FALSE
Or2n1b	chr17	TRUE	FALSE
Or2n1	chr17	TRUE	FALSE
Or12d13	chr17	TRUE	FALSE
Or12d12	chr17	TRUE	FALSE
Or8w1	chr2	TRUE	FALSE
Or12e7	chr2	TRUE	FALSE
Or10ag60	chr2	TRUE	FALSE
Or13c25	chr4	TRUE	FALSE
Or55b10	chr7	TRUE	FALSE
Or52z12	chr7	TRUE	FALSE
Or8h7	chr2	TRUE	FALSE
Or5aq1b	chr2	TRUE	FALSE
Or8h8	chr2	TRUE	FALSE
Or8k3b	chr2	TRUE	FALSE
Or8k40	chr2	TRUE	FALSE
Or5d35	chr2	TRUE	FALSE
Or14c41	chr7	TRUE	FALSE
Or13p5	chr4	TRUE	FALSE
Or13p3	chr4	TRUE	FALSE
Or10s1	chr9	TRUE	FALSE
Or8d4	chr9	TRUE	FALSE
Or13f5	chr4	TRUE	FALSE
Or7c19	chr8	TRUE	FALSE
Or1f19	chr16	TRUE	FALSE
Or10p21	chr10	TRUE	FALSE
Or6c201	chr10	TRUE	FALSE
Or6c38	chr10	TRUE	FALSE
Or5ak22	chr2	TRUE	FALSE
Or8k16	chr2	TRUE	FALSE
Or8c16	chr9	TRUE	FALSE
Or8c20	chr9	TRUE	FALSE
Olfr908	chr9	TRUE	FALSE
Or8b47	chr9	TRUE	FALSE
Olfr900	chr9	FALSE	FALSE
Or8c17	chr9	TRUE	FALSE
Or2t26	chr11	TRUE	FALSE
Or2t48	chr11	TRUE	FALSE
Or10j3	chr1	TRUE	FALSE
Or10j3b	chr1	TRUE	FALSE
Or8b12	chr9	TRUE	FALSE
Or8b12c	chr9	TRUE	FALSE
Or4k49	chr2	TRUE	FALSE
Or4k44	chr2	TRUE	FALSE
Or4k48	chr2	TRUE	FALSE
Or4k51	chr2	TRUE	FALSE
Or4k47	chr2	TRUE	FALSE
Or4k52	chr2	TRUE	FALSE
Or14j5	chr17	TRUE	FALSE
Or4c120	chr2	TRUE	FALSE
Or4c111	chr2	TRUE	FALSE
Or4c11	chr2	TRUE	FALSE
Or4c11b	chr2	TRUE	FALSE
Or4c11c	chr2	TRUE	FALSE
Or4c109	chr2	TRUE	FALSE
Or4c114	chr2	TRUE	FALSE
Or4c112	chr2	TRUE	FALSE
Or4c116	chr2	TRUE	FALSE
Or7h8	chr9	TRUE	FALSE
Or7g32	chr9	TRUE	FALSE
Or7g33	chr9	TRUE	FALSE
Or4k38	chr2	TRUE	FALSE
Or1ad6	chr11	TRUE	FALSE
Or1ad1	chr11	TRUE	FALSE
Or13a1	chr6	TRUE	TRUE
Or6z1	chr7	TRUE	FALSE
Or6z3	chr7	TRUE	FALSE
Or6z5	chr7	TRUE	FALSE
Or4p19	chr2	TRUE	FALSE
Or4c101	chr2	TRUE	FALSE
Or2k2	chr4	TRUE	FALSE
Or1e1c	chr11	TRUE	FALSE
Or1e1	chr11	TRUE	FALSE
Or5p56	chr7	TRUE	FALSE
Or6c209	chr10	TRUE	FALSE
Or6c65	chr10	TRUE	FALSE
Or6c214	chr10	TRUE	FALSE
Or6c2	chr10	TRUE	FALSE
Or10p1	chr10	TRUE	FALSE
Or6c1	chr10	TRUE	FALSE
Or6c75	chr10	TRUE	FALSE
Or2l5	chr16	TRUE	FALSE
Or10v5	chr19	TRUE	FALSE
Or10h28	chr17	TRUE	FALSE
Or1j17	chr2	TRUE	FALSE
Or1n2	chr2	TRUE	FALSE
Or1j20	chr2	TRUE	FALSE
Or1n1b	chr2	TRUE	FALSE
Or1n1	chr2	TRUE	FALSE
Or1j18	chr2	TRUE	FALSE
Or1j19	chr2	TRUE	FALSE
Or1j16	chr2	TRUE	FALSE
Or1j10	chr2	TRUE	FALSE
Or1j11	chr2	TRUE	FALSE
Or1j13	chr2	TRUE	FALSE
Or1j12	chr2	TRUE	FALSE
Or6ae1	chr7	TRUE	FALSE
Or2j6	chr7	TRUE	FALSE
Or13a22	chr7	TRUE	FALSE
Or13a19	chr7	TRUE	FALSE
Or2aj5	chr16	TRUE	FALSE
Or2aj6	chr16	TRUE	FALSE
Or13a25	chr7	TRUE	FALSE
Or13a26	chr7	TRUE	FALSE
Or4a77	chr2	TRUE	FALSE
Or4a74	chr2	TRUE	FALSE
Or4c121	chr2	TRUE	FALSE
Or4a70	chr2	TRUE	FALSE
Or4a71	chr2	TRUE	FALSE
Or4a2	chr2	TRUE	FALSE
Or4c122	chr2	TRUE	FALSE
Or4a15	chr2	TRUE	FALSE
Or4c127	chr2	TRUE	FALSE
Or4c12b	chr2	TRUE	FALSE
Or4c10	chr2	TRUE	FALSE
Or4b1b	chr2	TRUE	FALSE
Or4c35	chr2	TRUE	FALSE
Or4c10b	chr2	TRUE	FALSE
Or4a47	chr2	TRUE	FALSE
Or4b1	chr2	TRUE	FALSE
Or2f1b	chr6	TRUE	FALSE
Or2r3	chr6	TRUE	FALSE
Or2a25	chr6	TRUE	FALSE
Or1s2	chr19	TRUE	FALSE
Or10q1	chr19	TRUE	FALSE
Or5ac24	chr16	TRUE	FALSE
Or5ac22	chr16	TRUE	FALSE
Or5ac19	chr16	TRUE	FALSE
Or5ac20	chr16	TRUE	FALSE
Or5k14	chr16	TRUE	FALSE
Or5k15	chr16	TRUE	FALSE
Or5k3	chr16	TRUE	FALSE
Or5k17	chr16	TRUE	FALSE
Or5k1	chr16	TRUE	FALSE
Or5k1b	chr16	TRUE	FALSE
Or5k8	chr16	FALSE	FALSE
Or3a10	chr11	TRUE	FALSE
Or3a4	chr11	TRUE	FALSE
Or1e34	chr11	TRUE	FALSE
Or1e33	chr11	TRUE	FALSE
Or1e29	chr11	TRUE	FALSE
Or5j3	chr2	TRUE	FALSE
Or8u9	chr2	TRUE	FALSE
Or8k3	chr2	TRUE	FALSE
Or8k17	chr2	TRUE	FALSE
Or5ar1	chr2	TRUE	FALSE
Or8k18	chr2	TRUE	FALSE
Or8k23	chr2	TRUE	FALSE
Or8k22	chr2	TRUE	FALSE
Or8k25	chr2	TRUE	FALSE
Or8k53	chr2	TRUE	FALSE
Or1e22	chr11	TRUE	FALSE
Or1e21	chr11	TRUE	FALSE
Or13a21	chr7	TRUE	FALSE
Or10ag58	chr2	TRUE	FALSE
Or12e8	chr2	TRUE	TRUE
Or5w1	chr2	TRUE	FALSE
Or10ag57	chr2	TRUE	TRUE
Or2ag1	chr7	TRUE	FALSE
Or10a2	chr7	TRUE	FALSE
Or10a5	chr7	TRUE	FALSE
Or8s2	chr15	TRUE	FALSE
Or9s23	chr1	TRUE	FALSE
Or6b2	chr1	TRUE	FALSE
Or6b3	chr1	TRUE	FALSE
Or7a35	chr10	TRUE	FALSE
Or52n5	chr7	TRUE	FALSE
Or56a3	chr7	TRUE	FALSE
Or56a5	chr7	TRUE	FALSE
Or52ad1	chr7	TRUE	FALSE
Or52h7	chr7	TRUE	FALSE
Or52n4	chr7	TRUE	FALSE
Or52n20	chr7	TRUE	FALSE
Or1b1	chr2	TRUE	FALSE
Or52e2	chr7	TRUE	FALSE
Or52r1b	chr7	TRUE	FALSE
Or52r1c	chr7	TRUE	FALSE
Or52h2	chr7	TRUE	FALSE
Or52d1	chr7	TRUE	FALSE
Or52b2	chr7	TRUE	FALSE
Or2b4	chr17	TRUE	FALSE
Or2at4	chr7	TRUE	FALSE
Or6b1	chr6	TRUE	FALSE
Or2y17	chr11	TRUE	FALSE
Or2y1d	chr11	TRUE	FALSE
Or2l13	chr16	TRUE	FALSE
Or52x1	chr7	TRUE	FALSE
Or52e19b	chr7	TRUE	FALSE
Or7a36	chr10	TRUE	FALSE
Or51i2	chr7	TRUE	FALSE
Or52p1	chr7	TRUE	FALSE
Or52z14	chr7	TRUE	FALSE
Or51a42	chr7	TRUE	FALSE
Or8j3c	chr2	TRUE	FALSE
Or52b4	chr7	TRUE	FALSE
Or51ah3	chr7	TRUE	FALSE
Or51af1	chr7	TRUE	FALSE
Or52a33	chr7	TRUE	FALSE
Or51k1	chr7	TRUE	FALSE
Or51s1	chr7	TRUE	FALSE
Or52r1	chr7	TRUE	FALSE
Or51h5	chr7	TRUE	FALSE
Or51f2	chr7	TRUE	FALSE
Or51f5	chr7	TRUE	FALSE
Or51e1	chr7	TRUE	FALSE
Or52e7	chr7	TRUE	FALSE
Or52n2	chr7	TRUE	FALSE
Or51l4	chr7	TRUE	FALSE
Or51ac3	chr7	TRUE	FALSE
Or52b3	chr7	TRUE	FALSE
Or52k2	chr7	TRUE	FALSE
Or51h1	chr7	TRUE	FALSE
Or51r1	chr7	TRUE	FALSE
Or10g7	chr9	TRUE	FALSE
Or10g9b	chr9	TRUE	FALSE
Or8d6	chr9	TRUE	FALSE
Or10g9	chr9	TRUE	FALSE
Or51g2	chr7	TRUE	FALSE
Or51a8	chr7	TRUE	FALSE
Or51a5	chr7	TRUE	FALSE
Or51a25	chr7	TRUE	FALSE
Or51a6	chr7	TRUE	FALSE
Or51q1	chr7	TRUE	FALSE
Or51ai2	chr7	TRUE	FALSE
Or51a43	chr7	TRUE	FALSE
Or51b6b	chr7	TRUE	FALSE
Or52n4b	chr7	TRUE	FALSE
Or2r2	chr6	TRUE	FALSE
Or4a78	chr2	TRUE	FALSE
Or4l1	chr14	TRUE	FALSE
Or2t29	chr11	TRUE	FALSE
Or8u10	chr2	TRUE	FALSE
Or52a24	chr7	TRUE	FALSE
Or56b34	chr7	TRUE	FALSE
Or6k14	chr1	TRUE	FALSE
Or7a38	chr10	TRUE	FALSE
