gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Vmn2r47	ENSMUSG00000094107.1	chr7	9816781	9841325	-	protein_coding	24544	0	0	0
Vmn2r48	ENSMUSG00000095914.1	chr7	9927623	9953585	-	protein_coding	25962	6048	49348	695
Vmn2r49	ENSMUSG00000096180.2	chr7	9976244	9992257	-	protein_coding	16013	4816	52357	390
Vmn2r50	ENSMUSG00000094606.8	chr7	10035835	10053296	-	protein_coding	17461	5360	74541	654
Vmn2r51	ENSMUSG00000058685.7	chr7	10087197	10105741	-	protein_coding	18544	6093	121460	1217
Vmn2r52	ENSMUSG00000091930.2	chr7	10153205	10176573	-	protein_coding	23368	7826	166960	1986
Vmn1r66	ENSMUSG00000043066.5	chr7	10272990	10278006	-	protein_coding	5016	1743	38334	293
Vmn1r67	ENSMUSG00000046716.7	chr7	10443330	10449202	+	protein_coding	5872	2054	45858	560
Zik1	ENSMUSG00000030393.8	chr7	10487228	10495394	-	protein_coding	8166	3197	66159	965
Vmn1r68	ENSMUSG00000047031.5	chr7	10507397	10558485	-	protein_coding	51088	18366	381637	3885
Vmn1r69	ENSMUSG00000091662.9	chr7	10578929	10613659	-	protein_coding	34730	12088	253906	2202
Vmn1r70	ENSMUSG00000045340.4	chr7	10631531	10636530	+	protein_coding	4999	1929	39433	401
Nlrp4b	ENSMUSG00000034087.14	chr7	10687788	10730168	+	protein_coding	42380	16205	330712	3372
Vmn1r71	ENSMUSG00000059206.4	chr7	10744542	10754364	-	protein_coding	9822	3462	78499	647
Zscan4b	ENSMUSG00000095339.2	chr7	10900739	10905050	-	protein_coding	4311	1322	16393	168
Zscan4c	ENSMUSG00000054272.6	chr7	11005744	11010547	+	protein_coding	4803	1130	9162	90
Zscan4-ps1	ENSMUSG00000110103.1	chr7	11065138	11069691	-	protein_coding	4553	1720	33850	273
Zscan4d	ENSMUSG00000090714.10	chr7	11161373	11166159	-	protein_coding	4786	1849	33111	402
Zscan4e	ENSMUSG00000095936.3	chr7	11306377	11310682	-	protein_coding	4305	1300	16309	289
Zscan4f	ENSMUSG00000070828.10	chr7	11397914	11402318	+	protein_coding	4404	546	3021	6
Zscan4-ps2	ENSMUSG00000110190.1	chr7	11514309	11519111	+	protein_coding	4802	855	8809	133
Zscan4-ps3	ENSMUSG00000109969.1	chr7	11609307	11614112	+	protein_coding	4805	1790	28159	143
Vmn1r72	ENSMUSG00000095430.3	chr7	11664478	11680147	-	protein_coding	15669	5681	115547	1087
Vmn1r73	ENSMUSG00000051687.2	chr7	11730265	11762081	+	protein_coding	31816	11701	229138	2050
Vmn1r74	ENSMUSG00000047655.2	chr7	11833979	11853276	+	protein_coding	19297	6779	136472	1313
Vmn1r75	ENSMUSG00000043308.2	chr7	11874629	11884307	+	protein_coding	9678	3347	65957	699
Vmn1r76	ENSMUSG00000115267.1	chr7	11923522	11938213	-	protein_coding	14691	5053	99685	825
Vmn1r77	ENSMUSG00000095864.2	chr7	12036751	12049295	+	protein_coding	12544	4591	102146	1143
Vmn1r78	ENSMUSG00000061602.3	chr7	12150256	12159959	+	protein_coding	9703	3319	68520	488
Vmn1r79	ENSMUSG00000096735.3	chr7	12171278	12181533	+	protein_coding	10255	3591	65477	531
Vmn1r80	ENSMUSG00000115744.1	chr7	12189285	12203313	+	protein_coding	14028	4875	96667	1076
Vmn1r81	ENSMUSG00000115027.1	chr7	12247240	12268269	-	protein_coding	21029	7354	141030	1556
Vmn1r82	ENSMUSG00000058132.5	chr7	12300429	12308582	+	protein_coding	8153	3006	61682	529
Vmn1r83	ENSMUSG00000066804.3	chr7	12319706	12329481	-	protein_coding	9775	3470	66917	859
Vmn1r84	ENSMUSG00000066803.2	chr7	12360312	12369273	-	protein_coding	8961	3320	63235	672
Zfp551	ENSMUSG00000034071.15	chr7	12415152	12422751	-	protein_coding	7599	3289	61625	854
Zfp606	ENSMUSG00000030386.19	chr7	12478292	12496235	+	protein_coding	17943	6983	125087	1455
2900092C05Rik	ENSMUSG00000030385.4	chr7	12512516	12556323	+	protein_coding	43807	12720	195772	2188
Vmn2r53	ENSMUSG00000096002.2	chr7	12562850	12608788	-	protein_coding	45938	17739	295944	3452
Vmn2r54	ENSMUSG00000096593.2	chr7	12613838	12640319	-	protein_coding	26481	10394	164886	2255
Vmn2r55	ENSMUSG00000091045.9	chr7	12651705	12685003	-	protein_coding	33298	10963	158363	1446
Vmn2r56	ENSMUSG00000090762.2	chr7	12688720	12735004	-	protein_coding	46284	17976	288733	3169
Zscan18	ENSMUSG00000070822.5	chr7	12768089	12803635	-	protein_coding	35546	15069	241608	4177
Zfp329	ENSMUSG00000057894.10	chr7	12804976	12818858	-	protein_coding	13882	5274	99795	1652
Zfp110	ENSMUSG00000058638.14	chr7	12834760	12850577	+	protein_coding	15817	6443	118680	1076
Zfp128	ENSMUSG00000060397.6	chr7	12881176	12893422	+	protein_coding	12246	5348	101382	1325
Zscan22	ENSMUSG00000054715.11	chr7	12897814	12909083	+	protein_coding	11269	4922	92692	807
Rps5	ENSMUSG00000012848.15	chr7	12922289	12926686	+	protein_coding	4397	1938	42183	498
Rnf225	ENSMUSG00000033967.4	chr7	12927415	12931072	+	protein_coding	3657	1685	30296	342
Zfp324	ENSMUSG00000004500.9	chr7	12965837	12974236	+	protein_coding	8399	3932	81883	863
Zfp446	ENSMUSG00000033961.16	chr7	12977847	12985714	+	protein_coding	7867	3683	72930	948
Slc27a5	ENSMUSG00000030382.15	chr7	12988345	12998192	-	protein_coding	9847	4354	85891	1226
Trim28	ENSMUSG00000005566.14	chr7	12999113	13031035	+	protein_coding	31922	13921	260103	2856
Zbtb45	ENSMUSG00000049600.8	chr7	13003897	13010034	-	protein_coding	6137	2882	50901	596
Chmp2a	ENSMUSG00000033916.5	chr7	13032009	13034807	-	protein_coding	2798	1301	22656	322
Ube2m	ENSMUSG00000005575.16	chr7	13035119	13038275	-	protein_coding	3156	1501	20578	186
Mzf1	ENSMUSG00000030380.17	chr7	13042302	13054764	-	protein_coding	12462	5629	98723	1545
Vmn1r85	ENSMUSG00000070817.3	chr7	13083312	13095173	-	protein_coding	11861	4836	78920	1043
Vmn1r86	ENSMUSG00000070816.3	chr7	13097530	13119917	-	protein_coding	22387	8439	143056	1034
Vmn1r87	ENSMUSG00000070815.3	chr7	13130903	13140157	-	protein_coding	9254	3772	69537	855
Vmn1r88	ENSMUSG00000117853.1	chr7	13159567	13185864	+	protein_coding	26297	10605	188367	1875
Vmn1r89	ENSMUSG00000095629.2	chr7	13213019	13220657	+	protein_coding	7638	2662	53112	409
Zswim9	ENSMUSG00000070814.15	chr7	13258966	13278721	-	protein_coding	19755	8539	158334	1743
Lig1	ENSMUSG00000056394.17	chr7	13277282	13311433	+	protein_coding	34151	15249	259725	3106
Pla2g4c	ENSMUSG00000033847.15	chr7	13324654	13360672	+	protein_coding	36018	14569	254679	3616
Cabp5	ENSMUSG00000005649.17	chr7	13398131	13408887	+	protein_coding	10756	4413	79215	691
Bsph1	ENSMUSG00000074378.5	chr7	13450840	13473449	+	protein_coding	22609	8514	152946	1625
Bsph2	ENSMUSG00000078800.5	chr7	13554863	13571067	-	protein_coding	16204	6183	107793	1139
Sult2a5	ENSMUSG00000078799.5	chr7	13623966	13670807	+	protein_coding	46841	17817	364487	3948
Sult2a2	ENSMUSG00000070811.6	chr7	13733504	13779636	+	protein_coding	46132	12253	200360	2241
Sult2a1	ENSMUSG00000078798.4	chr7	13796245	13837409	-	protein_coding	41164	12595	245051	2746
Sult2a4	ENSMUSG00000074377.12	chr7	13909675	13989607	-	protein_coding	79932	29851	567964	5658
Sult2a3	ENSMUSG00000074375.3	chr7	14067445	14123044	-	protein_coding	55599	17741	351246	3478
Sult2a6	ENSMUSG00000070810.10	chr7	14222402	14254870	-	protein_coding	32468	11732	233003	2661
Obox8	ENSMUSG00000099216.1	chr7	14331435	14333557	-	protein_coding	2122	971	14524	82
Sult2a8	ENSMUSG00000030378.15	chr7	14410685	14446769	-	protein_coding	36084	13035	251029	3275
Sult2a7	ENSMUSG00000094156.2	chr7	14465050	14494230	-	protein_coding	29180	10254	208335	2407
Vmn1r90	ENSMUSG00000100586.2	chr7	14555473	14563506	-	protein_coding	8033	3090	68167	923
Obox7	ENSMUSG00000055942.13	chr7	14659495	14665996	+	protein_coding	6501	2571	53697	479
Obox2	ENSMUSG00000074369.12	chr7	15388720	15398545	+	protein_coding	9825	2638	64813	735
Obox1	ENSMUSG00000054310.16	chr7	15388947	15556866	+	protein_coding	167919	38391	612676	7612
Obox3	ENSMUSG00000066772.12	chr7	15479824	15639902	-	protein_coding	160078	44743	590133	6906
Obox5	ENSMUSG00000074366.9	chr7	15750130	15759800	+	protein_coding	9670	3686	70417	968
Obox6	ENSMUSG00000041583.8	chr7	15833240	15839678	-	protein_coding	6438	2646	36467	487
Crx	ENSMUSG00000041578.15	chr7	15865946	15879968	-	protein_coding	14022	6105	97476	1119
Crxos	ENSMUSG00000074365.13	chr7	15882616	15904020	+	protein_coding	21404	9027	142988	1452
Selenow	ENSMUSG00000041571.9	chr7	15917207	15922402	-	protein_coding	5195	2545	30975	537
Nop53	ENSMUSG00000041560.12	chr7	15936182	15946074	-	protein_coding	9892	4819	64932	606
Ehd2	ENSMUSG00000074364.6	chr7	15946957	15967567	-	protein_coding	20610	9926	132540	2303
Bicra	ENSMUSG00000070808.4	chr7	15970671	16047921	-	protein_coding	77250	35926	527779	7706
Zfp541	ENSMUSG00000078796.4	chr7	16061813	16096334	+	protein_coding	34521	15214	287239	6427
Napa	ENSMUSG00000006024.13	chr7	16098457	16117975	+	protein_coding	19518	9831	147085	2268
Kptn	ENSMUSG00000006021.5	chr7	16119894	16127516	+	protein_coding	7622	3705	54699	1102
Slc8a2	ENSMUSG00000030376.8	chr7	16129825	16161063	+	protein_coding	31238	14771	215677	2835
Meis3	ENSMUSG00000041420.18	chr7	16175089	16186504	+	protein_coding	11415	5614	67813	918
Dhx34	ENSMUSG00000006019.15	chr7	16197146	16222037	-	protein_coding	24891	12370	181466	2894
C5ar2	ENSMUSG00000074361.11	chr7	16234584	16244154	-	protein_coding	9570	4198	73088	1753
C5ar1	ENSMUSG00000049130.6	chr7	16246742	16259540	-	protein_coding	12798	5483	90722	1717
Inafm1	ENSMUSG00000091811.2	chr7	16272012	16273617	-	protein_coding	1605	776	9310	173
Ccdc9	ENSMUSG00000041375.18	chr7	16274041	16286795	-	protein_coding	12754	6253	86717	1171
Bbc3	ENSMUSG00000002083.13	chr7	16308392	16318205	+	protein_coding	9813	4836	54908	1205
Sae1	ENSMUSG00000052833.9	chr7	16320233	16387806	-	protein_coding	67573	29156	564974	7817
Zc3h4	ENSMUSG00000059273.9	chr7	16400909	16437696	+	protein_coding	36787	17222	289305	4874
Tmem160	ENSMUSG00000019158.9	chr7	16452778	16455494	+	protein_coding	2716	1334	18450	345
Npas1	ENSMUSG00000001988.9	chr7	16455720	16477728	-	protein_coding	22008	10686	143436	1885
Arhgap35	ENSMUSG00000058230.12	chr7	16493718	16614993	-	protein_coding	121275	51490	940722	16012
Ceacam15	ENSMUSG00000078795.2	chr7	16671330	16675705	-	protein_coding	4375	2087	27985	540
Ceacam9	ENSMUSG00000007209.4	chr7	16721928	16726132	+	protein_coding	4204	2036	27950	468
Ap2s1	ENSMUSG00000008036.11	chr7	16738409	16749294	+	protein_coding	10885	5308	75606	1208
Slc1a5	ENSMUSG00000001918.17	chr7	16781339	16798274	+	protein_coding	16935	7918	126892	1782
Fkrp	ENSMUSG00000048920.8	chr7	16809245	16816732	-	protein_coding	7487	3485	50949	1308
Strn4	ENSMUSG00000030374.15	chr7	16815888	16840931	+	protein_coding	25043	12223	180457	2358
Prkd2	ENSMUSG00000041187.16	chr7	16842901	16870464	+	protein_coding	27563	12870	220085	4372
Dact3	ENSMUSG00000078794.4	chr7	16875316	16887462	+	protein_coding	12146	5823	105066	3127
Gng8	ENSMUSG00000063594.5	chr7	16891785	16895436	+	protein_coding	3651	1811	25554	514
Ptgir	ENSMUSG00000043017.9	chr7	16906489	16910905	+	protein_coding	4416	2201	35832	1196
Calm3	ENSMUSG00000019370.10	chr7	16915378	16924114	-	protein_coding	8736	4536	49758	764
Pnmal2	ENSMUSG00000070802.5	chr7	16944681	16948828	+	protein_coding	4147	2033	24555	266
Pnmal1	ENSMUSG00000041141.7	chr7	16959678	16964607	+	protein_coding	4929	2274	40940	715
Gm42372	ENSMUSG00000108348.2	chr7	16983085	16988152	+	protein_coding	5067	2075	37938	422
Ccdc8	ENSMUSG00000041117.8	chr7	16992707	16997516	+	protein_coding	4809	2376	32157	934
Ppp5c	ENSMUSG00000003099.11	chr7	17004639	17027924	-	protein_coding	23285	11616	163326	2720
Hif3a	ENSMUSG00000004328.15	chr7	17031506	17062427	-	protein_coding	30921	14436	193367	3893
Psg16	ENSMUSG00000066760.12	chr7	17074039	17133450	+	protein_coding	59411	24546	371368	4870
Ceacam3	ENSMUSG00000053228.12	chr7	17150281	17164253	+	protein_coding	13972	6446	98407	1222
Psg29	ENSMUSG00000023159.8	chr7	17203476	17215760	+	protein_coding	12284	5214	90214	1193
Ceacam5	ENSMUSG00000008789.10	chr7	17713237	17761132	+	protein_coding	47895	18493	351808	3725
Ceacam14	ENSMUSG00000023185.4	chr7	17812632	17815663	+	protein_coding	3031	1262	24132	224
Gm5155	ENSMUSG00000078793.10	chr7	17871766	17919010	+	protein_coding	47244	18134	336591	2961
Ceacam11	ENSMUSG00000030368.10	chr7	17972123	17978556	+	protein_coding	6433	2650	52491	385
Ceacam13	ENSMUSG00000057195.13	chr7	18009888	18019221	+	protein_coding	9333	3856	77517	1031
Ceacam12	ENSMUSG00000030366.10	chr7	18065928	18077986	+	protein_coding	12058	4901	98466	1040
Igfl3	ENSMUSG00000066756.5	chr7	18176493	18181862	+	protein_coding	5369	2263	37671	886
Mill1	ENSMUSG00000054005.4	chr7	18245346	18266092	+	protein_coding	20746	8402	142151	1352
Psg18	ENSMUSG00000003505.15	chr7	18345421	18355009	-	protein_coding	9588	4413	74928	723
Psg28	ENSMUSG00000030373.6	chr7	18422535	18432041	-	protein_coding	9506	4317	72185	830
Psg26	ENSMUSG00000070799.4	chr7	18474581	18484177	-	protein_coding	9596	4398	68888	589
Psg25	ENSMUSG00000070798.4	chr7	18519701	18532269	-	protein_coding	12568	5713	99063	1045
Psg27	ENSMUSG00000070797.4	chr7	18556513	18567305	-	protein_coding	10792	4959	84588	1290
Psg23	ENSMUSG00000074359.2	chr7	18606342	18616501	-	protein_coding	10159	4418	63171	519
Psg21	ENSMUSG00000070796.11	chr7	18646735	18656725	-	protein_coding	9990	4261	61986	556
Psg20	ENSMUSG00000063305.10	chr7	18674106	18686185	-	protein_coding	12079	5016	78530	1057
Psg22	ENSMUSG00000044903.15	chr7	18718089	18727248	+	protein_coding	9159	4304	71681	991
Psg19	ENSMUSG00000004542.15	chr7	18789566	18798520	-	protein_coding	8954	4204	63338	680
Psg17	ENSMUSG00000004540.7	chr7	18813936	18821607	-	protein_coding	7671	3527	50845	683
Mill2	ENSMUSG00000040987.15	chr7	18839965	18865402	+	protein_coding	25437	10670	156744	1982
Pglyrp1	ENSMUSG00000030413.7	chr7	18871330	18890459	+	protein_coding	19129	8952	127919	2109
Ccdc61	ENSMUSG00000074358.9	chr7	18890882	18910415	-	protein_coding	19533	9256	132721	2900
Nova2	ENSMUSG00000030411.16	chr7	18925887	18965319	+	protein_coding	39432	18485	277548	4621
Nanos2	ENSMUSG00000051965.8	chr7	18987399	18988962	+	protein_coding	1563	775	11278	86
Mypop	ENSMUSG00000048481.15	chr7	18991244	19001766	+	protein_coding	10522	4994	72774	984
Irf2bp1	ENSMUSG00000044030.4	chr7	19004043	19006777	+	protein_coding	2734	1369	17011	218
Foxa3	ENSMUSG00000040891.6	chr7	19013283	19023538	-	protein_coding	10255	4801	72706	986
Sympk	ENSMUSG00000023118.15	chr7	19024376	19054618	+	protein_coding	30242	14564	243793	4304
Rsph6a	ENSMUSG00000040866.13	chr7	19054689	19074447	+	protein_coding	19758	9038	155542	2627
Dmwd	ENSMUSG00000030410.16	chr7	19076226	19082776	+	protein_coding	6550	3405	45253	681
Dmpk	ENSMUSG00000030409.16	chr7	19083848	19093821	+	protein_coding	9973	5069	69185	1388
Six5	ENSMUSG00000040841.5	chr7	19094593	19098549	+	protein_coding	3956	2094	22578	491
Gm4969	ENSMUSG00000085601.7	chr7	19099045	19118368	-	protein_coding	19323	8889	150130	2435
Fbxo46	ENSMUSG00000050428.7	chr7	19119858	19140172	+	protein_coding	20314	9216	159377	1994
Qpctl	ENSMUSG00000030407.2	chr7	19139701	19149291	-	protein_coding	9590	4502	81358	1058
Snrpd2	ENSMUSG00000040824.3	chr7	19149721	19153542	+	protein_coding	3821	1756	30421	242
Gipr	ENSMUSG00000030406.7	chr7	19156060	19166127	-	protein_coding	10067	4783	76038	1579
Eml2	ENSMUSG00000040811.15	chr7	19176420	19206482	+	protein_coding	30062	13982	237330	3505
Gpr4	ENSMUSG00000044317.7	chr7	19212537	19224174	+	protein_coding	11637	5407	82459	1285
Opa3	ENSMUSG00000052214.9	chr7	19228333	19256543	+	protein_coding	28210	13166	252012	4260
Vasp	ENSMUSG00000030403.9	chr7	19256928	19271817	-	protein_coding	14889	7444	106511	2249
Ppm1n	ENSMUSG00000030402.5	chr7	19276804	19280064	-	protein_coding	3260	1520	24509	623
Rtn2	ENSMUSG00000030401.16	chr7	19282623	19296160	+	protein_coding	13537	6128	97843	1767
Fosb	ENSMUSG00000003545.3	chr7	19302695	19310051	-	protein_coding	7356	3467	45130	636
Ercc1	ENSMUSG00000003549.9	chr7	19344777	19356524	+	protein_coding	11747	5768	88158	1355
Cd3eap	ENSMUSG00000047649.9	chr7	19356013	19359483	-	protein_coding	3470	1705	24800	512
Ppp1r13l	ENSMUSG00000040734.14	chr7	19359748	19378533	+	protein_coding	18785	8930	145469	2073
Ercc2	ENSMUSG00000030400.17	chr7	19382009	19395694	+	protein_coding	13685	7008	106921	1442
Klc3	ENSMUSG00000040714.14	chr7	19394436	19404104	-	protein_coding	9668	4948	60554	1220
Ckm	ENSMUSG00000030399.2	chr7	19404775	19422841	+	protein_coding	18066	8626	130179	2188
Mark4	ENSMUSG00000030397.11	chr7	19424774	19458821	-	protein_coding	34047	16780	246734	3576
Exoc3l2	ENSMUSG00000011263.16	chr7	19463330	19496762	+	protein_coding	33432	15717	224998	5124
Bloc1s3	ENSMUSG00000057667.7	chr7	19504485	19508367	-	protein_coding	3882	1814	29344	828
Trappc6a	ENSMUSG00000002043.17	chr7	19508394	19516145	+	protein_coding	7751	3783	55080	972
Nkpd1	ENSMUSG00000060621.6	chr7	19517837	19525056	+	protein_coding	7219	3721	46399	1188
Ppp1r37	ENSMUSG00000051403.9	chr7	19530799	19563076	-	protein_coding	32277	15737	239719	3667
Gemin7	ENSMUSG00000044709.6	chr7	19564945	19577595	-	protein_coding	12650	5865	90877	1108
Zfp296	ENSMUSG00000011267.8	chr7	19577286	19580656	+	protein_coding	3370	1697	23176	313
Clasrp	ENSMUSG00000061028.7	chr7	19581034	19604486	-	protein_coding	23452	11687	166707	2449
Relb	ENSMUSG00000002983.17	chr7	19606216	19629438	-	protein_coding	23222	10783	165924	2807
Clptm1	ENSMUSG00000002981.10	chr7	19631570	19665033	-	protein_coding	33463	16012	263436	3587
Apoc2	ENSMUSG00000002992.17	chr7	19671578	19677941	-	protein_coding	6363	3102	41489	634
Gm44805	ENSMUSG00000109350.1	chr7	19671583	19681423	-	protein_coding	9840	4786	67633	1104
Apoc4	ENSMUSG00000074336.5	chr7	19678082	19681479	-	protein_coding	3397	1655	25614	466
Apoc1	ENSMUSG00000040564.14	chr7	19689480	19692660	-	protein_coding	3180	1532	21103	239
Apoe	ENSMUSG00000002985.16	chr7	19696108	19699188	-	protein_coding	3080	1485	23939	445
Tomm40	ENSMUSG00000002984.17	chr7	19701312	19715438	-	protein_coding	14126	6826	116611	864
Nectin2	ENSMUSG00000062300.14	chr7	19716643	19750483	-	protein_coding	33840	16365	230354	3812
Bcam	ENSMUSG00000002980.14	chr7	19756130	19771016	-	protein_coding	14886	7344	94710	1275
Cblc	ENSMUSG00000040525.13	chr7	19778880	19796809	-	protein_coding	17929	8468	111155	1612
Bcl3	ENSMUSG00000053175.17	chr7	19808461	19822770	-	protein_coding	14309	6899	89345	1454
Gm19345	ENSMUSG00000092216.3	chr7	19852002	19858350	+	protein_coding	6348	3039	41787	775
Ceacam16	ENSMUSG00000014686.8	chr7	19852096	19861299	-	protein_coding	9203	4513	60695	1187
Ceacam19	ENSMUSG00000049848.7	chr7	19875741	19887965	-	protein_coding	12224	5686	79296	820
Pvr	ENSMUSG00000040511.14	chr7	19903577	19921160	-	protein_coding	17583	8036	110811	1726
Igsf23	ENSMUSG00000040498.7	chr7	19937304	19950756	-	protein_coding	13452	6358	91436	1359
Ceacam20	ENSMUSG00000070777.5	chr7	19965411	19991104	+	protein_coding	25693	11165	178726	2231
Nlrp9b	ENSMUSG00000060508.16	chr7	19991464	20073306	+	protein_coding	81842	29578	549473	5129
Vmn1r91	ENSMUSG00000095201.2	chr7	20099679	20103101	+	protein_coding	3422	1229	21666	200
Vmn1r240	ENSMUSG00000096152.1	chr7	20121655	20122579	-	protein_coding	924	0	0	0
Vmn1r93	ENSMUSG00000096164.1	chr7	20138122	20139088	-	protein_coding	966	0	0	0
Vmn1r94	ENSMUSG00000094011.1	chr7	20167459	20168377	-	protein_coding	918	39	139	0
Vmn1r95	ENSMUSG00000094735.1	chr7	20193709	20194633	+	protein_coding	924	0	0	0
Vmn1r241	ENSMUSG00000094298.1	chr7	20204683	20205607	-	protein_coding	924	0	0	0
Vmn1r242	ENSMUSG00000094757.1	chr7	20232907	20233828	-	protein_coding	921	0	0	0
Gm5890	ENSMUSG00000109166.1	chr7	20260450	20262834	-	protein_coding	2384	105	292	0
Vmn1r243	ENSMUSG00000095745.1	chr7	20333141	20334065	-	protein_coding	924	0	0	0
Vmn1r244	ENSMUSG00000095806.1	chr7	20374492	20375410	-	protein_coding	918	0	0	0
Vmn1r100	ENSMUSG00000096386.1	chr7	20417941	20418865	+	protein_coding	924	15	15	0
Vmn1r101	ENSMUSG00000094545.1	chr7	20441669	20442593	-	protein_coding	924	100	262	0
Gm10670	ENSMUSG00000094762.1	chr7	20473959	20474925	-	protein_coding	966	0	0	0
Vmn1r103	ENSMUSG00000096663.1	chr7	20509616	20510534	-	protein_coding	918	90	505	0
Vmn1r104	ENSMUSG00000096903.1	chr7	20533836	20534760	+	protein_coding	924	111	350	0
Vmn1r245	ENSMUSG00000096761.1	chr7	20544833	20545757	-	protein_coding	924	0	0	0
Vmn1r246	ENSMUSG00000095837.1	chr7	20575320	20576241	-	protein_coding	921	0	0	0
Gm4513	ENSMUSG00000109060.1	chr7	20593050	20599021	-	protein_coding	5971	285	1496	3
Vmn1r107	ENSMUSG00000095275.1	chr7	20668917	20669841	+	protein_coding	924	0	0	0
Vmn1r111	ENSMUSG00000095768.1	chr7	20702295	20703216	-	protein_coding	921	0	0	0
Gm10668	ENSMUSG00000095190.3	chr7	20724524	20730624	-	protein_coding	6100	0	0	0
Vmn1r112	ENSMUSG00000094284.1	chr7	20771184	20772078	+	protein_coding	894	0	0	0
Vmn1r113	ENSMUSG00000091638.2	chr7	20787284	20788208	+	protein_coding	924	383	8569	141
Vmn1r114	ENSMUSG00000094085.1	chr7	20811220	20812186	-	protein_coding	966	68	326	0
Vmn1r115	ENSMUSG00000091435.1	chr7	20844097	20844985	-	protein_coding	888	288	3503	33
Vmn1r116	ENSMUSG00000095973.1	chr7	20872255	20873179	+	protein_coding	924	172	1412	3
Vmn1r117	ENSMUSG00000096737.1	chr7	20883197	20884121	-	protein_coding	924	216	1598	3
Vmn1r118	ENSMUSG00000094589.1	chr7	20911426	20912347	-	protein_coding	921	59	238	0
Vmn1r119	ENSMUSG00000094010.1	chr7	21011531	21012455	-	protein_coding	924	315	4050	73
Vmn1r120	ENSMUSG00000093986.1	chr7	21052866	21053784	-	protein_coding	918	378	3912	64
