gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Tns4	ENSMUSG00000017607.9	chr11	99065677	99089306	-	protein_coding	23629	11523	163233	3350
Ccr7	ENSMUSG00000037944.8	chr11	99144195	99155077	-	protein_coding	10882	5311	79619	1844
Smarce1	ENSMUSG00000037935.16	chr11	99209046	99231017	-	protein_coding	21971	8653	166442	1766
Krt222	ENSMUSG00000035849.14	chr11	99232760	99244085	-	protein_coding	11325	4382	82729	1519
Krt24	ENSMUSG00000020913.3	chr11	99279958	99285262	-	protein_coding	5304	2338	37121	801
Krt25	ENSMUSG00000035831.2	chr11	99315515	99322951	-	protein_coding	7436	3041	55712	755
Krt26	ENSMUSG00000075570.2	chr11	99328549	99337966	-	protein_coding	9417	3750	74643	879
Krt27	ENSMUSG00000017588.2	chr11	99345564	99351104	-	protein_coding	5540	2358	46883	531
Krt28	ENSMUSG00000055937.1	chr11	99364871	99374903	-	protein_coding	10032	4155	71125	1063
Krt10	ENSMUSG00000019761.10	chr11	99385253	99389364	-	protein_coding	4111	1673	28966	253
Krt12	ENSMUSG00000020912.4	chr11	99415665	99422259	-	protein_coding	6594	2771	49719	736
Krt20	ENSMUSG00000035775.2	chr11	99428402	99438150	-	protein_coding	9748	3997	70142	909
Krt23	ENSMUSG00000006777.7	chr11	99477973	99493137	-	protein_coding	15164	6442	126692	1465
Krt39	ENSMUSG00000064165.8	chr11	99514113	99521338	-	protein_coding	7225	2961	59161	964
Krt40	ENSMUSG00000059169.9	chr11	99537484	99543158	-	protein_coding	5674	2462	46507	1396
Krtap3-3	ENSMUSG00000069722.4	chr11	99550129	99550865	-	protein_coding	736	360	5960	118
Krtap3-2	ENSMUSG00000069721.2	chr11	99555822	99556853	-	protein_coding	1031	442	7486	145
Gm11939	ENSMUSG00000078132.1	chr11	99559166	99559466	-	protein_coding	300	157	2690	37
Krtap3-1	ENSMUSG00000047564.4	chr11	99566026	99566630	-	protein_coding	604	308	5575	120
Krtap1-5	ENSMUSG00000047253.4	chr11	99579975	99581016	-	protein_coding	1041	479	8769	131
Krtap1-4	ENSMUSG00000075567.4	chr11	99583061	99583654	-	protein_coding	593	363	4463	33
Krtap1-3	ENSMUSG00000078131.1	chr11	99590460	99591339	-	protein_coding	879	446	6807	83
Krtap9-3	ENSMUSG00000049809.2	chr11	99597346	99598105	-	protein_coding	759	375	7446	182
Gm11938	ENSMUSG00000057674.3	chr11	99602645	99603308	-	protein_coding	663	367	4121	25
Gm11937	ENSMUSG00000058725.1	chr11	99609793	99610189	-	protein_coding	396	253	1566	142
Krtap2-4	ENSMUSG00000060756.5	chr11	99614018	99614846	-	protein_coding	828	428	4281	34
Gm11562	ENSMUSG00000062278.2	chr11	99619618	99620435	-	protein_coding	817	449	6116	206
Krtap4-1	ENSMUSG00000063251.6	chr11	99627223	99628238	-	protein_coding	1015	507	9074	205
Krtap4-2	ENSMUSG00000044649.4	chr11	99634110	99635084	-	protein_coding	974	479	7295	82
Krtap4-7	ENSMUSG00000045109.6	chr11	99643105	99644089	-	protein_coding	984	511	9651	115
Gm11555	ENSMUSG00000078130.4	chr11	99649598	99650236	-	protein_coding	638	367	6467	79
Gm11563	ENSMUSG00000069718.4	chr11	99657948	99658960	-	protein_coding	1012	502	7458	54
Krtap4-6	ENSMUSG00000075566.2	chr11	99665042	99665960	-	protein_coding	918	483	7165	131
Gm14190	ENSMUSG00000078276.1	chr11	99690587	99690740	-	protein_coding	153	96	2158	61
Gm14180	ENSMUSG00000078269.1	chr11	99734212	99734290	-	protein_coding	78	46	879	2
Gm11595	ENSMUSG00000078668.3	chr11	99771713	99772913	-	protein_coding	1200	643	11640	291
Krtap4-8	ENSMUSG00000089724.1	chr11	99779721	99780704	-	protein_coding	983	516	8370	29
Krtap4-9	ENSMUSG00000078262.5	chr11	99785199	99786258	+	protein_coding	1059	581	8142	50
Gm11596	ENSMUSG00000078261.1	chr11	99792388	99793467	-	protein_coding	1079	549	9324	75
Gm11569	ENSMUSG00000078260.1	chr11	99798063	99798932	-	protein_coding	869	388	2079	12
Gm11554	ENSMUSG00000078259.3	chr11	99803556	99804446	-	protein_coding	890	361	2434	10
Krtap4-13	ENSMUSG00000048294.4	chr11	99809077	99809892	-	protein_coding	815	408	4141	149
Gm11564	ENSMUSG00000078258.1	chr11	99814975	99815666	-	protein_coding	691	405	6651	30
2300003K06Rik	ENSMUSG00000078257.2	chr11	99836801	99838066	-	protein_coding	1265	618	11269	44
Krtap4-16	ENSMUSG00000046474.9	chr11	99850654	99851608	-	protein_coding	954	450	7575	150
Gm11568	ENSMUSG00000069717.7	chr11	99857916	99859061	+	protein_coding	1145	590	8667	172
Gm11559	ENSMUSG00000090225.1	chr11	99864475	99865571	+	protein_coding	1096	540	6362	180
Krtap9-1	ENSMUSG00000070335.4	chr11	99873388	99874432	+	protein_coding	1044	535	6970	177
Gm11567	ENSMUSG00000059845.5	chr11	99879186	99880229	+	protein_coding	1043	536	6198	151
Krtap31-1	ENSMUSG00000070334.4	chr11	99907919	99908892	+	protein_coding	973	479	7327	111
Gm11565	ENSMUSG00000078256.3	chr11	99914750	99915671	+	protein_coding	921	451	8716	469
Krtap31-2	ENSMUSG00000051481.5	chr11	99936290	99937225	+	protein_coding	935	470	6184	91
Krtap9-5	ENSMUSG00000078255.1	chr11	99948474	99949551	+	protein_coding	1077	604	13499	210
Krtap29-1	ENSMUSG00000078254.1	chr11	99978024	99979053	-	protein_coding	1029	523	9597	250
Krtap16-1	ENSMUSG00000078253.3	chr11	99984709	99986597	-	protein_coding	1888	984	17185	259
Krtap17-1	ENSMUSG00000078252.1	chr11	99993233	99993994	-	protein_coding	761	389	6951	270
Krt33a	ENSMUSG00000035592.2	chr11	100011194	100016212	-	protein_coding	5018	2224	40263	572
Krt33b	ENSMUSG00000057723.3	chr11	100023633	100029868	-	protein_coding	6235	2757	49849	740
Krt34	ENSMUSG00000043485.2	chr11	100037346	100041554	-	protein_coding	4208	1995	34315	722
Krt31	ENSMUSG00000048981.1	chr11	100046645	100050551	-	protein_coding	3906	1826	27382	487
Krt32	ENSMUSG00000046095.5	chr11	100080847	100088226	-	protein_coding	7379	3357	54768	718
Krt35	ENSMUSG00000048013.9	chr11	100092192	100096241	-	protein_coding	4049	2003	32791	446
Krt36	ENSMUSG00000020916.8	chr11	100102006	100105626	-	protein_coding	3620	1781	30161	412
Krt13	ENSMUSG00000044041.4	chr11	100117326	100121566	-	protein_coding	4240	2015	34241	678
Krt15	ENSMUSG00000054146.8	chr11	100131757	100135928	-	protein_coding	4171	2032	31285	401
Krt19	ENSMUSG00000020911.14	chr11	100140809	100148665	-	protein_coding	7856	3739	60090	1406
Krt9	ENSMUSG00000051617.3	chr11	100186780	100193246	-	protein_coding	6466	2981	42247	834
Krt14	ENSMUSG00000045545.8	chr11	100203161	100207548	-	protein_coding	4387	2117	35537	531
Krt16	ENSMUSG00000053797.10	chr11	100246090	100248902	-	protein_coding	2812	1430	19146	349
Krt17	ENSMUSG00000035557.9	chr11	100256216	100261029	-	protein_coding	4813	2458	32997	524
Krt42	ENSMUSG00000053654.7	chr11	100262881	100269871	-	protein_coding	6990	3532	58600	1284
Eif1	ENSMUSG00000035530.13	chr11	100319884	100322096	+	protein_coding	2212	1018	14275	232
Gast	ENSMUSG00000017165.1	chr11	100334406	100336996	+	protein_coding	2590	1172	18640	475
Hap1	ENSMUSG00000006930.15	chr11	100347326	100356128	-	protein_coding	8802	4481	60895	1379
Jup	ENSMUSG00000001552.14	chr11	100368957	100397763	-	protein_coding	28806	14054	215130	3418
P3h4	ENSMUSG00000006931.15	chr11	100408455	100414836	-	protein_coding	6381	3129	51886	1391
Fkbp10	ENSMUSG00000001555.10	chr11	100415696	100424824	+	protein_coding	9128	4426	71250	2243
Nt5c3b	ENSMUSG00000017176.17	chr11	100422320	100441808	-	protein_coding	19488	9145	147140	3870
Klhl10	ENSMUSG00000001558.5	chr11	100441916	100457022	+	protein_coding	15106	6483	124266	1956
Klhl11	ENSMUSG00000048732.5	chr11	100462613	100472741	-	protein_coding	10128	4197	74493	778
Acly	ENSMUSG00000020917.17	chr11	100476352	100528000	-	protein_coding	51648	23289	472699	26408
Ttc25	ENSMUSG00000006784.14	chr11	100545606	100572568	+	protein_coding	26962	12580	210899	7850
Cnp	ENSMUSG00000006782.16	chr11	100574903	100591729	+	protein_coding	16826	7942	133038	1978
Dnajc7	ENSMUSG00000014195.16	chr11	100582817	100620188	-	protein_coding	37371	15955	296725	4153
Nkiras2	ENSMUSG00000017837.12	chr11	100619243	100627607	+	protein_coding	8364	3915	60085	892
Zfp385c	ENSMUSG00000014198.15	chr11	100627542	100692455	-	protein_coding	64913	28320	420669	10054
Dhx58	ENSMUSG00000017830.15	chr11	100694883	100704271	-	protein_coding	9388	4443	72073	1773
Kat2a	ENSMUSG00000020918.14	chr11	100704745	100712465	-	protein_coding	7720	3906	57527	1066
Hspb9	ENSMUSG00000017832.2	chr11	100713849	100714575	+	protein_coding	726	362	5777	94
Rab5c	ENSMUSG00000019173.11	chr11	100715008	100738215	-	protein_coding	23207	10591	179682	3038
Kcnh4	ENSMUSG00000035355.15	chr11	100740375	100759942	-	protein_coding	19567	9451	145144	3142
Hcrt	ENSMUSG00000045471.4	chr11	100761068	100762931	-	protein_coding	1863	858	15194	336
Ghdc	ENSMUSG00000017747.13	chr11	100766031	100770957	-	protein_coding	4926	2489	32708	408
Stat5b	ENSMUSG00000020919.11	chr11	100780730	100850724	-	protein_coding	69994	29988	553739	12918
Stat5a	ENSMUSG00000004043.14	chr11	100859350	100885169	+	protein_coding	25819	11976	199807	5592
Stat3	ENSMUSG00000004040.16	chr11	100885097	100939540	-	protein_coding	54443	23882	436122	11478
Cavin1	ENSMUSG00000004044.9	chr11	100956732	100970887	-	protein_coding	14155	6793	94711	2449
Atp6v0a1	ENSMUSG00000019302.16	chr11	101009451	101063719	+	protein_coding	54268	23708	428141	6332
Naglu	ENSMUSG00000001751.9	chr11	101070011	101077672	+	protein_coding	7661	3713	62814	1342
Hsd17b1	ENSMUSG00000019301.5	chr11	101078410	101080527	+	protein_coding	2117	1012	16740	548
Coasy	ENSMUSG00000001755.12	chr11	101082564	101086619	+	protein_coding	4055	2031	30019	515
Mlx	ENSMUSG00000017801.15	chr11	101087276	101092207	+	protein_coding	4931	2340	36846	344
Psmc3ip	ENSMUSG00000019303.14	chr11	101091822	101095436	-	protein_coding	3614	1616	27277	401
Retreg3	ENSMUSG00000017802.14	chr11	101096321	101119893	-	protein_coding	23572	10103	186301	2700
Tubg1	ENSMUSG00000035198.9	chr11	101119937	101126419	+	protein_coding	6482	2978	51910	729
Tubg2	ENSMUSG00000045007.9	chr11	101155906	101161787	+	protein_coding	5881	2794	42441	621
Plekhh3	ENSMUSG00000035172.15	chr11	101162678	101171351	-	protein_coding	8673	4323	48462	1160
Cntnap1	ENSMUSG00000017167.6	chr11	101170522	101190724	+	protein_coding	20202	9652	127774	1909
Ccr10	ENSMUSG00000044052.3	chr11	101172996	101175443	-	protein_coding	2447	1179	13825	148
Ezh1	ENSMUSG00000006920.14	chr11	101191114	101226463	-	protein_coding	35349	15164	284916	4192
Ramp2	ENSMUSG00000001240.13	chr11	101246027	101259546	+	protein_coding	13519	6094	87435	1341
Vps25	ENSMUSG00000078656.11	chr11	101253706	101259549	+	protein_coding	5843	2657	36642	535
Wnk4	ENSMUSG00000035112.17	chr11	101260566	101277409	+	protein_coding	16843	7902	107727	1671
Coa3	ENSMUSG00000017188.3	chr11	101277967	101279114	-	protein_coding	1147	508	7401	81
Cntd1	ENSMUSG00000078653.4	chr11	101279011	101296317	+	protein_coding	17306	7491	140574	1836
Becn1	ENSMUSG00000035086.13	chr11	101285951	101302286	-	protein_coding	16335	7047	131046	1517
Psme3	ENSMUSG00000078652.9	chr11	101316212	101323537	+	protein_coding	7325	3256	57805	710
Aoc2	ENSMUSG00000078651.8	chr11	101325062	101329702	+	protein_coding	4640	2262	36181	465
Aoc3	ENSMUSG00000019326.14	chr11	101330604	101341938	+	protein_coding	11334	5431	86967	906
G6pc	ENSMUSG00000078650.2	chr11	101367560	101377903	+	protein_coding	10343	4438	79228	824
Gm27029	ENSMUSG00000097239.7	chr11	101406663	101424796	-	protein_coding	18133	8079	135801	1954
Aarsd1	ENSMUSG00000075528.13	chr11	101406838	101417615	-	protein_coding	10777	4883	82910	1199
Ptges3l	ENSMUSG00000097487.7	chr11	101418811	101425333	-	protein_coding	6522	2882	45162	612
Rundc1	ENSMUSG00000035007.5	chr11	101425084	101435673	+	protein_coding	10589	4636	80883	1162
Rpl27	ENSMUSG00000063316.13	chr11	101442297	101445529	+	protein_coding	3232	1428	23697	191
Ifi35	ENSMUSG00000010358.13	chr11	101448406	101458698	+	protein_coding	10292	4649	79436	1066
Vat1	ENSMUSG00000034993.7	chr11	101458744	101466230	-	protein_coding	7486	3606	52246	924
Rnd2	ENSMUSG00000001313.12	chr11	101464998	101471853	+	protein_coding	6855	3189	40090	1137
Brca1	ENSMUSG00000017146.12	chr11	101488763	101551955	-	protein_coding	63192	25709	516900	8027
Nbr1	ENSMUSG00000017119.19	chr11	101552148	101581951	+	protein_coding	29803	12408	231321	2783
Tmem106a	ENSMUSG00000034947.13	chr11	101582241	101591788	+	protein_coding	9547	4310	74408	1100
Gm11634	ENSMUSG00000085486.2	chr11	101593742	101599256	-	protein_coding	5514	2483	41422	693
Rdm1	ENSMUSG00000010362.9	chr11	101627194	101636100	+	protein_coding	8906	4012	72048	1314
Arl4d	ENSMUSG00000034936.2	chr11	101665540	101667832	+	protein_coding	2292	1072	15525	450
Dhx8	ENSMUSG00000034931.15	chr11	101732918	101767358	+	protein_coding	34440	14653	279249	3546
Etv4	ENSMUSG00000017724.14	chr11	101769741	101785371	-	protein_coding	15630	7571	95624	2000
Meox1	ENSMUSG00000001493.9	chr11	101877509	101894374	-	protein_coding	16865	7932	124214	4577
Sost	ENSMUSG00000001494.6	chr11	101962457	101967015	-	protein_coding	4558	2239	27279	980
Dusp3	ENSMUSG00000003518.13	chr11	101971142	101987013	-	protein_coding	15871	7263	128831	2697
Cfap97d1	ENSMUSG00000010841.13	chr11	101984278	101992264	+	protein_coding	7986	3541	65342	1845
Mpp3	ENSMUSG00000052373.14	chr11	101999651	102028461	-	protein_coding	28810	13643	213296	4171
Cd300lg	ENSMUSG00000017309.11	chr11	102041508	102055620	+	protein_coding	14112	6718	107099	2976
Mpp2	ENSMUSG00000017314.12	chr11	102057014	102088515	-	protein_coding	31501	14802	233886	4999
Ppy	ENSMUSG00000017316.13	chr11	102099929	102101319	-	protein_coding	1390	718	10599	368
Pyy	ENSMUSG00000017311.15	chr11	102106675	102107832	-	protein_coding	1157	570	7233	140
Nags	ENSMUSG00000048217.11	chr11	102145512	102149477	+	protein_coding	3965	1984	29587	690
Tmem101	ENSMUSG00000020921.6	chr11	102152545	102156404	-	protein_coding	3859	1793	29103	412
Lsm12	ENSMUSG00000020922.11	chr11	102162496	102185296	-	protein_coding	22800	9655	182145	3475
G6pc3	ENSMUSG00000034793.15	chr11	102189619	102194081	+	protein_coding	4462	2136	32630	335
Hdac5	ENSMUSG00000008855.17	chr11	102194431	102230166	-	protein_coding	35735	18262	245351	4743
Hrob	ENSMUSG00000034773.16	chr11	102248881	102265187	+	protein_coding	16306	7764	127365	3223
Asb16	ENSMUSG00000034768.4	chr11	102268742	102279462	+	protein_coding	10720	4900	82908	2274
Tmub2	ENSMUSG00000034757.15	chr11	102284930	102289237	+	protein_coding	4307	2045	35698	542
Atxn7l3	ENSMUSG00000059995.12	chr11	102289299	102296631	-	protein_coding	7332	3620	45938	453
Ubtf	ENSMUSG00000020923.17	chr11	102304559	102319742	-	protein_coding	15183	7446	91224	1750
Slc4a1	ENSMUSG00000006574.15	chr11	102348823	102366203	-	protein_coding	17380	8797	130813	4442
Rundc3a	ENSMUSG00000006575.14	chr11	102393402	102402555	+	protein_coding	9153	4618	58100	951
Slc25a39	ENSMUSG00000018677.9	chr11	102402984	102407946	-	protein_coding	4962	2536	35520	479
Grn	ENSMUSG00000034708.12	chr11	102430314	102437048	+	protein_coding	6734	3409	48204	813
Fam171a2	ENSMUSG00000034685.4	chr11	102436980	102447682	-	protein_coding	10702	5389	61503	1238
Itga2b	ENSMUSG00000034664.13	chr11	102453296	102470122	-	protein_coding	16826	8119	125221	2307
Gpatch8	ENSMUSG00000034621.14	chr11	102475914	102556392	-	protein_coding	80478	31763	594193	8610
Gm11627	ENSMUSG00000078640.9	chr11	102576397	102579461	-	protein_coding	3064	1416	15973	363
Fzd2	ENSMUSG00000050288.6	chr11	102604395	102608058	+	protein_coding	3663	1638	22719	680
Meioc	ENSMUSG00000051455.13	chr11	102663715	102682237	+	protein_coding	18522	6658	137793	2326
Ccdc43	ENSMUSG00000020925.16	chr11	102684685	102697782	-	protein_coding	13097	5399	93550	1769
Adam11	ENSMUSG00000020926.16	chr11	102761438	102780262	+	protein_coding	18824	9905	115308	2480
Gjc1	ENSMUSG00000034520.14	chr11	102799578	102819700	-	protein_coding	20122	8144	159696	5453
Higd1b	ENSMUSG00000020928.14	chr11	102835848	102838040	+	protein_coding	2192	1078	16079	84
Eftud2	ENSMUSG00000020929.14	chr11	102838472	102880985	-	protein_coding	42513	18992	352298	5555
Ccdc103	ENSMUSG00000020930.9	chr11	102881203	102885216	+	protein_coding	4013	1828	29349	372
Fam187a	ENSMUSG00000075510.3	chr11	102885168	102886731	+	protein_coding	1563	741	15381	190
Gfap	ENSMUSG00000020932.14	chr11	102887335	102900912	-	protein_coding	13577	6448	105201	2932
Kif18b	ENSMUSG00000051378.10	chr11	102905528	102925124	-	protein_coding	19596	8809	148311	2990
C1ql1	ENSMUSG00000045532.5	chr11	102939263	102946688	-	protein_coding	7425	3603	50771	1097
Dcakd	ENSMUSG00000020935.8	chr11	102994046	103028333	-	protein_coding	34287	15313	272785	4998
Nmt1	ENSMUSG00000020936.8	chr11	103028189	103068912	+	protein_coding	40723	17925	314898	4235
Plcd3	ENSMUSG00000020937.14	chr11	103070303	103101658	-	protein_coding	31355	11669	180523	3784
Acbd4	ENSMUSG00000056938.16	chr11	103101681	103112200	+	protein_coding	10519	4957	72038	1454
Hexim1	ENSMUSG00000048878.6	chr11	103116230	103119725	+	protein_coding	3495	1480	20821	250
Hexim2	ENSMUSG00000043372.12	chr11	103132428	103139876	+	protein_coding	7448	3464	52700	1017
Fmnl1	ENSMUSG00000055805.15	chr11	103171106	103198901	+	protein_coding	27795	13660	199414	4408
Efcab15	ENSMUSG00000020940.13	chr11	103198943	103208558	-	protein_coding	9615	4399	69668	1646
Spata32	ENSMUSG00000044787.7	chr11	103208126	103218432	-	protein_coding	10306	4733	79224	1681
Map3k14	ENSMUSG00000020941.7	chr11	103219761	103267472	-	protein_coding	47711	22324	381731	9424
Arhgap27	ENSMUSG00000034255.17	chr11	103331496	103363692	-	protein_coding	32196	15580	231491	5092
Plekhm1	ENSMUSG00000034247.9	chr11	103364274	103412687	-	protein_coding	48413	22103	395839	6985
Lrrc37a	ENSMUSG00000078632.4	chr11	103450708	103504597	-	protein_coding	53889	21836	403377	5768
Gm884	ENSMUSG00000034239.14	chr11	103534576	103621140	-	protein_coding	86564	33995	612441	9156
Lyzl6	ENSMUSG00000020945.13	chr11	103631069	103638890	-	protein_coding	7821	3596	57458	1032
Rprml	ENSMUSG00000046215.3	chr11	103649569	103650579	+	protein_coding	1010	471	5455	188
Gosr2	ENSMUSG00000020946.13	chr11	103676848	103697898	-	protein_coding	21050	9121	165664	2797
Wnt9b	ENSMUSG00000018486.2	chr11	103727363	103749821	-	protein_coding	22458	10856	181520	4777
Wnt3	ENSMUSG00000000125.5	chr11	103774149	103817957	+	protein_coding	43808	21312	344187	9220
Nsf	ENSMUSG00000034187.18	chr11	103821781	103954056	-	protein_coding	132275	54448	1050875	17085
Arf2	ENSMUSG00000062421.13	chr11	103966738	103985337	+	protein_coding	18599	7865	147571	2587
Crhr1	ENSMUSG00000018634.10	chr11	104132854	104175523	+	protein_coding	42669	20675	325621	7504
Sppl2c	ENSMUSG00000049506.7	chr11	104186326	104191163	+	protein_coding	4837	2492	41346	1359
Mapt	ENSMUSG00000018411.17	chr11	104231389	104332090	+	protein_coding	100701	45616	746308	12495
Kansl1	ENSMUSG00000018412.16	chr11	104333228	104468861	-	protein_coding	135633	50982	961293	13611
Cdc27	ENSMUSG00000020687.13	chr11	104502744	104550620	-	protein_coding	47876	18242	347851	4738
Myl4	ENSMUSG00000061086.12	chr11	104550662	104595753	+	protein_coding	45091	19600	348087	8216
Itgb3	ENSMUSG00000020689.4	chr11	104607999	104670476	+	protein_coding	62477	25546	451697	13913
Gm11639	ENSMUSG00000040838.10	chr11	104685706	105117394	+	protein_coding	431688	162443	3002729	40895
Efcab3	ENSMUSG00000020690.12	chr11	105063591	105117537	+	protein_coding	53946	21217	382815	4856
Mettl2	ENSMUSG00000020691.13	chr11	105126424	105140394	+	protein_coding	13970	6008	116216	1308
Tlk2	ENSMUSG00000020694.17	chr11	105178806	105283959	+	protein_coding	105153	40708	762790	12682
Mrc2	ENSMUSG00000020695.14	chr11	105292642	105351139	+	protein_coding	58497	27038	460023	15348
Marchf10	ENSMUSG00000078627.9	chr11	105360797	105456735	-	protein_coding	95938	39971	725778	32247
Tanc2	ENSMUSG00000053580.16	chr11	105589985	105929304	+	protein_coding	339319	123685	2317043	60064
Cyb561	ENSMUSG00000019590.16	chr11	105933701	105953336	-	protein_coding	19635	9729	151468	5224
Ace	ENSMUSG00000020681.14	chr11	105967944	105989964	+	protein_coding	22020	10832	177508	7571
Ace3	ENSMUSG00000101605.1	chr11	105994674	106005443	+	protein_coding	10769	5150	84785	2346
Kcnh6	ENSMUSG00000001901.15	chr11	106008123	106034549	+	protein_coding	26426	11112	171853	5402
Dcaf7	ENSMUSG00000049354.8	chr11	106036871	106059324	+	protein_coding	22453	9666	183304	2224
Taco1	ENSMUSG00000001983.7	chr11	106066060	106073612	+	protein_coding	7552	3155	64818	1287
Map3k3	ENSMUSG00000020700.11	chr11	106084612	106155446	+	protein_coding	70834	28413	522796	8240
Limd2	ENSMUSG00000040699.13	chr11	106156255	106160860	-	protein_coding	4605	2333	27121	457
Strada	ENSMUSG00000069631.14	chr11	106163329	106202168	-	protein_coding	38839	16571	304379	5395
Ccdc47	ENSMUSG00000078622.8	chr11	106197407	106216344	-	protein_coding	18937	7698	146935	1894
Ddx42	ENSMUSG00000020705.6	chr11	106216925	106249139	+	protein_coding	32214	12198	234679	2441
Ftsj3	ENSMUSG00000020706.13	chr11	106249141	106256079	-	protein_coding	6938	3034	54028	454
Psmc5	ENSMUSG00000020708.12	chr11	106256153	106263120	+	protein_coding	6967	3104	51189	703
