gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Plk5	ENSMUSG00000035486.14	chr10	80356458	80365489	+	protein_coding	9031	1760	81167	911
Mex3d	ENSMUSG00000048696.11	chr10	80380354	80387659	-	protein_coding	7305	1094	41092	681
Mbd3	ENSMUSG00000035478.14	chr10	80392538	80399550	-	protein_coding	7012	1120	45648	691
Uqcr11	ENSMUSG00000020163.12	chr10	80402996	80406830	-	protein_coding	3834	670	30873	705
Tcf3	ENSMUSG00000020167.14	chr10	80409513	80433647	-	protein_coding	24134	3975	147925	3068
Onecut3	ENSMUSG00000045518.8	chr10	80494834	80517276	+	protein_coding	22442	3438	114157	2016
Atp8b3	ENSMUSG00000003341.9	chr10	80519583	80539124	-	protein_coding	19541	3222	124904	1765
Rexo1	ENSMUSG00000047417.18	chr10	80540921	80561560	-	protein_coding	20639	3453	131129	1869
Klf16	ENSMUSG00000035397.8	chr10	80567123	80577321	-	protein_coding	10198	1531	58714	2260
Abhd17a	ENSMUSG00000003346.14	chr10	80583653	80590341	-	protein_coding	6688	1101	42396	510
Scamp4	ENSMUSG00000113949.1	chr10	80602871	80615783	+	protein_coding	12912	2241	88318	1415
Adat3	ENSMUSG00000113640.1	chr10	80602879	80607654	+	protein_coding	4775	788	32638	580
Gm49322	ENSMUSG00000035370.9	chr10	80606020	80615784	+	protein_coding	9764	1731	69006	1091
Csnk1g2	ENSMUSG00000003345.16	chr10	80622837	80640749	+	protein_coding	17912	3076	126601	1315
Btbd2	ENSMUSG00000003344.14	chr10	80642616	80657071	-	protein_coding	14455	2376	93784	1285
Mknk2	ENSMUSG00000020190.13	chr10	80665326	80678112	-	protein_coding	12786	2078	77124	1045
Mob3a	ENSMUSG00000003348.10	chr10	80685252	80701977	-	protein_coding	16725	2750	119212	2392
Izumo4	ENSMUSG00000055862.7	chr10	80702183	80705373	+	protein_coding	3190	515	15052	242
Ap3d1	ENSMUSG00000020198.8	chr10	80706955	80742264	-	protein_coding	35309	6105	257735	3455
Dot1l	ENSMUSG00000061589.14	chr10	80755205	80795461	+	protein_coding	40256	7026	286134	4139
Plekhj1	ENSMUSG00000035278.9	chr10	80796098	80798626	-	protein_coding	2528	336	10772	165
Sf3a2	ENSMUSG00000020211.15	chr10	80798197	80804924	+	protein_coding	6727	1070	36402	658
Amh	ENSMUSG00000035262.5	chr10	80805242	80807648	+	protein_coding	2406	385	12058	274
Jsrp1	ENSMUSG00000020216.13	chr10	80808495	80813498	-	protein_coding	5003	743	24669	753
Oaz1	ENSMUSG00000035242.15	chr10	80826655	80829290	+	protein_coding	2635	371	10234	68
Lingo3	ENSMUSG00000051067.8	chr10	80832800	80844039	-	protein_coding	11239	1854	76092	2052
Lsm7	ENSMUSG00000035215.9	chr10	80852820	80855209	-	protein_coding	2389	395	15917	190
Sppl2b	ENSMUSG00000035206.10	chr10	80855274	80868708	+	protein_coding	13434	2354	91920	1502
Tmprss9	ENSMUSG00000059406.8	chr10	80871847	80899492	+	protein_coding	27645	4656	192341	4829
Timm13	ENSMUSG00000020219.7	chr10	80899449	80900969	-	protein_coding	1520	230	8413	137
Lmnb2	ENSMUSG00000062075.13	chr10	80901202	80918245	-	protein_coding	17043	2940	109061	1810
Gadd45b	ENSMUSG00000015312.9	chr10	80930072	80932204	+	protein_coding	2132	293	9140	165
Gng7	ENSMUSG00000048240.14	chr10	80948623	81014945	-	protein_coding	66322	10570	429270	14112
Diras1	ENSMUSG00000043670.4	chr10	81019588	81025662	-	protein_coding	6074	998	34780	565
Slc39a3	ENSMUSG00000046822.14	chr10	81028537	81037426	-	protein_coding	8889	1587	62203	958
Sgta	ENSMUSG00000004937.6	chr10	81044074	81060181	-	protein_coding	16107	2838	118536	1489
Thop1	ENSMUSG00000004929.12	chr10	81070034	81082559	+	protein_coding	12525	2200	95335	1769
Creb3l3	ENSMUSG00000035041.8	chr10	81084323	81098874	-	protein_coding	14551	2386	92725	1358
Map2k2	ENSMUSG00000035027.18	chr10	81105914	81133975	+	protein_coding	28061	4672	180338	3512
Zbtb7a	ENSMUSG00000035011.15	chr10	81135219	81152995	+	protein_coding	17776	2541	77429	1142
Pias4	ENSMUSG00000004934.14	chr10	81153265	81167923	-	protein_coding	14658	2414	92267	1286
Eef2	ENSMUSG00000034994.10	chr10	81176630	81182498	+	protein_coding	5868	1011	45443	389
Dapk3	ENSMUSG00000034974.13	chr10	81183004	81193197	+	protein_coding	10193	1626	64947	788
Nmrk2	ENSMUSG00000004939.7	chr10	81198169	81202051	-	protein_coding	3882	671	24581	613
Atcay	ENSMUSG00000034958.11	chr10	81204507	81230833	-	protein_coding	26326	4248	163034	2382
Zfr2	ENSMUSG00000034949.18	chr10	81233154	81252123	+	protein_coding	18969	3281	128772	2789
Matk	ENSMUSG00000004933.17	chr10	81252934	81263365	+	protein_coding	10431	1718	62109	1216
Mrpl54	ENSMUSG00000034932.4	chr10	81264712	81266934	-	protein_coding	2222	362	13461	191
Apba3	ENSMUSG00000004931.11	chr10	81266959	81273246	+	protein_coding	6287	969	41140	528
Tjp3	ENSMUSG00000034917.8	chr10	81273206	81291581	-	protein_coding	18375	2802	104706	2044
Pip5k1c	ENSMUSG00000034902.17	chr10	81292962	81319973	+	protein_coding	27011	4617	175452	2437
Cactin	ENSMUSG00000034889.8	chr10	81321102	81326242	+	protein_coding	5140	774	33341	445
Tbxa2r	ENSMUSG00000034881.8	chr10	81328730	81335172	+	protein_coding	6442	1069	42605	820
Gipc3	ENSMUSG00000034872.6	chr10	81335264	81343266	-	protein_coding	8002	1202	48472	1237
Hmg20b	ENSMUSG00000020232.17	chr10	81346047	81350480	-	protein_coding	4433	626	21316	759
Mfsd12	ENSMUSG00000034854.8	chr10	81357490	81366225	+	protein_coding	8735	1430	55535	1398
4930404N11Rik	ENSMUSG00000020234.10	chr10	81363066	81365816	-	protein_coding	2750	442	16048	478
Fzr1	ENSMUSG00000020235.16	chr10	81366221	81378516	-	protein_coding	12295	2185	92223	1551
Dohh	ENSMUSG00000078440.10	chr10	81384427	81388352	+	protein_coding	3925	658	25412	582
Gm48551	ENSMUSG00000113262.1	chr10	81384465	81391560	+	protein_coding	7095	1192	48035	859
Gm48552	ENSMUSG00000114004.1	chr10	81389004	81391267	+	protein_coding	2263	379	14640	169
Smim24	ENSMUSG00000078439.9	chr10	81393050	81395392	+	protein_coding	2342	345	10186	134
Nfic	ENSMUSG00000055053.18	chr10	81396185	81455635	-	protein_coding	59450	9413	320373	9442
Celf5	ENSMUSG00000034818.17	chr10	81459226	81482709	-	protein_coding	23483	3699	121041	2642
Ncln	ENSMUSG00000020238.14	chr10	81486248	81496392	-	protein_coding	10144	1779	73329	979
S1pr4	ENSMUSG00000044199.6	chr10	81497746	81500132	-	protein_coding	2386	424	21473	499
Gna15	ENSMUSG00000034792.8	chr10	81502305	81524225	-	protein_coding	21920	3601	140168	2461
Gna11	ENSMUSG00000034781.5	chr10	81528723	81545190	-	protein_coding	16467	2846	116277	1680
Tle5	ENSMUSG00000054452.10	chr10	81559487	81566362	+	protein_coding	6875	1046	30795	450
Tle2	ENSMUSG00000034771.15	chr10	81574560	81590845	+	protein_coding	16285	2678	110502	4780
Tle6	ENSMUSG00000034758.12	chr10	81590903	81601073	-	protein_coding	10170	1593	61985	3930
BC025920	ENSMUSG00000074862.11	chr10	81606269	81620703	+	protein_coding	14434	2411	106739	1573
Sirt6	ENSMUSG00000034748.16	chr10	81621784	81627797	-	protein_coding	6013	948	35776	378
Ankrd24	ENSMUSG00000054708.17	chr10	81628539	81647610	+	protein_coding	19071	3202	121633	2221
Gm10778	ENSMUSG00000096856.7	chr10	81649058	81667361	+	protein_coding	18303	2002	78030	1070
Zfp433	ENSMUSG00000096795.4	chr10	81704824	81726686	+	protein_coding	21862	1020	12417	182
Gm3055	ENSMUSG00000094622.2	chr10	81742820	81771161	-	protein_coding	28341	1791	26283	365
Gm4767	ENSMUSG00000094076.7	chr10	81812185	81826490	+	protein_coding	14305	350	4391	73
Gm32687	ENSMUSG00000112640.1	chr10	81863933	81881081	+	protein_coding	17148	739	9423	125
Zfp781	ENSMUSG00000096718.2	chr10	81901910	81930480	-	protein_coding	28570	1725	25382	267
Zfp873	ENSMUSG00000061371.7	chr10	82048122	82064745	+	protein_coding	16623	2611	116274	1238
BC024063	ENSMUSG00000112160.1	chr10	82083352	82111216	+	protein_coding	27864	4121	146855	1691
AU041133	ENSMUSG00000078435.5	chr10	82128012	82153065	+	protein_coding	25053	3662	151261	1583
Zfp938	ENSMUSG00000062931.15	chr10	82224849	82241280	-	protein_coding	16431	2406	94946	953
4932415D10Rik	ENSMUSG00000044581.8	chr10	82282115	82316582	-	protein_coding	34467	5213	216145	2398
Gm4924	ENSMUSG00000073427.4	chr10	82354254	82422882	+	protein_coding	68628	9358	359407	4252
Gm1553	ENSMUSG00000094186.2	chr10	82486536	82492618	-	protein_coding	6082	840	35355	340
1190007I07Rik	ENSMUSG00000063320.11	chr10	82619850	82623228	-	protein_coding	3378	489	19599	243
Tdg	ENSMUSG00000034674.18	chr10	82629827	82650799	+	protein_coding	20972	3168	122404	1710
Glt8d2	ENSMUSG00000020251.13	chr10	82650432	82690650	-	protein_coding	40218	6289	282375	17878
Hcfc2	ENSMUSG00000020246.13	chr10	82696159	82742428	+	protein_coding	46269	6820	290347	4602
Nfyb	ENSMUSG00000020248.18	chr10	82748700	82764144	-	protein_coding	15444	2276	99187	1924
Txnrd1	ENSMUSG00000020250.10	chr10	82833950	82897712	+	protein_coding	63762	9986	432717	10798
Eid3	ENSMUSG00000109864.1	chr10	82866625	82867930	+	protein_coding	1305	185	8037	338
Chst11	ENSMUSG00000034612.7	chr10	82985497	83195900	+	protein_coding	210403	34459	1480735	82623
Slc41a2	ENSMUSG00000034591.5	chr10	83230847	83337882	-	protein_coding	107035	16607	719260	20052
D10Wsu102e	ENSMUSG00000020255.8	chr10	83360220	83488505	+	protein_coding	128285	17745	703681	9126
Aldh1l2	ENSMUSG00000020256.14	chr10	83487449	83534140	-	protein_coding	46691	7689	327603	5871
Washc4	ENSMUSG00000034560.6	chr10	83543751	83596473	+	protein_coding	52722	7923	347352	5058
Appl2	ENSMUSG00000020263.14	chr10	83600032	83648738	-	protein_coding	48706	7923	324812	5984
1500009L16Rik	ENSMUSG00000087651.3	chr10	83722864	83762762	+	protein_coding	39898	6433	276728	14540
Nuak1	ENSMUSG00000020032.14	chr10	84370904	84440597	-	protein_coding	69693	11174	437551	9985
Ckap4	ENSMUSG00000046841.5	chr10	84526304	84534062	-	protein_coding	7758	1117	47320	1799
Tcp11l2	ENSMUSG00000020034.7	chr10	84576625	84614359	+	protein_coding	37734	5904	254938	3836
Polr3b	ENSMUSG00000034453.8	chr10	84622291	84727178	+	protein_coding	104887	16453	713726	13185
Rfx4	ENSMUSG00000020037.15	chr10	84756061	84906538	+	protein_coding	150477	23707	968491	31775
Ric8b	ENSMUSG00000035620.15	chr10	84917615	85018337	+	protein_coding	100722	15361	695876	11661
Fhl4	ENSMUSG00000050035.7	chr10	85096286	85102495	-	protein_coding	6209	918	41877	1244
Tmem263	ENSMUSG00000060935.6	chr10	85102626	85120618	+	protein_coding	17992	2441	106079	1604
Mterf2	ENSMUSG00000049038.3	chr10	85119432	85128027	-	protein_coding	8595	1307	57432	621
Cry1	ENSMUSG00000020038.10	chr10	85131699	85185064	-	protein_coding	53365	7691	327019	7399
Btbd11	ENSMUSG00000020042.15	chr10	85386813	85660292	+	protein_coding	273479	42891	1862789	96940
Pwp1	ENSMUSG00000001785.13	chr10	85829493	85889096	+	protein_coding	59603	8584	341635	4968
Prdm4	ENSMUSG00000035529.10	chr10	85891965	85917142	-	protein_coding	25177	3765	167081	1954
Ascl4	ENSMUSG00000085111.3	chr10	85927680	85946206	+	protein_coding	18526	2852	119886	1707
Rtcb	ENSMUSG00000001783.3	chr10	85938636	85957823	-	protein_coding	19187	3021	132744	1594
Bpifc	ENSMUSG00000050108.12	chr10	85959339	86011895	-	protein_coding	52556	8193	334736	5814
Fbxo7	ENSMUSG00000001786.14	chr10	86021971	86051873	+	protein_coding	29902	4429	193375	6001
Syn3	ENSMUSG00000059602.14	chr10	86055124	86498896	-	protein_coding	443772	68118	2931219	144257
Timp3	ENSMUSG00000020044.13	chr10	86300371	86349506	+	protein_coding	49135	7701	333041	29042
Hsp90b1	ENSMUSG00000020048.13	chr10	86690208	86705509	-	protein_coding	15301	2213	102983	1288
Ttc41	ENSMUSG00000044937.15	chr10	86705810	86776844	+	protein_coding	71034	10816	446985	10420
Gm49358	ENSMUSG00000112743.1	chr10	86763971	86833972	+	protein_coding	70001	10345	430931	16323
Nt5dc3	ENSMUSG00000054027.8	chr10	86779004	86838389	+	protein_coding	59385	8815	364411	12643
Stab2	ENSMUSG00000035459.18	chr10	86841197	87008025	-	protein_coding	166828	26396	1151105	31464
1700113H08Rik	ENSMUSG00000047129.11	chr10	87058044	87230589	+	protein_coding	172545	24299	980972	18990
Ascl1	ENSMUSG00000020052.9	chr10	87490818	87493660	-	protein_coding	2842	369	12465	300
Pah	ENSMUSG00000020051.17	chr10	87521794	87584136	+	protein_coding	62342	9384	381005	5942
Igf1	ENSMUSG00000020053.18	chr10	87858264	87937042	+	protein_coding	78778	11684	479295	7182
Pmch	ENSMUSG00000035383.7	chr10	88091071	88092375	+	protein_coding	1304	180	7773	79
Parpbp	ENSMUSG00000035365.15	chr10	88091431	88146941	-	protein_coding	55510	7055	296146	4244
Nup37	ENSMUSG00000035351.16	chr10	88146991	88178390	+	protein_coding	31399	4604	203598	2764
Washc3	ENSMUSG00000020056.16	chr10	88201092	88246158	+	protein_coding	45066	6766	298566	3984
Dram1	ENSMUSG00000020057.2	chr10	88322803	88379080	-	protein_coding	56277	8515	354996	6317
Gnptab	ENSMUSG00000035311.16	chr10	88379131	88447329	+	protein_coding	68198	10354	456046	7078
Chpt1	ENSMUSG00000060002.14	chr10	88452744	88504073	-	protein_coding	51329	6949	274500	3958
Sycp3	ENSMUSG00000020059.9	chr10	88459568	88473236	+	protein_coding	13668	1676	61173	753
Mybpc1	ENSMUSG00000020061.18	chr10	88518278	88605152	-	protein_coding	86874	12699	531456	9453
Spic	ENSMUSG00000004359.16	chr10	88674771	88685015	-	protein_coding	10244	1658	73772	960
Arl1	ENSMUSG00000060904.14	chr10	88730857	88744094	+	protein_coding	13237	1875	78905	923
Utp20	ENSMUSG00000004356.8	chr10	88746606	88826804	-	protein_coding	80198	12243	552109	6727
Slc5a8	ENSMUSG00000020062.7	chr10	88885991	88929515	+	protein_coding	43524	6428	266272	3565
Ano4	ENSMUSG00000035189.17	chr10	88948993	89344762	-	protein_coding	395769	57483	2438617	41275
Gas2l3	ENSMUSG00000074802.11	chr10	89408822	89443967	-	protein_coding	35145	5115	227114	9046
Nr1h4	ENSMUSG00000047638.15	chr10	89454233	89533585	-	protein_coding	79352	11627	491623	10490
Slc17a8	ENSMUSG00000019935.16	chr10	89574019	89621253	-	protein_coding	47234	7118	298054	4925
Scyl2	ENSMUSG00000069539.11	chr10	89638720	89686285	-	protein_coding	47565	7179	331504	5975
Actr6	ENSMUSG00000019948.4	chr10	89711970	89732295	-	protein_coding	20325	2975	125668	1738
Uhrf1bp1l	ENSMUSG00000019951.10	chr10	89744990	89819871	+	protein_coding	74881	11163	477397	8172
Anks1b	ENSMUSG00000058589.14	chr10	89873508	90973300	+	protein_coding	1099792	157916	6518815	199419
Apaf1	ENSMUSG00000019979.12	chr10	90989310	91082770	-	protein_coding	93460	13402	572395	18652
Ikbip	ENSMUSG00000019975.12	chr10	91082939	91102607	+	protein_coding	19668	2916	124743	3217
Slc25a3	ENSMUSG00000061904.12	chr10	91116573	91124059	-	protein_coding	7486	1051	47779	470
Tmpo	ENSMUSG00000019961.17	chr10	91147570	91181315	-	protein_coding	33745	4865	211539	4107
Nedd1	ENSMUSG00000019988.7	chr10	92684745	92722420	-	protein_coding	37675	5426	240137	3692
Cfap54	ENSMUSG00000020014.17	chr10	92775618	93081618	-	protein_coding	306000	44013	1846258	34916
Cdk17	ENSMUSG00000020015.10	chr10	93160874	93267071	+	protein_coding	106197	15525	673155	21464
Elk3	ENSMUSG00000008398.16	chr10	93247413	93311135	-	protein_coding	63722	9763	430519	30309
Lta4h	ENSMUSG00000015889.8	chr10	93453410	93484875	+	protein_coding	31465	4538	203361	3864
Hal	ENSMUSG00000020017.14	chr10	93488767	93519304	+	protein_coding	30537	4613	198923	7022
Amdhd1	ENSMUSG00000015890.2	chr10	93523337	93540033	-	protein_coding	16696	2446	105583	4051
Ccdc38	ENSMUSG00000036168.15	chr10	93540631	93584327	+	protein_coding	43696	6623	276088	7670
Snrpf	ENSMUSG00000020018.6	chr10	93583028	93589706	-	protein_coding	6678	929	40071	493
Ntn4	ENSMUSG00000020019.4	chr10	93640680	93747207	+	protein_coding	106527	15542	652214	24770
Usp44	ENSMUSG00000020020.8	chr10	93831554	93858088	+	protein_coding	26534	3886	162567	3516
Metap2	ENSMUSG00000036112.15	chr10	93858488	93897093	-	protein_coding	38605	5686	245771	3522
Vezt	ENSMUSG00000036099.16	chr10	93939164	94035817	-	protein_coding	96653	14327	622131	11775
Fgd6	ENSMUSG00000020021.4	chr10	94036000	94145339	+	protein_coding	109339	16641	743336	36213
Nr2c1	ENSMUSG00000005897.14	chr10	94148022	94197211	+	protein_coding	49189	7338	320669	5539
Ndufa12	ENSMUSG00000020022.17	chr10	94198719	94221443	+	protein_coding	22724	3452	137919	2245
Gm4792	ENSMUSG00000053420.6	chr10	94293664	94298703	-	protein_coding	5039	834	35237	3908
Tmcc3	ENSMUSG00000020023.18	chr10	94311948	94590956	+	protein_coding	279008	43149	1886054	86999
Cep83	ENSMUSG00000020024.7	chr10	94688653	94790853	+	protein_coding	102200	14438	617570	12625
Plxnc1	ENSMUSG00000074785.5	chr10	94790865	94944835	-	protein_coding	153970	23224	985073	25966
Cradd	ENSMUSG00000045867.10	chr10	95174745	95324133	-	protein_coding	149388	22782	1019947	61970
Socs2	ENSMUSG00000020027.18	chr10	95385361	95417180	-	protein_coding	31819	4508	175445	5769
Mrpl42	ENSMUSG00000062981.5	chr10	95480804	95501940	-	protein_coding	21136	3093	136903	1609
Ube2n	ENSMUSG00000074781.5	chr10	95515144	95545657	+	protein_coding	30513	4366	177854	3048
Nudt4	ENSMUSG00000020029.6	chr10	95547006	95564146	-	protein_coding	17140	2556	107722	2462
Anapc15-ps	ENSMUSG00000074780.2	chr10	95672990	95673451	-	protein_coding	461	79	4014	88
Gm33543	ENSMUSG00000110353.1	chr10	95823972	95842930	-	protein_coding	18958	2820	117926	2774
Eea1	ENSMUSG00000036499.9	chr10	95940649	96045518	+	protein_coding	104869	14756	616975	9448
Gm5426	ENSMUSG00000096486.1	chr10	96136602	96136914	+	protein_coding	312	57	3171	48
Btg1	ENSMUSG00000036478.8	chr10	96617005	96622809	+	protein_coding	5804	793	27937	458
Dcn	ENSMUSG00000019929.16	chr10	97479608	97518143	+	protein_coding	38535	5542	231149	4509
Lum	ENSMUSG00000036446.5	chr10	97565127	97572703	+	protein_coding	7576	1118	50931	4115
Kera	ENSMUSG00000019932.8	chr10	97606878	97613692	+	protein_coding	6814	979	44423	2904
Epyc	ENSMUSG00000019936.10	chr10	97644067	97682454	+	protein_coding	38387	5394	236493	15677
Ccer1	ENSMUSG00000047025.5	chr10	97693058	97694923	+	protein_coding	1865	256	11595	177
Atp2b1	ENSMUSG00000019943.10	chr10	98914405	99026143	+	protein_coding	111738	15871	708953	10570
Poc1b	ENSMUSG00000019952.15	chr10	99107035	99198074	+	protein_coding	91039	13636	601683	14404
Galnt4	ENSMUSG00000090035.3	chr10	99108158	99113247	+	protein_coding	5089	730	33763	602
Phxr2	ENSMUSG00000055108.6	chr10	99125166	99126325	-	protein_coding	1159	171	5630	60
Dusp6	ENSMUSG00000019960.8	chr10	99263230	99267489	+	protein_coding	4259	593	26350	2452
Csl	ENSMUSG00000046934.5	chr10	99757705	99759658	-	protein_coding	1953	303	15010	185
Kitl	ENSMUSG00000019966.18	chr10	100015629	100100416	+	protein_coding	84787	12220	520147	10617
Gm4301	ENSMUSG00000094314.3	chr10	100335675	100336589	+	protein_coding	914	0	0	0
Gm4302	ENSMUSG00000091101.2	chr10	100340835	100341762	+	protein_coding	927	93	3250	5
Gm4303	ENSMUSG00000112931.1	chr10	100345971	100346881	+	protein_coding	910	0	0	0
Gm4305	ENSMUSG00000112856.1	chr10	100351092	100352002	+	protein_coding	910	0	0	0
Gm4307	ENSMUSG00000096744.1	chr10	100361337	100362247	+	protein_coding	910	0	0	0
Gm4312	ENSMUSG00000096640.3	chr10	100381646	100382560	-	protein_coding	914	0	0	0
Tmtc3	ENSMUSG00000036676.14	chr10	100443901	100487350	-	protein_coding	43449	6025	262874	3048
Cep290	ENSMUSG00000019971.10	chr10	100487557	100574840	+	protein_coding	87283	12211	537763	6693
4930430F08Rik	ENSMUSG00000046567.10	chr10	100572264	100590423	-	protein_coding	18159	2075	89759	1046
1700017N19Rik	ENSMUSG00000056912.12	chr10	100590483	100618401	+	protein_coding	27918	4043	175902	6602
Mgat4c	ENSMUSG00000019888.16	chr10	101681486	102391469	+	protein_coding	709983	96502	3839516	54566
Nts	ENSMUSG00000019890.4	chr10	102481755	102490486	-	protein_coding	8731	1210	51745	1344
Rassf9	ENSMUSG00000044921.5	chr10	102512221	102549736	+	protein_coding	37515	5288	222569	2914
Alx1	ENSMUSG00000036602.14	chr10	102998706	103030215	-	protein_coding	31509	4190	174562	3230
Lrriq1	ENSMUSG00000019892.13	chr10	103046030	103236322	-	protein_coding	190292	25446	1043689	13673
Slc6a15	ENSMUSG00000019894.14	chr10	103367782	103419377	+	protein_coding	51595	7309	298664	5341
Gm21293	ENSMUSG00000091779.8	chr10	104142986	104153674	+	protein_coding	10688	106	1267	25
Gm6763	ENSMUSG00000097427.5	chr10	104151496	104153965	+	protein_coding	2469	0	0	0
Gm8764	ENSMUSG00000097878.5	chr10	104160005	104162473	+	protein_coding	2468	0	0	0
Gm21304	ENSMUSG00000097550.7	chr10	104168514	104170983	+	protein_coding	2469	0	0	0
Gm21312	ENSMUSG00000094144.8	chr10	104177023	104179491	+	protein_coding	2468	0	0	0
Gm20765	ENSMUSG00000095022.8	chr10	104185532	104188000	+	protein_coding	2468	0	0	0
Gm4340	ENSMUSG00000090854.9	chr10	104194041	104196522	+	protein_coding	2481	117	2513	3
Tmtc2	ENSMUSG00000036019.8	chr10	105187662	105574451	-	protein_coding	386789	56097	2450530	88982
Mettl25	ENSMUSG00000036009.16	chr10	105763188	105841380	-	protein_coding	78192	11141	479703	6868
Ccdc59	ENSMUSG00000019897.8	chr10	105841066	105847833	+	protein_coding	6767	948	44375	459
Ppfia2	ENSMUSG00000053825.15	chr10	106470338	106935952	+	protein_coding	465614	65016	2673942	69572
Acss3	ENSMUSG00000035948.13	chr10	106933516	107123668	-	protein_coding	190152	26788	1107100	21957
